# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
154,1784625386.142554,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.080777555689565,,6.049376519396901,,9.590486305183731,,1.0918029849417508,,4.084353321464732,,2.053954577539116,,4.8804325219243765,,8.1875,-0.12047891318798065,0.00035762063635047525,0.06355003779754043,1.7765330001711845,25264128,34230,12336,771,-2.4715908,0.005990431256941519,0.0018998297367943452,-3.189044439792633,-49.42263,0.01928824378992431,0.0013774447186733596,-3.1846102729439734,,,0.95,0.85,2.6570522044375706,3.008398748741553,0.5425858308780538,0.0,-41.660046,2628.6431493557684,-2.4715908
155,1784625446.8004215,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.691160973161459,,5.849524055607617,,9.582729322835803,,1.0115797449834645,,3.6718589141964912,,1.6970544336363673,,4.774953642394394,,7.9375,-0.13791003823280334,-0.0011088338505942374,0.12426219513872638,1.782365147024393,25427968,34443,12416,776,-16.40081,0.00891641526541207,0.002953110098314937,-3.165373569726944,-49.007954,0.035780166916083544,0.0008146707754349336,-3.1899843916296957,,,0.95,0.85,2.4104724287432466,3.184246910075008,0.3674094533410303,0.0,-26.418802,2701.0511175135543,-16.40081
156,1784625508.0511613,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7122800732031465,,6.117204467765987,,9.527956378180534,,0.8342330327723175,,4.036757707595825,,1.8451487477868795,,4.785926094278693,,7.6875,-0.8277746438980103,-0.0012469951179809868,0.3703055453952402,1.7717049978673458,25591808,34672,12496,781,-19.695719,0.009078466611390468,0.0025082190986722708,-3.117460475862026,-57.67521,0.03984057855559513,0.0033853772838483565,-3.150489902496338,,,0.95,0.85,2.584675354100412,3.4201843617207572,0.4581480001823415,0.0,-26.66684,2674.906532817964,-19.695719
157,1784625568.9047058,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.484294281806797,,5.522021051496267,,9.154560584574938,,0.6895248754881322,,3.656238771043718,,1.7333573582582176,,4.605741547420621,,7.25,-0.2822355329990387,-0.0005006422288715839,0.04402822756674141,1.7683721482753754,25755648,34879,12576,786,-24.838182,0.013555782006005757,-0.00058011513974634,-3.1469700932502747,-37.636135,0.026623499079141764,0.002242431441845838,-3.138110314309597,,,0.95,0.85,2.0847198460881033,3.142734512344484,0.38482566810819474,0.0,-46.16221,2692.365838164708,-24.838182
158,1784625629.6032376,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.755153981037438,,6.115810194751248,,9.703925851266831,,1.0146744230296463,,3.96462100581266,,1.996693161665462,,4.8698313541244715,,8.0625,-0.6283937692642212,-0.010562141134869307,0.10822075675241649,1.7790568731725216,25919488,35123,12656,791,-2.332788,0.006864282183232717,0.0011476918545668014,-3.1518071815371513,-63.816467,0.030961153231328354,0.0019503890202031472,-3.1828601166605948,,,0.95,0.85,2.5702784772104286,3.2343174365202905,0.4447058704628921,0.0,-43.998634,2699.2413124736063,-2.332788
159,1784625689.1212153,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.06205990491435,,5.7960363952443,,9.570470437407494,,0.7704373233718798,,3.9171799935866147,,1.865509384777397,,4.832316007930785,,7.5625,-0.0897095650434494,-0.00011956249363720417,0.11153005482628942,1.7775955200195312,26083328,35359,12736,796,-36.201168,0.011522657006571535,0.0012827489234041422,-3.1640642911195753,-43.45381,0.03170468430034816,0.0012548713479191066,-3.188747838139534,,,0.95,0.85,2.305775370164682,2.754915121858043,0.4260050331628106,0.0,-52.361797,2752.7817421565883,-36.201168
160,1784625750.7315187,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.746364498976618,,5.6321750627830625,,9.275745797902346,,0.7053168858401477,,3.750543856061995,,1.7025945442728698,,4.718466560356319,,7.375,-0.5347356200218201,-0.0024383377749472857,0.08332242502365261,1.7801890261471272,26247168,35576,12816,801,-2.5827608,0.0065586208482272925,0.0012973452132428065,-3.120628170669079,-40.856636,0.037923198915086685,0.0014685160676890519,-3.167214001715183,,,0.95,0.85,2.6262801136017213,2.8774990431212957,0.47546942244697926,0.0,-49.37641,2659.2953611407133,-2.5827608
161,1784625809.1243243,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.581483319401741,,5.505986805539578,,9.405166593845934,,0.7036740679759532,,3.7000987655483186,,1.900231096195057,,4.752465854748152,,7.4375,-0.8999466300010681,-0.004113065602723509,0.28358828742057085,1.7902860678732395,26411008,35778,12896,806,-9.028461,0.008323803027451504,0.002683695674932096,-3.138921797275543,-83.59018,0.03536403655307367,0.0009997367626056076,-3.1734900310635568,,,0.95,0.85,2.731985591115346,3.240037497022346,0.6725774174266865,0.0,-57.39144,2805.825087618131,-9.028461
162,1784625868.2220232,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.949139761738479,,6.232782131060958,,9.762925986200571,,0.9811256302782567,,4.1395711752120405,,2.2690120423212647,,4.823972082696855,,8.5,-0.6736724972724915,-0.01305839151609689,0.18869998480658978,1.789268210530281,26574848,36002,12976,811,-2.50388,0.009770828305045142,0.001857528852269752,-3.1643809348344805,-58.78553,0.037189539696555585,0.0019865807422320358,-3.1790803626179693,,,0.95,0.85,2.3392895888903156,2.6638634185465655,0.5697863971033295,0.0,-46.968445,2772.358467216303,-2.50388
163,1784625927.461905,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.374653978273273,,6.478085670387372,,9.7640750259161,,0.9615392610430717,,3.9889193577691913,,1.9652029238641262,,4.8663812996819615,,8.1875,-0.4268450140953064,-0.009138399153016508,0.07658574020024389,1.7950782142579556,26738688,36196,13056,816,-1.9524065,0.00853336432192009,0.002276379031536635,-3.1923486962914467,-42.932755,0.028197344532236455,0.0012998210659134202,-3.179763215780258,,,0.95,0.85,2.328005151301083,2.9050226776669823,0.4780294089564633,0.0,-65.85849,2765.704482695769,-1.9524065
164,1784625987.2010558,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.371490123681724,,6.2118919137865305,,9.607759064529091,,0.9648002542089671,,4.218859196640551,,2.0260117019061,,4.832085471134633,,7.875,-0.5698429346084595,-0.006491234176792204,0.1599245488177985,1.8028667904436588,26902528,36419,13136,821,-1.5810064,0.007590766972862184,0.001259992660197895,-3.1806302785873415,-92.568375,0.03323849211446941,0.0019246045369072818,-3.1775799095630646,,,0.95,0.85,2.5929212436607423,3.160660971355518,0.40405677225695114,0.0,-37.27479,2742.5904971447503,-1.5810064
165,1784626047.4166782,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.611914344131947,,5.889929416589439,,9.718783590942621,,0.8355083585483953,,3.7327481796965003,,1.9322399062220939,,4.683714869897813,,7.25,-0.47316598892211914,5.68159157410264e-05,0.06258440588135272,1.8001408576965332,27066368,36650,13216,826,-51.282276,0.02466317655344028,0.0016920394671615213,-3.163234215974808,-46.90088,0.02865067315287888,0.0011139750364236533,-3.1653403863310814,,,0.95,0.85,2.372731367980909,2.9803826964817954,0.38877456181328995,0.0,-38.174942,2720.8879932551267,-51.282276
166,1784626106.2057087,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.457736038602889,,6.168308416381478,,9.884246414527297,,1.1634827610105276,,3.9691632790490985,,2.141467038076371,,4.8927311450243,,8.3125,-0.2023726999759674,-1.7441227100789547e-05,0.12862568348646164,1.8059166371822357,27230208,36863,13296,831,-18.225613,0.014504592027515173,0.002386511248187162,-3.167813588678837,-31.455372,0.02433014228590764,0.001099070330383256,-3.1421529576182365,,,0.95,0.85,2.3472811609819773,2.914282470114343,0.3608375190349454,0.0,-73.19246,2786.914412104379,-18.225613
167,1784626167.1008449,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.410312790423632,,6.520132632460445,,9.712928614098928,,1.0845111533999443,,4.029337919317186,,2.14695606182795,,4.862197018694133,,8.25,-0.49314209818840027,-0.010853342188056558,0.13920719106681645,1.8097735717892647,27394048,37088,13376,836,-1.7939297,0.008972555882064626,0.002601155055890558,-3.185938259959221,-45.924274,0.03151064103003591,0.0009834806332946755,-3.1496026545763014,,,0.95,0.85,2.5539134308219937,2.9944762957455313,0.527352115981397,0.0,-23.677279,2690.5273185580604,-1.7939297
168,1784626225.755649,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.868571886559948,,6.067046538926661,,9.868799372576177,,1.081735223880969,,3.9640695409616455,,2.3081647329963744,,4.821948145516217,,8.3125,-0.34433385729789734,-0.01406240338110365,0.09498676145449281,1.8127187304198742,27557888,37278,13456,841,-24.627834,0.01903914720460307,0.003800041745125782,-3.166736052930355,-55.128418,0.025763885298511015,0.0018188583620940336,-3.1660069808363915,,,0.95,0.85,2.57858927198913,2.7251788651852444,0.39738554104078005,0.0,-65.70392,2793.2924751605283,-24.627834
169,1784626285.0218132,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.151369743514806,,6.06535605492536,,9.695557505823672,,0.9100892797578126,,4.050769000401488,,2.186189256972284,,4.909881231258623,,8.0,-0.4079240560531616,-0.0021431162604130805,0.06444287777412683,1.8134510926902294,27721728,37464,13536,846,-16.38213,0.01128467295493465,0.0014049867473659105,-3.1816628888249396,-47.361553,0.022398233239073306,0.0017666152998572215,-3.174892134964466,,,0.95,0.85,2.3365772613962603,2.811409464902721,0.40749912961937607,0.0,-51.816734,2764.4770225358197,-16.38213
170,1784626341.4963791,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.888304479420185,,6.80914100818336,,9.944915743544698,,1.3044954114593565,,4.248542180284858,,2.3018850057851523,,4.953609355725348,,8.5625,-0.05447397008538246,-0.0005049902247264981,0.16955928760580719,1.8210811913013458,27885568,37696,13616,851,-9.784645,0.01670852824463509,0.0027094658042187804,-3.190671017765999,-41.313423,0.023194333631545307,0.002611931678984547,-3.2121567159891127,,,0.95,0.85,2.499398993521898,3.1200006477965463,0.46135129362527816,0.0,-70.037636,2901.129787535664,-9.784645
171,1784626401.613816,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.065002287738025,,6.418575137038715,,9.888541550375521,,0.9458301272243261,,4.130323404446244,,2.078879142180085,,4.96742667813669,,8.4375,-0.960078775882721,0.00021916627883911133,0.39630451472476125,1.823472909629345,28049408,37904,13696,856,-1.8592361,0.0070020688115619125,0.000558515811280813,-3.200783225893974,-59.769676,0.03487109942943789,0.0010279751411871984,-3.2306792020797728,,,0.95,0.85,2.5522890540103993,2.6805535417951205,0.5020148465533576,0.0,-29.056585,2725.3317265237306,-1.8592361
172,1784626459.7845666,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.499945773277432,,5.80138730071485,,9.576035065576434,,0.8450003205798566,,3.792375736113172,,1.8218813794665039,,4.752878590021282,,7.75,-0.382935494184494,-0.003162030945532024,0.059917304664850235,1.8285418041050434,28213248,38097,13776,861,-9.007429,0.012069676145620179,0.0014943205896997824,-3.192204254865646,-40.176235,0.022694832092383876,0.0018002660042839124,-3.197005133330822,,,0.95,0.85,2.327782115028277,2.906985943638079,0.4816734381515481,0.0,-56.089867,2816.5358358694825,-9.007429
173,1784626519.8421948,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.00744128099177,,6.149532993324101,,9.798828861676157,,0.9514223113656044,,4.05170591728529,,2.163064989610575,,4.838961570523679,,8.3125,-0.7246676683425903,-0.01770553208189085,0.14213172299787402,1.8224371634423733,28377088,38313,13856,866,-9.290482,0.006744120694929734,0.0002778574409603607,-3.2119920760393144,-82.590355,0.03035730975680053,0.001810107952042017,-3.2082207933068276,,,0.95,0.85,2.4782697844199646,3.1814853559336003,0.46421384032065893,0.0,-44.94424,2728.0465632201594,-9.290482
174,1784626580.8972654,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.840063622221351,,5.997023434843868,,9.705144427716732,,0.9405455163214356,,3.888125950936228,,1.9821329948026687,,4.861956557258964,,7.8125,-0.4080328643321991,0.00014267454389482737,0.11772096890490502,1.8169436380267143,28540928,38554,13936,871,-77.05633,0.06973284281557426,-0.001943112281151116,-3.219389246404171,-35.559746,0.026472484052646905,0.0010681778672733343,-3.197411020100117,,,0.95,0.85,2.4983479192222102,3.0344995021449486,0.37904415156323057,0.0,-68.372284,2683.4789355227963,-77.05633
175,1784626641.0364478,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.483453708700836,,6.4429583363235,,9.970068981405348,,1.253004765836522,,4.422284044325352,,2.2715567485429347,,4.983779756352305,,8.5625,-0.5664591193199158,1.3527460396289825e-06,0.09691333316732198,1.8171649724245071,28704768,38763,14016,876,-2.229119,0.0061668610986089336,0.0019724840756680352,-3.217050437629223,-32.68676,0.013188036950305104,0.001817463019688148,-3.2169018507003786,,,0.95,0.85,2.553138011312752,2.874229817359298,0.4315180588522326,0.0,-51.76989,2724.3469539084535,-2.229119
176,1784626700.9365916,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.154278100468218,,5.921714045107365,,9.992073473520577,,1.3262310856953263,,4.028492926619947,,2.1213881825096905,,4.925411228090525,,8.125,-0.6803094148635864,-0.0023856248008087277,0.16451601893641055,1.828598152846098,28868608,38957,14096,881,-26.818775,0.014706287629087456,0.001374701230088249,-3.233668249845505,-59.584724,0.034067460114602,0.0017463370124460198,-3.194176107645035,,,0.95,0.85,2.351676846789217,2.9594994253256237,0.4328378964253927,0.0,-29.48827,2735.2188036097564,-26.818775
177,1784626761.3042583,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.801930980291218,,5.842343871481717,,9.596058632610948,,0.9701148960739374,,4.039131650701165,,2.2398830573656596,,4.866371404146776,,8.375,-0.7244789004325867,-0.00020858156494796276,0.5142322797328234,1.829030353575945,29032448,39185,14176,886,-20.769428,0.008091164438519627,0.002789770971867256,-3.232099677622318,-67.56951,0.05692140144528821,6.506650970550254e-05,-3.216136135160923,,,0.95,0.85,2.7781163232778745,2.863606467258498,0.45639376107045937,0.0,-32.382324,2714.0356833064993,-20.769428
178,1784626821.7968514,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.015599440899678,,6.015325879212469,,9.65830972790718,,0.9153142469003797,,4.041990092664491,,1.8503031744621694,,4.720224236603826,,8.375,-0.20037119090557098,-0.020097526343306527,0.04054958908818662,1.8331691212952137,29196288,39389,14256,891,-9.498817,0.00946658920875052,0.0008674216092913412,-3.244259111583233,-19.121029,0.007572892308235169,0.0007377386769803707,-3.2257618486881254,,,0.95,0.85,2.2719075814355243,2.613865524988808,0.49615801439273266,0.0,-42.01702,2708.4307216862417,-9.498817
179,1784626880.1369827,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.768854481633753,,5.863424926996231,,9.636082857847214,,0.9462433976586908,,3.993404081556946,,1.9271559249609709,,4.73440931038931,,8.0625,-1.005893349647522,-0.004977630800567567,0.4149534096941352,1.8284961581230164,29360128,39631,14336,896,-1.9296644,0.007024590199580416,0.0025050584008567967,-3.2644199416041375,-66.2325,0.048568920569960025,0.00021373415656853468,-3.221903082728386,,,0.95,0.85,2.8275706485135927,3.0995600843785978,0.5694071676561371,0.0,-52.681313,2808.358422370175,-1.9296644
180,1784626939.8915093,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.223752839490771,,6.121021781116724,,9.805047573521733,,1.115627602674067,,4.22655076533556,,2.1421062592417,,4.91915318928659,,8.25,-0.4636775553226471,-0.004567906376905739,0.09155674616340548,1.8383440375328064,29523968,39853,14416,901,-0.93079317,0.006898020191874821,0.0013944164864369668,-3.2720641821622847,-79.20035,0.01983449485269375,0.0019255852261267138,-3.274983708560467,,,0.95,0.85,2.5217393459212407,3.2654588201693087,0.3613956711453339,0.0,-26.618183,2741.884347906714,-0.93079317
181,1784627000.0149338,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.201285975985229,,6.036663981154561,,9.793899570940994,,1.2591298929182813,,3.86371157359099,,2.14604783244431,,4.758779047988355,,8.5,-0.6249758005142212,-0.004269994999049231,0.23347527906298637,1.8408758640289307,29687808,40102,14496,906,-37.038536,0.015537114212929738,0.0005274218805425335,-3.2941308215260507,-53.29618,0.052649433515034615,0.001146583260560874,-3.3035044059157372,,,0.95,0.85,2.199914884945758,3.233135091095581,0.5292647712625704,0.0,-52.624676,2725.0610491328985,-37.038536
182,1784627060.8426766,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.231756445078645,,6.185080436640419,,9.66697719169315,,1.0856143907876685,,4.0324564054608345,,1.9216993898153305,,4.853570435196161,,8.0625,-0.568333089351654,-0.012435051787178963,0.13059685518965125,1.8401600047945976,29851648,40313,14576,911,-1.4371628,0.00808304598685936,0.002113912153436104,-3.2929415211081503,-48.43184,0.02769279086496681,-1.3129418948665262e-05,-3.2892226740717887,,,0.95,0.85,2.483605930942526,2.9785623617658175,0.5421889157363597,0.0,-30.550573,2693.507847855646,-1.4371628
183,1784627121.221878,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.934743089717813,,5.973979057744145,,9.761837048456073,,0.8105301877949387,,4.016852338652825,,1.9405401279218495,,4.881882566376589,,7.75,-0.2922809422016144,-0.004077462013810873,0.07072579558007419,1.8403661325573921,30015488,40539,14656,916,-11.483824,0.013773281511384993,3.850124849122949e-05,-3.270904320478439,-7.6619406,0.015408475245931186,0.00041377990200999195,-3.312443295121193,,,0.95,0.85,2.17566128349866,2.9842974971022116,0.43631635757283305,0.0,-42.207954,2713.517118361071,-11.483824
184,1784627179.9440432,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.084788849577308,,6.276696034707129,,9.700320941396058,,1.1406213986338116,,4.207549747079611,,2.164788940921426,,4.8344859424978495,,8.5,-0.43480971455574036,-0.0005108081386424601,0.07431478193029761,1.8432811833918095,30179328,40744,14736,921,-10.726906,0.006840173050295562,0.0012797617506294045,-3.3027986228466033,-18.294859,0.024731556785991416,0.0006335343132377602,-3.303521816432476,,,0.95,0.85,2.703386872706998,2.8003769384535646,0.34549863886149673,0.0,-73.046265,2790.0877786990945,-10.726906
185,1784627238.2890515,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.67540648393333,,5.567672022123588,,9.475461912807077,,0.8518285569734871,,3.880930761108175,,1.8405085616977885,,4.730238428339362,,7.5,-0.7723700404167175,-0.0006110093381721526,0.1537415909115225,1.8332778252661228,30343168,41006,14816,926,-16.703718,0.010593744392099324,0.0022335113302688115,-3.30190182775259,-65.30994,0.05073497480480001,-0.0007899494463345036,-3.314582794904709,,,0.95,0.85,2.4087228517593133,3.0342937300388173,0.37500356643857663,0.0,-60.73933,2808.1236952401696,-16.703718
186,1784627296.6026084,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.234221278922632,,5.621048827655613,,9.57726050936617,,0.8896614219993353,,3.9891069281147793,,1.8776463768444955,,4.86367263761349,,8.0,-0.45108237862586975,-0.008199547417461872,0.15673624258488417,1.8350145108997822,30507008,41212,14896,931,-17.325573,0.012298537616152317,0.0008451666777546052,-3.2969834759831427,-52.05498,0.03226763212587684,0.0019664687511976807,-3.298683413863182,,,0.95,0.85,2.09869648040159,3.1983866448211287,0.45408091804697337,0.0,-52.42678,2809.6382891389853,-17.325573
187,1784627356.020628,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.012287412304431,,5.92620313167572,,9.657270892057568,,1.0410935042891651,,4.045384646626189,,1.9314100863412023,,4.819866193458438,,8.0,-0.5579069256782532,-0.009219405299518257,0.06789761828258634,1.831981349736452,30670848,41437,14976,936,-1.3935366,0.006495499714219477,0.0015069612360093742,-3.3031636819243433,-49.457836,0.024346100550610573,0.0010234503053652589,-3.3019165679812432,,,0.95,0.85,2.725108929783175,2.931626475391784,0.41057551991160696,0.0,-37.315773,2757.41266527233,-1.3935366
188,1784627414.5681844,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.015760965645313,,6.231829971307889,,9.685304373502731,,0.9075203423853964,,4.040180209791288,,1.9351878771558404,,4.959120517596602,,8.125,-0.14872953295707703,-5.8979319874197245e-05,0.30595742794685066,1.8371983766555786,30834688,41689,15056,941,-1.9085834,0.006630670376762282,0.00031326690514106305,-3.3127653166651725,-51.437366,0.03192525095073506,0.0013517009690986014,-3.3128376796841623,,,0.95,0.85,2.5839426860320094,2.85759350656067,0.4392151457824644,0.0,-66.677765,2798.408870539172,-1.9085834
189,1784627474.8980398,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.419350923853926,,6.317587990313768,,9.833134621032514,,1.0864927701186389,,4.204241959727369,,2.0527263851836324,,4.847169192507863,,8.1875,-0.21898025274276733,-0.0009255371987819672,0.43787695723585784,1.8468618914484978,30998528,41934,15136,946,-2.5472984,0.006724402739200741,-0.00020964904106222094,-3.2912990719079973,-56.256477,0.04170227237045765,0.0012086827555322088,-3.3015084624290467,,,0.95,0.85,2.5803464163005523,2.833641924232297,0.5750329947887611,0.0,-28.316126,2715.736610308359,-2.5472984
190,1784627533.0120287,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.266583261312917,,6.381228402722627,,9.843364896252751,,1.0201112490394735,,4.024250617832877,,1.8236839440651238,,4.810224396176636,,7.9375,-1.2241109609603882,-0.000643236271571368,0.28201712016016245,1.851210881024599,31162368,42166,15216,951,-2.6016433,0.008332803794473875,0.003085076221032068,-3.324293740093708,-46.614708,0.04325436275685206,0.002217247290536761,-3.306395320594311,,,0.95,0.85,2.666420119178606,3.419579661247222,0.7377281255979309,0.0,-60.610493,2819.2868522097483,-2.6016433
191,1784627591.0686543,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.213346217758954,,6.276130591984838,,9.859801440034062,,1.2357604636345059,,4.1358486807584995,,2.139029782032594,,4.827081887051463,,8.0625,-0.9209442734718323,-0.007655199326109141,0.19010778074152768,1.8526212722063065,31326208,42433,15296,956,-28.51676,0.016300975237390956,0.0006957245161174797,-3.330739802122116,-69.077446,0.05369133710628375,0.002164225770684425,-3.341572892665863,,,0.95,0.85,2.1846566589269627,3.023054082614035,0.6859528985841862,0.0,-49.593773,2822.072302328542,-28.51676
