# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
80,1784867918.6829827,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.385400557657704,,6.291284644277766,,9.759525451809168,,1.0558473451528698,,4.219338526017964,,2.2504825624637306,,4.97475531604141,,8.3125,-0.04878704249858856,-0.0056260350393131375,0.018716775506618433,1.1482619680464268,0.2471880316734314,0.7863394021987915,0.20603615045547485,0.0644175335764885,0.10343463718891144,0.7045004963874817,0.10603678226470947,6416,0.32719793915748596,5.65614128112793,0.04336874559521675,13139968,18813,6416,401,-8.384814,0.012322546943323687,0.0028416247136192397,-1.6334832452237606,-72.75658,0.022628864948637785,0.0028476342864450998,-3.0989693716168403,,,static,3.338084133923327,4.554724940518456,1.0212830068797114,0.0,-104.132095,2317.9627747267045,-8.384814
81,1784867992.0089839,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.154497268609703,,6.159599159262143,,9.928056860342622,,1.0578512524953112,,4.022397517121135,,2.1369745685951784,,4.940604085335508,,8.1875,-0.03304704651236534,-0.0004632247146219015,0.00495147833134979,1.1241484992206097,0.3932400643825531,0.8819721341133118,0.3084757924079895,-0.05375572293996811,0.10560353845357895,0.5894797444343567,0.10667864978313446,6496,0.33335837721824646,5.573434829711914,0.015931127592921257,13303808,19011,6496,406,-1.7200855,0.009278161861584523,0.0005747683564550244,-1.6634465962648393,-32.644173,0.011883006669813767,0.0022378607900463976,-3.1467724308371543,,,static,3.018360102371493,4.212027998380618,0.9019087122528722,0.0,-40.964306,2234.4051972452967,-1.7200855
82,1784868064.2583115,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.907035863026977,,5.9237275186460465,,9.80369915207848,,0.9826256980668404,,4.114795620786026,,1.9617267553694546,,4.814036880736239,,7.9375,-0.054368630051612854,-0.0015297997160814703,0.0010730371541285422,1.1197499781847,0.3001798391342163,0.9414355754852295,0.2419205605983734,0.057848744094371796,0.08038629591464996,0.5714672803878784,0.10697484761476517,6576,0.37647736072540283,5.430643081665039,0.03426384925842285,13467648,19209,6576,411,-57.784557,0.019074798363726587,0.0007988785015186295,-1.6889396481215955,-53.95169,0.01860789634520188,0.0034109187086869496,-3.1936721965670585,,,static,2.9554493846122343,4.434367736324731,0.8525705883678011,0.0,-47.314312,2267.7027851237854,-57.784557
83,1784868137.466914,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.995306871831417,,6.0626717454288155,,9.825886208564043,,0.9654386184411123,,3.9404957306105644,,2.0490333747584373,,4.944583581527695,,7.9375,-0.029840176925063133,-0.0015307324356399477,0.0016978479106910527,1.1104334630072117,0.38485461473464966,0.9161034226417542,0.30488064885139465,0.002007611095905304,0.10127701610326767,0.6413251161575317,0.0979493111371994,6656,0.3220243752002716,5.465114593505859,0.03374494984745979,13631488,19404,6656,416,-3.09797,0.013014830285101198,0.0005853699578437955,-1.6739611506462098,-63.521187,0.025631258107023314,0.0027607911841187162,-3.1656531617045403,,,static,2.740511191777857,4.14305908889514,0.8926021563821203,0.0,-54.075104,2237.9882539430064,-3.09797
84,1784868211.7411795,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.248149576596916,,6.390145068056881,,9.924067938700318,,1.1248014505545143,,4.269539982371498,,2.1105442091356963,,4.96008692169562,,8.125,-0.01991606503725052,-0.010908171767368913,0.005413587965449551,1.0912563130259514,0.25047770142555237,0.9410132765769958,0.17054383456707,-0.06839669495820999,0.14020635187625885,0.6811853647232056,0.0954069048166275,6736,0.2915588319301605,5.644042015075684,0.026288017630577087,13795328,19599,6736,421,-44.735115,0.015983931033406406,0.00022681307309539988,-1.6997682236135006,-53.804607,0.009660772827919573,0.004064929173910059,-3.2033614709973337,,,static,2.8421094649537104,5.202314967033265,0.7859919860686593,0.0,-42.235313,2205.8796693646823,-44.735115
85,1784868284.9091454,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.083563569933176,,6.2529227659106255,,9.877883701235987,,1.0952036837115884,,4.106558156054234,,2.095828522578813,,4.947097988100722,,8.1875,-0.037326205521821976,-0.0011206302733626217,0.0007522488922404591,1.0874277502298355,0.33185604214668274,1.0227844715118408,0.25996163487434387,-0.02193738892674446,0.08194872736930847,0.7699130773544312,0.09314098954200745,6816,0.3185524642467499,5.580820083618164,0.01751754991710186,13959168,19766,6816,426,-19.11307,0.009348543945816346,0.0017392309950082564,-1.7399787664413453,-14.2519455,0.008298240657313726,0.0016199376725126058,-3.259092520177364,,,static,3.3603855201538253,4.603656095577957,0.9216334366425021,0.0,-63.702545,2239.230000667798,-19.11307
86,1784868359.9525359,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.020975308958441,,6.36423231754452,,9.931262160651386,,1.0858651413582265,,4.045366343518253,,2.0062415847787634,,4.867658840958029,,8.375,-0.049288831651210785,-0.0005142062436789274,0.008782656506809872,1.0728497244417667,0.4100724756717682,0.9130851626396179,0.2639384865760803,0.014712955802679062,0.06318797916173935,0.6431373357772827,0.09909947961568832,6896,0.3110322654247284,5.5870747566223145,0.01336400955915451,14123008,19953,6896,431,-39.916573,0.01897537818585988,0.0010231232910882682,-1.7870716214179994,-55.53239,0.014147208468057216,0.0027487115148687735,-3.31353373080492,,,static,2.751719979650217,4.40774967066899,1.0011105466591816,0.0,-28.437195,2183.27038971972,-39.916573
87,1784868432.7307205,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.884767847601324,,6.143040529452264,,9.68606332782656,,1.0764678524574265,,4.065076120430604,,2.0580877624452114,,4.89353950379882,,8.375,-0.01586676761507988,-0.0022781033912906423,0.004676374777773162,1.0626596249639988,0.36762985587120056,0.8858699798583984,0.29906168580055237,-0.0011536628007888794,0.19391652941703796,0.7876299023628235,0.09063798189163208,6976,0.3678763210773468,5.522755146026611,0.03409262001514435,14286848,20132,6976,436,-13.475675,0.015463327703764662,0.0009393478670972399,-1.784270279854536,-45.9855,0.01173846538295038,0.0037923974326986355,-3.3428110972046854,,,static,2.790037290424139,5.027432729650845,1.029669122789229,0.0,-58.124855,2251.223985720051,-13.475675
88,1784868504.2730973,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.231139081064612,,6.375185210490599,,9.949492776533589,,1.1641808315762319,,4.151058011804707,,2.1796048661344685,,4.979316687909886,,8.25,-0.032059404999017715,-0.006950054666958749,0.0016102986955957022,1.0559572130441666,0.5137066841125488,0.795561671257019,0.4341355562210083,0.1352771818637848,0.14511403441429138,0.5592079162597656,0.10811802744865417,7056,0.32229068875312805,5.659997463226318,0.022171469405293465,14450688,20321,7056,441,-27.543102,0.016794779876363464,0.0031136815159698017,-1.8228361889719964,-48.32241,0.011646810211823322,0.005447636217286345,-3.368521399796009,,,static,3.1918018585460293,4.640742228826484,1.1511034742920403,0.0,-69.35262,2290.1111385879594,-27.543102
89,1784868577.8576012,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.575688850134611,,6.308298356481828,,9.876538672484457,,1.1934174647321925,,4.133916269056499,,2.2588992649689317,,4.916538329329342,,8.0625,-0.05809880048036575,-0.0038008795818313956,0.008336133509146748,1.0466257482767105,0.19710445404052734,1.0158771276474,0.14043918251991272,0.028824850916862488,0.07896948605775833,0.5897787809371948,0.10406088083982468,7136,0.30850377678871155,5.665724754333496,0.024986507371068,14614528,20512,7136,446,-25.820923,0.0181207220593933,0.002246505180664826,-1.8268030665814876,-28.61225,0.010892748337937519,0.004168824688531458,-3.440533550083637,,,static,3.1535763421818084,4.865404972667894,1.3475569261030995,0.0,-58.970985,2226.5558182931145,-25.820923
90,1784868651.0710175,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.086626066826284,,6.065370344906114,,9.760303440620191,,1.030041459162021,,3.912201754486887,,1.9995620562694967,,4.904078830033541,,8.0625,-0.0590486004948616,-0.011926604056498036,0.005143765145476209,1.0233023390173912,0.40235382318496704,0.8727735280990601,0.32317137718200684,-0.07401617616415024,0.07855621725320816,0.526064395904541,0.11327231675386429,7216,0.38097861409187317,5.477585315704346,0.021593889221549034,14778368,20708,7216,451,-24.754147,0.017355679089087063,0.0010923075562459417,-1.8728408075869083,-51.759235,0.01537999203428626,0.0033373842648870776,-3.474675919115543,,,static,3.001274395921137,4.633709769398747,1.253508307868614,0.0,-80.61034,2237.84137373951,-24.754147
91,1784868723.0476348,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.298588506877422,,6.373857360333204,,9.946623653173447,,1.1877471668994986,,4.166076240828261,,2.178921550977975,,4.948444043751806,,8.3125,-0.044188492000103,-0.021210549864917994,0.0025833972704276675,1.0047269091010094,0.38542038202285767,0.9163280725479126,0.27829086780548096,0.07812792807817459,0.0966215506196022,0.6934499144554138,0.11612924933433533,7296,0.29771697521209717,5.676595211029053,0.04360121116042137,14942208,20894,7296,456,-5.825198,0.010545239053317345,0.0011405253724660724,-1.8891583867371082,-37.018276,0.018905749844270757,0.004774473389988998,-3.494268408417702,,,static,2.8801295566352554,4.527127204247831,1.0409495451101165,0.0,-63.18679,2276.29473715639,-5.825198
92,1784868795.7164376,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.263082201243378,,6.419481983408332,,9.896764988079667,,1.1936375117657008,,4.2110770950093865,,2.1153296281263465,,4.959395333426073,,8.125,-0.028144128620624542,0.0006993045681156218,0.004616831185558112,0.9898735228925943,0.15665878355503082,0.9366627335548401,0.14700625836849213,-0.09692735970020294,0.13712124526500702,0.5340524911880493,0.11956991255283356,7376,0.30626893043518066,5.6479716300964355,0.03687366098165512,15106048,21094,7376,461,-3.521178,0.009528483913163655,0.002748231992154615,-1.9179514303803444,-45.598656,0.015081003325758503,0.003503325091151055,-3.5288163393735887,,,static,3.177990071812054,5.532571482359057,1.71228850107787,0.0,-59.19982,2254.6127965139117,-3.521178
93,1784868867.0378134,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.9983184828888625,,5.78575213025033,,9.766295398585498,,0.7942561637610197,,3.937515728874132,,1.932447909101029,,4.839848771865945,,7.75,-0.05867316946387291,-0.004062304738909006,0.003297970304629416,0.9793363194912672,0.16561056673526764,1.012600302696228,0.14283159375190735,-0.05592048913240433,0.06412862241268158,0.6045740842819214,0.11693411320447922,7456,0.3427576422691345,5.3505539894104,0.03135078027844429,15269888,21272,7456,466,-9.609221,0.007196045809541829,0.0013197818931075743,-1.9657474413514138,-55.59376,0.009183269119239413,0.006249896710505709,-3.563390162587166,,,static,3.589744422177527,6.040931358285278,1.3341047982752268,0.0,-79.65381,2297.2072262544016,-9.609221
94,1784868938.5255501,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.9036776828579605,,5.841298546059988,,9.757704400610237,,0.9053326850989833,,3.878424065071158,,1.9178946376778185,,4.819529973436147,,7.75,-0.04688797891139984,-0.006510692299343646,0.002843004167516483,0.9628584887832403,0.23703314363956451,0.7631270885467529,0.26127031445503235,0.0366455540060997,0.05718878656625748,0.7868725657463074,0.10764169692993164,7536,0.3263978660106659,5.346733093261719,0.023099111393094063,15433728,21452,7536,471,-31.649944,0.01400234322063625,0.0006329266558168456,-1.992075900733471,-70.26868,0.01077215380501002,0.0037620619623339735,-3.615857008099556,,,static,3.004727916929767,4.794038532325933,1.1509932617477956,0.0,-66.65897,2291.861657960747,-31.649944
95,1784869009.7518988,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.728715774603188,,5.688154079369269,,9.652352951932698,,0.9316923353471793,,3.7486788753885776,,1.8637567861005664,,4.84183530358132,,7.6875,-0.061690039932727814,-0.016921103408094496,0.0012051070161760435,0.9516225270926952,0.18430137634277344,0.9269881248474121,0.13863369822502136,0.22445791959762573,0.06782951205968857,0.6638613343238831,0.11930299550294876,7616,0.32719409465789795,5.267836093902588,0.02416042797267437,15597568,21635,7616,476,-5.2185802,0.009706692100735381,0.00219961681868881,-2.0315649271011353,-53.131207,0.009633022444904781,0.003639113073586486,-3.6611257076263426,,,static,3.447564080723224,5.042902963063348,1.0746444693865262,0.0,-60.67826,2300.273667905065,-5.2185802
96,1784869080.4100296,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.749730638926849,,5.797537011443637,,9.6499864612706,,0.8469203099375591,,3.7888786322437227,,1.9047693125903606,,4.826175960013643,,7.875,-0.04341723024845123,-0.004003634036052972,0.003802739578532055,0.9449191335588694,0.3674744963645935,0.9391856789588928,0.3551643490791321,-0.026151683181524277,0.06359301507472992,0.5837764143943787,0.11567460000514984,7696,0.29456427693367004,5.304874897003174,0.027925515547394753,15761408,21806,7696,481,-27.69696,0.01283454317599535,0.0018845525686629117,-2.0568081840872763,-20.863152,0.005649965663906187,0.00397906537837116,-3.6989635661244393,,,static,3.2941944864178696,5.456212054630366,1.1134815259281867,0.0,-67.75521,2318.769249398158,-27.69696
97,1784869152.184248,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7927343393384945,,5.82254959596321,,9.716557800944429,,0.7926072156988084,,3.9588594591477886,,1.8420144070405513,,4.789335283916444,,7.875,-0.03057878091931343,-0.00548687216360122,0.028345631653792225,0.9316450990736485,0.4125940203666687,0.9415087103843689,0.8307894468307495,-0.06906023621559143,0.11267025023698807,0.8013687133789062,0.10257555544376373,7776,0.3184400498867035,5.323707103729248,0.039285775274038315,15925248,21997,7776,486,-23.66957,0.011660867743194104,0.002097433857852593,-2.108799344301224,-37.64277,0.012772085642791354,0.003685991730890237,-3.751550444960594,,,static,3.5221308780111387,5.966801066757699,1.57501402246938,0.0,-73.85088,2282.713862029102,-23.66957
98,1784869222.1544075,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.085760817746632,,5.982259380747564,,9.944187392480671,,1.1918087712256238,,4.151671975967474,,2.008381502935663,,4.964607559377328,,8.0,-0.038902122527360916,-0.0014825959224253893,0.001538450269435998,0.9104972500354052,0.3986225128173828,0.8661626577377319,0.263660192489624,-0.008211148902773857,0.053606532514095306,0.6373623609542847,0.11321595311164856,7856,0.29452237486839294,5.5410847663879395,0.02410874143242836,16089088,22173,7856,491,-9.665157,0.008845168229890987,0.0013853374824975618,-2.142325061559677,-35.913033,0.008493963078944945,0.004654157305776607,-3.7807157903909685,,,static,3.4409501206247923,5.478983347629591,1.451121519285504,0.0,-79.20104,2341.570765446927,-9.665157
99,1784869292.2310646,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.841078682104126,,5.733220336027443,,9.734434174373746,,0.8755167758790776,,3.9129979682620615,,1.941598819947103,,4.82682489202125,,8.0,-0.028237972408533096,-0.0016094229649752378,0.004933527208777377,0.9071352556347847,0.35354506969451904,0.9009589552879333,0.3144034743309021,-0.08505532145500183,0.09288913011550903,0.6458637714385986,0.11163409054279327,7936,0.31526726484298706,5.358208656311035,0.03688740357756615,16252928,22352,7936,496,3.1765053,0.009608474353444762,0.0018016376663581469,-2.1646215826272965,-52.310738,0.023806202772539108,0.005387864432123024,-3.848646232485771,,,static,3.3430988346237918,4.9545196959234135,1.0914193610723573,0.0,-74.14546,2338.010330672716,3.1765053
100,1784869363.7354813,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.359291178174317,,6.066630536690354,,9.92803470697254,,1.0282503538765013,,4.100532722077332,,2.1226115254685283,,4.86314064450562,,8.25,-0.013043545186519623,-0.013131883344613016,0.002029436011071084,0.9078816287219524,0.25932595133781433,0.927532434463501,0.15061472356319427,0.08312178403139114,0.1366153359413147,0.522567868232727,0.1222010999917984,8016,0.3008599281311035,5.5898118019104,0.04163886979222298,16416768,22582,8016,501,-11.342653,0.012163554591825231,0.0032660432130796834,-2.2001769661903383,-67.584404,0.025309487222693862,0.004035562960780226,-3.8780191794037817,,,static,3.605834442692134,5.685026313479237,1.3372410408398068,0.0,-59.53817,2291.3269906562896,-11.342653
101,1784869435.1710267,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.243613354861736,,6.1370750984642655,,9.812960884533823,,1.0060885519487783,,4.0071711976779625,,2.0501031276071444,,4.928589609451592,,8.1875,-0.045802585780620575,-0.003637194517068565,0.0013327976139407838,0.8906563222408295,0.28702402114868164,1.001840591430664,0.27571234107017517,0.040295131504535675,0.07194290310144424,0.5470533967018127,0.12277433276176453,8096,0.3331184387207031,5.546637535095215,0.060348957777023315,16580608,22795,8096,506,-17.356476,0.012159715226152912,0.00197678625700064,-2.234639175236225,-76.17706,0.038351919827982785,0.00447430603671819,-3.912186922132969,,,static,3.507426102410794,4.717496794187222,1.0968020416602071,0.0,-56.38253,2293.5357122389128,-17.356476
102,1784869507.7234542,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.725308367982507,,5.745462020393461,,9.74290332570672,,0.810419492656365,,3.8557639541104436,,1.9395874967449345,,4.801629497669637,,7.5625,-0.059209756553173065,-0.037340672861319035,0.0023831622165744193,0.8841842655092478,0.23002927005290985,0.9974494576454163,0.18113425374031067,0.05975882336497307,0.06979817152023315,0.629393458366394,0.11255542933940887,8176,0.3172120451927185,5.272946834564209,0.040319107472896576,16744448,22994,8176,511,-17.45996,0.01182099994039163,0.0028555382566992195,-2.2134318560361863,-38.2475,0.015906548802740873,0.004663030916708522,-3.9234614416956903,,,static,3.500569126706934,5.873046742383201,1.4511021229273786,0.0,-75.39607,2258.2289886848525,-17.45996
103,1784869579.7187781,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.414176820777357,,6.440311775892042,,10.0,,1.1069602758216206,,4.206694291438907,,2.3474271898157895,,4.97955724503845,,8.25,-0.026677332818508148,0.003612321219407022,0.0010962095566355856,0.8622447643429041,0.3501766324043274,0.9418554902076721,0.3358815908432007,-0.1776416152715683,0.11946500837802887,0.6620593070983887,0.12062429636716843,8192,0.23003540933132172,5.718141078948975,0.03344235569238663,16908288,23212,8256,516,-4.774028,0.013749829505104571,0.0011271973438852002,-2.245047226548195,-78.640594,0.021907915046904237,0.005124298352166079,-3.928318676352501,,,static,3.5785715952614323,6.011574040335433,1.4885886331705813,0.0,-51.79138,2275.703291210746,-4.774028
104,1784869650.7480156,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.918590284418315,,5.857620412716642,,9.83850320102647,,0.9366197062336141,,3.8811385860899463,,1.8907709123450331,,4.860650527174585,,7.9375,-0.020537035539746284,-0.01236641185823828,0.004013846988527803,0.8537118472158909,0.42050155997276306,0.9533853530883789,0.21831926703453064,-0.01597372442483902,0.04986879229545593,0.601743221282959,0.11274634301662445,8192,0.25210073590278625,5.39017391204834,0.04326102137565613,17072128,23398,8336,521,3.8174062,0.012445337715325877,0.0030424566684814636,-2.2761515021324157,-48.426918,0.015262829369748942,0.003329896774084773,-3.951327492296696,,,static,3.8161171295528957,5.579726591179373,1.5566884611764138,0.0,-76.21346,2306.6559616136014,3.8174062
105,1784869724.2111163,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.418923531658947,,6.413223236682825,,9.977248296141624,,1.2267998971510679,,4.195849132025614,,2.2651744231116027,,4.996636158088222,,8.4375,-0.025499295443296432,-0.004484340839553624,0.003310707132186508,0.8555124197155237,0.45103538036346436,0.9743711948394775,0.36949074268341064,0.04636398330330849,0.1277017593383789,0.5128268599510193,0.11185123771429062,8192,0.22581948339939117,5.741419315338135,0.00698716938495636,17235968,23579,8416,526,-35.38133,0.0143214721174445,0.0023120315025153106,-2.2410024285316466,-6.9349413,0.0036920232203556226,0.0058506563247647135,-3.9540221974253655,,,static,3.5173410886478336,6.036085482297649,1.0988221367239241,0.0,-55.470654,2230.2351412196967,-35.38133
106,1784869796.414912,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.919734050054103,,5.929161083186045,,9.773368998314254,,0.9840600713214371,,3.932825901429169,,1.9998141538817436,,4.852117199217901,,8.125,0.009399902075529099,-0.004661751328967512,0.002038000383436156,0.8446850143373013,0.4237053394317627,1.0365813970565796,0.24045297503471375,-0.06653674691915512,0.1587156504392624,0.5839834213256836,0.11932585388422012,8192,0.27549850940704346,5.439510345458984,0.01554591953754425,17399808,23759,8496,531,-11.882164,0.015712645929306747,0.0017855742618849036,-2.2760488420724867,-24.048548,0.007863292396359611,0.0033822039287770165,-3.973062089085579,,,static,3.6765858557301683,5.074604660069386,1.0117554579926504,0.0,-74.93789,2269.133402293577,-11.882164
107,1784869867.5573292,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.30239884601906,,6.060424777446315,,9.903484678361565,,1.064640127500752,,4.090474623721093,,2.2215354418876814,,4.979266287758946,,8.3125,-0.05639292299747467,-0.009025677805766463,0.0039393307433783775,0.8470804076641798,0.42107152938842773,0.9633800387382507,0.3605941832065582,-0.010500025004148483,0.06437072902917862,0.4738565981388092,0.1113060861825943,8192,0.3234170079231262,5.616840362548828,0.05340968444943428,17563648,23946,8576,536,4.2266655,0.007905662462871988,0.002746753056999296,-2.3379080817103386,-60.577198,0.023313093959586695,0.006228167860535904,-4.028244909644127,,,static,3.8282607896043515,4.702163454375819,1.4100867161571211,0.0,-70.838326,2302.9855351165515,4.2266655
108,1784869941.287845,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.998157904716209,,6.075495422119275,,9.842857731506228,,1.0324493601219729,,4.014131579308014,,2.090285689686425,,4.941486060386524,,8.1875,-0.01720377244055271,-0.010862970084417611,0.0008255913216999033,0.8369844667613506,0.28862449526786804,0.9195621609687805,0.19526135921478271,-0.019175298511981964,0.08085743337869644,0.5271494388580322,0.1064193919301033,8192,0.28204068541526794,5.522795677185059,0.029226219281554222,17727488,24151,8656,541,-11.572795,0.010248913429677486,0.001900504745208309,-2.3510534152388574,-38.195946,0.012634226409136317,0.003552581216354156,-4.027953359484672,,,static,3.5188058077332967,4.866243755696216,1.3074048639316973,0.0,-89.64019,2222.1475520609056,-11.572795
109,1784870013.8345056,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.127734745736234,,5.878444051428232,,9.876872901339084,,1.0507443556562066,,3.996318851946853,,1.9789438300358597,,4.932297368301079,,7.9375,-0.0022215666249394417,-0.0014494219794869423,0.00993153227318544,0.8167560715228319,0.44287487864494324,0.7220250368118286,0.23630373179912567,-0.0036872010678052902,0.11998537182807922,0.5755447149276733,0.10123228281736374,8192,0.27405786514282227,5.472356796264648,0.0200823824852705,17891328,24334,8736,546,-9.882783,0.01212789021374192,0.002099524178629508,-2.370253771543503,-28.980402,0.011336457372817677,0.004252078449644614,-4.037180739641189,,,static,3.5877320330893054,4.64015584662765,1.51462571021084,0.0,-55.913918,2258.407378277969,-9.882783
