# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
256,1784686230.823796,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2917351722717285,0.0008277029264718294,0.03199068934191018,1.4390664771199226,2562000,6496,20496,1281,293.9398,0.008063814544584602,-0.008275436997791985,-2.9718726724386215,234.69539,0.00661699622287415,0.0008569498677388765,-3.043147996068001,,,0.95,0.88,6.17167138674915,7.585105530717821,0.8833318800802029,,,39.72197694780588,
257,1784686482.301145,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3217436969280243,0.0004713585367426276,0.12517697701696306,1.4361314959824085,2572000,6504,20576,1286,278.39127,0.014011479157488793,-0.01464065199252218,-3.000739000737667,242.43222,0.015858639118960127,-0.011290793176158331,-3.008484937250614,,,0.95,0.88,5.010181665915852,4.36518720097599,0.7540312027780158,,,39.765011584396625,
258,1784686734.5246089,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10092590004205704,-0.001376230939058587,0.12919712872826494,1.4432971812784672,2582000,6517,20656,1291,216.88089,0.03152608510572463,-0.010785479553305777,-3.021322064101696,236.41096,0.013137352085323073,-0.01368670778174419,-3.0646151304244995,,,0.95,0.88,5.086039019998015,5.206473900498434,0.9673282996023784,,,39.647381868697174,
259,1784686987.4332094,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.5202576518058777,-0.0010553465690463781,0.3989118002355099,1.4352802075445652,2592000,6532,20736,1296,266.8978,0.005079764901893213,-0.009090165753150359,-2.9699895083904266,286.60703,0.03342354763299227,-0.017034475051332265,-3.0778845250606537,,,0.95,0.88,6.42934352800694,4.653793175466595,0.9954140456779244,,,39.53997606859125,
260,1784687259.2302785,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.05491078644990921,-0.007752679870463908,0.14116767019731924,1.4442286044359207,2602000,6550,20816,1301,261.99765,0.0329954459448345,-0.006433246046071872,-3.0420442819595337,289.28802,0.014749984140507877,-0.016194176860153675,-3.0321537852287292,,,0.95,0.88,6.034556945569385,6.299081038219935,1.1233779408471856,1.0,605.9615,36.79215558631102,605.9615
261,1784687512.0495787,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.07786282896995544,-0.002684334758669138,0.055157113703899086,1.4446849636733532,2612000,6569,20896,1306,284.1567,0.02823242062004283,-0.023446957198757445,-3.099867656826973,304.90765,0.007387086225207895,-0.01830481077922741,-3.0372163578867912,,,0.95,0.88,4.488371162532118,5.710935347576324,0.9619392112974416,,,39.55394217149081,
262,1784687763.4651802,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1855722814798355,-0.0016962415538728237,0.02684064643108286,1.4528568014502525,2622000,6582,20976,1311,261.35266,0.038041130057536066,-0.01697888742091891,-3.129308834671974,281.052,0.006950905139092356,-0.003976838997914456,-3.064274065196514,,,0.95,0.88,6.121063717010287,7.0384671781050745,0.7203207610012436,,,39.7747790492832,
263,1784688014.3287058,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.04182952269911766,0.00021765398560091853,0.037899132759775966,1.4500944204628468,2632000,6592,21056,1316,195.7567,0.01638053808710538,0.00030830798505121493,-3.084824748337269,268.02362,0.007198571984190494,-0.005529134959942894,-3.068781428039074,,,0.95,0.88,6.227911970452846,6.4534127998874435,0.704008625812041,,,39.862311264586786,
264,1784688267.4050658,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.35601451992988586,0.000754368316847831,0.14849821414100006,1.456466130912304,2642000,6601,21136,1321,198.29265,0.028860749502200633,-0.0071985462855082005,-3.045818105340004,260.6818,0.01555261790053919,-0.01388935347495135,-3.0644161701202393,,,0.95,0.88,5.4519783467998275,5.531458472095654,1.0588893802574662,,,39.51376593167744,
265,1784688540.900331,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.13120104372501373,-0.003489237744361162,0.253844628110528,1.4537838697433472,2652000,6620,21216,1326,298.6805,0.028383351396769285,-0.006848368080682121,-3.059630699455738,294.35962,0.02271358040161431,-0.00935997628403129,-3.0506936982274055,,,0.95,0.88,5.676869650081061,4.675889156135879,1.1920665742770704,1.0,701.71405,36.56370416276952,701.71405
266,1784688791.2609415,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12493721395730972,-0.00800571241416037,0.23244690895080566,1.4602131471037865,2662000,6636,21296,1331,343.56693,0.015198281849734485,-0.0006905971295054769,-3.08224755525589,307.07745,0.018774653522996232,-0.00481283116096165,-3.0407112687826157,,,0.95,0.88,4.855201454931643,5.0226746204368515,0.8034796142602243,,,39.942385777139016,
267,1784689042.031327,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10201836377382278,-0.01836805371567607,0.11144526168936864,1.458553858101368,2672000,6649,21376,1336,320.84137,0.013530015319702215,-0.003368581543327309,-2.984074391424656,336.77457,0.011588890556595288,-0.01809621038955811,-3.027404122054577,,,0.95,0.88,4.461747418274671,5.0306038105839015,0.7422317029826857,,,39.8771169017005,
268,1784689292.9380295,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.25476962327957153,-0.009909783606417477,0.17054429577547126,1.4525905176997185,2682000,6659,21456,1341,284.69736,0.01553004703600891,-0.01448852020985214,-3.087116651237011,271.1791,0.014250178370275535,0.007475141370377969,-3.0012756064534187,,,0.95,0.88,4.879301325087313,7.36708852923256,0.5733554293093934,,,39.85545163074055,
269,1784689546.1335676,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1548253893852234,7.040973287075758e-05,0.15732286364072934,1.4538066126406193,2692000,6678,21536,1346,305.14658,0.019922084466088563,-0.006909048363013426,-3.071338512003422,292.28824,0.015673514688387513,-0.008898013937141513,-2.9815140143036842,,,0.95,0.88,4.705905639451688,4.499463872551432,0.7427965169837747,,,39.49516660359757,
270,1784689818.5543172,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.06777749955654144,-0.003979124943725765,0.13608528417535126,1.4483232721686363,2702000,6695,21616,1351,278.90207,0.021016422659158707,-0.017160842478915583,-3.062525548040867,295.0937,0.015547968971077353,-0.011201870278455317,-3.046948790550232,,,0.95,0.88,4.72181092963298,4.650179495935598,0.727722053753066,1.0,694.1794,36.707923741966994,694.1794
271,1784690070.75257,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.02846929430961609,-0.008411314513068646,0.2651824993081391,1.4414709098637104,2712000,6710,21696,1356,253.14087,0.019805715564871207,-0.006231248245740062,-3.046064592897892,287.67752,0.027096678677480668,-0.009575661140843295,-3.08037818223238,,,0.95,0.88,5.85539416760288,5.361372046667562,1.3085591639667928,,,39.65134491354348,
272,1784690325.5401928,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.6933969855308533,-0.003428555093705654,0.46816444862633944,1.4384685009717941,2722000,6737,21776,1361,301.27594,0.023207009653560817,-0.0015074235416250303,-3.0163329020142555,286.93723,0.04888456693151966,-0.0179266808409011,-3.0091510713100433,,,0.95,0.88,4.830715414861668,5.384517235488083,1.0898154859864404,,,39.24837442091195,
273,1784690576.993958,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.024019751697778702,0.0001517459168098867,0.1840021571260877,1.4383854754269123,2732000,6750,21856,1366,334.10312,0.02243331866338849,-0.01474145218708145,-3.054868146777153,309.92224,0.02066682980512269,-0.018514760504331207,-3.0306193754076958,,,0.95,0.88,5.210910647932024,4.747196978248814,0.7561079952011681,,,39.7687425920415,
274,1784690829.793587,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1599489152431488,-0.0001262316945940256,0.3282780345180072,1.4501285552978516,2742000,6768,21936,1371,256.30997,0.009473624872043729,-0.011763235437683761,-3.035477615892887,259.94083,0.024065486330073327,-0.007819926584488712,-2.9994530379772186,,,0.95,0.88,5.925593227252316,5.365844692754513,0.8863813959775837,,,39.55701996804677,
275,1784691105.066605,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.03794456645846367,-0.0006591859273612499,0.2047496471204795,1.4514225237071514,2752000,6790,22016,1376,278.41025,0.032834091281984,-0.00690776840383478,-3.1035201847553253,326.0358,0.022997952706646174,-0.0100716257456952,-3.0766978338360786,,,0.95,0.88,5.963245962641125,4.944562778367031,0.8305218139659805,1.0,691.0455,36.32757048811387,691.0455
276,1784691359.406723,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.010090656578540802,0.00010142766404896975,0.3434541253373027,1.4460193738341331,2762000,6809,22096,1381,252.23868,0.028038941032718867,-0.008730602814466693,-3.0725387036800385,325.24597,0.0237068526330404,-0.0061478758052544435,-3.062490440905094,,,0.95,0.88,5.976786234457437,5.360657205367927,1.6999353791664964,,,39.31743094167776,
277,1784691611.488155,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.16709916293621063,-0.0042106256005354226,0.39337729709222913,1.4462712295353413,2772000,6834,22176,1386,256.6367,0.022409928817069158,-0.014777528636841453,-3.0941935554146767,311.51315,0.037395216058939695,-0.009990509672206827,-3.0751146525144577,,,0.95,0.88,6.648462230697766,5.529019685770443,1.2503396829102837,,,39.66972061886681,
278,1784691864.3032343,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.12071068584918976,-0.0050299258437007666,0.3671035119332373,1.449307855218649,2782000,6855,22256,1391,296.28482,0.009385842058691196,0.006326777674985351,-3.124851405620575,297.45425,0.032584769069217145,-0.011221044052945217,-3.0732247158885,,,0.95,0.88,7.707505986216139,7.74200610137568,0.6190151475123815,,,39.554602566207265,
279,1784692114.7262275,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.07242760807275772,0.00029103923588991165,0.3663207939825952,1.4591666162014008,2792000,6878,22336,1396,256.32672,0.02748022705782205,-0.009103279774080875,-3.128936342895031,346.35083,0.03631645697169006,-0.0016096872532216366,-3.1426746621727943,,,0.95,0.88,5.273258324967522,4.831467677842449,0.9867173086008241,,,39.932435582290296,
280,1784692387.9265466,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18773746490478516,-0.010159596044104546,0.2539514672826044,1.4559915103018284,2802000,6906,22416,1401,289.01324,0.04015506955329329,-0.010834558878741518,-3.107989229261875,237.9303,0.022934385808184743,-0.010915211256588009,-3.1127017959952354,,,0.95,0.88,4.960681029406204,5.033104815615051,0.8117499818637943,1.0,591.626,36.60317855343631,591.626
281,1784692640.1400716,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12385834753513336,-0.001151863019913435,0.19911674573086202,1.4534135460853577,2812000,6933,22496,1406,254.97598,0.0160602398973424,-0.0003696487956403871,-3.1210534870624542,274.8891,0.01714607802568935,0.004637025238480419,-3.081733025610447,,,0.95,0.88,5.682157412692424,5.8736922288620175,1.2829522365415107,,,39.648944093156175,
282,1784692893.4067755,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.019300729036331177,-0.0018188102403655648,0.25772440573200583,1.4538598880171776,2822000,6962,22576,1411,371.21713,0.021290544245857745,-0.011512305743963225,-3.129849284887314,284.22195,0.02706165099516511,-0.01352135712022573,-3.1135559678077698,,,0.95,0.88,5.067184847857691,6.055369181994712,1.2519341434760105,,,39.484068738751766,
283,1784693146.7142162,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.21103054285049438,-0.0023955348879098892,0.2883687085704878,1.459901001304388,2832000,6983,22656,1416,315.24472,0.030883302097208798,-0.006923725250999269,-3.123522996902466,284.43704,0.03176133398665115,0.008507995689569725,-3.1345784589648247,,,0.95,0.88,5.440367126562251,6.241751503052804,0.9761638391922234,,,39.47771924617566,
284,1784693396.0918615,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.03519190847873688,-0.004098490229807794,0.16967080743052065,1.4568531438708305,2842000,6991,22736,1421,280.61115,0.007853785995393991,-0.0002606660964374896,-3.0994417294859886,307.11237,0.014358022919623181,-0.007806502371749957,-3.072703704237938,,,0.95,0.88,6.71702131959361,4.917825455521246,0.9504160279719392,,,40.09982523025354,
285,1784693669.6554396,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.3343530297279358,-1.0226038284599781e-05,0.02328048087656498,1.459282048046589,2852000,7004,22816,1426,286.0778,0.02284652879461646,-0.006199065934197279,-3.105477526783943,246.67319,0.006590073331608437,-0.005406350306657259,-3.043107345700264,,,0.95,0.88,6.0183728384465205,7.802874182923636,0.7142269327131252,1.0,647.7703,36.554574498832835,647.7703
286,1784693923.7985027,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.09841790050268173,0.0001915988395921886,0.020431762386579067,1.4612224139273167,2862000,7018,22896,1431,266.08813,0.026261955441441387,0.0012024712111724511,-3.1444151401519775,218.06148,0.0058099257439607754,-0.012970485071491566,-3.0759813115000725,,,0.95,0.88,6.61019339536424,5.907018923318424,0.6169356622239149,,,39.347915627318564,
287,1784694178.3646605,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1713487207889557,0.00016689958283677697,0.06267444213153794,1.4575103782117367,2872000,7031,22976,1436,299.19513,0.009435067855520174,-0.02043524845976208,-3.131069429218769,295.56,0.00812602718360722,6.385878077708185e-05,-3.0890164971351624,,,0.95,0.88,4.771740661988585,7.379092367645049,0.8839962161325821,,,39.282519175180056,
288,1784694435.4881501,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.21057148277759552,-0.001647932338528335,0.02528960510971956,1.4562187045812607,2882000,7052,23056,1441,286.4726,0.02078568868455477,-0.003104049261310138,-3.132278010249138,252.21416,0.007484139860025607,-0.011671614131046226,-3.121045969426632,,,0.95,0.88,5.660437523119342,6.3318728911820505,0.8138728939014421,,,38.89181797997891,
289,1784694689.804098,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.18718469142913818,-0.007722091628238559,0.22365477005951107,1.450355090200901,2892000,7079,23136,1446,254.94917,0.05250281689222902,-0.015684303062471372,-3.1729226857423782,259.42584,0.02648963639512658,-0.004111390117031988,-3.181033857166767,,,0.95,0.88,5.501371189621615,5.240566025045105,0.8059102178172668,,,39.321167923159834,
290,1784694966.5287666,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.25908342003822327,-0.0011222525499761105,0.47900428622961044,1.445693925023079,2902000,7110,23216,1451,297.27463,0.031351117650046945,0.003381897957297042,-3.2261799052357674,241.00655,0.0390121562522836,-0.012655123799049761,-3.194382071495056,,,0.95,0.88,5.577108356246029,5.119457162852297,0.9100656852598096,0.6666666666666666,388.98465,36.137002782091685,388.98465
291,1784695223.0101368,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-1.0299372673034668,-0.009115056367591023,0.7181224096566439,1.4419762380421162,2912000,7147,23296,1456,280.18573,0.02932291169418022,-0.0056389527599094436,-3.1549072265625,241.16159,0.05893785250373185,-0.015492943845856644,-3.2722825929522514,,,0.95,0.88,5.5101377530198326,5.951642694053088,1.8286357260999961,,,38.989188100834966,
292,1784695476.9107637,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.101093590259552,0.00024250266142189503,0.37816088274121284,1.4425030276179314,2922000,7181,23376,1461,260.74152,0.02301925851497799,-0.010342873225454241,-3.181768722832203,308.692,0.03365972562460229,-0.007649115914233562,-3.176957428455353,,,0.95,0.88,5.341845075669429,5.36288898639236,1.2212718692044333,,,39.38548527454569,
293,1784695732.793975,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.09276315569877625,-0.016518685966730118,0.27046465897001326,1.4499220475554466,2932000,7215,23456,1466,330.70743,0.024414573155809194,-0.019538686614396283,-3.2297613322734833,310.79742,0.03073974058497697,0.0035948228178313,-3.1680395156145096,,,0.95,0.88,5.057599197415903,6.311121518269125,0.9518979009534007,,,39.08032878901919,
294,1784695989.6426425,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.275930792093277,-0.009741755668073893,0.5102265099994838,1.452972151339054,2942000,7258,23536,1471,300.2665,0.03633887821342796,-0.0035314250853843987,-3.234027162194252,276.46024,0.04293898236937821,-0.007444139435392572,-3.1936477795243263,,,0.95,0.88,6.407744796089054,4.807713278007631,1.2326282073815684,,,38.9334317233158,
295,1784696261.349997,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.22700953483581543,-0.001244708604644984,0.14358653710223734,1.4454348608851433,2952000,7288,23616,1476,314.02863,0.03624202765058726,-0.013863785165995068,-3.227233737707138,324.11078,0.02159443948767148,0.011229345216634101,-3.2013681456446648,,,0.95,0.88,5.228109430452834,7.661520671531122,1.0732132999882547,1.0,569.15485,36.80430363858115,569.15485
296,1784696516.4620502,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.27640026807785034,-0.005769428564235568,0.4493949906900525,1.4407229162752628,2962000,7334,23696,1481,288.18768,0.053079360630363226,-0.005971268525172491,-3.2577948346734047,273.18433,0.037014945526607335,-0.02031640204040741,-3.2026979103684425,,,0.95,0.88,6.620488853397919,6.339473524378857,1.265956520711252,,,39.19846129881708,
297,1784696772.5402174,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.43906548619270325,-0.0025667561567388475,0.12943783606169745,1.4272098504006863,2972000,7367,23776,1486,276.26944,0.039830851659644395,-0.011824708541098516,-3.2371549531817436,321.20084,0.01413824106566608,-0.0064495116557736765,-3.1739763990044594,,,0.95,0.88,4.573204930491292,5.926614757957365,1.1286514572281987,,,39.050576517998984,
298,1784697027.0920238,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.47568729519844055,-0.00649808079469949,0.46845144079998136,1.434509627521038,2982000,7392,23856,1491,301.59607,0.01647537262761034,0.0037897004640399246,-3.1949392184615135,262.6519,0.04234325315337628,-0.015504630689974874,-3.227520391345024,,,0.95,0.88,6.4599195715338125,5.780320264374949,1.3786877964186952,,,39.28473483280401,
299,1784697284.0714438,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.20550625026226044,-0.0019704344449564815,0.4363913486013189,1.4386316873133183,2992000,7420,23936,1496,269.0434,0.025625910609960556,0.0021526236087083817,-3.1612691804766655,306.8366,0.03157955972710624,0.012054762457410106,-3.1310292780399323,,,0.95,0.88,6.352668125879942,5.9906872249093865,0.9208879032220102,,,38.91362196355136,
300,1784697556.5695748,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.042684536427259445,-0.008657895785290748,0.06193665077444166,1.443716399371624,3002000,7440,24016,1501,275.24023,0.023571034893393517,-0.0149777738015473,-3.1430719941854477,270.514,0.010237522044917569,-0.009624893305954174,-3.1647049859166145,,,0.95,0.88,6.290193145125734,7.730379152059155,1.2698984860800833,1.0,630.96704,36.697498511400646,630.96704
301,1784697811.797738,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-1.2393625974655151,-0.004773313645273447,0.9615570986643434,1.4432412981987,3012000,7472,24096,1506,267.42813,0.010824644094100222,-0.018795145851981943,-3.1750373914837837,142.13423,0.06575256655924022,-0.019796846660028677,-3.2015918642282486,,,0.95,0.88,5.53893406510091,6.822589013187331,1.114659447646015,,,39.180629308413195,
302,1784698066.8637638,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2019454836845398,-0.0001546539133414626,0.2963631530292332,1.4342564195394516,3022000,7495,24176,1511,255.28506,0.030413610686082393,-0.012879291649369407,-3.2451579943299294,251.34372,0.025566385418642312,-0.014861734394798987,-3.2230446189641953,,,0.95,0.88,6.204541696161835,6.44199863300862,0.7993486604988727,,,39.20553479844672,
303,1784698321.8902006,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.16559576988220215,-0.000528465083334595,0.19276225683279335,1.4454928748309612,3032000,7519,24256,1516,307.80243,0.01873944394174032,0.0015357271040556952,-3.2658869698643684,282.56137,0.02056613311287947,-0.014057576263439842,-3.199366293847561,,,0.95,0.88,7.365686254087861,5.275120777722938,1.0178558438806424,,,39.211621319210906,
304,1784698575.3542135,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.23711106181144714,-0.004060911014676094,0.20080543553922325,1.441701341420412,3042000,7541,24336,1521,254.4242,0.031907746859360486,-0.017863802117062733,-3.2408849969506264,275.25482,0.02813332824734971,-0.004389978654216975,-3.2757896706461906,,,0.95,0.88,4.059458408300079,4.888436238913549,1.283486307856764,,,39.45333234769451,
305,1784698852.2054548,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.42050284147262573,-0.0028811104129999876,0.4177570720203221,1.4437241964042187,3052000,7574,24416,1526,231.62402,0.042843812610954046,-0.015395956414522516,-3.2549933940172195,270.40408,0.03631984395906329,-0.0034833985482691787,-3.2952727377414703,,,0.95,0.88,6.059499911548961,8.14441825027604,1.4764177347847085,1.0,418.05814,36.120481056454494,418.05814
306,1784699107.3579514,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.1567273586988449,-0.003195319091901183,0.29586762795224786,1.4309292063117027,3062000,7603,24496,1531,258.3056,0.012510093845776282,-0.008275561784103047,-3.215407431125641,328.21704,0.0265635802061297,-0.008982621577160899,-3.2194724455475807,,,0.95,0.88,6.732205979178133,6.115243960885067,1.2881712296745467,,,39.192248056946646,
307,1784699359.742337,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.03421574831008911,-0.00010895763989537954,0.22338707488961518,1.4360781237483025,3072000,7627,24576,1536,238.40584,0.02756217832211405,0.005171776643692283,-3.1797105595469475,335.9889,0.026161996880546212,-0.013458793313475326,-3.219097413122654,,,0.95,0.88,6.201140878410847,6.172003386937247,0.8146407143596094,,,39.62210280785749,
308,1784699614.5862281,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.23265904188156128,-0.00012822775170207024,0.3746434235945344,1.4312856644392014,3082000,7651,24656,1541,228.72873,0.038191627245396376,-0.004284172948246123,-3.194913811981678,250.82971,0.0329094537300989,-0.010071994624013314,-3.258449859917164,,,0.95,0.88,8.846157640629524,5.385372130787571,1.1239047451291646,,,39.239714924917216,
309,1784699870.7043152,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10838468372821808,-0.015377431991510093,0.2518891063518822,1.4264319352805614,3092000,7678,24736,1546,151.24985,0.03779565292643383,0.021370318747358397,-3.2582096308469772,206.02396,0.027048556075897068,-0.011678523498403592,-3.244384229183197,,,0.95,0.88,7.16730521431341,5.63008752626479,1.6088935740837793,,,39.04448596176706,
310,1784700144.8339744,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.35155218839645386,-0.0016443996573798358,0.139620476285927,1.433328852057457,3102000,7698,24816,1551,285.4272,0.026486193237360567,-0.01801982836332172,-3.216112293303013,299.93112,0.016649951081490144,-0.0034469196834834293,-3.242490030825138,,,0.95,0.88,5.926303886186343,5.4618505704124045,0.7262438127804711,1.0,501.8081,36.4790861146401,501.8081
311,1784700397.4388158,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.31786248087882996,-0.004174281028099358,0.2978778682881966,1.4339241832494736,3112000,7719,24896,1556,297.47906,0.0255799803417176,0.004090011028893059,-3.2315953075885773,296.59015,0.03941720223519951,-0.012391096006467706,-3.2282352969050407,,,0.95,0.88,6.3423887813415485,5.636494327428828,1.0012918792754468,,,39.58752275635031,
312,1784700651.0393448,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.0023617707192897797,-0.002558006555773318,0.20435719820670784,1.4391942396759987,3122000,7744,24976,1561,317.695,0.037340825190767646,-0.0028828175345552154,-3.2337786480784416,296.55026,0.02371941553428769,-0.015422936270624632,-3.23865707218647,,,0.95,0.88,5.6700759912638015,5.165050199709604,0.9580129482845361,,,39.432094457334,
313,1784700904.6948683,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.09740981459617615,-0.00025129946880042553,0.15957170829642564,1.442372351884842,3132000,7767,25056,1566,324.9961,0.01707721027196385,-0.003911390071152709,-3.1860541477799416,353.58252,0.025087372749112546,-0.011722551978891715,-3.224560670554638,,,0.95,0.88,6.072978124619374,5.204112604971402,0.8267829151977526,,,39.423545018665735,
