# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
73,1784825390.6321585,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.121984087862074,,4.77921461337246,,7.032105062506162,,1.7836927366442978,,2.6475193619262427,-0.08228527754545212,-0.007938134447613265,0.004761014577525202,1.6201262548565865,11993088,18135,5856,366,-1.8363283,0.006423269902006723,0.0024512026124284604,-3.6009242236614227,-25.4048,0.005037532920687227,0.00265568627655739,-3.624703036248684,,,0.95,0.9,both,2.6084445023187137,2.719630847479169,0.6376289814045488,0.0,-34.829998,2265.615627162982,-1.8363283
74,1784825463.9799306,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.890661295503378,,4.368533940025372,,6.499789187684655,,1.7499462966807187,,2.474046187737258,-0.11431251466274261,-0.0056209820904769,0.003790570866840426,1.6301670223474503,12156928,18305,5936,371,-19.263744,0.005481285284622573,0.0022456999286077917,-3.6359941363334656,-29.331387,0.0014840478888800135,0.003319995495257899,-3.6791022196412086,,,0.95,0.9,both,3.000166217438901,3.7464578453026833,0.5522346317427781,0.0,-52.598217,2233.7421942739243,-19.263744
75,1784825537.867658,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.787898134905845,,4.35319589584833,,6.555637433193624,,1.7556384799536318,,2.43375779222697,-0.03269142657518387,-0.0018489331705495715,0.006264657640713267,1.6323018446564674,12320768,18472,6016,376,-10.989983,0.0053673925343900915,0.004570823097310495,-3.6558886155486108,-15.504207,0.004248840110085439,0.004188695772609208,-3.6908968180418014,,,0.95,0.9,both,3.126066393201218,3.1585307041996202,0.511410225228971,0.0,-38.09997,2217.416966391154,-10.989983
76,1784825609.0844295,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.810065927449614,,4.532922324724495,,7.063609591554268,,1.9038637082558125,,2.7219110280275345,-0.14535942673683167,0.0005416461499407887,0.012792946959962137,1.639507681131363,12484608,18640,6096,381,-21.298592,0.0038795169741206335,0.004456419404596091,-3.7341717407107353,-36.902855,0.0025344779791339534,0.0025105665939918254,-3.7391625881195067,,,0.95,0.9,both,3.4662542979827164,2.9706473844315098,0.766743663211062,0.0,-65.32015,2300.584075097638,-21.298592
77,1784825680.2023742,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.725167375407182,,5.075591864879243,,7.588201331906021,,2.0432197796180844,,2.799869563896209,-0.18621687591075897,-0.011382184376998339,0.006131245732831303,1.65459842979908,12648448,18834,6176,386,-38.91239,0.0050810652130167,0.0027061004628194498,-3.8412804007530212,-64.16462,0.009257575846277177,0.0030180925212334843,-3.795889236032963,,,0.95,0.9,both,3.549717828785829,3.672221648280593,0.5462460032644612,0.0,-62.308826,2303.7761605617447,-38.91239
78,1784825752.323046,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.364921984844841,,5.106564813409932,,7.573844329919666,,2.0520673140417784,,2.8578765052661765,-0.14395642280578613,5.892493936698884e-05,0.013717838803131599,1.6576038226485252,12812288,19031,6256,391,-37.353477,0.006443676563503686,0.003390028068679385,-3.943501628935337,-49.693542,0.01129308566742111,0.003587753398460336,-3.8677441999316216,,,0.95,0.9,both,3.9088233681116806,3.4627749308290445,0.55624565452905,0.0,-26.419159,2271.7487488826996,-37.353477
79,1784825822.093842,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.798832629807293,,5.180441478267312,,7.809499189723283,,2.0769449250074103,,2.9537002271972597,-0.1996660977602005,-0.009779697336853133,0.017896820092573762,1.6619284451007843,12976128,19214,6336,396,-34.811268,0.007965047683683224,0.005070848687319085,-3.947842651605606,-43.83506,0.005566954077221453,0.0029111281924997456,-3.9260262668132784,,,0.95,0.9,both,3.2592331656761204,3.5370816078597245,0.6792065852338605,0.0,-60.02534,2348.260452870379,-34.811268
80,1784825894.6558714,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.256010837038048,,5.044418597011827,,7.308045664802194,,1.8863777501974255,,2.9632346258149482,-0.042717501521110535,-0.0011039533565053716,0.005158835061592981,1.6605593636631966,13139968,19386,6416,401,-1.2397068,0.002132264318424859,0.0027735806012060492,-3.984597237408161,-31.404922,0.003057381617691135,0.0029973123615491203,-3.973663976788521,,,0.95,0.9,both,3.3386758257807743,3.4165706541523653,0.43485026218025213,0.0,-44.543823,2257.930677326442,-1.2397068
81,1784825967.9878936,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.879492809297517,,5.448719097301364,,7.676075188443065,,2.192910173907876,,2.963605971308425,-0.06157233193516731,-0.0001748778304317966,0.004922985579469241,1.6624648422002792,13303808,19554,6496,406,-4.0042577,0.0031146066161454656,0.0038604356050200295,-4.008829925954342,-29.497051,0.0028545722263515925,0.0016318677640811074,-3.9798814818263053,,,0.95,0.9,both,3.1876031657178077,3.2475181143944583,0.4999595415874869,0.0,-24.847914,2234.223781362734,-4.0042577
82,1784826040.108632,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.4840158224105835,,5.10977075737901,,7.456371421052609,,2.059196230955422,,2.781229696236551,-0.0639079138636589,-0.021101140708196908,0.0073453644290566444,1.6631675884127617,13467648,19720,6576,411,-11.1374035,0.002002365790758631,0.004901147553391638,-4.070593056082726,-34.68579,0.002377920434810221,0.0022734851307177452,-4.029765909910202,,,0.95,0.9,both,3.7074181926017813,3.5953408549598165,0.7399021002324006,0.0,-31.355139,2271.744026331044,-11.1374035
83,1784826110.0242538,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.420722369803116,,4.772386781871319,,7.033934442792088,,1.9957842339063063,,2.647574857925065,-0.15458440780639648,-0.014682736538816243,0.01798146664077649,1.6693224906921387,13631488,19886,6656,416,-9.207224,0.0025563037117535712,0.003867397077556234,-4.1130442202091215,-52.514305,0.0037820110519533046,0.003683181006636005,-4.060905891656875,,,0.95,0.9,both,3.468747003137236,3.2120049955095737,0.788531793161512,0.0,-32.68431,2343.3962606295004,-9.207224
84,1784826178.7476647,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.44845236139372,,4.625740439631045,,7.108703997917473,,1.9159388970583677,,2.7597473221831024,-0.1277371495962143,-0.030749492136237677,0.006546710988914128,1.6772911846637726,13795328,20054,6736,421,0.6833229,0.0030000481412571387,0.006253107551310677,-4.14886015355587,-67.212906,0.005844742973567918,0.0030848689544654916,-4.092240831255912,,,0.95,0.9,both,3.8233555301694997,3.2462794747461743,0.5761882277383894,0.0,-43.251884,2384.048986359996,0.6833229
85,1784826248.255577,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.292357346042991,,4.643575142137706,,7.000923389336094,,1.7733941012993455,,2.7620902040507644,-0.0987110435962677,-0.016920727386604995,0.011369489395292476,1.6858719512820244,13959168,20219,6816,426,0.9189056,0.001874581058655167,0.004920581093756482,-4.18723792731762,-44.496384,0.007648651520139538,0.0019880001615092623,-4.173788169026375,,,0.95,0.9,both,3.9513032408034974,3.0192837621452666,0.5688324110375486,0.0,-54.29724,2357.140756231915,0.9189056
86,1784826318.7722192,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.550412722164765,,5.256162055768073,,7.53937572625,,2.1846183338202536,,2.9380544379819185,-0.15014024078845978,-0.002331215830054134,0.014949408927350305,1.6885090991854668,14123008,20388,6896,431,-17.129992,0.008206395253364463,0.004321760738093872,-4.213395887613297,-58.92799,0.009209600265603513,0.002854883762483951,-4.205873137712478,,,0.95,0.9,both,3.0472985780100403,3.2791572140892256,0.5484547210053781,0.0,-64.855675,2323.424550015187,-17.129992
87,1784826388.978336,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.321115269209258,,5.068329999689013,,7.498887799098156,,2.0584547957987525,,2.6874336982145905,-0.0908733531832695,0.00015582734340569004,0.00636261891486356,1.6912963315844536,14286848,20559,6976,436,-8.524678,0.002912028576247394,0.00677592836873373,-4.255770695209503,-36.470284,0.003173113513184944,0.004478624113835395,-4.242253237962723,,,0.95,0.9,both,3.916974952237603,3.7853812408047616,0.4785191877948799,0.0,-32.703636,2333.6982437742213,-8.524678
88,1784826457.423097,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.333776003913954,,5.169494776986539,,6.981375739211217,,1.9521125772735104,,2.769627091474831,-0.21919357776641846,-0.007507275659008883,0.0037989031443430576,1.7012426480650902,14450688,20727,7056,441,-8.278015,0.0027696418139385058,0.005890291609830456,-4.3233298629522325,-38.09177,0.004689661581505788,0.002843221666989848,-4.313533753156662,,,0.95,0.9,both,4.001157472880907,2.9777385862928822,0.5733862429866192,0.0,-24.898077,2393.7568491086663,-8.278015
89,1784826526.8909059,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.300840365933254,,4.777963847853243,,7.174379137082724,,2.073996350110974,,2.8051097488496453,-0.11789058148860931,-0.015448555146576837,0.014975742102251388,1.7004123330116272,14614528,20898,7136,446,0.92563736,0.004813615002058213,0.003277210750093218,-4.344376006722451,-29.869694,0.0033966950919420923,0.004270303624070948,-4.33392621576786,,,0.95,0.9,both,2.765668175277704,3.809563557831976,0.5759287582919308,0.0,-53.299183,2358.5017230274675,0.92563736
90,1784826596.8479698,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.087920515332371,,4.364893455058336,,6.799488414544612,,1.835254919482395,,2.789101113565266,-0.08095487207174301,-0.0009652316948631778,0.0024957792811619584,1.7066362798213959,14778368,21060,7216,451,0.835837,0.00595212629850721,0.004405074002715992,-4.352405905723572,-19.065382,0.00140253644749464,0.0043634124311211055,-4.365087628364563,,,0.95,0.9,both,3.5380002492511635,3.8261286026102836,0.4518192397122818,0.0,-27.076237,2342.0081890676133,0.835837
91,1784826668.3006117,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.307895443052985,,4.522992268204689,,7.127536838874221,,2.0531719920691103,,2.740065785124898,-0.09835715591907501,-0.02706632559420541,0.008002062058949377,1.7125007659196854,14942208,21224,7296,456,-4.0737605,0.0033132104465039445,0.0045914468573755585,-4.421226671338081,-29.618805,0.0019662163289467572,0.0029929168318631127,-4.414251002669334,,,0.95,0.9,both,3.7738003702388503,3.843440465922035,0.6365838218320159,0.0,-16.91399,2292.988400281689,-4.0737605
92,1784826741.7197757,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.442668318049982,,4.706226386246271,,6.787178689613938,,1.9225263331318274,,2.755514281801879,0.005232278257608414,-0.0032029861613409594,0.013535183657950256,1.7057206705212593,15106048,21385,7376,461,-6.5295296,0.0034043629904772386,0.002250457536501926,-4.4624799460172655,-17.024414,0.004268862868775614,0.004361339916431462,-4.43365877866745,,,0.95,0.9,both,2.814625062938494,3.5949623837560294,0.5316732680096559,0.0,-34.416588,2231.5679188251956,-6.5295296
93,1784826813.7520592,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.585611228481866,,5.001543507445604,,7.466219603666104,,2.0262006023840513,,2.9994142549439857,-0.034164249897003174,0.0002628383517730981,0.007732286449027015,1.7043394669890404,15269888,21545,7456,466,-14.809769,0.004020166578993667,0.0040521629696741,-4.476388663053513,-41.578175,0.0026633951245457867,0.0036617491270590106,-4.438061830401421,,,0.95,0.9,both,3.1931785237339083,3.764317709197247,0.5492910930295077,0.0,-31.616596,2274.535992711906,-14.809769
94,1784826887.7630527,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.091194745386019,,4.774889942724258,,7.1181070987368,,1.9042259203270078,,2.6388858375139534,-0.05767854303121567,-0.030215727812901605,0.003731726152182091,1.706479236483574,15433728,21705,7536,471,1.655812,0.0028180351728224196,0.003179875152272871,-4.506131985783577,-28.192371,0.0011042435244235094,0.003101648117444711,-4.5124957203865055,,,0.95,0.9,both,3.2023940230579138,3.8488023580490833,0.6256761945739181,0.0,-31.76131,2213.7249839847373,1.655812
95,1784826962.7234921,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.614030290395021,,5.157608104404062,,7.303798838984221,,2.1379912884440273,,2.8241381338157225,-0.04829227924346924,-0.0054932491621002555,0.002304794257725007,1.7083259150385857,15597568,21867,7616,476,-7.229741,0.0028565309865371093,0.0043496127138496375,-4.534081456065178,-22.645422,0.002468078774472815,0.003940051986137405,-4.50217088162899,,,0.95,0.9,both,3.6233576570691497,3.727957845845347,0.39909647970018824,0.0,-23.713453,2185.6868588905227,-7.229741
96,1784827034.945732,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.450332187814638,,4.791071524843574,,7.344648972153664,,1.8467321594944224,,2.759305538260378,-0.07471972703933716,-0.008462110075925011,0.001463245975173777,1.7134341299533844,15761408,22028,7696,481,1.0195572,0.004295840710256016,0.0022983084607403727,-4.549285766482353,-31.414927,0.0025548818131937876,0.0026891935573075897,-4.548193848133087,,,0.95,0.9,both,2.9610578481261194,3.445050252630388,0.5271788266570283,0.0,-30.433767,2268.552646553671,1.0195572
97,1784827109.598063,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.859076642907894,,4.547675982117653,,6.657019636593759,,1.8188895406201482,,2.605183031409979,-0.020130209624767303,-0.0042806671117432415,0.0035637470609799493,1.7181396409869194,15925248,22189,7776,486,2.1592278,0.0019890741612471176,0.004386488063028082,-4.5763066619634625,-27.132961,0.005518499312893254,0.00484765681612771,-4.5939785778522495,,,0.95,0.9,both,3.9441139733222608,3.548265973529439,0.5477316533456509,0.0,-7.119916,2194.7071001848976,2.1592278
98,1784827185.6684258,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.156563634052873,,4.721159852924757,,7.225351755012525,,2.013916972093284,,2.8601426251698285,-0.06898294389247894,-0.00892519045737572,0.009940045820258092,1.7202827632427216,16089088,22350,7856,491,-5.809338,0.004089485155418515,0.0045651708031073214,-4.600201526284218,-22.26387,0.0016645199470076478,0.0037102075079019415,-4.600770482420922,,,0.95,0.9,both,3.609485192371907,3.767485421025379,0.5444829167683893,0.0,-21.248539,2153.7954631202597,-5.809338
99,1784827260.038453,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.242332867346704,,5.109119886998087,,7.361564683495089,,2.2350679100491107,,2.903646900318563,-0.044773031026124954,0.00024649500846862793,0.01822065496526193,1.7332620173692703,16252928,22511,7936,496,-14.955356,0.0030636468887678347,0.0025391338975168766,-4.632128375768661,-29.825678,0.0034612851217389108,0.0019095402632956393,-4.621801748871803,,,0.95,0.9,both,3.5008937382087724,3.107592286318,0.5698453082693715,0.0,-38.469494,2203.038001764356,-14.955356
100,1784827333.433193,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.4703536299057305,,4.7217404851689935,,7.305329754832201,,1.9127274337224662,,2.8616721951402724,-0.0583469420671463,-0.005942806241364451,0.011106817233667243,1.7415668293833733,16416768,22671,8016,501,-14.899037,0.0028643878118600695,0.0035389523196499794,-4.648057049512863,-31.587301,0.005447472112427932,0.0032318346158717757,-4.63924203813076,,,0.95,0.9,both,3.6151049103672825,3.2538020009745203,0.6360729228693804,0.0,-41.207634,2232.31383506204,-14.899037
101,1784827403.9918797,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.957555168773979,,4.721359802642837,,6.789995678467676,,1.8479097989038564,,2.7661786462413147,-0.02681131288409233,-0.007388736587017775,0.000918182708119275,1.7356684878468513,16580608,22832,8096,506,-17.320059,0.005387445873930119,0.0042923308501485735,-4.6383522808551785,-16.949162,0.0020293968573241727,0.0036131570748693777,-4.6829726755619046,,,0.95,0.9,both,3.2305360512798558,3.938073432893309,0.419339562723103,0.0,-58.871906,2322.0373102948183,-17.320059
102,1784827472.646948,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.1299515552818775,,4.62489759363234,,7.242084201890975,,1.8633977388963103,,2.6697924163891003,-0.0025754182133823633,-0.008934025423513958,0.006499750616058009,1.7375491559505463,16744448,22993,8176,511,-15.817553,0.006052338815788971,0.002940070761542302,-4.679860472679138,-23.00423,0.005438015086838277,0.000899806413508486,-4.700941678881645,,,0.95,0.9,both,3.0451155297402246,3.0918995306371153,0.5130867141491767,0.0,-42.40522,2386.422702616451,-15.817553
103,1784827542.648025,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.814458931563422,,4.497060268186033,,7.0104873777600005,,1.7357939300127327,,2.5940317439381033,0.006956011056900024,-0.0026570858899503946,0.010855065476789605,1.7441753819584846,16908288,23157,8256,516,-15.337008,0.00535400422377279,0.00397558519616723,-4.696803861856461,-27.603891,0.0019047660738578998,0.0022965454700170085,-4.727090787887573,,,0.95,0.9,both,3.415392999431215,3.7525606248285923,0.6672768016500286,0.0,-13.067212,2340.5362899997763,-15.337008
104,1784827613.4598444,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.556018102681264,,5.182560455054045,,7.632633569650352,,2.2279014026280493,,2.995095501188189,-0.004146888852119446,-0.004576126433676109,0.01093434537324356,1.7483550980687141,17072128,23321,8336,521,3.3978925,0.006751248256477993,0.005573463202745188,-4.736975988745689,-28.601465,0.002924092788452981,0.0014183866864186712,-4.713423317670822,,,0.95,0.9,both,2.9199834274785816,3.184661161598769,0.7036425770232457,0.0,-31.510105,2313.7373335691386,3.3978925
105,1784827684.5962532,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.070232902769931,,4.846464206464589,,7.308141395682469,,1.900724311824888,,2.6900787034537643,0.05656150355935097,-0.00036317513149697334,0.01624439145962242,1.7496898025274277,17235968,23486,8416,526,-5.4512057,0.007763612130656838,0.00385989240166964,-4.695737665891647,-17.534853,0.0031323045725002883,0.004009029820736032,-4.726374140381813,,,0.95,0.9,both,3.5761815121032994,3.4098253313717293,0.6073865615561957,0.0,-20.707752,2303.1807349797637,-5.4512057
106,1784827753.5305572,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.458060255274177,,5.14923400990665,,7.6920628868974745,,2.0987030722899362,,2.9578563226386905,0.06728549301624298,-0.003077725530602038,0.009254447257262655,1.7473517060279846,17399808,23648,8496,531,-4.72723,0.00772720866225427,0.005851559192524292,-4.710542774200439,-36.516193,0.0023065002456860383,0.002516491919232067,-4.760016334056854,,,0.95,0.9,both,3.6882393257716304,2.9454329915919963,0.5940996075459495,0.0,-32.4979,2376.7552687032994,-4.72723
107,1784827822.0734174,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.179068100638688,,5.160733993630856,,7.2535221870057285,,2.054258220596239,,2.747006307821721,0.0282101072371006,-0.0004344196495367214,0.005438376378151588,1.7531751096248627,17563648,23814,8576,536,3.5300255,0.0023249294794368326,0.0046135234435496384,-4.728825929760933,-34.878704,0.0043703178431314885,0.002707975773955695,-4.760280874371529,,,0.95,0.9,both,3.8366885964139774,3.266276710186884,0.3649023442909697,0.0,-20.412453,2390.3291591814764,3.5300255
108,1784827891.4339528,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.484720496460795,,5.007061478681862,,7.383130589267239,,2.0104459238937125,,2.7729059918783605,-0.010249875485897064,-0.00602265156339854,0.006298895867075771,1.7495057284832,17727488,23974,8656,541,-14.285622,0.005441187108226586,0.002105638179637026,-4.720237642526627,-27.301733,0.0038144741585711016,0.0024082102354441304,-4.787687993049621,,,0.95,0.9,both,3.1987934396570825,3.1761638062879882,0.4570691150029463,0.0,-21.430117,2362.1501646561264,-14.285622
109,1784827961.2605844,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.452659567818046,,5.020408306503668,,7.2746840082108974,,2.1569311812054366,,2.5929078662302345,0.08438868075609207,-0.0053867019596509635,0.006687230383249698,1.7580231130123138,17891328,24137,8736,546,-4.6096544,0.003696787745138863,0.0036029542061442044,-4.727918860316277,-11.425189,0.002653235980687896,0.0025558065972290933,-4.796383291482925,,,0.95,0.9,both,3.5343715493951535,3.5771655913954383,0.43123251647351973,0.0,-29.977356,2346.383079367582,-4.6096544
110,1784828031.6799743,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.073116756044328,,4.643869110732339,,6.979411769658327,,1.8304279546719044,,2.6586154743563384,0.09786845743656158,-0.002267911419039592,0.04229538739309646,1.7614413052797318,18055168,24298,8816,551,-4.521079,0.005222797786700539,0.00364934336830629,-4.776296618580818,-21.959625,0.0031142246665694985,0.007883248208963778,-4.772350344061851,,,0.95,0.9,both,3.3854180991739407,4.325983538123949,0.9119637666633154,0.0,-14.04921,2326.6323231468114,-4.521079
111,1784828100.8625524,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.560719457222149,,4.86089392809663,,7.710106166370679,,2.210858842241578,,2.73923875685432,0.13935814797878265,-0.006269868070376106,0.01696241705212742,1.7603857815265656,18219008,24463,8896,556,-13.225939,0.004466241713816999,0.00493873856466962,-4.784045597910881,-43.70252,0.007249278423842043,0.0038978454322204925,-4.809064102172852,,,0.95,0.9,both,3.5665874042806385,3.460095694738013,0.6237814572834323,0.0,-21.855171,2368.22550454095,-13.225939
112,1784828169.41104,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.266075713094324,,5.177110234340944,,7.737234787084162,,2.082167061511427,,2.852294315584004,0.11643248796463013,-0.00901353033259511,0.003919131195289083,1.7589245736598969,18382848,24627,8976,561,-31.013157,0.007039329112740233,0.0027211704524233936,-4.778743967413902,-16.027466,0.002819162180094281,0.0018892139492891146,-4.821777203679085,,,0.95,0.9,both,3.754991046483764,3.519186350697106,0.49600912213309584,0.0,-33.19222,2390.132945269143,-31.013157
113,1784828236.5603006,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.190569798462093,,4.411741741001606,,7.108471638755873,,2.047153784893453,,2.6738123521208763,0.06557382643222809,-0.012734700856526615,0.0165946548077045,1.7599162235856056,18546688,24793,9056,566,-13.225267,0.007311030018900056,0.0031721634077257477,-4.819930037856102,-28.028208,0.0035550079723179807,0.0038713439796993045,-4.842419603466988,,,0.95,0.9,both,3.3250058251623686,3.8522843594777667,0.549548561918537,0.0,-26.972736,2439.938365648549,-13.225267
