# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
328,1784946530.3673005,,63211.926637523065,,2254.699247977136,,0.19924752633327097,,0.5169634441294227,,0.5190076030412164,,0.1861214736691827,0.0,0.0,0.0,0.0,3282000,4264,26256,1641,177.67624,0.015258998231729493,0.0012608259967237245,-3.657064914703369,0,0.0,0.0,0.0,,,8.92558332495937,0,0,,,,,75.51086506720767
329,1784946662.0445366,,63786.0966592483,,2258.228898402171,,0.20261539664448203,,0.516963444067984,,0.5190076030412164,,0.18751983389495525,0.0,0.0,0.0,0.0,3292000,4271,26336,1646,127.24361,0.010554131455137394,0.021524940799281467,-3.575403869152069,0,0.0,0.0,0.0,,,9.66712594056041,0,0,,,,,75.94327109167715
330,1784946813.3997257,,65228.317656813204,,2296.1464186794387,,0.19853670317897346,,0.5169634492409292,,0.5190076030412164,,0.1858263365942855,0.0,0.0,0.0,0.0,3302000,4275,26416,1651,128.4643,0.02534980798372999,-0.01042092277930351,-3.5157885551452637,0,0.0,0.0,0.0,,,6.567556673809447,0,0,1.0,644.96967,644.9696655273438,1.0,66.06975217932572
331,1784946947.161651,,63998.171343712114,,2271.8635525541163,,0.19876463102877973,,0.5169634456399653,,0.5190076030412164,,0.1859209729036881,0.0,0.0,0.0,0.0,3312000,4283,26496,1656,66.67055,0.02778288401896134,-0.002538090926464065,-3.5154809802770615,0,0.0,0.0,0.0,,,5.271747156590129,0,0,,,,,74.7596903017723
332,1784947080.8820872,,61896.3560466504,,2229.4119359032397,,0.20150226228762336,,0.5169634428471899,,0.5190076030412164,,0.18705765349526354,0.0,0.0,0.0,0.0,3322000,4285,26576,1661,89.276794,0.0069567568571073934,-0.03172068126878003,-3.6061638593673706,0,0.0,0.0,0.0,,,9.339739317213873,0,0,,,,,74.78288558813841
333,1784947214.8444064,,60264.284012827375,,2196.4440974915656,,0.20106667879726242,,0.5169634428820418,,0.5190076030412164,,0.18687679658762865,0.0,0.0,0.0,0.0,3332000,4291,26656,1666,99.34916,0.01945562637411058,0.003195306298948708,-3.5699430629611015,0,0.0,0.0,0.0,,,8.068998179170773,0,0,,,,,74.64786194205142
334,1784947348.189912,,62039.4402823161,,2246.2893575503826,,0.1947767905111667,,0.5169634367693743,,0.5190076030412164,,0.18426519549088427,0.0,0.0,0.0,0.0,3342000,4297,26736,1671,175.66061,0.029285810596775264,-0.011521361899212934,-3.652654767036438,0,0.0,0.0,0.0,,,5.540579300310673,0,0,,,,,74.99314874780022
335,1784947505.611067,,63329.86427684585,,2271.4634970119564,,0.1951593704862314,,0.5169634443655079,,0.5190076030412164,,0.18442404654277492,0.0,0.0,0.0,0.0,3352000,4305,26816,1676,202.98186,0.024072203552350402,-0.0067745696351266815,-3.6225372329354286,0,0.0,0.0,0.0,,,6.4637243126366934,0,0,1.0,626.49945,626.4994506835938,1.0,63.52386140105899
336,1784947640.6516395,,60219.59665057642,,2203.219437284991,,0.1987350547755905,,0.5169634425695154,,0.5190076030412164,,0.1859086920493784,0.0,0.0,0.0,0.0,3362000,4316,26896,1681,117.001144,0.04129066574387252,-0.012059192069500568,-3.672459475696087,0,0.0,0.0,0.0,,,6.089157972653863,0,0,,,,,74.05181751290547
337,1784947774.2960098,,59522.64030182484,,2199.057485459186,,0.19623993125704053,,0.5169634409905273,,0.5190076030412164,,0.18487270127225722,0.0,0.0,0.0,0.0,3372000,4328,26976,1686,111.76426,0.020952520746504888,0.006810854749346618,-3.6691106259822845,0,0.0,0.0,0.0,,,9.278967899986641,0,0,,,,,74.82545169786773
338,1784947909.4330406,,60459.75131841909,,2211.1869994595922,,0.19819728806643283,,0.5169634513145478,,0.5190076030412164,,0.1856854097898126,0.0,0.0,0.0,0.0,3382000,4341,27056,1691,91.069115,0.040547489654272795,-0.010158476750802947,-3.747374966740608,0,0.0,0.0,0.0,,,5.3998034540155215,0,0,,,,,73.99896358959643
