# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
80,1784846194.3148227,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.1118717811768875,,4.817132018040866,,6.8859210489317775,,1.9450461532105692,,2.7205709274858236,0.05604611337184906,-0.0006499162263935432,0.019128711966914125,1.5168930105865002,13139968,16865,6416,401,-28.160095,0.00876240975339897,0.002566588835907169,-3.104516904056072,-12.674231,0.0018026964433374814,0.002849695890472503,-3.2407799243927,,,0.95,0.9,none,3.2959452413387185,3.4179956775632547,0.8481593185745328,0.0,-50.10306,2439.0184599357963,-28.160095
81,1784846261.1927435,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.130827688612044,,4.204379561822861,,6.830592000856996,,1.901901778735919,,2.5838955548388185,0.03591931611299515,-0.005687984516043798,0.04221822210820392,1.5217742174863815,13303808,17036,6496,406,-15.537924,0.006463615331449546,0.004894443540251814,-3.1102586463093758,-25.025385,0.004562263969273772,0.0025469474450801497,-3.2575698256492616,,,0.95,0.9,none,3.5792105180420095,2.914850509035368,1.0609063220579553,0.0,-68.558044,2449.838297951019,-15.537924
82,1784846326.2650375,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.990511748474091,,5.4415057096630335,,8.043020740151405,,2.3693524298723787,,3.088737074751407,-0.0095147043466568,0.0018109072880179156,0.011920723489311058,1.5321465656161308,13467648,17204,6576,411,-15.181847,0.008418275685107801,0.006066785419534426,-3.134995810687542,-28.724482,0.004101297787565272,0.0031596314525813795,-3.2910484224557877,,,0.95,0.9,none,3.376291598069227,3.1312081075494236,0.9467776057186545,0.0,-73.99816,2517.813607069907,-15.181847
83,1784846393.3030574,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.509391312953085,,5.014276212081313,,7.482488348148763,,2.181038581766188,,2.9409381670411676,-0.10879439115524292,-0.0015211063000606373,0.005439406235382194,1.5357866659760475,13631488,17379,6656,416,-9.624849,0.005376426997827366,0.0032953177174931624,-3.166544485092163,-34.69317,0.008316772663965822,0.004116369710391155,-3.302181252837181,,,0.95,0.9,none,3.5653482613392553,3.197838362772756,0.623107093571027,0.0,-55.607727,2443.9876071492354,-9.624849
84,1784846459.7948775,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.042700984980911,,4.733368108980358,,6.99326616464532,,1.733542701229453,,2.7951204661949305,-0.014501001685857773,-0.01017476970446296,0.008261386279627914,1.5320978127419949,13795328,17561,6736,421,-14.960035,0.007376541069243103,0.002782789329648949,-3.2110948607325556,-26.192425,0.0032008561036491303,0.002197827050986234,-3.340678858757019,,,0.95,0.9,none,3.3296452499900844,3.493700514718487,0.8665712858809157,0.0,-45.07891,2464.062438566003,-14.960035
85,1784846524.4972878,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.943112305947579,,4.842580531258136,,6.994587113033049,,1.7766732037998736,,2.7609578671399504,-0.040236979722976685,-0.01726491143926978,0.0050790392597264145,1.531436488032341,13959168,17730,6816,426,-7.356833,0.006336198150529526,0.005610897300357465,-3.26857576072216,-47.219063,0.0051367204898269845,0.0024697137378097977,-3.3796796947717667,,,0.95,0.9,none,3.5716527353186835,3.0376646186811316,0.7706424629945718,0.0,-103.91588,2532.208618669462,-7.356833
86,1784846590.1512012,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.933332926011644,,4.47842004429549,,6.967336263973266,,1.846233154879883,,2.680277458857745,-0.02377001754939556,-0.010511924752790947,0.011570170951017644,1.5269999578595161,14123008,17894,6896,431,-29.817972,0.010721243145235348,0.0028825313158449715,-3.270523229241371,-20.536068,0.0040224623706308195,0.004138382775272476,-3.4443891450762747,,,0.95,0.9,none,3.105388872334134,3.8199029531673263,0.8026532770781732,0.0,-82.63004,2495.510173718477,-29.817972
87,1784846654.921373,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.500754492124543,,5.051157036796212,,7.44308536616154,,1.9258649162948132,,2.750787035736721,0.02945752441883087,-0.0006477197166532278,0.02003826925647445,1.5371124148368835,14286848,18062,6976,436,-6.634066,0.007544951826275792,0.0029788579158775974,-3.2801986947655677,-27.655645,0.010432564707298298,0.003182624596229289,-3.4719591677188872,,,0.95,0.9,none,3.0842721198785634,3.0614635236231877,0.885588482909602,0.0,-68.18989,2529.5578803186254,-6.634066
88,1784846720.7487237,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.066187864169478,,5.417867477983236,,8.005649915896356,,2.3953767622588202,,3.051613808842376,-0.045251693576574326,0.003538844990544021,0.007894501308328472,1.5455698929727077,14450688,18226,7056,441,-6.478349,0.006373933226859663,0.0031995679848478174,-3.341701032221317,-20.712318,0.0038617193094978575,0.0048692386415496005,-3.4713294103741648,,,0.95,0.9,none,3.3390963635000945,4.015426291928894,1.1800913492018283,0.0,-25.289022,2488.9363378083935,-6.478349
89,1784846785.6719623,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.7568735035602,,4.683340019080788,,6.907146400306374,,2.0920618406962603,,2.660568698309362,-0.10238007456064224,-0.008423792314715683,0.03137607133248821,1.554633840918541,14614528,18397,7136,446,-41.551727,0.015501786684035323,0.005548254780296702,-3.3413969948887825,-25.882648,0.009629821236012503,0.0033071474710595792,-3.5418732896447183,,,0.95,0.9,none,3.3384129189636518,3.680872346613041,0.6607023918393069,0.0,-98.18565,2523.5958460804027,-41.551727
90,1784846851.0401497,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.28307836339809,,4.834827587241307,,7.572873514611274,,1.95309749385342,,2.749207290355116,-0.01352405734360218,-0.0012124531385779846,0.009090192659641616,1.5583275966346264,14778368,18567,7216,451,-26.402607,0.011947530739416835,0.005233801301801577,-3.326454667747021,-21.058414,0.004418894743866986,0.003057555487612262,-3.5595085650682448,,,0.95,0.9,none,3.438149996907845,3.4335414265687754,0.656746122222861,0.0,-74.224976,2506.4175248472593,-26.402607
91,1784846918.7081654,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.803923685103655,,5.255201273597777,,7.837931041605771,,2.0452102140989155,,3.0105099816573784,-0.013587668538093567,-0.0011826893714896869,0.0018016040721704485,1.5631788559257984,14942208,18731,7296,456,-12.0645895,0.008389849108061754,0.006007157409112551,-3.3256736949086187,-8.124752,0.0018203764171630609,0.0030855058401357384,-3.6089593932032584,,,0.95,0.9,none,3.7097738485841183,3.81266042649346,0.6593380995221663,0.0,-34.46361,2421.232747997653,-12.0645895
92,1784846985.1091475,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.2296478152275085,,5.145479512633756,,7.311705664731562,,2.101971781346947,,2.825472510419786,-0.028757642954587936,-0.0014023971671122126,0.02691690786741674,1.5651174075901508,15106048,18898,7376,461,-40.30741,0.01886140394199174,0.0023878193649579773,-3.2759631678462027,-24.306143,0.00808885020815069,0.0037828222128155177,-3.6864529311656953,,,0.95,0.9,none,3.0376500792850187,3.3507640576258653,0.7137132759490672,0.0,-55.826324,2467.4339526766257,-40.30741
93,1784847051.6920533,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.754232356033754,,4.518045276403427,,6.624788288027048,,1.737997592179454,,2.521200373303145,-0.032275326550006866,-0.0015769066521897912,0.0013948384894320043,1.5595536269247532,15269888,19071,7456,466,-33.726326,0.018458621395984663,0.002303777338238433,-3.318267308175564,-9.806231,0.0022481023621367057,0.0033927880416740664,-3.737138643860817,,,0.95,0.9,none,3.1216022222491335,3.68262790949447,0.583678353289214,0.0,-73.72658,2460.691481105012,-33.726326
94,1784847120.6867397,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.529951258562505,,5.082733241375536,,7.259816588368267,,2.1262572065461427,,2.8524152636528015,-0.0417778342962265,6.121354817878455e-05,0.008260890863311943,1.5638210400938988,15433728,19250,7536,471,-50.20596,0.02517333307187073,0.0037183291722612923,-3.2549827694892883,-17.670795,0.006566184516123031,0.003228802427474875,-3.7996595054864883,,,0.95,0.9,none,3.4466533679449887,3.114636388766848,0.6783401827875,0.0,-42.966576,2374.675677196237,-50.20596
95,1784847190.240348,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.796378685161471,,4.454656569345389,,6.9337350607384,,1.7783270094078034,,2.597764128120616,-0.08386821299791336,-0.009966321749743656,0.07936248293844983,1.5660172253847122,15597568,19428,7616,476,-65.183525,0.019699357444187625,0.002201924566179514,-3.2758256554603578,-47.751472,0.009900211749481969,0.0038648672023555266,-3.824076436460018,,,0.95,0.9,none,3.2733778063635297,3.9111855225093763,0.7311485412758834,0.0,-75.68016,2355.591486342373,-65.183525
96,1784847258.2847977,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.273976098746061,,5.280047013424337,,7.512949051568285,,2.2194813715759665,,2.854511338053271,-0.07210320234298706,-0.0107940906600561,0.023800051407306455,1.5764345936477184,15761408,19599,7696,481,-26.434689,0.01008090043469565,0.0028800303851312494,-3.2606968894600867,-31.705145,0.0047381472468259744,0.0032746679942647463,-3.8581416472792625,,,0.95,0.9,none,2.973027387953132,4.362348229641274,0.6612176366096781,0.0,-63.733624,2407.8389838630187,-26.434689
97,1784847324.3764298,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.54347737878561,,4.677451777737588,,7.233466007746756,,1.9540647671092302,,2.7452747172210366,0.07965785264968872,-0.02877325241570361,0.038885452144313604,1.5806707069277763,15925248,19776,7776,486,-7.735283,0.007113607619976392,0.004493385236855829,-3.258262224495411,-39.780922,0.011460607177286874,0.003895293458481319,-3.923588380217552,,,0.95,0.9,none,3.6150899660494624,3.675427068868519,0.5771783276642433,0.0,-95.10332,2478.98309781371,-7.735283
98,1784847391.9543343,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.584305036347359,,5.038493926636875,,7.1680462239310145,,2.0468617829028517,,2.780511205084622,0.0006570937111973763,0.00018199183068645652,0.010423397485283203,1.5819521695375443,16089088,19949,7856,491,-7.256575,0.005521801792201586,0.004072434768022504,-3.2898680746555327,-45.650803,0.007553955698676873,0.0034091572277247907,-4.03928864300251,,,0.95,0.9,none,3.850249872584547,3.860139276719013,0.6017261340489215,0.0,-63.349163,2424.4606291790833,-7.256575
99,1784847456.0647402,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.181756841135211,,4.7756850176956505,,6.920217289589345,,1.8678996344096959,,2.85573206434492,-0.08759867399930954,-0.0073828732711263,0.019585847549024038,1.5945796333253384,16252928,20126,7936,496,-56.14147,0.014628414451726713,0.0021995606301061345,-3.3233652561903,-60.67086,0.010641150866285897,0.005148538592038676,-4.102455288171768,,,0.95,0.9,none,3.4082600680817223,4.544339014901533,0.531792276422991,0.0,-81.9492,2555.5899979505994,-56.14147
100,1784847521.1791215,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.984410727396607,,5.2090458299499005,,7.733860048872884,,2.0479128574952483,,3.0228926377021708,0.228861466050148,-0.0005316138958733063,0.06727487902389839,1.593629665672779,16416768,20305,8016,501,-28.486935,0.013956561457598582,0.003808539322926663,-3.3223803237080576,-19.836475,0.011430979221768212,0.001858369655565184,-4.103177961707115,,,0.95,0.9,none,3.592540989988117,3.4161615338143747,0.5569108914489607,0.0,-62.197266,2516.188681043288,-28.486935
101,1784847587.2528064,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.449557076673955,,4.857314468361437,,6.930059066507965,,1.9086830812739208,,2.8314064184669405,-0.0301954448223114,-0.008798170165391639,0.019129421896650456,1.602182649075985,16580608,20491,8096,506,-27.070154,0.016367228963645175,0.0029401298030279576,-3.2990243569016457,-47.536213,0.006231543337344192,0.002608747595513705,-4.089841094613075,,,0.95,0.9,none,3.0216996371216824,3.8886556238052825,0.49838736163053765,0.0,-60.2849,2479.6547999485024,-27.070154
102,1784847653.692032,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.843920784071088,,5.256640775129199,,7.720006338437088,,2.155367925995961,,3.073618250899017,-0.034979503601789474,-0.0059236031429463765,0.028282930310524534,1.6017531752586365,16744448,20671,8176,511,-21.185753,0.012890773307299241,0.00334932779733208,-3.290494094789028,-31.268076,0.005571923617389984,0.0013846663641743362,-4.096689769625664,,,0.95,0.9,none,3.3487262552299675,3.514489997686691,0.8694720971869128,0.0,-68.21954,2466.01453585954,-21.185753
103,1784847721.6854062,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.423328793607652,,5.437557559227571,,7.676179418805987,,2.190614002654911,,2.9831651819404215,0.15185990929603577,0.000529476412339136,0.007267636960023083,1.5899094976484776,16908288,20846,8256,516,-36.10553,0.016282835984020493,0.002160654579711263,-3.3097793474793433,-30.15528,0.0048695577279431745,0.004736880198470317,-4.147363486886024,,,0.95,0.9,none,3.509299947547762,4.564618762453833,0.6803232386711389,0.0,-73.49391,2409.645245262342,-36.10553
104,1784847788.2254827,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.680635303549934,,5.353016593377106,,7.603814907954074,,2.1667412144015543,,2.9758578904438764,-0.03188839554786682,-0.0004268155025783926,0.00390986459206033,1.5956372320652008,17072128,21022,8336,521,-7.894727,0.0056750722076685635,0.005257490775693441,-3.33070607483387,-38.706535,0.006966340918734204,0.00329994128405815,-4.157759109139443,,,0.95,0.9,none,4.050859213425261,3.416369412665363,0.42399643154888955,0.0,-57.80918,2462.2772338996133,-7.894727
105,1784847855.7525218,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.976898727938533,,4.495569196995348,,7.080379425780848,,2.1532426145859063,,2.6609435584396124,0.09111565351486206,-0.014398649793292861,0.0488081353250891,1.599083099514246,17235968,21198,8416,526,-6.3979588,0.007310930600215215,0.003688611352117732,-3.333504705131054,-46.62136,0.007854919784585945,0.004362093828967772,-4.179371631145477,,,0.95,0.9,none,3.503832655189155,4.713006339023538,0.5971231598631982,0.0,-64.266014,2426.287571920167,-6.3979588
106,1784847922.59205,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.42745565995574,,4.7248310297727585,,7.43320942518767,,2.137972565367818,,2.9012241982854903,-0.011937253177165985,-0.0018356910004513338,0.10146436473587528,1.5923209078609943,17399808,21385,8496,531,-30.432367,0.008114303233742248,0.005477235460421071,-3.3193311050534247,-20.59273,0.009872719130362384,0.0032290559451212176,-4.215954840183258,,,0.95,0.9,none,3.604541208713299,3.641760430419487,0.6991820321060753,0.0,-64.13015,2451.242283338138,-30.432367
107,1784847991.4885917,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.97697565658018,,4.921710563823581,,7.181780171580613,,2.1416130892466754,,2.877360259881243,0.029072631150484085,-0.0017560907035658602,0.04342841851757839,1.5941818095743656,17563648,21567,8576,536,-34.90292,0.0130250805785181,0.004195157202047994,-3.3012217044830323,-34.492714,0.007231447055528406,0.0019497807341394946,-4.230635637044907,,,0.95,0.9,none,3.3626287664858596,4.434830997562516,0.597020357916364,0.0,-66.79581,2378.0594914934672,-34.90292
108,1784848059.3521938,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.585504882968962,,5.243311556521803,,7.549454988911748,,2.122959045227617,,2.864538102876395,-0.01641574501991272,-0.03696721683945725,0.028212146455189213,1.6007048822939396,17727488,21738,8656,541,-36.920345,0.013079714342893567,0.0032499815672053954,-3.279786169528961,-41.534626,0.013608789406134747,0.005599985596199985,-4.263914024829864,,,0.95,0.9,none,3.22967235250064,4.3220361997176395,0.598461609302374,0.0,-89.55158,2414.254542781622,-36.920345
109,1784848128.7939,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.514897661283612,,4.71834544322337,,7.194832630921155,,1.9524608329084003,,2.752272271551192,0.07387188822031021,-0.006408910674508661,0.0054252181653282605,1.607666291296482,17891328,21910,8736,546,-26.768978,0.012250472350569908,0.0024052383421803826,-3.3460518822073935,-14.545158,0.0035131718948832715,0.003889559359231498,-4.310055768489837,,,0.95,0.9,none,3.022505757572372,5.080336114436849,0.5951576438167139,0.0,-66.71129,2359.388804153671,-26.768978
110,1784848197.3930402,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.024993065977469,,4.404887829790823,,7.19615562306717,,1.8205386501504108,,2.711681897751987,0.02152959629893303,-0.001785583357559517,0.03287808340974152,1.6089405417442322,18055168,22102,8816,551,-27.850735,0.009023293129575904,0.002802325531229144,-3.3017177894711494,-32.120598,0.011568224284565077,0.003491322625632165,-4.373949229717255,,,0.95,0.9,none,3.172088917985849,3.9556255583244697,0.6419107659586258,0.0,-44.223957,2388.368153210067,-27.850735
111,1784848264.1421125,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.090599719900638,,4.961210383102298,,7.1665474362671375,,2.124756079632789,,2.8493888361845165,-0.22360068559646606,-0.01400930603267625,0.0805910483468324,1.6040563881397247,18219008,22288,8896,556,-7.055636,0.008892293396638707,0.0011785372240410651,-3.2854786992073057,-58.78597,0.017643661418696867,0.0025118791090790182,-4.399037882685661,,,0.95,0.9,none,3.03068469401538,4.055794163416123,0.7436432823140515,0.0,-33.323586,2454.5659096188842,-7.055636
112,1784848330.6021888,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.300851553911343,,5.147134764469229,,7.543351197964512,,1.8227630644032615,,2.773652006406337,-0.19511562585830688,-0.003064750853809528,0.09861488992464729,1.6045977845788002,18382848,22463,8976,561,-27.207083,0.01000608465692494,0.000552633098413935,-3.3002620473504067,-17.20522,0.013146828915341757,0.004985685320571065,-4.38822400867939,,,0.95,0.9,none,2.4830401394985726,4.162708340677538,0.5812977683089722,0.0,-84.37662,2465.239206485688,-27.207083
113,1784848396.6036785,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.197029963135719,,5.123645659652539,,7.140129288542084,,2.109881981203216,,2.823697190498933,-0.29384714365005493,-0.005878286436200142,0.04561171855311841,1.6003190018236637,18546688,22634,9056,566,-25.99006,0.008720286030438729,0.0016068798504420556,-3.3053692057728767,-47.03082,0.019984099542489274,0.0026438643122673965,-4.401267313957215,,,0.95,0.9,none,3.1244816587337816,3.7725711818746333,0.4453988043056004,0.0,-73.9391,2482.368479664771,-25.99006
114,1784848461.861505,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.0318299587816,,4.705965703586116,,7.329288601235021,,1.8487057350575924,,2.7157964091748,-0.11641015857458115,-0.024276593554532155,0.03998312834301032,1.5954391993582249,18710528,22799,9136,571,-21.096878,0.01139305074175354,0.004155284619628219,-3.325235503911972,-14.8527775,0.007540332411008421,0.005728752486174926,-4.370883539319038,,,0.95,0.9,none,2.960592359313769,4.784258412727556,0.7258139160026897,0.0,-55.369713,2510.657236812076,-21.096878
115,1784848528.1962228,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.693120839539915,,5.273898102110252,,7.705806806217879,,2.327117096632719,,2.9653277290053666,0.031015899032354355,-0.005070306331617758,0.025640395761001855,1.6101137176156044,18874368,22971,9216,576,-25.787933,0.012902037199819461,0.003193113959423499,-3.335180675983429,-56.90755,0.01222266434924677,0.006065504928119481,-4.402375903725624,,,0.95,0.9,none,3.357499512495255,4.4950563879964,0.8066541988394916,0.0,-69.258385,2469.897412647518,-25.787933
116,1784848595.3032618,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.857652251026593,,5.454155862797052,,7.8000763927120715,,2.3715344592928886,,3.0528627424500883,-0.010959504172205925,0.000513059516379144,0.02405681906384416,1.6087546423077583,19038208,23142,9296,581,-13.4700165,0.005373420694377273,0.0041984654104453515,-3.344776228070259,-62.00941,0.011642209126148374,0.005164685421914328,-4.440343090891838,,,0.95,0.9,none,3.5904674469267386,4.820924600433683,0.5548421482303852,0.0,-48.293648,2441.472909523216,-13.4700165
117,1784848662.0401359,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.558735191822052,,5.301967155188322,,7.492208544164896,,2.0778804009314626,,2.7934160972217796,-0.05006224662065506,0.00011048803571611643,0.010218066803645343,1.6027258783578873,19202048,23303,9376,586,-14.892975,0.008805455249239457,0.004317285931028892,-3.3887517914175986,-26.252758,0.00496920905134175,0.0047481590270763265,-4.517502489686012,,,0.95,0.9,none,3.1090842710658966,4.662094390237743,0.6133923399743879,0.0,-56.151093,2455.0143500526883,-14.892975
118,1784848729.2900887,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.77764094248414,,5.239825101103634,,7.591347280656919,,2.2113986336626112,,2.959884482435882,0.06865531206130981,-0.00026755696308100596,0.022006224404321983,1.6088787019252777,19365888,23470,9456,591,-64.86557,0.017107128322822972,0.00351499090611469,-3.4183777526021,-24.56937,0.006210508447838947,0.005386218120111153,-4.539547911286354,,,0.95,0.9,none,3.4499517853103034,4.825243878123159,0.5077676028578195,0.0,-30.76621,2436.2844183652032,-64.86557
119,1784848795.4893417,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.071156189311296,,4.583064408041537,,7.112843117443845,,1.928420304786414,,2.5678593690972775,-0.11974392086267471,-0.0011677750444505364,0.023958095902344212,1.6106313169002533,19529728,23635,9536,596,-4.8584085,0.0080034196638735,0.0022870309840072878,-3.4432264044880867,-29.680256,0.0037748439543065617,0.004921556146291551,-4.5533302336931225,,,0.95,0.9,none,3.3197217320150165,4.820910279619004,0.5902987570100322,0.0,-53.098778,2474.952350777452,-4.8584085
120,1784848860.3759987,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.860204389318824,,4.92059102607891,,6.884592099580914,,1.7592640933580697,,2.7816742076538503,-0.004871933721005917,-5.323052027961239e-05,0.011506383714731783,1.5992471128702164,19693568,23796,9616,601,-13.496056,0.007401236433361191,0.0054780166057753375,-3.436672665178776,-33.876965,0.0067367370691499675,0.0038039081046008505,-4.582119563221932,,,0.95,0.9,none,3.6834893958203514,3.9435525769628486,0.638456449451897,0.0,-72.53801,2525.0185858338227,-13.496056
