# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps
37,1783237791.5148468,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.254999475320801,,4.569050343008712,,7.337850923649967,,1.957946049515158,,2.7140402081422508,-0.2877851724624634,-0.0003606170466809999,0.0738635683665052,1.520123679190874,12156928,15447,5936,371,-43.931087,0.010679246982908808,0.0009106394514674321,-2.0234006598591803,-59.440773,0.014969163775094784,-0.00039312528242589905,-2.035513150691986,,,0.95,0.9,1.7699543723751545,1.9390411193873711,0.7777866001916786,0.0,-61.06983,1063.7854438209133
38,1783238089.7008164,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.927937066997401,,5.305899721104652,,7.701267827884294,,2.140437933820067,,2.9654781518038362,0.02849714457988739,-0.0034767525266943267,0.5137566854245961,1.5217978097498417,12484608,15801,6096,381,-34.26298,0.009660540297045373,0.0018473039526725188,-2.0536504805088045,-72.02351,0.027967486641136928,-2.9469480796251447e-05,-2.0746240839362144,,,0.95,0.9,1.9177143345296053,1.9444666149172236,0.7251776194091539,0.0,-77.42159,1098.9114803756067
39,1783238399.8296752,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.955946286208928,,4.335456303320825,,6.9447397431358695,,1.7338316553505138,,2.4789996733888984,-0.057126399129629135,-0.007095767286955379,0.07693803834263235,1.5076964125037193,12812288,16168,6256,391,-39.85908,0.009223700664006174,0.0002495642242138274,-2.2063074186444283,-62.502125,0.037432456482201816,2.2609237930737436e-05,-2.1967862397432327,,,0.95,0.9,1.802879072180049,2.007000706230156,0.6393471808389672,0.0,-41.96763,1056.5930747750833
40,1783238702.7592986,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.507304845843464,,5.321584749268368,,7.793348969426006,,2.2791719934903085,,3.042135769035667,-0.2928392291069031,-0.0022363822299666936,0.14536950329784304,1.5104059129953384,13139968,16515,6416,401,-26.086315,0.00684257457323838,0.0005115590975037776,-2.2984474375844,-66.00877,0.013980749092297629,0.0017436479072785005,-2.2923330470919607,,,0.95,0.9,2.053798437434545,2.1059906781477156,0.9292159186470013,0.0,-56.917137,1081.703383688364
41,1783239051.1912377,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.162845418090001,,4.612971580820158,,6.9431770564988256,,1.79933450371027,,2.695828500232892,-0.5880293846130371,0.00018219694902654737,0.11165427241940051,1.5173505283892155,13467648,16859,6576,411,-19.872437,0.007319392278441228,0.0010186949846684,-2.3273482814431192,-63.707832,0.03192241720389575,0.00028601459343917667,-2.345015272498131,,,0.95,0.9,2.1833099650758565,2.0765884135278734,0.952818765880943,0.0,-32.02288,940.4419213521741
42,1783239353.6284688,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.47994918609038,,5.064534574048594,,7.548781372141093,,2.0196996945887804,,2.8775841589085758,-0.07350441068410873,-0.0009918448922690004,0.10362006851937622,1.5365226604044437,13795328,17204,6736,421,-28.26861,0.007200162482331507,0.0019638626545201987,-2.393734322488308,-29.608002,0.009515137286507524,0.0006018396059516817,-2.4242410540580748,,,0.95,0.9,2.056806261383242,2.06687636795092,0.6011704512187558,0.0,-85.600845,1083.4644959895172
43,1783239662.1584094,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.993670119903982,,4.342254094779491,,6.498051255941391,,1.729199436493218,,2.477257993305102,-0.10950808972120285,-0.005443824189569568,0.16203514323569834,1.5434078760445118,14123008,17564,6896,431,-43.308346,0.012926788534969091,0.0005694255261914805,-2.4385371163487433,-36.697536,0.012709084138623438,7.386196666629985e-05,-2.471202501654625,,,0.95,0.9,2.134589731892851,2.227219487241155,1.1156092753539388,0.0,-43.813255,1062.068723435766
44,1783239974.197637,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.129837971646339,,4.28870371170342,,6.825353459105827,,1.9406350862118416,,2.58229893038515,-0.8885717391967773,-0.02261185267707333,0.32112334528937936,1.528317380696535,14450688,17938,7056,441,-64.70903,0.023893390415469184,0.002064045669976622,-2.5125981852412225,-52.211384,0.03183816082892008,0.001062037845258601,-2.4809337452054026,,,0.95,0.9,2.06141751358249,2.306874448396098,0.8867901442304154,0.0,-53.546955,1050.1243707609622
45,1783240277.8478236,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.934565287549049,,5.460471535101533,,7.748564787209034,,2.239135456737131,,3.0167719980236143,-0.2168826013803482,-0.00016651680925861,0.14509345323313028,1.542685754597187,14778368,18297,7216,451,-16.060009,0.00842081150622107,0.0010205399768892676,-2.543668109178543,-52.97776,0.015983324800617992,-0.00016094071906991303,-2.564707890152931,,,0.95,0.9,2.3126210318470406,2.311994976493925,0.6634941818209448,0.0,-63.79607,1079.136509293657
46,1783240617.2649097,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.697384021244943,,5.054339990019798,,7.603270852938294,,2.129863009933615,,2.9982774048112333,-0.156549870967865,2.325039531569928e-05,0.2041901124175638,1.5612380988895893,15106048,18667,7376,461,-48.479977,0.01202403091301676,0.00029706859495490787,-2.5777080833911894,-43.55295,0.016958077059825882,4.743298632092774e-07,-2.6011081635951996,,,0.95,0.9,2.177824002103166,2.0645802974970318,0.9673456956304192,0.0,-55.42997,965.4198496874536
47,1783240920.5109243,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.715837514551822,,5.528420370072126,,7.698278902564198,,2.30283986084396,,3.0671905231429264,-0.12193510681390762,-0.002765566314337775,0.07406011747661978,1.5486890487372875,15433728,19018,7536,471,-36.63546,0.01763291847310029,0.001097989990375936,-2.639738957583904,-54.51945,0.019205231923842804,0.002289408825163264,-2.6613425269722937,,,0.95,0.9,2.1099322050855283,2.235203471344316,0.8127837964786172,0.0,-63.246452,1080.5748320119665
48,1783241222.374681,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.881541163660586,,5.450472453609109,,8.045208762632683,,2.304533301386982,,3.07831459492445,-0.0788913443684578,-0.0002600826119305566,0.07172547158552334,1.5409157164394855,15761408,19367,7696,481,-21.71986,0.007790312735596672,0.0017127472441643477,-2.721934562921524,-36.551918,0.017503225282416678,0.00023133451759349555,-2.752117505669594,,,0.95,0.9,2.231346887094206,2.0434534661596024,0.6839890123599988,0.0,-50.36961,1085.522801616839
49,1783241526.7983356,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.392969869077206,,4.78750315355137,,7.191119619121309,,2.081092474923935,,2.8209154347423464,-0.2843203842639923,-0.01514868932281388,0.06770690041594207,1.5454834178090096,16089088,19725,7856,491,-17.146753,0.008441274391952903,0.0007486719798180275,-2.7855866655707358,-40.561863,0.013662535836920143,0.0009718480025185273,-2.7978813841938974,,,0.95,0.9,2.220849226392413,2.2449491653169895,0.6123775154591495,0.0,-48.970894,1076.3947450862684
50,1783241865.39045,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.707224266603589,,5.154176589567214,,7.717793484451249,,2.216940272541251,,3.0250122420256957,-0.31825748085975647,-0.0006811594939790666,0.11278832983225584,1.5548231340944767,16416768,20074,8016,501,-15.18174,0.00810267971974099,0.002412027274840511,-2.893890304863453,-25.620707,0.00861989285913296,-0.0007671180414035916,-2.8763299390673636,,,0.95,0.9,2.454489153184137,2.06307735874028,0.7158642792258174,0.0,-40.50689,967.7720869851626
51,1783242186.6838212,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.033639098954154,,4.716871181502938,,7.076216986053623,,1.9371225729119033,,2.632875091396272,-0.3178841173648834,-0.013106878694088664,0.14394133677706122,1.5642711594700813,16744448,20417,8176,511,-20.464182,0.006151082701398991,0.0019057120705838315,-2.9635955899953843,-50.773514,0.016852150694467126,0.0015482298214919866,-2.9284893542528154,,,0.95,0.9,2.479478180120668,2.598762349727476,0.7386514688354411,0.0,-22.237156,1019.8780746999025
52,1783242496.6316876,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.604200657806359,,4.459787130355835,,6.400572590529919,,1.6951881707645953,,2.438829416874796,-0.5525389909744263,-0.0028921462362632155,0.1387154497206211,1.5858039818704128,17072128,20753,8336,521,-20.144123,0.009192859362519812,0.0022982688766205682,-3.0445805549621583,-73.76601,0.0193079344346188,0.0004503460047999397,-3.066700267791748,,,0.95,0.9,2.3927854268692705,2.467134803970157,0.9511611196462797,0.0,-38.595726,1057.2097887233863
53,1783242812.191937,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.186075069010258,,5.434774721041322,,8.078049592673779,,2.428918174438877,,3.1731310077011585,-0.14908969402313232,-0.0023725196078885347,0.08727400877978653,1.5838068276643753,17399808,21101,8496,531,-17.814457,0.009733606161898934,0.003241736048948951,-3.0843757793307303,-50.999718,0.014315024943789468,-0.00021367982699302957,-3.0950757175683976,,,0.95,0.9,2.215162917476571,2.1430994872606064,0.738937729537346,0.0,-22.522987,1038.407068300038
54,1783243124.9684627,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.07556333579123,,4.947257007937878,,7.427454240620136,,2.0070902765728533,,2.8240882471436635,-0.21974071860313416,-0.010226518046692945,0.2599651219788939,1.5739283598959446,17727488,21455,8656,541,-39.238945,0.011654212509165518,0.0019097527459962294,-3.0622401744127274,-65.60007,0.022680997021961958,0.0013178459106711672,-3.096910409629345,,,0.95,0.9,2.3479806706101933,2.5015457068276286,0.9010161199675203,0.0,-48.199314,1047.6489710089677
55,1783243443.9977283,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.128407944459468,,4.71478050388032,,7.33696074783802,,1.9267369699664414,,2.853498400771059,-0.11382424086332321,-1.004623482003808e-05,0.09184789343271405,1.5714946165680885,18055168,21806,8816,551,-39.68771,0.013277024836861528,0.00037116863240953534,-3.184314762055874,-39.879833,0.009400150970031973,0.0002440391661366448,-3.186219607293606,,,0.95,0.9,2.508532604096005,2.292079937420529,0.6530990240349499,0.0,-38.55835,1027.1158282077538
56,1783243767.0927846,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.878669748082757,,5.452470453892602,,7.9634952284395695,,2.2834011502563953,,3.0732422557193786,0.21299126744270325,0.0005024195997975767,0.022270220302743837,1.5669750794768333,18382848,22148,8976,561,-30.564087,0.014165653745294549,0.000780595702235587,-3.2209234699606895,-30.909588,0.006396404963743408,0.001084607768279966,-3.2686907231807707,,,0.95,0.9,2.4721811467568044,2.7691322358801163,0.5443406753445719,0.0,-52.00476,1014.1906775197778
57,1783244049.6110518,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.555021051317453,,4.9353286093100905,,7.2560134823434055,,2.0217485232278705,,2.7410652902908623,0.09575719386339188,-0.00016080167551990598,0.06573691964149475,1.5628048181533813,18710528,22492,9136,571,-22.514687,0.011498344913707114,0.001082618896907661,-3.239776773750782,-24.186567,0.0070896548495511524,0.00027971664821961894,-3.2956420511007307,,,0.95,0.9,2.546715261180686,2.6559061475719097,0.6929089278274615,0.0,-36.30841,1159.8541644038157
58,1783244329.6469264,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.979561245068908,,5.345183520112187,,7.912507181987166,,2.3591043106280267,,3.089864003646653,0.41876062750816345,-0.00014948586613172665,0.11290842911694199,1.5534360967576504,19038208,22840,9296,581,-22.367039,0.009465594551875256,0.0017084706050809473,-3.298577605187893,-27.309734,0.008608083924627863,0.0003692477956064977,-3.2557797849178316,,,0.95,0.9,2.3579988955793154,2.638423975080953,0.7776008082277115,0.0,-46.070133,1170.135802335292
59,1783244608.2890625,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.522902673808858,,5.172372909262776,,7.270376511849463,,2.0321382586844265,,2.833040887955576,0.058770082890987396,-0.00539428943193343,0.06647664669435471,1.5502270385622978,19365888,23186,9456,591,-21.769667,0.00936447105195839,0.0013050654670223594,-3.34185159355402,-34.525444,0.013590525393374265,0.0015880962877417915,-3.338250072300434,,,0.95,0.9,2.636953258510417,2.668229439195414,0.7140916785523455,0.0,-42.72961,1175.9887262295463
60,1783244937.2819262,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.170792002230883,,4.955721215112135,,7.059320397209376,,2.011293043848127,,2.777132299961522,0.45676684379577637,-0.01378211395785911,0.06388544588116929,1.5464285016059875,19693568,23527,9616,601,-21.42053,0.010889638421940618,0.0006111454247729852,-3.381422205269337,-39.19877,0.007409935267060064,0.0009639275682275184,-3.382835844159126,,,0.95,0.9,2.673976236709124,2.407913495566212,0.9321166142973591,0.0,-19.421741,996.0094642573619
61,1783245216.5322556,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.709945256705396,,4.942706956062466,,7.973481152206659,,2.294173419009894,,2.982783896382898,0.10059119760990143,-0.006005546805681661,0.04622365755494684,1.541324857622385,20021248,23861,9776,611,-6.5149856,0.007018747973779682,0.00219501122192014,-3.4733766585588457,-27.189426,0.014176847159978934,0.0005831769667565823,-3.543245826661587,,,0.95,0.9,2.7673414769669336,2.712903840286903,0.5164337394218415,0.0,-36.789787,1173.4273897395958
62,1783245495.1202078,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.699097556993365,,4.530423067975789,,7.198560217162594,,1.8478992074960843,,2.6715898108668625,0.03981446102261543,-0.00019467218953650445,0.05774679291062057,1.546890240162611,20348928,24187,9936,621,-36.184772,0.010928813669306692,0.0031389767245855182,-3.530858589708805,-34.38088,0.007887246611062437,0.0013989667451824062,-3.5361849546432493,,,0.95,0.9,2.690229093749358,2.8331973187763304,0.6129931161406419,0.0,-32.75288,1176.217410725015
63,1783245778.719241,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.853345466312021,,5.300534009933472,,7.683814174495637,,2.1070696596289054,,3.081134364940226,0.01699286513030529,-0.009891350513498764,0.030927001702366397,1.5560708157718182,20676608,24523,10096,631,-6.774195,0.008366808682330884,0.0012119767430704086,-3.594574563205242,-41.395435,0.010589227083255538,0.0024816366072627715,-3.593260832130909,,,0.95,0.9,2.6407002888365114,2.695360757388364,0.7924726346746944,0.0,-29.124624,1155.4341884776766
64,1783246062.5763257,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.6134752640500665,,4.890816489758436,,7.21388912666589,,2.0265069315209985,,2.9882266430649906,0.05977115407586098,-0.0015776807922520675,0.0215591944870539,1.5512745305895805,21004288,24845,10256,641,-6.5274353,0.009647831536130979,0.0014566173631465062,-3.6253676146268843,-29.26627,0.007693889219081029,0.00036698164913104845,-3.6910065054893493,,,0.95,0.9,2.5539144836940215,2.432715528773925,0.46877698235042387,0.0,-21.089401,1154.3836626349403
65,1783246344.94132,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.263341977726668,,4.669721849262714,,6.991256817709655,,1.8794230363710085,,2.5284105744212866,0.16015008091926575,-0.008201201457268326,0.031985260982764885,1.5612756051123142,21331968,25171,10416,651,-8.225885,0.006202599486277905,0.0020452919212402775,-3.6865259766578675,-29.174763,0.008336497051641346,0.000586317214765586,-3.7605575188994407,,,0.95,0.9,2.6969612763828414,2.8186013393966958,0.7749628412017175,0.0,-22.860489,1160.4838540027215
66,1783246659.9513352,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.705458847340196,,5.6578114554286,,7.539049237500876,,2.1893289065919816,,2.946368405595422,0.11017750948667526,-0.0075878862699028105,0.007406377088045701,1.5585465766489506,21659648,25493,10576,661,-19.167755,0.010471602409961634,0.0027359154570149257,-3.8187941282987596,-30.767902,0.0049490919191157445,0.00215136086626444,-3.8170173436403276,,,0.95,0.9,2.74120483232789,2.7849540052605493,0.8295945053943558,0.0,-25.753988,1040.2209498576335
67,1783246948.2493124,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.40524109499529,,5.227587012806907,,6.998112538014539,,2.1203513782238588,,2.941965435165912,0.06466560065746307,-0.007460816726961639,0.15713296446483582,1.569381970912218,21987328,25823,10736,671,-8.513323,0.008829608297673985,0.0026129106190637685,-3.871905894577503,-56.134987,0.013256190210813656,0.0018867246151785366,-3.8518507465720178,,,0.95,0.9,2.7511522571432083,2.8853653036011284,0.5665339767511703,0.0,-18.146353,1136.6016860984835
68,1783247224.5034099,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.834846954327077,,4.109948683530092,,6.570063752122223,,1.697944621089846,,2.575246199965477,-0.07516192644834518,-0.0022343797609210014,0.08872539113508537,1.549781046807766,22315008,26160,10896,681,-19.393417,0.00959150391863659,0.0026663579541491345,-3.8589677438139915,-28.72648,0.007452003145590425,0.0016765412088716402,-3.907314698398113,,,0.95,0.9,2.775228750881857,2.7009915995212834,0.5991871073183426,0.0,-36.563606,1186.1544020028266
69,1783247508.2698584,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.887317336164415,,4.472116284421645,,6.884803738910705,,1.9120208590757102,,2.6301072950009257,-0.3483485281467438,-0.01029231766005978,0.14443781261797994,1.5538998134434223,22642688,26500,11056,691,-6.931218,0.006858124895370565,0.00305903053667862,-3.9214963376522065,-45.0049,0.0156324943061918,0.0012429245936800726,-3.9392372146248817,,,0.95,0.9,2.7637525874921187,2.890355835574893,0.6198123571942967,0.0,-30.646076,1154.7524501356486
70,1783247832.0046442,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.794371018419042,,5.4928796763997525,,7.785208567976952,,2.1276396072207717,,3.177110031247139,-0.1117139458656311,-0.00514529796782881,0.05631447680934798,1.5532428734004498,22970368,26832,11216,701,-9.837664,0.007772173268313054,0.0017422575721866452,-3.9454222872853277,-34.527,0.00900108604109846,-1.2993828568141907e-05,-3.941599874198437,,,0.95,0.9,2.705793865464058,2.539356746419511,0.8204161023354691,0.0,-24.632528,1012.186506954799
71,1783248001.9900901,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.193325024098158,,5.739260073751211,,8.059449341148138,,2.328563879709691,,3.106858802260831,-0.09703610092401505,0.0030480823916150257,0.16965587087906897,1.546728454530239,23298048,27168,11376,711,-2.6974492,0.007958531874464825,0.0014932279678760096,-3.987164369225502,-12.0642395,0.015492959113908,0.0012105785572202876,-4.008946937322617,,,0.95,0.9,2.544176623759409,2.8681569798998554,1.447845678041118,0.0,-28.862732,1927.6945427978385
72,1783248159.028457,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.948278308482259,,4.489167082472704,,6.675354456529021,,1.7787802141392604,,2.688390538096428,-0.3601641058921814,-0.012569457176141441,0.18534438172355294,1.5395485013723373,23625728,27509,11536,721,-10.151168,0.010149507311871276,0.0015307309600757434,-4.070788303017617,-57.95582,0.02401393126929179,0.0019751695028389802,-4.0382289499044415,,,0.95,0.9,2.9237604138682274,2.97742755652965,0.9552522276682288,0.0,-40.28582,2086.6237754855506
73,1783248314.0851953,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.84316853294149,,5.274446281371638,,7.70967448875308,,2.2766710175201297,,3.0129330952186137,-0.13999466598033905,-0.0002568157360656187,0.1418091134983115,1.5416673570871353,23953408,27863,11696,731,-6.0693493,0.00839513647952117,0.0018831647030310705,-4.092603060603142,-26.361994,0.010735958456643857,0.00011963719152845443,-4.078940185904503,,,0.95,0.9,2.943269094238197,2.8427481352441326,0.5548567143563317,0.0,-52.35547,2113.2909059082585
74,1783248477.5716007,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.304386014235206,,4.754598901490681,,6.755275837378576,,1.7677691992139444,,2.724485496757552,-0.8343806862831116,-0.009070655083633028,0.46273411624133587,1.5435178130865097,24281088,28212,11856,741,-47.529663,0.01155568088288419,0.0012423825566656888,-4.1391239911317825,-48.795235,0.03997431958559901,0.0022461526357801633,-4.10417817234993,,,0.95,0.9,3.0521621622768307,3.0734043713839534,0.6908486625845223,0.0,-23.417858,2004.3258641740576
75,1783248640.1187704,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.8701967222150415,,4.089408318512142,,6.5371846947818995,,1.7848689721431583,,2.529069323092699,-0.599777102470398,-0.0043102508316223975,0.3873123722150922,1.5413518622517586,24608768,28558,12016,751,-23.985413,0.010679462761618196,0.0009190732234856114,-4.144559136033058,-83.98387,0.032549881923478095,0.0012739551399135961,-4.137625747919083,,,0.95,0.9,2.8638814441049263,3.002261294794733,0.6329405872342178,0.0,-38.80488,2015.9071155561394
76,1783248806.1646104,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.788878990337253,,5.445724420715123,,7.830253426916897,,2.175537812174298,,3.0990850494708866,-0.24332107603549957,0.00016444896755274385,0.08934565668459982,1.5494594164192677,24936448,28932,12176,761,-6.775543,0.007652687482186593,0.0007789396579028108,-4.190018439292908,-55.567574,0.02195403602090664,0.0010101060557644813,-4.132417815923691,,,0.95,0.9,2.7773451152267477,3.064781468822294,0.8015204733814325,0.0,-30.964344,1973.4310417564595
77,1783248996.6866562,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.998858250677586,,5.098466995172203,,7.859874438494444,,2.127702286466956,,3.0513953273184597,-0.1992647349834442,-0.0004851244011661038,0.22667207079939544,1.55707386136055,25264128,29296,12336,771,-14.832054,0.010390762861061376,0.000591136165894568,-4.194867408275604,-18.604895,0.01580283635412343,0.0010513491564779543,-4.125044840574264,,,0.95,0.9,2.615196264914781,2.691240148711222,0.9791134532752572,0.0,-38.427055,1719.905795192219
78,1783249194.9936635,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.743940705433488,,5.402590690180659,,7.798836146481335,,2.052484194515273,,3.1408703845809214,-0.4636809229850769,-0.0013381603275774978,0.1961488639935851,1.5588843636214733,25591808,29646,12496,781,-32.648975,0.0124053783074487,0.0005224234868364874,-4.122631496191024,-26.284058,0.012396901031024754,-4.3207606358919294e-05,-4.156564643979072,,,0.95,0.9,2.7950807218089033,2.9337601325065483,0.793906198402035,0.0,-46.262016,1652.3874631376946
