# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
10,1784620443.5777516,,64842.194779431244,,2265.3250827768657,,0.20444553375683755,,0.5169634453887915,,0.5190076030412164,,0.188279718219853,0.0,0.0,0.0,0.0,102000,735,816,51,-11.2896,0.5915857590734959,-0.01767097490028391,-1.0147781986743212,0,0.0,0.0,0.0,,,3.983486043079788,0,0,0.3333333333333333,71.38769,71.38768768310547,0.3333333333333333,26.85752600021785
11,1784620797.1426322,,63256.33389618483,,2249.458078009257,,0.2020935915264957,,0.5169634444879999,,0.5190076030412164,,0.18730317732012577,0.0,0.0,0.0,0.0,112000,775,896,56,-1.652178,0.6253634374588728,-0.025904139113663405,-1.0191514398902655,0,0.0,0.0,0.0,,,3.3347259876401987,0,0,,,,,28.28335301960803
12,1784621145.5775583,,65565.93794126481,,2286.824503265661,,0.20220278064522035,,0.5169634539998984,,0.5190076030412164,,0.18734851520873547,0.0,0.0,0.0,0.0,122000,814,976,61,-3.0870776,0.5580588420853019,-0.01693982780125225,-1.1005145013332367,0,0.0,0.0,0.0,,,3.82036472722261,0,0,,,,,28.699762939132437
13,1784621492.238313,,66441.1685324174,,2302.510882811919,,0.2021028452365835,,0.5169634480751255,,0.5190076030412164,,0.18730702023426443,0.0,0.0,0.0,0.0,132000,843,1056,66,0.9385909,0.5908975815400481,-0.01336669376178179,-1.105244930833578,0,0.0,0.0,0.0,,,4.754800189335973,0,0,,,,,28.84664603370367
14,1784621831.7762394,,69270.65637435914,,2354.1397229206746,,0.20133052998601025,,0.5169634493983397,,0.5190076030412164,,0.1869863505093135,0.0,0.0,0.0,0.0,142000,870,1136,71,-3.7631955,0.48724374547600746,-0.020198689046083018,-1.1943819783627987,0,0.0,0.0,0.0,,,4.52366737646496,0,0,,,,,29.45179074126946
15,1784622215.2002578,,65566.55075696623,,2288.324659264622,,0.20354471880908018,,0.5169634457221073,,0.5190076030412164,,0.18790569444106078,0.0,0.0,0.0,0.0,152000,895,1216,76,1.3294044,0.4297615960240364,-0.023888722196716117,-1.2179452143609524,0,0.0,0.0,0.0,,,3.8963717429650178,0,0,1.0,252.82414,252.8241424560547,1.0,26.080790277123526
16,1784622547.3662639,,65822.16429501711,,2296.558749475063,,0.19987176431773856,,0.5169634522017723,,0.5190076030412164,,0.18638066269168924,0.0,0.0,0.0,0.0,162000,917,1296,81,6.679881,0.38723192550241947,-0.010480510391062126,-1.2483098395168781,0,0.0,0.0,0.0,,,6.086166125139464,0,0,,,,,30.105426099294352
17,1784622901.0277636,,63080.428671328555,,2246.2174441791126,,0.2019053160163262,,0.5169634431182077,,0.5190076030412164,,0.18722500390917182,0.0,0.0,0.0,0.0,172000,932,1376,86,36.023014,0.31001595966517925,-0.010888132335821865,-1.2690445221960545,0,0.0,0.0,0.0,,,5.364279253835936,0,0,,,,,28.275624543404547
18,1784623249.6911523,,67848.0288727736,,2331.413058379756,,0.2006445533213425,,0.5169634539340122,,0.5190076030412164,,0.18670152973287085,0.0,0.0,0.0,0.0,182000,951,1456,91,18.682766,0.30059022922068834,-0.021615370853396598,-1.2760007940232754,0,0.0,0.0,0.0,,,3.8890459123144008,0,0,,,,,28.680956426500945
19,1784623572.9916177,,66188.44007464666,,2293.132808027097,,0.2044517234087211,,0.5169634453147925,,0.5190076030412164,,0.1882822881861634,0.0,0.0,0.0,0.0,192000,962,1536,96,4.6418133,0.12544984300620854,-0.023788267135387287,-1.3442592397332191,0,0.0,0.0,0.0,,,3.484350739356546,0,0,,,,,30.930979263356488
20,1784623960.1254237,,65879.50253225814,,2294.1713836423514,,0.2023263084461621,,0.5169634498611039,,0.5190076030412164,,0.18739980387527713,0.0,0.0,0.0,0.0,202000,978,1616,101,32.771587,0.20568593638017774,-0.02476213133923011,-1.344523310661316,0,0.0,0.0,0.0,,,3.3951022734049356,0,0,1.0,324.8392,324.8392028808594,1.0,25.83086246300504
21,1784624317.5635333,,68049.26968623395,,2335.0677189972325,,0.2002913922347764,,0.5169634447472767,,0.5190076030412164,,0.1865548932643029,0.0,0.0,0.0,0.0,212000,997,1696,106,36.662895,0.15969806537032127,-0.007476181628589984,-1.3342408947646618,0,0.0,0.0,0.0,,,3.7427148476949643,0,0,,,,,27.97687121347521
22,1784624666.9900806,,65472.37624255956,,2273.1564101597137,,0.20543652436185772,,0.5169634392978516,,0.5190076030412164,,0.1886911823285033,0.0,0.0,0.0,0.0,222000,1016,1776,111,24.35902,0.12841026135720313,-0.02361902487973566,-1.3790043070912361,0,0.0,0.0,0.0,,,3.7497260785834774,0,0,,,,,28.618317484696707
23,1784625013.997079,,67151.00877401218,,2307.240229323347,,0.2042485460041674,,0.5169634480894976,,0.5190076030412164,,0.18819792824692075,0.0,0.0,0.0,0.0,232000,1032,1856,116,40.028996,0.11418761895038188,-0.026464403419595328,-1.4037851728498936,0,0.0,0.0,0.0,,,3.132530861150898,0,0,,,,,28.817862336060912
24,1784625364.156244,,67049.21472825386,,2319.0067750771827,,0.20050267495896193,,0.5169634437701071,,0.5190076030412164,,0.18664261894106376,0.0,0.0,0.0,0.0,242000,1044,1936,121,31.942984,0.09299458283931017,-0.02325796173681738,-1.417510062456131,0,0.0,0.0,0.0,,,3.463417361228057,0,0,,,,,28.55844176478611
25,1784625726.1925988,,66618.78167797296,,2305.9547707664474,,0.20291746592252197,,0.5169634359840227,,0.5190076030412164,,0.18764525327972126,0.0,0.0,0.0,0.0,252000,1054,2016,126,39.29878,0.056317517068237066,-0.01906988618793548,-1.4416969753801823,0,0.0,0.0,0.0,,,3.3724842641270714,0,0,1.0,322.70584,322.7058410644531,1.0,27.621535263736426
26,1784626076.1815777,,67122.87167684143,,2324.039193527958,,0.19951486866012666,,0.5169634431634406,,0.5190076030412164,,0.1862324756361885,0.0,0.0,0.0,0.0,262000,1063,2096,131,77.15847,0.12157579534687102,-0.024202379023336107,-1.4258221313357353,0,0.0,0.0,0.0,,,3.494017851255723,0,0,,,,,28.572328526800263
27,1784626413.578253,,64589.737146401996,,2290.363903315739,,0.19767098354673487,,0.516963447062369,,0.5190076030412164,,0.1854668841015863,0.0,0.0,0.0,0.0,272000,1079,2176,136,36.212845,0.1030014909338206,-0.016477797224069946,-1.553848046809435,0,0.0,0.0,0.0,,,4.2995011039738635,0,0,,,,,29.638703574759155
28,1784626774.6051874,,70157.31546047925,,2369.037190319976,,0.2013494167571121,,0.5169634555381888,,0.5190076030412164,,0.18699419363952233,0.0,0.0,0.0,0.0,282000,1091,2256,141,42.55541,0.14039632282219827,-0.01963386514216836,-1.564909439533949,0,0.0,0.0,0.0,,,3.154242802274407,0,0,,,,,27.698764173909606
29,1784627107.139928,,66474.147510694,,2303.180847230612,,0.20164690046471082,,0.5169634546296329,,0.5190076030412164,,0.18711771050263082,0.0,0.0,0.0,0.0,292000,1101,2336,146,62.49898,0.11041876301169395,-0.012360659438854782,-1.5885359831154346,0,0.0,0.0,0.0,,,3.6771935612866935,0,0,,,,,30.072046223334425
30,1784627481.342786,,66637.42916820724,,2309.781968808373,,0.20088236484455085,,0.5169634439270202,,0.5190076030412164,,0.18680026852238124,0.0,0.0,0.0,0.0,302000,1115,2416,151,63.273262,0.07810791267547756,-0.02188345368631417,-1.5760227926075459,0,0.0,0.0,0.0,,,3.4134232485077787,0,0,1.0,350.244,350.2439880371094,1.0,26.723472815899463
31,1784627831.2587202,,67852.86405161397,,2333.365499097991,,0.2007735025988884,,0.5169634379708478,,0.5190076030412164,,0.1867550670646004,0.0,0.0,0.0,0.0,312000,1127,2496,156,79.72204,0.1436513545922935,-0.01881809391659317,-1.5905841626226902,0,0.0,0.0,0.0,,,4.295937977395825,0,0,,,,,28.578292906406496
32,1784628188.02455,,65463.10324614427,,2285.523383207428,,0.20228961252712874,,0.5169634532737549,,0.5190076030412164,,0.18738456818902421,0.0,0.0,0.0,0.0,322000,1135,2576,161,67.85451,0.05367459240369499,-0.01703773516783258,-1.6167353391647339,0,0.0,0.0,0.0,,,3.1400813422119285,0,0,,,,,28.02959073530804
33,1784628493.157519,,68375.9086072539,,2332.572240083246,,0.20284888847121849,,0.5169634455892186,,0.5190076030412164,,0.18761678142586144,0.0,0.0,0.0,0.0,332000,1148,2656,166,66.129196,0.0337865132605657,-0.018128427677766012,-1.6485454626381397,0,0.0,0.0,0.0,,,3.575504948417885,0,0,,,,,32.77259689931624
34,1784628870.3180537,,67450.08101294877,,2310.809973789728,,0.20537518935593405,,0.5169634488720988,,0.5190076030412164,,0.18866571757582723,0.0,0.0,0.0,0.0,342000,1160,2736,171,63.623756,0.03874098288360983,-0.019135670370928892,-1.6962663978338242,0,0.0,0.0,0.0,,,3.4420623736879348,0,0,,,,,26.51390877432551
35,1784629244.45806,,66797.29686728,,2311.7043619215838,,0.2010143600068204,,0.5169634540479232,,0.5190076030412164,,0.18685507574078788,0.0,0.0,0.0,0.0,352000,1166,2816,176,98.17739,0.07335496577434242,-0.02187581734960986,-1.7007471360266209,0,0.0,0.0,0.0,,,4.866126600566817,0,0,1.0,500.27444,500.2744445800781,1.0,26.72796223795835
36,1784629597.173693,,65803.66703873599,,2284.9804482046147,,0.20354593036836152,,0.5169634522725479,,0.5190076030412164,,0.18790619879793174,0.0,0.0,0.0,0.0,362000,1184,2896,181,10.820411,0.12881170213222504,-0.022790545659518102,-1.6511577442288399,0,0.0,0.0,0.0,,,5.189596631522969,0,0,,,,,28.351451721593467
37,1784629898.4727323,,65028.68690901977,,2291.827135888867,,0.1983825041110644,,0.5169634520286935,,0.5190076030412164,,0.185762312760937,0.0,0.0,0.0,0.0,372000,1188,2976,186,109.56466,0.01579765960923396,-0.029838779988494935,-1.7111344821751118,0,0.0,0.0,0.0,,,4.0887205818183325,0,0,,,,,33.18961713931057
38,1784630247.6070783,,64422.549240152046,,2278.6845868650007,,0.2002315544131327,,0.5169634453964252,,0.5190076030412164,,0.18653004836662662,0.0,0.0,0.0,0.0,382000,1190,3056,191,151.57523,0.017667832202278078,-0.023363972675724654,-1.7621534503996372,0,0.0,0.0,0.0,,,4.473298343923143,0,0,,,,,28.642269423893058
39,1784630573.3097012,,66742.74986394543,,2309.3873237530565,,0.20165003511387639,,0.5169634474401738,,0.5190076030412164,,0.18711901059013886,0.0,0.0,0.0,0.0,392000,1197,3136,196,182.65768,0.023451908578863367,-0.021497092393474304,-1.7634421363472939,0,0.0,0.0,0.0,,,5.377200503832737,0,0,,,,,30.702853859180095
40,1784631012.892174,,66905.809061825,,2307.3127324206334,,0.20369270643174364,,0.5169634544525761,,0.5190076030412164,,0.18796714154820923,0.0,0.0,0.0,0.0,402000,1200,3216,201,132.1254,0.04955521144438535,-0.02069871009007329,-1.7963660582900047,0,0.0,0.0,0.0,,,3.675449722021409,0,0,1.0,565.8205,565.8204956054688,1.0,22.748859503374433
41,1784631362.2581556,,67394.49306828552,,2320.0835025270694,,0.20168427449529822,,0.5169634447338518,,0.5190076030412164,,0.18713322644829955,0.0,0.0,0.0,0.0,412000,1203,3296,206,164.66476,0.029704368382226676,-0.025233036118152086,-1.853063739836216,0,0.0,0.0,0.0,,,3.866620905409774,0,0,,,,,28.623279071293652
