# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
186,1784873893.700855,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.234120933804661,,6.091014423291199,,9.92964378464967,,1.1059273360297084,,4.120869984268211,,2.087551849141164,,4.946682154433802,,8.125,-0.009615261107683182,0.0021780661190859973,0.003590085971154622,0.5982918161898851,0.2906705141067505,0.9843239188194275,0.212183877825737,0.07863513380289078,0.07178045809268951,0.2503190040588379,0.017910506576299667,8192,0.2345224916934967,5.580101013183594,0.02756482921540737,30507008,38595,14896,931,-0.8465971,0.00572334330281592,0.008279010911064689,-5.6690505802631375,-24.39001,0.00948246673506219,0.0029435848053253723,-4.339312565326691,,,static,5.68206701904185,5.782717964702795,1.9958259267279979,0.0,-39.464027,2561.2679821677284,-0.8465971
187,1784873954.8578994,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.340234393021092,,6.22187014867086,,9.965587690472603,,1.14940581592964,,4.109012281132891,,2.0896321499021724,,4.9950633202679455,,8.25,-0.0131082683801651,-0.002700571028981358,0.0008163447419065051,0.5974455699324608,0.19095706939697266,0.9551286101341248,0.12176461517810822,0.3401930630207062,0.08546220511198044,0.36609575152397156,0.022279629483819008,8192,0.21048036217689514,5.640100955963135,0.029510900378227234,30670848,38776,14976,936,-43.22476,0.011237119563156739,0.005075303510966478,-5.696901139616966,-28.270523,0.014199242778704501,0.005309691533329897,-4.352668908238411,,,static,5.362898350394021,5.864451920967747,1.3891036910119046,0.0,-74.997696,2679.0040296716666,-43.22476
188,1784874016.0554543,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.889350183540955,,5.949425014376175,,9.861854577437043,,0.920206501847133,,3.9411472983192652,,1.9458634830079973,,4.887933382357005,,7.9375,-0.0018468243069946766,-0.0036512943916022778,0.005132508675160352,0.5924086719751358,0.2723674476146698,0.9381015300750732,0.1629754900932312,0.0344315841794014,0.10098101198673248,0.3652540147304535,0.023519184440374374,8192,0.2425055205821991,5.416660308837891,0.012658973224461079,30834688,38981,15056,941,-0.22994213,0.013818728469777853,0.005115614875103347,-5.739429384469986,-37.99596,0.008155503377201967,0.0037258314216160214,-4.367813524603844,,,static,5.720318194332162,6.192939018697272,1.544970933623789,0.0,-83.3596,2677.231812537808,-0.22994213
189,1784874076.9817772,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.157963592675515,,5.967137971543707,,9.86055498861242,,0.98220074508572,,4.065361806657165,,2.1238984558731318,,4.911542330868542,,8.125,0.024689458310604095,-0.0011015123163815588,0.0021997982021275675,0.5893360767513514,0.19005891680717468,0.9856433272361755,0.1721624881029129,-0.07596993446350098,0.16742733120918274,0.2731895446777344,0.017133519053459167,8192,0.2325746715068817,5.52420711517334,0.013136793859302998,30998528,39163,15136,946,0.24210863,0.0073197546094888825,0.007512515896814875,-5.73733304142952,-23.956936,0.008546413347357885,0.005147270396992099,-4.369612583518029,,,static,6.0423686301848125,5.913653254199934,1.8504192187998147,0.0,-73.10113,2689.148978281778,0.24210863
190,1784874138.7996068,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.950168957177084,,5.978263389959466,,9.933872215915471,,0.9637394677265547,,4.080710304682725,,2.004404193139635,,4.888296567369252,,7.9375,-0.010470261797308922,0.0021084551699459553,0.0006132752405392239,0.6010682713240385,0.2379828542470932,0.8952978849411011,0.18828478455543518,0.1647493988275528,0.06923345476388931,0.38389819860458374,0.017837177962064743,8192,0.24323716759681702,5.4671196937561035,0.015780804678797722,31162368,39331,15216,951,9.792591,0.007466984861821402,0.004992042243247852,-5.740142062306404,-13.315488,0.004650833795312792,0.0018898087029810995,-4.388001388311386,,,static,5.465741547948087,6.074917886454702,1.5370706122124638,0.0,-62.520985,2650.3685509508023,9.792591
191,1784874199.8967915,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.749667882686481,,5.853410014882684,,9.748737400979735,,0.830797906499356,,3.816612061622436,,1.8420788751682267,,4.890128642786294,,7.75,-0.02986299619078636,-0.007614144065883011,0.005015985607315088,0.5872850622981787,0.22397203743457794,0.9784255027770996,0.16904284060001373,-0.33592507243156433,0.09806493669748306,0.3253965973854065,0.014986557886004448,8192,0.2747797667980194,5.310179233551025,0.02379060722887516,31326208,39500,15296,956,-0.25419083,0.006013765100215096,0.005801898478239309,-5.722477859258651,-41.412716,0.011333140172064304,0.0043226348192547445,-4.392893528938293,,,static,5.398283811791321,5.581643227882955,2.0043019559800412,0.0,-76.458374,2681.628798398638,-0.25419083
192,1784874262.5244448,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.410492558963597,,6.444138580933213,,9.976934385485947,,1.2176665322622284,,4.24214015644975,,2.2018616411369294,,4.993200643919408,,8.5,-0.0193614661693573,-0.023483881552238017,0.00229461706658185,0.5795609150081873,0.2524142265319824,0.8530375957489014,0.238887220621109,-0.15411312878131866,0.1593952625989914,0.27356821298599243,0.018297871574759483,8192,0.21594306826591492,5.74830436706543,0.027157887816429138,31490048,39687,15376,961,0.90688324,0.011961756396340206,0.005771100913989358,-5.700510931015015,-4.95727,0.0056844338236260224,0.0028040351055096833,-4.349116995930672,,,static,5.405056621478225,6.032648171030141,1.92843737094627,0.0,-50.49705,2616.0967029340036,0.90688324
193,1784874324.5142536,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.057499508198816,,6.0173893314786255,,9.773848659766372,,0.9572694196540397,,3.8224699292331934,,1.9551726964709815,,4.867172450758517,,7.75,-0.018069598823785782,-0.02041260275291279,0.0023338605678873137,0.5935659501701593,0.2827092707157135,0.9560116529464722,0.18181104958057404,-0.13833987712860107,0.09056258201599121,0.29823559522628784,0.012026529759168625,8192,0.2574187219142914,5.400102615356445,0.007217672187834978,31653888,39856,15456,966,8.165437,0.008728243832592852,0.004664527336717583,-5.68507589995861,-3.1625218,0.004093554998689797,0.003263575535675045,-4.335675087571144,,,static,5.1724429719249905,5.840838954177357,1.8478413823141293,0.0,-55.328724,2643.0151377947386,8.165437
194,1784874385.7340956,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.083077860996127,,5.869830823503435,,9.722192603629082,,0.8384150639176369,,3.9710412452113815,,1.9452320974087343,,4.895058099587914,,7.875,0.003495620097965002,-0.013252815944724716,0.003520282047247747,0.5929600764065981,0.18508535623550415,0.8268805742263794,0.12880834937095642,0.1502496898174286,0.11781495809555054,0.3499087691307068,0.017906224355101585,8192,0.24318116903305054,5.3999810218811035,0.02659047208726406,31817728,40032,15536,971,-15.20815,0.011386558729282115,0.00696700852131471,-5.655335983633995,-25.860117,0.008462011284427718,0.0030950555054005237,-4.348899301886559,,,static,5.131250953775058,5.798981143251958,2.3185290944565904,0.0,-81.030624,2676.2564978387477,-15.20815
195,1784874447.7827811,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.946160418679938,,5.840922484814655,,9.731459538452327,,0.9255470517091453,,3.9245341641362756,,1.9147831126465462,,4.865519724786282,,7.75,-0.015293490141630173,0.00023587292525917292,0.0005901755516788398,0.5976903606206179,0.2148243486881256,1.059162974357605,0.16032028198242188,0.009281533770263195,0.10762975364923477,0.2784941792488098,0.014725267887115479,8192,0.26771456003189087,5.362366199493408,0.009745079092681408,31981568,40197,15616,976,-10.574611,0.008668313473754097,0.002992378288763575,-5.656471464037895,-10.551531,0.004100950426072813,0.0030761349524254912,-4.373529523611069,,,static,5.1494292274432985,5.505679650822165,1.774420978815657,0.0,-66.748886,2640.507190892991,-10.574611
196,1784874510.269022,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.17112414870644,,5.969687259523198,,9.794862009584904,,1.040660948754521,,3.9527153759263456,,2.0872327092220075,,4.961839424155187,,8.0,-0.00011888518929481506,-0.002307941089384258,0.002274625570862554,0.605375112965703,0.17876748740673065,0.8520350456237793,0.13053354620933533,-0.13285714387893677,0.11720015853643417,0.2653887867927551,0.015017069876194,8192,0.25272077322006226,5.497264862060547,0.017867961898446083,32145408,40377,15696,981,-10.311674,0.008192830425105057,0.005303828335308935,-5.716132587194442,-28.565548,0.008427106414455921,0.003475749948847806,-4.350195798277855,,,static,5.450715900161222,4.84178605854064,1.6383208018757403,0.0,-51.26593,2622.017165970165,-10.311674
197,1784874571.4947236,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.677377112209797,,6.7070020427927375,,10.0,,1.3480008193291724,,4.356895270757377,,2.3245936393504962,,5.0,,8.75,-0.09575208276510239,0.0010004470532294363,0.004073725904163439,0.6022749952971935,0.2025676816701889,0.8857946395874023,0.12853500247001648,-0.07820238918066025,0.1390542984008789,0.2426438331604004,0.016055505722761154,8192,0.1558838188648224,5.895483493804932,0.017204269766807556,32309248,40574,15776,986,-76.031586,0.02987870299257338,0.0025385324654052964,-5.714116936922073,-16.484165,0.006046989891910925,0.004024343605851755,-4.364918249845505,,,static,6.596233617116778,5.946535535899462,1.416329058013538,0.0,-77.991745,2676.000389690544,-76.031586
198,1784874634.1279268,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.322913927724585,,6.181429754011333,,9.880970191479719,,1.0791766723841647,,4.080791025509825,,2.116118300589733,,4.9599842100651585,,8.125,0.0009901691228151321,-0.00016858422895893455,0.0014458025671046926,0.596862206235528,0.22787553071975708,0.8331480622291565,0.22205711901187897,0.09756023436784744,0.10374923050403595,0.15831632912158966,0.01446863915771246,8192,0.21865372359752655,5.593298435211182,0.012024607509374619,32473088,40772,15856,991,11.285802,0.006643468061520252,0.005405528353003319,-5.768140277266502,-22.576328,0.007829183316789567,0.006001635677239392,-4.3531398832798,,,static,5.681532548245528,5.282010830509487,1.7914466477619566,0.0,-63.93931,2615.864947331382,11.285802
199,1784874695.5185578,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.913468023529276,,5.820641624042764,,9.791191728785634,,1.0353548887651414,,3.930233114180737,,1.8810781145002693,,4.956708639161661,,8.0,0.09749285131692886,0.0013898397446610034,0.004328602648456581,0.5842224452644587,0.18533575534820557,0.895526111125946,0.13793626427650452,-0.11268249154090881,0.27865657210350037,0.2536311149597168,0.02272668294608593,8192,0.19295166432857513,5.416084289550781,0.017568856477737427,32636928,40970,15936,996,-0.09842205,0.0068100506774499085,0.006236296015413245,-5.771910229325295,-29.821583,0.01372948247299064,0.005400934645149391,-4.336066877841949,,,static,6.011759450625153,5.773257380809494,1.5804329719272554,0.0,-84.88145,2668.811150164596,-0.09842205
200,1784874756.2343786,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.923582700546831,,5.845901940017939,,9.668945295852609,,0.9259295028023189,,3.879898130602669,,1.9175598178990185,,4.857032543513924,,7.6875,0.0014734916621819139,-0.009244198852684349,0.004678356213844381,0.569156451150775,0.21676918864250183,0.9458743929862976,0.16241319477558136,-0.07457099854946136,0.1992724984884262,0.21129119396209717,0.013281000778079033,8192,0.26734301447868347,5.33829402923584,0.0117714311927557,32800768,41137,16016,1001,-19.779936,0.010621484933653846,0.003881530028593261,-5.797816669940948,-11.074167,0.003652276319189696,0.003395756816462381,-4.34290257692337,,,static,5.528662028311178,5.600640012001852,2.2525554581130534,0.0,-78.19265,2698.4729393156094,-19.779936
201,1784874818.2855186,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.025392016395926,,6.026148528966587,,9.818550965108443,,1.079069912666455,,3.9806693453574553,,1.9465672674123198,,4.925498429627623,,8.0625,0.02327200025320053,-0.01628549915039912,0.0013636777675856138,0.5590937715023756,0.33101755380630493,0.7717186212539673,0.2128700166940689,0.05106198042631149,0.14415141940116882,0.3075748085975647,0.021319754421710968,8192,0.23145635426044464,5.4830498695373535,0.034259993582963943,32964608,41331,16096,1006,-19.87675,0.014433927781647071,0.004299598264333326,-5.829736620187759,-32.970257,0.012786696868715808,0.0033816388982813804,-4.329446637630463,,,static,5.817865743312299,5.849957084340723,1.7032199592276926,0.0,-52.918907,2640.4029320869663,-19.87675
202,1784874881.9208076,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.857048210222274,,5.985348524583969,,9.720140633180563,,0.8645010967884446,,3.8694409368908964,,1.9347253057640046,,4.87397176016384,,7.875,0.01387789100408554,0.00021055893739685416,0.0017239151347894222,0.5521067325025797,0.2954900562763214,0.8459510803222656,0.2265884280204773,0.22352910041809082,0.14153128862380981,0.2298298478126526,0.013925168663263321,8192,0.24539443850517273,5.372521877288818,0.016032928600907326,33128448,41527,16176,1011,-8.26247,0.008581087792117614,0.006136508165218402,-5.873862427473068,-24.996904,0.005975943885277957,0.0018943397924886085,-4.286889892816544,,,static,5.44853994341778,5.2863670969719205,1.744553873646554,0.0,-43.600983,2574.6718616192225,-8.26247
203,1784874942.136795,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.877434358582832,,5.748302281834185,,9.696484509389848,,0.9192557775531895,,3.9103658550884575,,1.8894220304791816,,4.824597191254725,,7.8125,-0.03163502365350723,-0.01469670538790524,0.0007840001981094247,0.5460570938885212,0.22351190447807312,0.9741296172142029,0.2655748724937439,-0.03905509412288666,0.0647963210940361,0.4387931823730469,0.019503582268953323,8192,0.26402103900909424,5.334794998168945,0.02412555366754532,33292288,41688,16256,1016,0.9299345,0.006364724083687179,0.008211451923125423,-5.89888636469841,-20.336962,0.0063609399687265976,0.001882473536534235,-4.329693898558617,,,static,6.562127959302851,5.477136009796683,2.4972651877728906,0.0,-75.35588,2720.872106493153,0.9299345
204,1784875004.332373,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.757617611438036,,5.846208981703967,,9.707567816600204,,0.9515924744773656,,3.921245138742961,,1.8336538175935857,,4.857842909637839,,7.8125,-0.0021492838859558105,0.0008391270530410111,0.003070510454563191,0.5345496758818626,0.2783111035823822,0.8220251202583313,0.21259482204914093,-0.005480477586388588,0.15226960182189941,0.261996865272522,0.011458968743681908,8192,0.24916143715381622,5.336028575897217,0.020191853865981102,33456128,41853,16336,1021,11.263042,0.005240823722851928,0.005998928172630258,-5.907575461268425,-21.742496,0.004250813976250356,0.0010045370872830972,-4.3438458979129795,,,static,5.8233355641323525,4.913237377805081,1.581027690995081,0.0,-49.971474,2634.270882106371,11.263042
205,1784875066.0547357,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.728220737539232,,5.9325850397435715,,9.809934522316325,,0.8719185912050307,,3.8338847048580647,,1.9631975649972446,,4.807471380569041,,7.875,-0.00031294627115130424,0.0005966776516288519,0.0013810903037665412,0.5314922071993351,0.29113316535949707,0.893210768699646,0.2345597743988037,0.08049014210700989,0.11892635375261307,0.4002627432346344,0.014520754106342793,8192,0.24036374688148499,5.352776527404785,0.011115997098386288,33619968,42058,16416,1026,-50.490368,0.04389595557004213,0.0020150637086771895,-5.963116392493248,-5.3837366,0.0036015078621858265,0.004147084008582169,-4.385053554177285,,,static,6.943434841504458,6.754154084010314,1.5659131001045425,0.0,-74.418945,2654.467425344711,-50.490368
206,1784875127.0592766,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.019255342253018,,5.749598121270537,,9.758566653355956,,0.994187617325224,,3.9123862870037556,,1.8974621730158105,,4.883717504548258,,7.875,-0.003923207521438599,0.002098533441312611,0.0007204893681773683,0.5278583578765392,0.22495879232883453,1.0241320133209229,0.1375519186258316,0.30587857961654663,0.07814051955938339,0.31593701243400574,0.017242800444364548,8192,0.21829929947853088,5.386271953582764,0.02027878910303116,33783808,42250,16496,1031,10.9141245,0.013103722257073968,0.005338179034151835,-6.029350909590721,-41.171265,0.009060244300053455,0.002747980230196845,-4.345719388127327,,,static,6.159940442548382,5.035473274430942,1.896627457859833,0.0,-76.822784,2685.7017556389887,10.9141245
207,1784875189.2510781,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.299754191655666,,6.148074877157342,,9.960786235984415,,1.089213372033555,,4.072813023492927,,2.088776884949766,,4.9540348155424,,8.125,0.010576291009783745,0.002643095445819199,0.0016752571682445705,0.5216039288789034,0.1907259076833725,0.8002593517303467,0.1701866090297699,0.16571496427059174,0.12184587866067886,0.36006414890289307,0.02008199691772461,8192,0.20783179998397827,5.592306613922119,0.02613552287220955,33947648,42425,16576,1036,-5.1983843,0.013240631078951992,0.004592831979971379,-5.990990898013115,-24.290216,0.017015401911339722,0.004747692324599484,-4.348962950706482,,,static,6.187569897019623,5.893301729961517,1.6161161605832177,0.0,-56.036602,2634.4307627179755,-5.1983843
208,1784875250.0845697,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.093112546834163,,6.333185113733634,,9.995207147207111,,1.0723399366252124,,4.111342402116861,,2.184941385872662,,4.967099315021187,,8.125,0.008316745050251484,-0.01394885394256562,0.004776817517267773,0.510404484346509,0.27071574330329895,0.7625455260276794,0.2591966986656189,0.13879263401031494,0.16107165813446045,0.32798802852630615,0.021614108234643936,8192,0.20586718618869781,5.610278129577637,0.04052184522151947,34111488,42604,16656,1041,2.4097621,0.006610889323928859,0.007467483893560711,-5.972893834114075,-46.445473,0.025575278396718203,0.004771875967708184,-4.3570381760597225,,,static,6.30120265030939,5.084823841070609,2.078849438352073,0.0,-71.20223,2693.253313794248,2.4097621
209,1784875311.1018875,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.531051892787218,,6.367468802374788,,9.99814648902975,,1.1717638242989779,,4.182392885442823,,2.213347129058093,,4.987709496868774,,8.1875,-0.009139159694314003,0.005687623517587781,0.003254387997003505,0.5130718480795622,0.5250402092933655,1.102124810218811,0.43345561623573303,-0.22992217540740967,0.1423042118549347,0.36762043833732605,0.033593419939279556,8192,0.19804148375988007,5.704922676086426,0.14692841470241547,34275328,42862,16736,1046,3.591457,0.007943547406466678,0.007333589431073051,-5.9200741171836855,-89.20197,0.07463382265996188,0.005181862741301302,-4.257327824831009,,,static,5.8578446766711725,5.3290001799447175,2.0689240312516444,0.0,-70.02871,2685.1393026331134,3.591457
210,1784875372.5608728,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.398002801946859,,6.344627809245139,,9.917987856431864,,1.152163590217242,,4.213088466320187,,2.0787134546553716,,5.0,,8.1875,0.001332565676420927,-0.01788458932423964,0.001847562292823568,0.512071069329977,0.34620440006256104,0.802473783493042,0.36813661456108093,0.082100510597229,0.15699660778045654,0.24053198099136353,0.021008294075727463,8192,0.21336418390274048,5.661510467529297,0.06614463031291962,34439168,43114,16816,1051,-22.25456,0.011625718040158972,0.007673420484934468,-5.89039811193943,-62.47583,0.038633114425465465,0.002245122313615866,-4.208879706263542,,,static,6.2709904256096936,5.653708653235087,1.7020862798131677,0.0,-79.52866,2665.8429219418244,-22.25456
211,1784875434.595876,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.984433895908296,,5.900084752473049,,9.848515584599227,,0.9247304305317812,,3.9281549808802083,,1.945978774179821,,4.881533246021718,,7.9375,0.03874921426177025,-0.008277327287942171,0.003205359520507045,0.5079188589006662,0.26898717880249023,0.9698042273521423,0.2010796070098877,0.05141397565603256,0.19225294888019562,0.2272740751504898,0.017097631469368935,8192,0.2476894110441208,5.4188666343688965,0.03758600726723671,34603008,43288,16896,1056,11.333168,0.01356530792254489,0.005505407759483205,-5.914336779713631,-16.475498,0.004168255339027383,0.0028252398464246654,-4.238898655772209,,,static,6.294231619649318,6.2547735596574245,2.156438294978998,0.0,-54.95274,2641.089542788842,11.333168
212,1784875497.2773693,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.020317336835433,,6.191274137701839,,9.923646002745954,,0.9532013896969147,,4.076847228658153,,1.9968118353863247,,4.9090452385134995,,7.9375,0.04445823282003403,-0.001467201393097639,0.003419115331780631,0.5124415028840303,0.25587931275367737,0.8865461349487305,0.20792452991008759,0.12863552570343018,0.16945961117744446,0.2374960035085678,0.019063271582126617,8192,0.20437969267368317,5.50108003616333,0.024127686396241188,34766848,43488,16976,1061,-14.154299,0.011062375304754823,0.008716315908532123,-6.010626342892647,-16.614061,0.009392002853564918,0.005704492074437439,-4.264427423477173,,,static,8.078805358470499,6.178398821287506,2.1264716278424287,0.0,-72.525764,2613.850092890333,-14.154299
213,1784875560.3106682,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.117026799824089,,6.199131976580247,,9.916872488101944,,1.1244122787029482,,4.052508197302814,,2.1379067559028044,,4.968494913831819,,8.1875,0.06989004462957382,-0.003920820134226233,0.010696122059016488,0.5081840995699167,0.2529718279838562,0.9038466811180115,0.15612511336803436,0.400382936000824,0.28184086084365845,0.2990494966506958,0.01882619969546795,8192,0.24998441338539124,5.587981700897217,0.01886138506233692,34930688,43655,17056,1066,13.054136,0.006696000399824697,0.004047552700649248,-6.021000888943672,-29.187546,0.006460615547257476,0.0030472203958197496,-4.2769725054502485,,,static,6.055969587218089,5.701269675472142,2.532296438117988,0.0,-73.31812,2599.260660085444,13.054136
214,1784875623.4383461,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.971829802379943,,5.924505881150253,,9.805709159001708,,1.040824361727573,,4.064569624955766,,2.0796036305837333,,4.9603978538070805,,8.0,-0.009565185755491257,-0.003392162616364658,0.0003429227585911576,0.5073835905641317,0.26569560170173645,0.8172571063041687,0.23377826809883118,-0.21032658219337463,0.05604105070233345,0.23393908143043518,0.014864148572087288,8192,0.1908615529537201,5.480930328369141,0.020564667880535126,35094528,43819,17136,1071,12.782777,0.007669671584881144,0.005100274235883262,-6.004464122653007,-14.1903,0.004524723926442676,0.0026011637703049926,-4.339510515332222,,,static,4.6117970523094325,6.3315629109657126,1.7439467752711333,0.0,-62.441093,2595.375030154251,12.782777
215,1784875685.7941287,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.690881506539881,,5.59811551310122,,9.728457324206829,,0.843559217712027,,3.8788196120076464,,1.8839946875232272,,4.834313283208758,,7.8125,-0.014269333332777023,9.808808681555092e-05,0.004646454679459566,0.4971093377098441,0.11183211952447891,0.7774028778076172,0.08459682762622833,0.03358125686645508,0.11861412972211838,0.25557205080986023,0.01775466650724411,8192,0.23636148869991302,5.283830165863037,0.02643416076898575,35258368,43993,17216,1076,12.265396,0.007847318044514395,0.004332830572093371,-5.942821523547172,-43.835133,0.006420999851252418,0.006011250431765802,-4.3898374229669574,,,static,7.253896033662919,6.399350221258804,2.0820884337427765,0.0,-75.86015,2627.5029435781303,12.265396
