# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
13,1784900517.8337688,,3.790399591962341,,2.85886857425794,,5.994284125044942,,1.2885426997672766,,3.145495648495853,,1.5427909343270585,,3.2725245179608464,,5.5625,0.0,0.0,0.0,0.0,2162688,857,1056,66,-93.46253,0.05060635032132268,-0.0003328142367536202,3.4855360597372056,0,0.0,0.0,0.0,,,0.8021720258151461,0,0,0.0,-92.052185,-92.05218505859375,0.0,4292.137630230909
14,1784900557.205768,,4.053863845765591,,3.253341324161738,,5.69947462528944,,0.9873958007665351,,2.691127914004028,,1.5446895104832947,,3.5629911813884974,,4.1875,0.0,0.0,0.0,0.0,2326528,912,1136,71,-93.664635,0.041915990551933645,-0.0017552774952491745,3.3364276930689813,0,0.0,0.0,0.0,,,0.8279101832155472,0,0,0.0,-100.70961,-100.70960998535156,0.0,4161.337017473857
15,1784900594.8586943,,5.059569651493803,,2.496565828769235,,6.76166923251003,,1.861370584811084,,3.3739647537004203,,1.7201073229080066,,4.0101483557373285,,4.9375,0.0,0.0,0.0,0.0,2490368,970,1216,76,-91.707466,0.046899973473045975,-0.0019936200529627967,3.1896567821502684,0,0.0,0.0,0.0,,,0.8936070214200427,0,0,0.0,-94.807205,-94.80720520019531,0.0,4351.3173734352795
16,1784900633.347671,,6.242108354344964,,4.015273983241059,,6.238956255838275,,1.353368116542697,,3.1409974303096533,,1.21365727041848,,3.37307914160192,,4.5,0.0,0.0,0.0,0.0,2654208,1027,1296,81,-93.06553,0.055764852673746645,-0.0007363543394603766,3.073837050795555,0,0.0,0.0,0.0,,,0.9514276126439121,0,0,0.0,-91.718155,-91.71815490722656,0.0,4256.8085474550235
17,1784900670.8291945,,3.730422868975438,,1.425902679329738,,6.286559030413628,,1.34343015961349,,3.7657989654690027,,1.3415281899506226,,3.595578819513321,,5.125,0.0,0.0,0.0,0.0,2818048,1093,1376,86,-92.68706,0.07040495248511433,-0.0014633132464950903,2.9571709662675856,0,0.0,0.0,0.0,,,1.0339808575411014,0,0,0.0,-88.943924,-88.94392395019531,0.0,4371.221759891931
18,1784900709.874106,,4.6891399612650275,,3.060832431074232,,6.449536215513945,,1.7605028420803137,,3.4135839552618563,,2.0390086981933564,,4.162052646279335,,4.5625,0.0,0.0,0.0,0.0,2981888,1157,1456,91,-90.52339,0.06298003008123487,-0.0013276981509989128,2.807837887108326,0,0.0,0.0,0.0,,,1.094612601399278,0,0,0.0,-93.42491,-93.42491149902344,0.0,4196.193173380237
19,1784900747.6696873,,5.189085428137332,,3.907324855681509,,6.385426074266434,,1.6078364475106355,,3.2875256380066276,,1.9316326928674243,,3.6533486773259938,,4.875,0.0,0.0,0.0,0.0,3145728,1229,1536,96,-93.86901,0.06946869564708322,-0.001195832777011674,2.6711985647678373,0,0.0,0.0,0.0,,,1.1417831619680365,0,0,0.0,-76.99562,-76.99562072753906,0.0,4334.896449824619
20,1784900786.0758042,,4.892689906992018,,1.7543349065817893,,5.741760386154056,,1.3188022474423633,,2.9233974881935865,,1.785405179252848,,3.6326206428930163,,5.375,0.0,0.0,0.0,0.0,3309568,1301,1616,101,-89.79343,0.08888985719531775,-0.0007789939001668245,2.547007331252098,0,0.0,0.0,0.0,,,1.2187181784470231,0,0,0.0,-77.177086,-77.17708587646484,0.0,4265.987584435134
21,1784900823.5171568,,5.582807878963649,,2.8257455059792846,,6.073905657976866,,0.9980940088280477,,2.072003673238214,,1.111068922909908,,3.021557852625847,,6.25,0.0,0.0,0.0,0.0,3473408,1373,1696,106,-89.24774,0.08332106557209044,-0.0010492209228686988,2.4219567745923998,0,0.0,0.0,0.0,,,1.2602918559159975,0,0,0.0,-85.2334,-85.2333984375,0.0,4375.907720879195
22,1784900859.6437354,,5.463241394609213,,2.60280859991326,,5.386622776277363,,1.130727447452955,,3.110689502209425,,1.4273233758285642,,3.4550791140645742,,5.125,0.0,0.0,0.0,0.0,3637248,1446,1776,111,-85.0952,0.06495802619028837,-0.0003876281974953599,2.3323546051979065,0,0.0,0.0,0.0,,,1.2796805243284186,0,0,0.0,-88.62609,-88.62609100341797,0.0,4535.167316451882
23,1784900897.5536711,,6.733846836723387,,2.0290094090159982,,6.630841717123985,,1.2258451932575554,,2.980862888507545,,1.4211019407957792,,2.935363342985511,,5.125,0.0,0.0,0.0,0.0,3801088,1522,1856,116,-86.08737,0.07870715246535838,0.0008083268592599779,2.2094356283545493,0,0.0,0.0,0.0,,,1.3912326092604927,0,0,0.0,-85.13837,-85.13836669921875,0.0,4321.817503403745
