# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
154,1784873759.7338393,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3050474840565585,,4.641260800941382,,7.130685289390385,,1.8505463982000947,,2.5864503900520504,0.008087349124252796,-0.0020509445457719266,0.006847134485724382,1.0383971743285656,0.14154624938964844,0.818030834197998,0.07308222353458405,0.7066973447799683,0.26833921670913696,0.4826766848564148,0.02042481303215027,8192,0.41507959365844727,4.302798271179199,0.0032591887284070253,25264128,27668,12336,771,3.537458,0.0036081953076063655,0.008645404822891578,-4.921071299910546,2.685469,0.0027380329156585503,0.008270104698385693,-6.400698855519295,,,static,6.137717549990734,8.311320875950344,1.069012652315237,0.0,-53.90902,2321.4053083841563,3.537458
155,1784873828.5637786,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.305833920370787,,4.788342447951436,,7.0117499398766086,,1.9784746824298054,,2.6741660076659173,-0.0461965948343277,-0.001956460386281833,0.004507783705776092,1.0345880053937435,0.13410159945487976,0.8710978627204895,0.06556500494480133,-0.2335430532693863,0.15350784361362457,0.5011895298957825,0.01922519877552986,8192,0.4066062569618225,4.35171365737915,0.0022137812338769436,25427968,27830,12416,776,-15.410738,0.004118715510412585,0.005964583609602414,-4.885991829633713,2.9889631,0.0023133013943152036,0.004945633145689498,-6.446706539392471,,,static,5.704966199922,7.953710531110815,1.3388859504312054,0.0,-35.343044,2380.3599138295676,-15.410738
156,1784873895.9798477,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.545773312216625,,5.036372596747242,,7.524222330306657,,2.1495768369641155,,2.9511686923215166,-0.036472320556640625,-0.032941827059403295,0.0050415718360454775,1.009339351207018,0.20825015008449554,0.8371924161911011,0.09802530705928802,-0.23145556449890137,0.15586254000663757,0.44245511293411255,0.020210493355989456,8192,0.3582671880722046,4.641423225402832,0.015020325779914856,25591808,27990,12496,781,1.3293175,0.004564552488591289,0.006142913035000674,-4.906952643394471,2.8186443,0.002601608439726988,0.009583280520746484,-6.480044829845428,,,static,6.103382320053602,10.260394318691576,1.2006361401558807,0.0,-74.76259,2430.2806869288797,1.3293175
157,1784873965.570159,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.461953753023408,,4.937274027848616,,7.533212186768651,,2.157271681702696,,2.887786676044925,0.017772259190678596,-0.0035654892126331106,0.01890099808224477,1.01294756680727,0.12980490922927856,0.8425377607345581,0.08176489919424057,0.16939374804496765,0.32273006439208984,0.45214956998825073,0.01919872686266899,8192,0.3571276068687439,4.595499515533447,0.0039743101224303246,25755648,28151,12576,786,-5.2292647,0.003594222114770673,0.005678540558437817,-4.9088644742965695,4.2581096,0.003087929379398702,0.009770549758104607,-6.480561271309853,,,static,5.344671338940661,8.996276778109943,1.518017316028116,0.0,-35.083557,2354.3512322225333,-5.2292647
158,1784874034.611685,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.500007305759937,,5.117478996748105,,7.46599842607975,,2.1354384787846357,,2.926842545202817,-0.07616852968931198,-0.022225798908038996,0.0008578361730542383,1.0108200907707214,0.1861981451511383,0.8779575824737549,0.08346693962812424,0.1363324522972107,0.06513097882270813,0.4387635588645935,0.02292284369468689,8192,0.37174084782600403,4.629153251647949,0.010123975574970245,25919488,28311,12656,791,-13.514279,0.003821855886053527,0.005474540131399408,-4.920455229282379,4.495263,0.003370572850690223,0.008931069862592267,-6.462072765827179,,,static,5.609048105340259,9.377981357159626,1.4643747498075834,0.0,-64.237656,2373.064081827352,-13.514279
159,1784874104.1047282,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.135557216184679,,4.223891945555806,,6.940060995941167,,1.8851421498693526,,2.6534627992659807,-0.08715299516916275,-0.010844838820048608,0.001825024623030913,0.9963200092315674,0.17099499702453613,0.8299051523208618,0.08761657029390335,0.053151294589042664,0.0903836265206337,0.5653444528579712,0.020759062841534615,8192,0.3759436309337616,4.167623043060303,0.0045362841337919235,26083328,28471,12736,796,-5.8051047,0.003908736030280124,0.005921122687868774,-4.961574077606201,3.505967,0.002335067904641619,0.010605247238709125,-6.5281270176172255,,,static,5.761434042625652,9.034426273097676,1.7596336165796478,0.0,-38.12168,2357.646031365034,-5.8051047
160,1784874174.7234917,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.341470586601645,,5.006054379162379,,7.406291110281018,,2.1132427053526044,,2.8990902071236633,0.02967378869652748,-0.013233234320068732,0.004366310640762094,0.9883899111300707,0.1373044103384018,0.8752819895744324,0.0722402036190033,0.3276880383491516,0.27997320890426636,0.42260488867759705,0.01797359436750412,8192,0.3824273943901062,4.553229808807373,0.0034948578104376793,26247168,28632,12816,801,-5.2307916,0.004206991009414196,0.004530452536710072,-4.982559525966645,5.087445,0.0026749820073746376,0.010052340415131766,-6.587728396058083,,,static,5.130068179853325,8.843632962231634,1.1480601907256673,0.0,-35.262936,2320.0633623804015,-5.2307916
161,1784874246.7888918,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.253754520788789,,4.895312865031883,,7.4692134680226445,,2.0290493252687156,,2.7815431841881946,-0.01875426433980465,-0.003969771059928462,0.0035931519814766943,0.9822863042354584,0.25973352789878845,0.7918175458908081,0.24600747227668762,0.24507564306259155,0.16619542241096497,0.4812930226325989,0.01859654113650322,8192,0.37246692180633545,4.485774040222168,0.014641044661402702,26411008,28795,12896,806,-6.9107246,0.006340861439093714,0.004286029851937201,-5.009653520584107,-22.05199,0.00402732740767533,0.006321501018828712,-6.639456367492675,,,static,4.71972189934622,10.180620897294169,0.9476685579991664,0.0,-32.18975,2273.4904709355837,-6.9107246
162,1784874317.3356967,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.659368121996522,,5.197459866991267,,7.330386520829052,,2.1891341069713235,,2.868674713638029,-0.034906305372714996,-0.0018689467506192159,0.003290020027634455,0.9718472063541412,0.19581526517868042,0.9196949601173401,0.1378234475851059,0.06610752642154694,0.18258549273014069,0.38956761360168457,0.02368631213903427,8192,0.34179753065109253,4.6490044593811035,0.03797255456447601,26574848,28964,12976,811,-14.363002,0.009968255810963455,0.004965911855106242,-4.986403140425682,-11.345046,0.00544121739367256,0.007803154323482886,-6.686109158396721,,,static,5.629126779799646,10.356008790319368,0.9998217982064906,0.0,-51.147835,2322.429727251717,-14.363002
163,1784874385.698688,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.767143575940281,,4.532657913456205,,6.753701695706695,,1.7386985539633315,,2.655999960261397,-0.02131856232881546,-0.024282065511215478,0.01184633125376422,0.9554331954568624,0.21822498738765717,0.7953785061836243,0.12148509174585342,-0.42051613330841064,0.2555773854255676,0.5329124331474304,0.02297668717801571,8192,0.30978742241859436,4.0896406173706055,0.013339312747120857,26738688,29126,13056,816,-2.763804,0.004230902591370977,0.0044450840752688235,-5.019681131839752,-5.6671352,0.004053059247235069,0.008091164271172601,-6.731233993172646,,,static,6.797426562615142,9.779772497508466,1.1692177583167411,0.0,-49.606182,2396.618690510757,-2.763804
164,1784874452.3942502,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.235540841240436,,5.054042571224272,,7.305651613976806,,1.9700874106492847,,2.72150442446582,-0.015856318175792694,-0.008229398852563463,0.004352288000518456,0.9495077151805162,0.135995015501976,0.716255247592926,0.07626977562904358,0.03875128552317619,0.19279004633426666,0.41859883069992065,0.021785520017147064,8192,0.3999554514884949,4.457365036010742,0.004130676854401827,26902528,29290,13136,821,1.827619,0.0033568455663044007,0.00555195270862896,-5.033795407414436,-3.9153724,0.0035630613569082926,0.011673504919599509,-6.726214012503624,,,static,5.9460546204770095,9.76515167631085,1.8536833351073656,0.0,-55.388268,2456.534928822074,1.827619
165,1784874519.2134316,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.389622553775553,,4.957082969136536,,7.33127447089646,,2.0029054767801426,,2.7430620910599828,-0.0017638830468058586,-0.010431324655655771,0.013478945780661888,0.9310140553861856,0.1339695155620575,0.7743920087814331,0.08163166791200638,-0.3134406805038452,0.2740878760814667,0.48236122727394104,0.021426226943731308,8192,0.43345221877098083,4.4847893714904785,0.005284358747303486,27066368,29451,13216,826,3.6765556,0.00351851102677756,0.006422860135353403,-5.009920528531074,4.363632,0.003532429466577014,0.006172947764571291,-6.763954925537109,,,static,5.7727132047770535,8.924413550345408,1.6439231999242059,0.0,-56.381798,2451.990497958232,3.6765556
166,1784874585.3848662,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.354747627861798,,4.597426805645227,,7.065522080985829,,1.9343606640177313,,2.5785168283618987,0.044012848287820816,-0.01995265178993577,0.00863054150249809,0.9247769676148891,0.1971338540315628,1.0293457508087158,0.12149911373853683,0.3772123456001282,0.3896297514438629,0.3536202013492584,0.019427603110671043,8192,0.39707595109939575,4.30611515045166,0.002267861273139715,27230208,29616,13296,831,-48.22506,0.011731343934661709,0.003770506096043391,-5.0160356789827345,-4.2329435,0.0028358713912894017,0.0067442286825098565,-6.765607681870461,,,static,5.34345356847596,8.728711486290337,1.3241546167015457,0.0,-44.546806,2475.9932399520067,-48.22506
167,1784874654.248111,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.023376388475299,,4.961815811228007,,7.279229546198621,,2.178087619948201,,2.861299411939399,0.007765313610434532,-0.006147735824924894,0.005034430017985869,0.9257941041141748,0.12560352683067322,0.8023558855056763,0.06324189156293869,-0.108366459608078,0.21519717574119568,0.4185238480567932,0.02016489766538143,8192,0.3553609251976013,4.460762023925781,0.008673543110489845,27394048,29778,13376,836,-24.608616,0.006017962373152841,0.004478912780905375,-5.000941753387451,5.4547696,0.0034394783564493992,0.011138818020117468,-6.757454571127892,,,static,5.849091106921703,9.240144433332423,1.3200184602268692,0.0,-25.693796,2379.2078820446773,-24.608616
168,1784874722.2150102,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.157408536411822,,4.770387251614011,,7.090011505759321,,1.9121432853862643,,2.770214636111632,-0.022648530080914497,-0.021678603283362463,0.0021018085099058226,0.9305083267390728,0.11825186014175415,0.8750094771385193,0.06548348069190979,-0.3478640019893646,0.09684211015701294,0.46558481454849243,0.01856888458132744,8192,0.3384629786014557,4.340033054351807,0.018136046826839447,27557888,29938,13456,841,0.72382814,0.0033673556681605987,0.004781976503727492,-4.993650954961777,1.3181164,0.002764874820422847,0.007310440062428825,-6.781548589468002,,,static,5.932962495253898,9.864542384728622,1.534035210153182,0.0,-14.808438,2410.5851746457256,0.72382814
169,1784874788.858442,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.4983067233115435,,4.9041692244354635,,7.286757274181582,,1.9431037220056169,,2.783154378645122,-0.009927475824952126,-0.0010163203987758607,0.011803147339378484,0.9263013936579227,0.12148770689964294,0.8450568914413452,0.06624557077884674,-0.481497585773468,0.2803003787994385,0.4619399905204773,0.018803607672452927,8192,0.4496791362762451,4.483098030090332,0.003885111305862665,27721728,30100,13536,846,-22.849215,0.006329832413757686,0.006073520687641576,-4.992604157328605,6.167755,0.0027285106720228215,0.011616754359420157,-6.812367871403694,,,static,5.74436596740262,9.525986474745405,1.5914826149248222,0.0,-30.753078,2458.4568479685727,-22.849215
170,1784874856.0644143,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.1366906084585935,,4.6785662258043885,,7.340114943217486,,1.9293184126199776,,2.6914151527453214,0.08070192486047745,-0.009004659979837015,0.018253660964546725,0.9119535647332668,0.15410387516021729,0.8845098614692688,0.13507291674613953,0.8169645071029663,0.43835878372192383,0.40954798460006714,0.020607806742191315,8192,0.3959210515022278,4.355221271514893,0.035630274564027786,27885568,30260,13616,851,-3.4447296,0.0039004115547868422,0.005690007576777134,-4.988276880979538,4.690835,0.0031437906945939176,0.008393138908286347,-6.851461470127106,,,static,5.254702732305417,11.8841464964934,1.2797205365801616,0.0,-33.26051,2437.878641285019,-3.4447296
171,1784874922.2799401,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.145661270013079,,4.709634453989565,,7.024671220220625,,1.9615270690992475,,2.665676942327991,0.015088086947798729,0.0004393933977553388,0.00460153184394585,0.9038869962096214,0.20037728548049927,0.7287335991859436,0.11781486868858337,-0.12882155179977417,0.22890199720859528,0.4678662419319153,0.021035701036453247,8192,0.3632897436618805,4.301434516906738,0.007493594661355019,28049408,30422,13696,856,-23.138187,0.0056281889555975795,0.0040387706241745034,-4.968728643655777,-11.051335,0.004036578811792424,0.010357243589533027,-6.83795432150364,,,static,5.276402754067156,9.585144232913203,1.0686359870554276,0.0,-38.376194,2474.345471655129,-23.138187
172,1784874988.7159224,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.257922283373773,,4.790491387248039,,7.155768330208957,,2.0560471358476207,,2.8157132830820046,-0.0365680567920208,-0.0028856022108811885,0.0019497272460284876,0.8863481283187866,0.16950714588165283,0.7122386693954468,0.12503516674041748,0.17908795177936554,0.1276288777589798,0.4501269459724426,0.027500038966536522,8192,0.399580717086792,4.415188789367676,0.03351098299026489,28213248,30592,13776,861,-6.8159437,0.004331988899502903,0.0068189579687896185,-4.986275267601013,-50.41188,0.006899679370690137,0.009544422071485315,-6.90904278755188,,,static,6.048509775862181,12.105686672098914,1.4834366715631877,0.0,-32.39884,2466.132314643809,-6.8159437
173,1784875056.002693,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.35472386656329,,4.908810259075835,,7.257392775267363,,2.0101127218222246,,2.83330887532793,-0.03805249184370041,-0.0007248648471431807,0.001932927483721869,0.8684034571051598,0.17599639296531677,0.9289394617080688,0.15273618698120117,-0.07708154618740082,0.09973403066396713,0.5732959508895874,0.02726433053612709,8192,0.361091673374176,4.472869873046875,0.06829220056533813,28377088,30761,13856,866,-4.223052,0.008093108964385465,0.002672115631139604,-4.962652465701103,-45.03942,0.008075830855523236,0.009955703590094345,-6.943336567282676,,,static,4.832361137662822,12.67542372886614,0.8962393657936953,0.0,-27.832203,2434.9511969699465,-4.223052
174,1784875124.40441,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.9890429633669555,,4.677499066106975,,7.326258904358838,,1.9187411255552433,,2.6090960172004998,0.04386924207210541,-0.01151480972475838,0.021807175740832463,0.8582913391292095,0.24129769206047058,0.8181416392326355,0.16380652785301208,-0.4975729286670685,0.3632267117500305,0.6022605299949646,0.027799244970083237,8192,0.3466256558895111,4.3041276931762695,0.006997230928391218,28540928,30931,13936,871,-28.829914,0.010188986908178776,0.0056716938415775076,-4.9369812220335,-1.921353,0.0050705018045846375,0.00818348378961673,-6.970604100823403,,,static,5.200045836047678,10.507723220664953,1.7547462495638475,0.0,-59.877674,2395.2624071398645,-28.829914
175,1784875191.5363035,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.752151344902813,,5.103076028637588,,7.431174213474151,,2.090459855273366,,3.0344887650571764,-0.015607987530529499,-0.016766302564064972,0.004010232449218165,0.8494144454598427,0.19094453752040863,0.846860945224762,0.18748725950717926,0.2853795886039734,0.223110169172287,0.5092042684555054,0.02386448159813881,8192,0.31176894903182983,4.682270526885986,0.054646629840135574,28704768,31097,14016,876,-5.0669947,0.009400865847419481,0.0036633331212215124,-4.939675208926201,-13.190531,0.00833343522681389,0.008483102878381032,-6.930640542507172,,,static,6.07811842613453,12.29493685582627,0.9629427246864918,0.0,-36.135597,2440.568852613347,-5.0669947
176,1784875258.2024012,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.521248857548926,,5.108781345188618,,7.32065117219463,,2.0990301958518103,,2.8831985142314807,0.002666051499545574,-0.012547201695269905,0.0049309616078971885,0.849508635699749,0.27382075786590576,0.960439145565033,0.18238528072834015,-0.0882013589143753,0.20036382973194122,0.5332058668136597,0.024626977741718292,8192,0.3325539529323578,4.586582183837891,0.018356353044509888,28868608,31257,14096,881,-12.915621,0.005952076970424968,0.002215576650633011,-4.997864145040512,-9.247942,0.007365576387383044,0.010657377078314312,-6.974024611711502,,,static,5.398632305093118,8.763038465301783,1.6716104604919573,0.0,-49.249428,2457.6209116013792,-12.915621
177,1784875324.1360345,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.623138788621873,,4.922625332837924,,7.395385735435411,,2.134811806259677,,2.8712221920723096,-0.0293256975710392,-0.0032142921845661476,0.00267974036069063,0.8524897657334805,0.20706380903720856,0.9135435223579407,0.1845565140247345,-0.4036552906036377,0.11404227465391159,0.5739399194717407,0.021630052477121353,8192,0.3221224844455719,4.5894365310668945,0.014419236220419407,29032448,31436,14176,886,-58.98175,0.015959235228365287,0.005842543153266888,-4.984183898568153,-29.419083,0.005581788090057671,0.010419045432354324,-6.989025041460991,,,static,5.9445358088282845,11.758147945402337,1.4211653574195875,0.0,-56.943787,2484.9221898231826,-58.98175
178,1784875390.9120553,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.409719440274785,,5.120347714982927,,7.363955901004374,,2.1015906090615317,,2.811054171063006,-0.0440286248922348,-0.027954185236012563,0.0026166848620050587,0.8401944562792778,0.24168939888477325,0.9053777456283569,0.18220800161361694,0.18676958978176117,0.053217802196741104,0.4676489531993866,0.02589673176407814,8192,0.3123277723789215,4.561333656311035,0.006824546027928591,29196288,31623,14256,891,-22.849567,0.011430402396945283,0.004692126533336704,-4.971899774670601,5.4930067,0.003798145450127777,0.004892989920335822,-7.013401046395302,,,static,6.942635577404596,9.30894223849122,1.6760592455030947,0.0,-54.068077,2453.5748823368517,-22.849567
179,1784875458.5192018,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.91805596021004,,4.857050862163305,,6.972764485282823,,1.9389912876940798,,2.67083539563464,-0.027593817561864853,-0.031135291006648913,0.002749033141299151,0.8371891006827354,0.19221870601177216,0.8212901949882507,0.11704129725694656,0.25827088952064514,0.13300800323486328,0.5172750949859619,0.023851469159126282,8192,0.35510092973709106,4.271539211273193,0.005436813924461603,29360128,31790,14336,896,-23.97777,0.0077010839901049625,0.0054093150349217465,-4.94183287024498,6.24053,0.0034562037384603173,0.007828970967966597,-7.035640308260918,,,static,5.407524930794149,10.875175050665492,1.5894300516014486,0.0,-32.578106,2423.412571637049,-23.97777
180,1784875528.5447054,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.306590270483866,,4.7369352580280975,,7.24440437235171,,1.993066446040757,,2.8004503960255533,0.015563967637717724,-0.006788773811422288,0.012173859198810533,0.8161963298916817,0.19496023654937744,0.8602622747421265,0.2103048712015152,0.41434362530708313,0.24575886130332947,0.4272352457046509,0.02810213901102543,8192,0.34504103660583496,4.416289329528809,0.027344604954123497,29523968,31957,14416,901,-7.4075036,0.007990738980879541,0.004698196929530241,-4.958848136663437,-2.7254114,0.006424647304811515,0.011872635819599964,-7.1064049929380415,,,static,6.667875572275767,12.561221273478216,1.2439144889961287,0.0,-30.600613,2339.7188745214553,-7.4075036
181,1784875597.0056384,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.240260895807296,,4.787345318123698,,7.252160668373108,,1.9015851246658713,,2.820166511750358,-0.02486998587846756,-0.008134606218845875,0.004043019005621318,0.7947728987783194,0.20853304862976074,0.8225598931312561,0.1340944766998291,-0.1498585194349289,0.14803148806095123,0.5598639249801636,0.024350129067897797,8192,0.393574595451355,4.400303840637207,0.03239881619811058,29687808,32120,14496,906,1.5510786,0.005321887000172864,0.0037329176440834997,-4.954974842071533,-10.915571,0.0059224053286015986,0.0072367647633655,-7.1058207780122755,,,static,6.2431674109442215,10.040220920624165,1.7945554339924976,0.0,-30.06011,2393.1896958410916,1.5510786
182,1784875665.3891604,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.083949162624776,,4.772406431264244,,7.005429998040199,,1.8344547806773335,,2.7187619268806884,0.05542761832475662,-0.003939918831747491,0.009575585281709209,0.778486942872405,0.36041635274887085,0.6892367005348206,0.25843602418899536,0.36091774702072144,0.3017113506793976,0.7217823266983032,0.024610694497823715,8192,0.34563660621643066,4.283000469207764,0.007730886805802584,29851648,32282,14576,911,-25.25269,0.005686862501897849,0.004154165250656661,-4.952671337127685,-6.2342324,0.004427326637232909,0.010478350162156858,-7.0752556174993515,,,static,5.2938127673486495,10.913146652192369,1.7347745520169973,0.0,-61.570946,2395.898860497861,-25.25269
183,1784875733.1285603,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.50056312372908,,4.895683182636276,,7.2459947359748185,,1.9313123234314844,,2.8410302583361045,-0.006973969750106335,-0.005394231713580666,0.002301909209563746,0.7710213549435139,0.17642560601234436,0.8175078630447388,0.14908847212791443,-0.5901232361793518,0.1444583535194397,0.37609758973121643,0.027563216164708138,8192,0.33280736207962036,4.482916355133057,0.002500545931980014,30015488,32443,14656,916,-15.92074,0.005243694702949142,0.002975421808514511,-4.965995365381241,6.0800886,0.0031005369310150854,0.00926111995067913,-7.055363282561302,,,static,5.348766830773981,9.888501359767513,1.207805491005962,0.0,-32.540306,2418.6809931461685,-15.92074
184,1784875799.033671,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.418858411721885,,4.812192575423978,,7.205671540810727,,1.9096992835402489,,2.8055734936206136,-0.026528265327215195,-0.012508038838859648,0.0009228651269950205,0.7533591873943806,0.1570417582988739,0.9390513896942139,0.10291790962219238,0.016303902491927147,0.07904484868049622,0.40626150369644165,0.03163284808397293,8192,0.3278011977672577,4.430399417877197,0.008483857847750187,30179328,32604,14736,921,-34.01107,0.008463263216253836,0.004171699444850674,-4.93904784321785,-2.5809014,0.0033603813826630358,0.009932328360446264,-7.034274730086326,,,static,5.155656309240045,10.377859444259407,1.55806624882653,0.0,-62.39917,2485.9983830539595,-34.01107
185,1784875866.5438042,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.400034213904291,,4.874365407245932,,7.302819550735876,,1.9633387977228267,,2.7571555653121322,0.041196323931217194,0.0006538458401337266,0.003745267677004449,0.7423140369355679,0.19003726541996002,0.7584729194641113,0.11828245967626572,0.20964224636554718,0.25835832953453064,0.49255234003067017,0.03076791763305664,8192,0.3250359892845154,4.459542751312256,0.014496379531919956,30343168,32766,14816,926,-18.83411,0.008972496772184969,0.007104609083762625,-4.948681208491325,-5.836516,0.004865146224619821,0.0069457824734854515,-7.015496644377708,,,static,7.272732193399572,10.584840080061127,1.696452819240537,0.0,-12.82475,2426.894923510228,-18.83411
