# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,sps,target_agent_return
153,1784625583.0185044,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.379360381979495,,4.4462543750414625,,6.106630865018815,,0.8960026451386511,,2.0984495333614177,,0.7798647866584361,,2.080155366449617,,4.3125,-0.2496429979801178,-0.0003276572679169476,0.15165138442534953,1.8545012399554253,25100288,35508,12256,766,-30.118845,0.008822367624088657,0.0037565875929431057,-4.569628328084946,-28.92131,0.0177987645205576,0.0018054432483040727,-4.481512969732284,,,0.95,0.88,3.009124609876158,3.2651852545683853,0.5533218282096733,0.0,-7.6515055,2725.9028539418136,-30.118845
154,1784625645.793795,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.5669461144134402,,3.413420502562076,,6.002578300889581,,0.4778366970131174,,2.0443266363581643,,0.5043709076126106,,1.7406590536702424,,3.9375,-0.867489218711853,-0.003036888607311994,0.26278406218625605,1.8593333959579468,25264128,35724,12336,771,2.6960902,0.003260901541943895,0.0028512871576822363,-4.578142786026001,-35.201366,0.037481738976202904,0.0021191727355471812,-4.526320752501488,,,0.95,0.88,2.9031221951649426,3.4426504370572815,0.4525310195321455,0.0,-26.275162,2609.94411104967,2.6960902
155,1784625706.1421804,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.3735178196802735,,4.30472497548908,,6.313458175747655,,0.5187888022046536,,2.3269090821850114,,0.6934800365706906,,2.125823105699965,,4.125,-0.3359392583370209,-0.0014641830930486321,0.2885041576810181,1.8657579980790615,25427968,35911,12416,776,2.7162323,0.005911201286653523,0.003618880565772997,-4.623498806357384,-17.03455,0.02038916979217902,0.0035855937196174635,-4.5938578873872755,,,0.95,0.88,2.910095010956558,3.494440161222042,0.38271704766083403,0.0,-13.367548,2714.90277532931,2.7162323
156,1784625767.6895308,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.861976447980851,,4.2413689056411386,,5.846322610042989,,0.6932012606412172,,2.4232507951091975,,0.5016991480370052,,2.289500501472503,,3.9375,-0.43389904499053955,-0.0006113540730439126,0.06597809784580022,1.8648667000234127,25591808,36085,12496,781,-5.1119328,0.004944295639143092,0.0026824237953405826,-4.622324034571648,-42.153645,0.013429805519990623,0.0010886371688684448,-4.603072169423103,,,0.95,0.88,2.9257868200863224,3.0040302921873323,0.4993744148635565,0.0,0.496998,2662.0155290923167,-5.1119328
157,1784625827.4282668,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.7284195460379124,,2.8211173368617892,,5.032117817550898,,0.026483760215342055,,1.7561688693240285,,0.04084253637120129,,1.4424414937384427,,3.125,-1.2624073028564453,-1.6203790437430143e-05,0.5523766158148646,1.8703232817351818,25755648,36304,12576,786,-5.096617,0.004728459731268231,0.003958412565407343,-4.658822998404503,-57.1091,0.05532232304103672,0.004715903966280166,-4.624854788184166,,,0.95,0.88,3.1243651641135677,4.042574625844647,0.46844755161881174,0.0,-23.72449,2742.609112124777,-5.096617
158,1784625888.2077556,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.866963333101012,,2.790270477067679,,5.044680716469884,,0.22002474690089002,,1.5235746374819428,,0.2576723644742742,,1.3925220789387824,,3.25,-0.3679814040660858,-0.0006385231390595436,0.5076038148254156,1.8778707794845104,25919488,36509,12656,791,2.7920547,0.003488980871043168,0.0026473502155567987,-4.673432615399361,-39.2922,0.029124126606620847,0.0005973906299914233,-4.629832521080971,,,0.95,0.88,3.1192178383053695,3.2609054066650374,0.4026103323997666,0.0,-24.527939,2695.646165801046,2.7920547
159,1784625950.8870358,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.3481901756022125,,3.5465372225735337,,5.395745889283717,,0.3794686025939882,,1.5971289068111219,,0.46351970126852393,,1.721189831616357,,3.5625,-0.7907231450080872,-0.0024097756249830127,0.35301145969424397,1.8822611533105373,26083328,36693,12736,796,-6.409893,0.0051619044446852055,0.0017653284150583204,-4.663982963562011,-34.669384,0.03228117288090289,0.0013227073424786795,-4.634942829608917,,,0.95,0.88,2.563320447480313,3.3140457164836254,0.4198073940217799,0.0,-20.45905,2613.942571102099,-6.409893
160,1784626011.2086174,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.236067940015346,,3.416746708273422,,5.639270795043558,,0.24945824433598318,,1.7346495727542788,,0.37846381636336446,,1.5034443626645952,,3.5625,-0.21754255890846252,-0.009409198130015284,0.09593351348303258,1.8875641599297523,26247168,36879,12816,801,-23.95155,0.011103369582269807,0.003219008241285337,-4.651789662241936,-14.471608,0.013565208407817409,0.0026872263639234006,-4.645840856432915,,,0.95,0.88,3.0759358737541698,3.3425965261225485,0.4233811614324163,0.0,-53.09966,2716.108522266555,-23.95155
161,1784626070.7764184,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.852729203179479,,4.664196370518766,,6.597497229464352,,1.067813565954566,,2.2283978140330873,,0.6957038722466677,,2.4752380282152444,,4.8125,-0.18211553990840912,0.0001873653382062912,0.023815934837330133,1.8885629065334797,26411008,37062,12896,806,-11.8438225,0.011438153313065413,0.0005997397282044403,-4.679475420713425,-12.998228,0.004118866097996943,0.0024267549059004525,-4.6654725253582,,,0.95,0.88,2.6752985092443544,3.7004656477699256,0.4159352352034864,0.0,-30.37943,2750.4791795412293,-11.8438225
162,1784626131.7299604,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.4093821765854955,,3.1107556396164,,5.579150031553581,,0.30687397871224675,,1.620159755460918,,0.3659259428968653,,1.9301362845581025,,3.625,-0.1427886188030243,-0.0015834133373573422,0.1134594683535397,1.886577297002077,26574848,37299,12976,811,-46.73656,0.01268921835871879,0.0018949467194033787,-4.654032078385353,-3.5228486,0.02118430543341674,0.0005612211229163222,-4.65991735458374,,,0.95,0.88,2.8632036349454317,3.3931184524942166,0.5961806944130196,0.0,-25.728104,2687.9488771401307,-46.73656
163,1784626190.6628973,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.6036317381076515,,3.9037827618885785,,6.289364865981042,,0.6208593536866829,,2.154606625321321,,0.5668415412073955,,1.7987777669914067,,3.6875,-0.4926157295703888,-0.004784288466908038,0.03085774416103959,1.8951762281358242,26738688,37508,13056,816,-13.054468,0.0072033976190141406,0.002352153135871049,-4.632901328802109,-45.9747,0.008681298568262719,0.00025095719611272215,-4.647990977764129,,,0.95,0.88,2.9345540472865617,3.249038864553423,0.43433313133095786,0.0,-46.80823,2780.1090046464133,-13.054468
164,1784626251.4448318,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.288365751039237,,4.498111177352257,,6.729124786099419,,1.0051862053805962,,2.2871349675697275,,0.9192287556652445,,2.27310230396688,,4.625,-0.3735857903957367,-0.0008250146056525409,0.13190645386930555,1.89559780433774,26902528,37735,13136,821,2.536899,0.003437188274983782,0.004245792786241509,-4.680542090535164,-53.668785,0.022428665321785956,0.002285551474778913,-4.66218598484993,,,0.95,0.88,3.3991209503470543,3.547594835091226,0.44400127275708,0.0,-22.497776,2695.5380741255503,2.536899
165,1784626313.373055,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.5883778284769505,,3.0063270782120526,,4.751107031479478,,0.20987709378823638,,1.6795005314052105,,0.1305828457698226,,1.6258119336562231,,3.125,-0.496238648891449,0.0004255646199453622,0.44080299139022827,1.8951123915612698,27066368,37989,13216,826,-4.6053777,0.0050910023754113356,0.0026039880089228974,-4.6406304955482485,-47.004093,0.039854558557271956,0.001747614675332443,-4.611297011375427,,,0.95,0.88,2.9358986918441774,3.5985205970921674,0.7368344438274381,0.0,4.445359,2645.643234901813,-4.6053777
166,1784626373.1596944,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.774709974532016,,4.395067892968655,,6.548472065944225,,0.8787843028549105,,2.201474615605548,,0.7446613747742958,,2.2536579817533493,,4.0,-0.15583321452140808,-0.0015860832063481212,0.05645153112709522,1.9024377688765526,27230208,38223,13296,831,-10.124816,0.0080985638385755,0.0012355606981145685,-4.661291679739952,-57.421387,0.018186362629057838,0.0032455124659463764,-4.652907797694207,,,0.95,0.88,2.8148255848998085,3.5270348187656198,0.4774277114321834,0.0,-45.52974,2740.4115909273773,-10.124816
167,1784626434.0871518,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.4582522371783853,,3.080806967918761,,5.199353700503707,,0.4376604987774044,,1.6593644702807069,,0.42491424921900034,,1.8543546060100198,,4.0625,-0.8769868612289429,-0.00733546944684349,0.58537642005831,1.9055573642253876,27394048,38452,13376,836,-4.6305428,0.00434895016005612,0.002247908856952563,-4.689236977696419,-74.96346,0.05000773083884269,0.0012448282475816086,-4.689458435773849,,,0.95,0.88,3.1341209664334664,3.4603290178638075,0.43318112216114396,0.0,-21.18791,2689.0996496013067,-4.6305428
168,1784626492.1923935,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.504167330218479,,4.482955096056685,,6.799741430208087,,0.6854258035309613,,2.25944456551224,,0.8968428047373891,,2.315092180186184,,4.3125,0.053027115762233734,-0.002271220932016149,0.05752127896994352,1.9176461957395077,27557888,38638,13456,841,-4.283011,0.0055937825483852064,0.002181583605852211,-4.731981152296067,-36.659798,0.01529701947583817,0.00204063394194236,-4.727645167708397,,,0.95,0.88,2.820216445972588,3.258841010651568,0.5902669933740047,0.0,-52.041718,2819.7112531980174,-4.283011
169,1784626553.09926,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.757447399199009,,4.910337057430297,,6.745738235884346,,1.0102339565055445,,2.6064163914415985,,0.8763842426706105,,2.364527747267857,,4.6875,0.13705475628376007,-0.00114335012040101,0.020094168314244598,1.933887504041195,27721728,38867,13536,846,-8.594347,0.0032571800926234572,0.002284176987450337,-4.703979015350342,-24.78272,0.011029080764274113,0.001225852013885742,-4.7333349823951725,,,0.95,0.88,3.379716182642489,3.0297764953781914,0.4508374986752622,0.0,-36.18183,2690.0090581001946,-8.594347
170,1784626611.3636441,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.01280467864126,,3.9761061321478337,,6.475492779165506,,0.5980502218008041,,1.9205858155619353,,0.7256861386122182,,2.145212984876707,,3.8125,-0.13174337148666382,-0.010113003314472735,0.08299726597033441,1.9398559629917145,27885568,39065,13616,851,-21.436438,0.010364352141914423,0.000976002894458361,-4.695285305380821,-37.78958,0.010757532936986535,0.0017700494339806029,-4.720090025663376,,,0.95,0.88,2.8228722117965916,3.462515670594096,0.48816314640518815,0.0,-57.32945,2812.0090580397996,-21.436438
171,1784626671.3797069,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.480761698912829,,4.099338910076767,,5.950571622699499,,0.43693992600310594,,2.024697645974811,,0.797070552885998,,2.2898313484620303,,4.375,-0.2854068875312805,-0.0034640251542441547,0.05391520378179848,1.9360268712043762,28049408,39264,13696,856,-6.5099134,0.007385242448799545,0.002878188408794813,-4.751797914505005,-59.32118,0.017006751394364982,0.0024417488188191784,-4.75658064186573,,,0.95,0.88,3.165740050630325,3.4795915264796533,0.501967301219176,0.0,-26.288284,2729.935744296577,-6.5099134
172,1784626729.057833,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.0492852719035,,4.626688421703875,,7.2539456421509385,,0.7635435529737151,,2.358460128773004,,0.8768750848248601,,2.306946635944769,,4.1875,-0.0783156231045723,0.00039368860598187894,0.022347822290612385,1.9390467554330826,28213248,39481,13776,861,4.385774,0.003431601847842103,0.002648527905694209,-4.795132064819336,-38.967014,0.012591162882745265,0.0012280097318580375,-4.764882424473763,,,0.95,0.88,2.8538976696134215,3.278728303637581,0.36318878493585527,0.0,-54.13488,2840.592412207425,4.385774
173,1784626789.8440993,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.689095099456608,,4.417317227111198,,6.795096997055225,,0.5155472410842776,,1.9275202807039022,,0.6233824349474162,,2.22312760038767,,4.25,-0.19200348854064941,-0.005990526784444228,0.05052858806448057,1.9430451206862926,28377088,39677,13856,866,-5.3503227,0.005378089770238148,0.0020472394033276943,-4.852677917480468,-58.137596,0.019991829915670677,0.0029886440592235886,-4.821370184421539,,,0.95,0.88,2.7275729049651103,3.472400491767138,0.32397101879352186,0.0,-18.444773,2695.3449360372356,-5.3503227
174,1784626848.9654171,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.844067633675877,,3.8316997176152654,,6.257176422746852,,0.5595996271586046,,1.9637445067055523,,0.7101654027355835,,2.382813388539944,,3.9375,-0.30236950516700745,-0.004870289878454059,0.11572684373822995,1.9516993016004562,28540928,39867,13936,871,4.412773,0.004801176174805732,0.0027147862056153826,-4.884610718488693,-38.202557,0.01338910093472805,0.001999969639291521,-4.8704529941082,,,0.95,0.88,3.0816620173612286,3.488449428550324,0.3597655025020904,0.0,-66.270996,2771.2509373633193,4.412773
175,1784626908.811086,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.2972254920750856,,3.459318275563419,,5.292564100585878,,0.47824735203175806,,1.8078420552192256,,0.5095475172565784,,1.8961644847877324,,3.9375,-0.10651910305023193,-0.010641943488735706,0.03368813265115023,1.9528967142105103,28704768,40045,14016,876,-12.754254,0.00514709753842908,0.0027874767416506074,-4.9304722309112545,-27.368805,0.006111531252099667,0.0011474582410301083,-4.907023856043816,,,0.95,0.88,3.026099694861373,3.739132148982402,0.367402203503379,0.0,-32.99948,2737.708534397302,-12.754254
176,1784626968.132515,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.042405697982758,,4.43621785310097,,6.252172767650336,,0.5360674926778302,,2.272070565726608,,0.8910887828096747,,2.2432111967355013,,4.1875,-0.1799221634864807,-0.003192729549482465,0.01965924334945157,1.9487862624228,28868608,40219,14096,881,-4.221887,0.0044748914209776555,0.004131697644334053,-4.980726423859596,-4.529732,0.003976130580122117,0.0027589274795900565,-4.916765058040619,,,0.95,0.88,3.2361912535075277,3.935863308482311,0.31032442216508116,0.0,-57.055977,2761.902389403173,-4.221887
177,1784627028.3984997,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.814512157608988,,4.4574364656582475,,6.839433649322018,,1.0517544179456308,,2.4491401547566056,,1.0382968465564772,,2.518236281350255,,4.875,-0.509509265422821,8.62546730786562e-05,0.031555465422570705,1.9548377506434917,29032448,40393,14176,886,4.6143637,0.003330527366779279,0.003477859699341934,-5.003457924723625,-38.17431,0.006300004056538455,0.0027788251114543526,-4.970751631259918,,,0.95,0.88,3.0902516736150814,3.721713142037724,0.3623684817521601,0.0,-29.004791,2718.6148055513927,4.6143637
178,1784627089.407846,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.564775785198435,,3.912373388186097,,6.131786855868995,,0.41462946828687564,,1.9591191370564047,,0.5083311097405385,,2.176335664000362,,4.1875,-0.229194775223732,-0.0007077638292685151,0.058938403672073036,1.9545593559741974,29196288,40559,14256,891,5.1022954,0.004197316013596719,0.003172367878141813,-5.054290196299553,-19.70312,0.004692984468420036,0.0006592904072022065,-4.992942014336586,,,0.95,0.88,3.2689493187946352,3.397143601919537,0.3832984301126358,0.0,-27.084229,2685.4905170284733,5.1022954
179,1784627148.3953006,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.538734709494747,,3.5092928144149482,,5.242092725820839,,0.2033106971066445,,1.7959635613369755,,0.37310082372277975,,1.5312484901223797,,3.625,-0.20033997297286987,-0.0011620420264080167,0.03235637111356482,1.9616681300103664,29360128,40727,14336,896,-11.24581,0.004880237572069746,0.0015406877908390015,-5.084434458613396,-11.135759,0.006916878884658218,0.001253813088987954,-5.045429745316506,,,0.95,0.88,3.1702527763254884,3.639210882449697,0.4956421224320173,0.0,-40.31033,2777.539468419587,-11.24581
180,1784627209.3074493,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.334656672435813,,3.308511197566986,,5.857877623056993,,0.3060385243152268,,1.6965904622338712,,0.3948543787118979,,1.7605244708247483,,4.0625,-0.1686701476573944,-0.003067229117732495,0.09689916344359517,1.9817282743752003,29523968,40891,14416,901,-2.881881,0.0038886881382495632,0.0025542996037984265,-5.07838594019413,-17.305445,0.0067131235657143405,0.001352718676207587,-5.072365447878838,,,0.95,0.88,3.192800412294645,3.846326278429737,0.6123428696972029,0.0,-26.177399,2689.775562361347,-2.881881
181,1784627268.2588646,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.6783034950494766,,3.905196086736396,,5.792040556669235,,0.6721482146531343,,1.7239316649502143,,0.3538148070219904,,1.7885411236202344,,3.875,-0.3832268714904785,-0.02531074726721272,0.043753067729994655,1.982402816414833,29687808,41064,14496,906,5.959724,0.004332420193168218,0.0031213285867124794,-5.1360623121261595,-17.592144,0.0042838029577978885,0.0014229419801267795,-5.090331393480301,,,0.95,0.88,3.198998858322421,4.294104207892891,0.46682872825860655,0.0,-47.149105,2779.2375723809632,5.959724
182,1784627327.3390086,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9120570705272257,,3.652455690782517,,6.597183275793213,,0.5990875740535557,,1.9455737374955788,,0.4508134147617966,,1.7699688853463158,,4.625,-0.23443853855133057,-0.009305389015935361,0.1667873675469309,1.9819885790348053,29851648,41230,14576,911,5.525702,0.005710252740391298,0.004309850053687114,-5.109330946207047,-20.978958,0.010852741191047243,0.0010523068747716024,-5.111586686968804,,,0.95,0.88,3.1992029595703912,3.6254765360963503,0.4019376375899386,0.0,-23.397057,2773.181942799449,5.525702
183,1784627388.6114526,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.2626894714776427,,3.068665293045342,,5.598844659107272,,0.2855978651205078,,1.6394860555883497,,0.5009581376798451,,1.542775030247867,,3.375,-0.5423393845558167,0.00029100209940224886,0.09753905062098056,1.9808375164866447,30015488,41393,14656,916,-7.718274,0.005220901145366952,0.002713017617497826,-5.168586707115173,-14.058622,0.0049099272800958715,0.0004075762743013911,-5.138779813051224,,,0.95,0.88,3.505628834916459,3.9837607817060245,0.38625282735912564,0.0,-36.900112,2673.959004628499,-7.718274
184,1784627447.8799837,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.431047226069495,,3.7610144037753344,,6.18176510091871,,0.4444470847956836,,1.9840522372396663,,0.2431419501081109,,1.783288869948592,,3.5625,-0.320062518119812,-0.002799236564897001,0.02870294396416284,1.9807588569819927,30179328,41562,14736,921,-2.2679124,0.006630713952472433,0.0011523307322931942,-5.1768461674451824,-7.975646,0.006474541721399873,0.00018653799561434424,-5.137859976291656,,,0.95,0.88,2.9804558363810947,3.5099572865494375,0.3629090492049539,0.0,-23.635883,2764.3676416745966,-2.2679124
185,1784627510.8449156,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.9097161518875514,,2.9724928815849125,,4.86016685469076,,0.1611794289201498,,1.5714597547776066,,0.002779147587716581,,1.6828222520416602,,3.0625,-1.0850027799606323,-0.0023083784617483616,0.37245520297437906,1.9788251742720604,30343168,41748,14816,926,-6.9531264,0.0041098219546256585,0.0018792541741277091,-5.1715405762195585,-33.750175,0.025756909511983395,0.002974607853684574,-5.165150707960128,,,0.95,0.88,3.437499933207085,3.9130539864288467,0.4626821484632289,0.0,-10.136063,2602.083269304436,-6.9531264
186,1784627571.708637,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.338811038061976,,3.799781670240918,,6.478556552901864,,0.8541981060989201,,2.293125852011144,,0.8000672554480843,,1.8677961998037063,,4.375,-0.3561786115169525,-0.0025153321330435574,0.11701877182349563,1.9781744182109833,30507008,41924,14896,931,-3.75464,0.005052810322376899,0.0010321913250663783,-5.1769228875637054,-37.87888,0.01027086598041933,0.0017524565802887083,-5.184664022922516,,,0.95,0.88,2.508388424990286,3.985414926893003,0.4164444249345144,0.0,-14.304918,2691.9158181036914,-3.75464
187,1784627632.359897,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.4570312495343387,,3.2403374281711876,,5.080466285464354,,0.24865544971544296,,1.4548846832476556,,0.22205104772001505,,1.85008787503466,,4.0625,-0.43776294589042664,-0.0036827989242738113,0.13519440777599812,1.9753779582679272,30670848,42085,14976,936,-12.697253,0.00753881579003064,0.0022275710383837578,-5.175882855057717,-43.64519,0.006322171971260104,0.0021039046478108503,-5.216045850515366,,,0.95,0.88,2.9972745501367815,3.997806705817915,0.4126574128690846,0.0,-31.189564,2701.3451895406643,-12.697253
188,1784627692.0307806,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.430763768032193,,3.598679014015943,,6.636155177373439,,0.681546848070866,,1.999590627849102,,0.6087824893184006,,2.058214105316438,,3.8125,-0.035050999373197556,-0.0019360762526048347,0.10019427444785833,1.9742394089698792,30834688,42259,15056,941,-20.686157,0.006252514549123589,-0.0013164826101274229,-5.18088461458683,-28.205368,0.008858588919974864,0.0014329649275168777,-5.184528592228889,,,0.95,0.88,2.4410565836412093,3.6204483742159583,0.4383401689390555,0.0,-37.226276,2745.7279113088116,-20.686157
189,1784627751.6113162,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.668252957286313,,4.575203373562545,,6.501305567566305,,0.8599865414435044,,2.072448239661753,,0.7852107682265341,,2.346890833694488,,4.625,-0.36622604727745056,-0.004772402287926525,0.12023240723647177,1.982032097876072,30998528,42457,15136,946,6.613881,0.004066704338038107,0.003646150640270207,-5.21349313557148,-38.4319,0.0043730559598770926,0.001586477053933777,-5.19126738011837,,,0.95,0.88,3.581444227143833,4.029182548953801,0.3683677788222681,0.0,-24.733265,2749.891185089628,6.613881
190,1784627812.4434466,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.572558782529086,,3.8656380038009956,,5.87830469221808,,0.5179676711559296,,1.8844783739186823,,0.623129932268057,,2.1825644029304385,,4.625,-0.5991478562355042,-0.00037263258127495646,0.055025231558829546,1.982741966843605,31162368,42632,15216,951,4.3499537,0.0050442248648323584,0.002853197763033677,-5.2029780685901645,-21.704775,0.0036453690663620364,0.0014905704301781952,-5.220110461115837,,,0.95,0.88,3.870957541511774,4.031116924537267,0.38163274772211003,0.0,-35.809746,2693.3137200749056,4.3499537
