# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps
154,1784292624.8416827,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.744094246299937,,4.9033224154263735,,6.866049788426608,,1.7690216256305575,,2.490843649022281,-0.4660131633281708,0.0006503988734039012,0.04763511737110093,1.81406319886446,25264128,28926,12336,771,-9.497803,0.006390192300023046,0.0025823866948485375,-3.6405234768986703,-39.942577,0.006447493165615015,0.0012720184757199604,-3.6421343117952345,,,0.95,0.9,2.9156023023369046,2.9707957114915944,0.6504793399766802,0.0,-38.064396,561.5768917427566
155,1784292901.5043035,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.362765373662114,,4.86676089791581,,6.557681723497808,,1.6705771069973707,,2.45090011600405,-0.42012444138526917,-0.001607710866665002,0.09732539230026305,1.8111989833414555,25427968,29090,12416,776,-25.412182,0.00922078769071959,0.001045262692059623,-3.660259184241295,-25.66409,0.008876769305788911,0.0025186556900735012,-3.6572890251874925,,,0.95,0.9,2.6391220212111945,3.2084228669539288,0.4791616698741964,0.0,-44.880905,592.201441859918
156,1784293182.6829572,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.859938930720091,,5.683111626189202,,7.200780896819197,,1.839314158540219,,2.869976186659187,-0.39609479904174805,0.0006095623248256743,0.06917442881967872,1.813710454851389,25591808,29254,12496,781,-22.86005,0.011649326572660356,-0.0008668448062962852,-3.6693398863077165,-33.044422,0.009383814451575745,0.002198157001112122,-3.6672855228185655,,,0.95,0.9,2.414666866254695,2.8685125565387577,0.4513923340136364,0.0,-31.202518,582.6900121334439
157,1784293464.3416584,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.898424843326211,,6.334119535982609,,7.947265340946615,,2.2842369498685002,,3.0110318642109632,-0.457050621509552,0.0007931761065265164,0.13222663558553904,1.8162235952913761,25755648,29420,12576,786,-16.839373,0.009082808598759585,0.0018021017203864176,-3.671198897063732,-36.75953,0.018792278604814784,-0.001206295276642777,-3.651955786347389,,,0.95,0.9,2.942572196220742,2.738496416925889,0.7347975038375167,0.0,-27.649836,581.6969220699007
158,1784293741.0729287,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.568567862734199,,4.991178150521591,,6.436127781867981,,1.731752643128857,,2.5825833110138774,-0.5680484771728516,-0.004711337300250307,0.07769239466870204,1.814437236636877,25919488,29594,12656,791,-20.930296,0.012662543350597844,0.0014481168240308762,-3.653224025666714,-54.19346,0.01672600185847841,0.001641149880742887,-3.671777480840683,,,0.95,0.9,2.687722927110793,2.9193337513880357,0.7051169184292008,0.0,-34.518047,592.0545367017379
159,1784294016.3370588,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.643952371203341,,5.844081831164658,,7.73178802151233,,2.179773671552539,,3.012619171757251,-0.3568670153617859,-0.0172772919468116,0.0785330617800355,1.8141301050782204,26083328,29764,12736,796,-14.686276,0.008658466533233877,0.0017578366678208113,-3.6454248815774917,-33.899956,0.012805825134273618,0.0024591993336798624,-3.672923117876053,,,0.95,0.9,2.851164211508864,2.880530014262001,0.6232936049002464,0.0,-25.495556,595.2101154613815
160,1784294292.2909613,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.1121075307019055,,5.173971148324199,,6.8514373996295035,,1.9882111512124538,,2.824900189647451,-0.4967053532600403,-0.0017074236093321815,0.07530875003430992,1.815789196640253,26247168,29930,12816,801,-24.845268,0.00748070455447305,0.0015275063895387575,-3.674715296924114,-24.556715,0.012278052719193511,0.001525753561872989,-3.6838622584939005,,,0.95,0.9,2.7090476452640933,2.7930992818844054,0.3497112370298492,0.0,-43.140774,593.7223745571591
161,1784294574.084502,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.655455315485597,,5.910890663973987,,7.437672344967723,,2.160547597333789,,2.942950048018247,-0.3085476756095886,-0.00018510478548705578,0.036602500069420785,1.8095200695097446,26411008,30090,12896,806,-28.273066,0.00999139334744541,0.001343812991399318,-3.701700194180012,-14.594792,0.008839552028803155,-0.0011123801610665395,-3.7188186228275297,,,0.95,0.9,2.475044875587808,2.469574511301064,0.45228468973855285,0.0,-12.85335,581.4186091401119
162,1784294827.3527913,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.255688377917977,,5.507623224752024,,7.436599191278219,,2.1162131959572434,,2.975502304499969,-0.6599026918411255,-0.009430320758838207,0.08186544093769044,1.8134083300828934,26574848,30260,12976,811,-35.97407,0.01123139170522336,0.0014949695236282424,-3.7039797767996787,-35.205624,0.00984445667709224,0.001100514353311155,-3.7275702714920045,,,0.95,0.9,2.903577662600463,3.099630711708626,0.5007556494893745,0.0,-35.793068,646.9029667186987
163,1784295108.0323758,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.655072644818574,,5.2252092328853905,,6.8439089454041095,,1.7509324764832854,,2.496050219517201,-0.31204742193222046,-0.0012524346057034563,0.09473569667898118,1.8087137825787067,26738688,30421,13056,816,-8.701878,0.008453244269185234,0.0016082102432847024,-3.724907639622688,-33.554207,0.009100835543358698,0.0011551708492334,-3.7618433341383932,,,0.95,0.9,2.874100989801897,3.1251533827466305,0.6700402258491198,0.0,-11.07588,583.7262685149295
164,1784295363.2523994,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.557530177757144,,5.864608561620116,,7.642204497009516,,1.9074917017715052,,2.8715246617794037,-0.38876694440841675,0.00012484981562010944,0.0905356426956132,1.8204374872148037,26902528,30584,13136,821,-23.30463,0.009718554400024004,0.0011774812272051349,-3.76025001257658,-23.166925,0.012517931063484866,-0.0002995204980834387,-3.758230385184288,,,0.95,0.9,2.5096306308696734,2.6616590818640082,0.5290723752609805,0.0,-50.591297,641.9557245055753
165,1784295633.2835898,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.941151903942227,,5.629428667016327,,6.930035236291587,,1.8617879450321198,,2.797410427010618,-0.2701351046562195,-0.00925212394213304,0.09958098013885319,1.830880269408226,27066368,30750,13216,826,-16.535648,0.008863733893667814,-0.0005246863089269027,-3.7616110399365423,-9.9535675,0.009506757580675184,0.0016582470299908892,-3.800969439744949,,,0.95,0.9,2.419917514261988,3.102369557828018,0.512475275653294,0.0,-14.263544,606.7449134930104
166,1784295826.8078966,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.25514997006394,,5.598188213072717,,7.404694603319513,,1.9500109435757622,,2.856914502568543,-0.6369045376777649,-0.016661454537825193,0.12168783624656498,1.831410687416792,27230208,30912,13296,831,-14.378741,0.008219828995061107,0.0016111234814161434,-3.7481662958860396,-45.123108,0.015493712382158265,0.0006394580617779866,-3.8389566853642463,,,0.95,0.9,2.616459587639408,3.1380709583113005,0.6061849456747314,0.0,-75.95792,846.6114518255439
167,1784295979.3310347,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.813083941058721,,5.948992057703435,,7.348168455995619,,2.149042620556429,,2.8714843010529876,-0.43476033210754395,-0.0006430211651604623,0.07913495355751365,1.8310072720050812,27394048,31077,13376,836,-20.446737,0.00975883313221857,0.0024110258389555385,-3.7197257786989213,-49.136395,0.013170940236886964,0.0025052715282072313,-3.8064101725816726,,,0.95,0.9,2.740089671159201,3.1226536454240814,0.6889668900547727,0.0,-16.827084,1074.1976471046187
168,1784296124.2897289,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.298036261461675,,5.628521423321217,,7.666383833857253,,1.9320348524488509,,2.7775692453142256,-0.6266975402832031,-0.003228691197364242,0.10523819888476282,1.8266010209918022,27557888,31245,13456,841,-27.113377,0.015422102980664931,0.0012642230445635504,-3.7547721534967424,-37.12322,0.01849321785266511,2.7897524705622346e-05,-3.789500820636749,,,0.95,0.9,2.701814414283559,2.9238603960188647,0.5078187619299592,0.0,-67.624954,1130.2530273988136
169,1784296271.5925343,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.852523371577263,,5.258933763951063,,6.753048644866794,,1.5777981758583337,,2.5526344627141953,-0.7583986520767212,-0.0003331137995701283,0.17730626557022333,1.8228320516645908,27721728,31420,13536,846,-9.637192,0.007241386924579274,0.0005103995063109323,-3.771857850253582,-41.300903,0.01712715815519914,0.0006547740267706104,-3.795975771546364,,,0.95,0.9,2.8040800746040793,2.8095710410782244,0.8231057439953224,0.0,-38.26496,1112.266690786295
170,1784296419.7307336,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.743378551560454,,5.85473629552871,,7.532688453793526,,2.029087287373841,,2.9719619122333825,-0.458162784576416,-0.0021313113593350863,0.07539567223284394,1.8222400732338428,27885568,31584,13616,851,-25.260466,0.010493261681403965,0.00021425782033475117,-3.8456798762083055,-24.48518,0.0116911101678852,0.0013311515547684393,-3.816932012140751,,,0.95,0.9,2.4813419846897804,2.5608939442930856,0.49022942842506523,0.0,-31.183811,1105.994262050367
171,1784296569.1533508,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.661667472682893,,6.101627357304096,,7.592876152135432,,2.0952445630682632,,3.084603921510279,-0.4983651041984558,-0.011016390970326029,0.1699664865154773,1.8205618299543858,28049408,31760,13696,856,-23.166788,0.009090925675991457,0.001356973331712652,-3.8516110688447953,-48.443855,0.0234113683050964,0.0011698528440319933,-3.8264741748571396,,,0.95,0.9,2.6415672311813028,2.8336319603698743,0.6601183379008807,0.0,-34.18247,1096.4872329567384
172,1784296713.6922495,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.27080970723182,,5.559952932875603,,7.198354601860046,,2.0570481008617207,,2.893923146009911,-0.4476887881755829,-0.002719147872994654,0.1559946978231892,1.8311555162072182,28213248,31945,13776,861,-46.475937,0.017085194017272442,0.0019658762292237954,-3.861613966524601,-58.097004,0.021078792074695228,0.0006977680459385738,-3.863213774561882,,,0.95,0.9,2.7843894640127558,2.8097495538253865,0.5473700478196722,0.0,-23.350983,1133.5357655184812
173,1784296861.4310896,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.717532319948077,,5.907267339993268,,7.658455573022366,,2.078368299175054,,3.162723565706983,-0.22336861491203308,-0.004287289804778993,0.06083795562153682,1.8294989094138145,28377088,32123,13856,866,-3.6195316,0.006681146696791984,0.001163469192397315,-3.896211031079292,-23.853012,0.011811724817380308,0.001503888820298016,-3.8441383495926855,,,0.95,0.9,2.8264008856572453,2.703242855337853,0.5599305441305142,0.0,-51.315918,1108.9838914470456
174,1784297005.5417428,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.245310448110104,,5.767746411729604,,7.301249962532893,,2.0174228847026825,,2.8571514785289764,-0.527445375919342,-0.001534798320790287,0.12407616979908198,1.834510937333107,28540928,32293,13936,871,-13.092038,0.01114532766805496,0.0013165128606487998,-3.8815517708659173,-52.898994,0.017762283998308703,-0.0007744006143184379,-3.8673739835619925,,,0.95,0.9,2.7590724692904796,2.6218292021016465,0.4726858246363101,0.0,-91.939125,1136.904197778463
175,1784297149.0840828,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.91020323918201,,5.628297336399555,,7.003754310309887,,1.9411952341906726,,2.7259792810073122,-0.4987221658229828,-0.015163212665356696,0.10585246654227376,1.8345087692141533,28704768,32479,14016,876,-0.5044278,0.005855622113449499,0.001264570647617802,-3.906657426059246,-36.549,0.017324224900221452,0.0006312021985650062,-3.8719813883304597,,,0.95,0.9,3.0322695271803797,2.7963373326770387,0.5404845417343982,0.0,-58.338585,1141.4053131547919
176,1784297291.9056284,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.0608176570385695,,5.883269362384453,,7.269069338100962,,1.9241019017645158,,2.9594344317447394,-0.6625108122825623,-4.076302866451442e-05,0.3147385148331523,1.8312602043151855,28868608,32684,14096,881,-9.740639,0.008899562252918259,0.002120903559261933,-3.906795488297939,-40.203255,0.03184727298212238,0.0008110233407933265,-3.8411578804254534,,,0.95,0.9,2.970711026791697,2.8741427503229864,0.4227160578467025,0.0,-62.353565,1147.1658392498941
177,1784297438.324018,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.862882225868816,,5.422887696418911,,7.070513197220862,,1.8792247958481312,,2.6741650979965925,-0.6327162981033325,-0.012213858055474702,0.15124953351914883,1.8264145329594612,29032448,32900,14176,886,-2.4747195,0.009982962158392183,0.0008498004375724122,-3.9103850543498995,-40.735252,0.03344067726284265,0.0020629634731449188,-3.8555157646536826,,,0.95,0.9,2.8054129934196914,3.360245280234038,0.519472205598338,0.0,-69.36523,1118.9852484103096
178,1784297595.006006,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.37368123116903,,5.583330332301557,,7.301954314578325,,2.014562544412911,,2.8230968109564856,-0.18108022212982178,-0.0026639221905497834,0.03838849181192927,1.8338240422308445,29196288,33093,14256,891,-23.97797,0.011409177124733105,0.0005594472895609215,-3.9026729255914687,-49.710136,0.016433674350264483,0.001505627401638776,-3.8811686292290686,,,0.95,0.9,2.434168493624882,2.862440189444267,0.5119045810995027,0.0,-73.687996,1045.6849091858421
179,1784297753.3727195,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.24745703721419,,5.312208777293563,,7.2216815676074475,,1.9623855457175523,,2.9232985861599445,-0.5792996883392334,-0.006416955999156926,0.23902501654811203,1.8490939438343048,29360128,33274,14336,896,-10.232205,0.010036379047960509,0.0018970188291859813,-3.9146818593144417,-96.61772,0.041139761602971704,0.0019228363526053727,-3.882854810357094,,,0.95,0.9,2.8139169674549143,3.4238926884565664,0.5956369686376102,0.0,-97.17588,1034.5608446982442
180,1784298022.8062775,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.70692484267056,,5.939140878850595,,7.777928740251809,,2.1586280479095876,,3.1009501081425697,-0.3924422860145569,-3.343721436976921e-05,0.20501161832362413,1.8510724008083344,29523968,33460,14416,901,-35.855576,0.012609869739389979,0.0015855734440265224,-3.9325107797980308,-67.01372,0.021065292070852594,-0.0008991407201392576,-3.8757969424128533,,,0.95,0.9,2.6580682409435576,2.758069321101339,0.5373396824924929,0.0,-8.042273,608.0905467863622
181,1784298283.449901,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.882350553292781,,5.3996402327902615,,6.905198541935533,,1.9596684107091278,,2.6524028276617173,-0.453607976436615,-0.00020074757048860192,0.18922856403514743,1.8616222403943539,29687808,33654,14496,906,-24.632717,0.011578988505061717,0.0022560857847565784,-3.9020717293024063,-92.94987,0.03421280782204121,0.0002642185805598274,-3.861202722787857,,,0.95,0.9,2.9875057852589655,3.0023273301579705,0.4042381280165378,0.0,-69.236595,628.5977652522625
182,1784298551.4382207,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.054075596854091,,5.189269699156284,,6.851292077451944,,1.8374214288778603,,2.633791148313321,-0.32295140624046326,-0.006824526470154524,0.09791070932988077,1.8706758171319962,29851648,33846,14576,911,-0.1698672,0.006726258202979807,0.0028397881891578437,-3.9058956101536753,-48.92259,0.02040209629340097,0.0009113132407946977,-3.8893952876329423,,,0.95,0.9,2.7166359917390275,3.225989226590946,0.5866245388666289,0.0,-65.32981,611.3699506051198
183,1784298824.7485344,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.931129936128855,,4.8966578263789415,,6.772653568536043,,1.7296687227208167,,2.5042025668080896,-0.4728715419769287,-0.009688919963082299,0.17044488969258964,1.8649333380162716,30015488,34026,14656,916,-10.270884,0.010358500052825547,-0.0004070445749675855,-3.923557437956333,-37.78498,0.034454067959450184,0.0003972219681600109,-3.9137816354632378,,,0.95,0.9,2.6957737988945483,3.1295722589278117,0.5562926525237222,0.0,-63.559742,599.465105111276
184,1784299111.6176388,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.29284255579114,,5.685958109563217,,7.59557647141628,,2.097110277507454,,2.971175989601761,-0.44583043456077576,-0.003483233303995803,0.11503955931402743,1.868367351591587,30179328,34202,14736,921,-16.148905,0.008496066169755068,0.0005376281857024878,-3.8976660162210464,-53.14875,0.028543975879438223,0.0014698096551001073,-3.882611206173897,,,0.95,0.9,2.882060864916334,2.8348051097266227,0.6267482974886179,0.0,-27.372427,571.1315570696279
185,1784299382.5541584,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.236882093246095,,5.511239169165492,,7.049209464341402,,1.8062100766110234,,2.761306502041407,-0.15106940269470215,-0.00029958176310174167,0.016448650101665407,1.865394413471222,30343168,34374,14816,926,-15.965085,0.008576198421360459,0.0009196783095831052,-3.8859579145908354,-19.951036,0.00930479442467913,0.0013463235256494955,-3.8876850068569184,,,0.95,0.9,2.7555221293343077,3.1376428945194585,0.4074112186634219,0.0,-64.117134,604.7172872685977
186,1784299661.2903893,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.1759950520063285,,5.158594672102481,,7.075451113516465,,1.890866603331233,,2.818221028894186,-0.06706555932760239,-0.003908304934157059,0.04539471445605159,1.862474575638771,30507008,34547,14896,931,-8.460657,0.009536970913177355,0.0009031374371261336,-3.934996898472309,-22.306446,0.011820600094506518,-0.00013100780415697955,-3.9439159989356996,,,0.95,0.9,2.7929244822023285,2.6779198262167156,0.3724696180337881,0.0,-22.655666,587.7958793766982
187,1784299955.1458719,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.071351191028953,,5.08603706676513,,6.943321072496474,,1.9098090340849012,,2.59110123856226,0.020273258909583092,-0.0025228163685824256,0.026929340237984434,1.8612039387226105,30670848,34708,14976,936,-10.740324,0.008449527660559397,0.0013425699784420432,-3.968507081270218,-13.177216,0.008171357898390852,0.0003449521682341583,-3.949651372432709,,,0.95,0.9,2.9293577910121775,2.9293722432012776,0.5509411165109852,0.0,-14.001816,557.5529544170557
188,1784300233.6179855,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.8600637055933475,,5.0495912350015715,,6.846341496799141,,1.904741371050477,,2.6400434323586524,-0.01688084378838539,0.0004948738496750593,0.029577877634437755,1.8570120856165886,30834688,34872,15056,941,-18.173208,0.010780431842431427,5.691386177204549e-05,-4.014056584239006,-41.948063,0.013349822911550291,-0.0005911118831136263,-4.028177744150161,,,0.95,0.9,2.843938559559947,3.1579246390614277,0.44064106119559576,0.0,-39.609398,588.3533492806075
189,1784300524.2496057,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.78293224144727,,6.200275466777384,,7.812137801200151,,2.3047678489238024,,3.2454863821621984,-0.32827192544937134,-0.00011749249551940011,0.13431910192593932,1.8567245826125145,30998528,35049,15136,946,-8.557052,0.011165806447388604,0.0008633954566903412,-4.03560796380043,-51.3852,0.024006113689392806,0.0015294787444872782,-4.063664439320564,,,0.95,0.9,2.706164084329861,3.3840819424377804,0.47947578383485623,0.0,-1.2796519,563.7377157934164
190,1784300785.3404276,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.371384751982987,,5.829544231295586,,7.113263462902978,,2.2148885170463473,,2.8463190469774418,-0.0553489625453949,0.0001727282869978808,0.05675146647263318,1.851852159947157,31162368,35226,15216,951,-19.946655,0.01461272542073857,0.0002892789299949072,-4.034586718678474,-41.274784,0.018162486428627743,-0.0006859220811747946,-4.105419906973839,,,0.95,0.9,2.6553941961247745,2.9792964667976904,0.8452913720209165,0.0,-32.812157,627.5210868150317
191,1784301059.6534808,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.9886306721455185,,5.61602836754173,,7.609602619486395,,2.088156320620328,,2.875505003845319,-0.15582020580768585,-0.010716882308770437,0.06989121797960252,1.8546342700719833,31326208,35413,15296,956,-28.533077,0.011117804594687187,0.0019490060934913346,-4.071981838345527,-46.314377,0.025622531067347153,0.0008295003877719864,-4.116210788488388,,,0.95,0.9,3.0913937329087706,3.2590223492663797,0.5508477154239841,0.0,-60.183006,597.273804269312
192,1784301334.4507859,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.783285213634372,,5.31151981279254,,7.009047538973391,,1.8471233055461198,,2.7129715664777905,0.04891115054488182,0.00037468792288564146,0.024749324918957427,1.846041601151228,31490048,35591,15376,961,2.7165172,0.011575570038985461,-1.293135865125805e-05,-4.111145082116127,-32.298748,0.00989168545929715,0.001017785319709219,-4.116627529263496,,,0.95,0.9,2.561478119595096,3.2147047451814372,0.5293213147751121,0.0,-26.681202,596.2212835773273
193,1784301607.679274,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.625252538826317,,5.576570555567741,,7.535153944976628,,2.101173923467286,,3.0565942944958806,-1.434174656867981,-0.0002292684293934144,0.9371308367699385,1.8495054878294468,31653888,35800,15456,966,-15.583737,0.009317760639532935,0.0029622856629430315,-4.091443347930908,-81.74396,0.07344523281790316,0.00010136856872122735,-4.09814013838768,,,0.95,0.9,2.994293665990017,3.3160868075901306,0.4708446491868333,0.0,-72.878555,599.6446464998827
194,1784301883.5372477,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.301740408176556,,5.915045774541795,,7.270137305837125,,2.106084886007011,,3.1085331613248854,-0.20007279515266418,-0.010405512606666889,0.43287408945616335,1.846399750560522,31817728,36005,15536,971,3.6883118,0.006369125966739375,0.00018478779966244475,-4.076303878426552,-14.388532,0.031788654555566606,0.002234098530607298,-4.080867350101471,,,0.95,0.9,2.9199781558067572,3.336977147969803,0.6445438396829885,0.0,-31.970545,593.9288225068854
195,1784302160.632901,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.803246797993779,,4.990715954918414,,6.576046220492572,,1.7532607584726065,,2.461274275192409,0.2688602805137634,-0.0025198800867656246,0.09234927874058485,1.8523014448583126,31981568,36175,15616,976,-10.090797,0.009616531713982112,0.0007050901869661175,-4.11541845202446,-27.356686,0.013411950346198864,0.00025257127272197976,-4.126486280560494,,,0.95,0.9,2.8116270382842585,3.0100788484852203,0.4903995125656229,0.0,-34.273434,591.2759430720728
