# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps,target_agent_return
10,1784462830.23323,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.3062611961504444,,5.730397483799607,,7.308248011395335,,2.0058920644805767,,2.8890187440556474,-0.14918088912963867,-0.013914684212068096,0.11897304805461317,1.4020813442766666,1671168,3096,816,51,-121.82347,0.013254785456229,-0.0018265254780999384,3.777885636687279,-117.69136,0.0210308633337263,-0.0014440815401030704,3.7917946919798853,,,0.95,0.88,0.4760591920572296,0.5238556589933617,1.2710394782881183,0.0,-105.897446,2517.0174514840596,-121.82347
11,1784462894.8514729,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.176222853595391,,5.618950100906659,,7.267120547126979,,2.0388072091154754,,2.807595249352744,-0.4410228729248047,-0.005520399030501721,0.13175479019992054,1.4060510359704494,1835008,3290,896,56,-109.56682,0.014191558898892254,-0.0012048116710502653,3.5561718374490736,-130.07024,0.03479974300134927,-0.0033555483125383033,3.596431848406792,,,0.95,0.88,0.48948127305821976,0.5376451149454669,1.0462037317447193,0.0,-117.237526,2535.508352742777,-109.56682
12,1784462959.5666897,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.930319298291579,,5.413354718795745,,7.0129365981556475,,1.8355714780045673,,2.7342305070487782,-0.2341214418411255,-0.004819343957933597,0.10201784665696323,1.4044228419661522,1998848,3480,976,61,-91.61849,0.008961899322457612,-0.0015131981577724218,3.368875485658646,-118.36519,0.027160029695369303,-0.0008139633617247454,3.3827946826815607,,,0.95,0.88,0.5853321538300724,0.5984281052586606,0.8019026008041228,0.0,-102.5458,2531.7129423317515,-91.61849
13,1784463025.1036737,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.837950360961258,,5.240965640638024,,6.88259059653501,,1.7958124969154596,,2.6205151597969234,-0.6073320508003235,2.6267662178725004e-06,0.13728967332281172,1.4150531142950058,2162688,3672,1056,66,-99.13945,0.017870012135244907,-0.0014542486722348257,3.1444792434573174,-120.25504,0.04051737955305725,-0.0028966253739781678,3.1664552986621857,,,0.95,0.88,0.5507513743951872,0.6115918212577978,1.2976728809128795,0.0,-91.97388,2499.9554473055905,-99.13945
14,1784463093.0478458,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.187051326181972,,5.407422326738015,,7.18072993773967,,1.9314923245347018,,2.7836283743963577,-0.4645160138607025,-0.005664386277203448,0.16127189644612372,1.4116301089525223,2326528,3858,1136,71,-85.18837,0.005847556803200859,-0.0010000171983847394,2.9364253267645837,-119.2781,0.030966071505099536,-0.0017075535339245106,2.950119176506996,,,0.95,0.88,0.7459553849906382,0.6865407450357944,0.9598565973066515,0.0,-136.31332,2411.3949415804495,-85.18837
15,1784463160.2143307,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.0509441969916224,,5.470216948539019,,7.06526018306613,,1.890543508110568,,2.807532361941412,-0.6033232808113098,0.0010044400696642697,0.17422957648523152,1.4170932248234749,2490368,4068,1216,76,-85.853065,0.011583233473356814,-0.0012128336529713124,2.7804276257753373,-101.514015,0.0356043700594455,-0.002253260200814111,2.7556590870022775,,,0.95,0.88,0.617517861229244,0.6741064676645747,1.2582767137653477,0.0,-101.59365,2439.3111017149804,-85.853065
16,1784463228.6616652,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.830924459092785,,5.3142499923706055,,6.833462374037481,,1.7760670308489352,,2.641473652329296,-0.7378268837928772,0.001079860667232424,0.26314379926770926,1.4174859151244164,2654208,4263,1296,81,-96.40925,0.02106700582080521,-0.001440930705575738,2.6165558993816376,-90.62575,0.03054117034189403,-0.0013881328515708447,2.5557854205369948,,,0.95,0.88,0.6781366112014282,0.7329379499405476,2.123488974233364,0.0,-120.219666,2393.662598803826,-96.40925
17,1784463297.7524052,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.797147527104244,,5.215452301315963,,6.787207876332104,,1.7900065602734685,,2.6344611436361447,-0.43306323885917664,-0.0011126110039185733,0.18658645334653556,1.4146994166076183,2818048,4453,1376,86,-76.16957,0.01816174485720694,0.0003482162093860097,2.419598351418972,-91.83437,0.020712762203766034,-0.0007061866373987869,2.3853298291563987,,,0.95,0.88,0.8229875108048731,0.7640509097842043,1.6286047015859286,0.0,-127.9855,2371.374147555976,-76.16957
18,1784463365.3998942,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.548012715182267,,6.029259802773595,,7.510968638584018,,2.1915124179795384,,3.012340139131993,-0.29799318313598633,0.0016762059967732057,0.11813859175890684,1.416525736451149,2981888,4640,1456,91,-75.42546,0.010607263413839973,-0.0008993983356049284,2.2488104492425918,-95.03148,0.018583951325854286,-0.001392781248432584,2.2185000106692314,,,0.95,0.88,0.7667631286930909,0.7764159450545632,1.0026684142947537,0.0,-95.36369,2421.967331111086,-75.42546
19,1784463435.078318,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.711528219282627,,5.176003090105951,,6.783933439757675,,1.7628588245715946,,2.594603887293488,-0.7182032465934753,0.0004165650752838701,0.1438605166040361,1.4167303331196308,3145728,4832,1536,96,-81.195984,0.027702219597995282,-0.0011078069350332954,2.077582436800003,-97.596436,0.033764093549689275,-0.0011896466719917953,2.052343513071537,,,0.95,0.88,0.7674369630484714,0.8263408086460065,2.4018561769401106,0.0,-104.99984,2351.373325061069,-81.195984
20,1784463510.478862,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.245415560435504,,5.73323911218904,,7.208595891017467,,2.0471895239461446,,2.854938893346116,-0.5553615689277649,-0.0009480472945142537,0.12611157866194844,1.413693968206644,3309568,5036,1616,101,-88.13812,0.025503009621752427,-2.877895749406889e-05,1.9557716369628906,-91.12729,0.04323462932370603,0.00019912413772544825,1.9184533298015594,,,0.95,0.88,0.753896378889606,0.9059876877046577,1.0220082400912012,0.0,-91.561325,2172.9286261748243,-88.13812
21,1784463584.4209268,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.968621974810958,,5.237829580553807,,6.874803146580234,,1.8600558900507167,,2.719841028098017,-0.610264003276825,0.00022292890935204923,0.18591184774413705,1.4191008768975735,3473408,5246,1696,106,-67.607056,0.014812098853872158,-0.0004691430600360036,1.824006986618042,-92.0276,0.03265131152002141,7.187867013271897e-05,1.8063919506967068,,,0.95,0.88,0.8426702701512292,0.8746702530664052,1.7461577331988565,0.0,-84.512474,2215.7918255040468,-67.607056
22,1784463657.5276911,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.852009230409748,,5.207972987787798,,6.8233986287377775,,1.7853165317792445,,2.6544653655728325,-0.22334271669387817,-0.0045033689311821945,0.1949009217787534,1.4190746694803238,3637248,5427,1776,111,-85.893456,0.01938243548211176,-0.00025903767527779564,1.6703802697360515,-91.5989,0.02332452868577093,-0.0007085075267241336,1.5961502470076083,,,0.95,0.88,0.8101900437029206,0.9103314109062282,1.6152341265060666,0.0,-115.26482,2241.102747597984,-85.893456
23,1784463728.726328,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.34166320040822,,5.928692829591455,,7.41919642011635,,2.1365022896789014,,3.0042730898130685,-0.39667683839797974,-0.002548836628193385,0.0832085283473134,1.4216231405735016,3801088,5612,1856,116,-61.432697,0.012207436325843446,-0.00046122436760924755,1.5516765527427197,-78.53626,0.008018678208463826,-0.0016900899659958667,1.4750195808708668,,,0.95,0.88,0.9953970425197746,1.0223671388769027,1.0592236100753876,0.0,-79.61426,2301.1689834788176,-61.432697
24,1784463800.9575393,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.567853522021323,,5.9277785796439275,,7.548048650380224,,2.151110462611541,,3.007159873843193,-0.49228838086128235,0.0006083756452426314,0.13152521301526576,1.4265113025903702,3964928,5785,1936,121,-70.61977,0.01355479274643585,-0.0006023638365149963,1.3358055666089057,-85.424126,0.01164096009451896,-0.0012842600786825641,1.3236187867820264,,,0.95,0.88,0.9175491253034933,1.0150618728669794,1.7788615383441604,0.0,-94.711525,2268.270529137471,-70.61977
25,1784463871.8623521,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.855055282823741,,5.229258163366467,,6.826550982892513,,1.8010226441547275,,2.659439009614289,-0.6726013422012329,-0.003373949533852283,0.13707531103864312,1.428331021219492,4128768,6022,2016,126,-75.936226,0.019123448149184697,-0.0005479489052959252,1.2195795603096484,-99.87113,0.04259137659100816,-0.0006032101315213368,1.2511296451091767,,,0.95,0.88,1.0556867111299502,1.0849420937156011,0.8229684165128489,0.0,-83.093285,2310.7032457373457,-75.936226
26,1784463945.1821656,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.060325648402795,,5.256491692736745,,7.049755743006244,,1.926515176313842,,2.6908814958878793,-0.8486267924308777,-0.0029392805590759963,0.332977079320699,1.4278363585472107,4292608,6229,2096,131,-61.739525,0.01745455443742685,0.00012105696951039135,1.1593405514955522,-92.07805,0.04605305765289813,-0.0006201167969265952,1.1566258035600185,,,0.95,0.88,1.0086240269235227,1.1639133083895261,2.1124936655820665,0.0,-80.7562,2234.593825319426,-61.739525
