# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
10,1784840936.735913,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.1333067188970745,,5.060126304626465,,9.082058131694794,,0.6001512380316854,,3.648491750936955,,1.557236940599978,,4.573393824510276,,7.0625,-0.1380987912416458,0.0013856248697265983,0.046061333327088505,1.4298502393066883,1671168,2263,816,51,-81.16673,0.005634935712441802,-0.0014888218458509073,3.7034749940037726,-108.33541,0.015065749938366934,-0.00185559332894627,3.9271735295653345,,,0.95,0.9,none,0.7206197713676913,0.6766863379433385,1.333024123032252,0.0,-90.53992,2339.9476698573694,-81.16673
11,1784841006.6352024,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.73254858981818,,5.827954265289009,,9.787787103559822,,0.8972114708740264,,3.8532981360331178,,2.0390770921949297,,4.841248909942806,,7.875,-0.0776442363858223,-0.01125122798839584,0.05216996656963602,1.4285108894109726,1835008,2431,896,56,-87.05445,0.009094640202238224,-0.0010294510168023408,3.441643473505974,-105.07204,0.01122000043396838,-0.0018624030548380689,3.6329543203115464,,,0.95,0.9,none,0.7427936246323525,0.7153047081767625,1.0543725113836764,0.0,-89.94376,2343.9436334221377,-87.05445
12,1784841076.165806,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.786744602955878,,6.681131980381906,,10.0,,1.4373074849136174,,4.444094659760594,,2.4418624378740788,,4.99882611760404,,8.75,0.01734790951013565,-0.0005490610492415726,0.054923778981901705,1.4361016228795052,1998848,2597,976,61,-89.17879,0.012630698981229215,-0.0001970321318367496,3.228077720105648,-101.31563,0.010239694817573763,-0.0019026034053240437,3.386348417401314,,,0.95,0.9,none,0.8721346590839782,0.7906049888415047,1.412119200109867,0.0,-91.7128,2356.3726161067916,-89.17879
13,1784841146.062833,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.542128167580813,,5.681663008406758,,9.377573415171355,,0.9442899030982517,,3.6940564746037126,,1.8060332955792546,,4.688027933705598,,7.4375,0.09819996356964111,-0.005253278068266809,0.01912319850816857,1.4417270682752132,2162688,2768,1056,66,-85.18582,0.007666069589322433,-0.0013037446042289957,2.928230677545071,-101.94505,0.009770012053195387,-0.001216934532567393,3.1332052141427993,,,0.95,0.9,none,0.9383047303410524,0.8704710303536528,0.7216095331153236,0.0,-87.12766,2344.019477137138,-85.18582
14,1784841215.7459295,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.229500950721558,,6.1336543266661465,,9.630046775288065,,1.189984928118065,,4.2798279710114,,2.001283993013203,,4.946175582241267,,8.125,0.15515631437301636,-0.010211178741883487,0.0051542434594011866,1.447812233120203,2326528,2929,1136,71,-92.71494,0.008987042994704098,0.0002544117669458501,2.633063481748104,-87.7381,0.007217217927973252,-0.001227309305977542,2.838618217408657,,,0.95,0.9,none,1.071796458317214,0.9220149757246009,0.6998207319823012,0.0,-85.31972,2351.21600164606,-92.71494
15,1784841286.302877,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.832679978106171,,5.877613598946482,,9.616153297713026,,0.9270323382224888,,3.9367582788690925,,2.1547972233965993,,4.766130932141095,,7.875,0.12030938267707825,-0.0036172945983707905,0.0051725287521549035,1.4478178583085537,2490368,3093,1216,76,-64.0416,0.0063248233520425854,-0.00016859504103194922,2.332036930322647,-85.127075,0.011510171709232964,-0.0011472276382846758,2.542736442387104,,,0.95,0.9,none,1.1143181309239831,0.9608992950640202,0.6676050483629469,0.0,-86.4706,2322.096034351445,-64.0416
16,1784841357.6286821,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.219841429963708,,5.339302290696651,,9.223243003245443,,0.6271287514828146,,3.718485633842647,,1.753573284484446,,4.689789068419486,,7.25,0.10657107830047607,-0.004563799360767007,0.038526424556039274,1.4488636255264282,2654208,3254,1296,81,-47.570534,0.004314810108917299,-0.0009620081313187256,2.029498611390591,-73.357994,0.00662492525880225,-0.0017521592919365503,2.2243219882249834,,,0.95,0.9,none,1.1759056195109476,1.19956909597365,0.9475242016361674,0.0,-84.15368,2297.0652819059305,-47.570534
17,1784841428.5168755,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.746842459775507,,6.858191632665694,,9.957917101448402,,1.3936131517402828,,4.3318212332669646,,2.33860523160547,,4.980815444141626,,8.8125,0.1517249047756195,-0.0008785641985014081,0.034240423497976735,1.4600641317665577,2818048,3417,1376,86,-42.24275,0.004541768446506467,-0.0005723236929043197,1.7270326420664788,-65.83667,0.0051487290002114605,-0.003394308743736474,1.915300217270851,,,0.95,0.9,none,1.3181058007995177,1.1180235634221272,1.13052966542689,0.0,-71.66382,2311.244664209655,-42.24275
18,1784841500.3829522,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.6035893491934985,,5.59772917907685,,9.345993611961603,,0.7979773829283658,,3.8196162404492497,,1.7677002518903464,,4.641022169496864,,7.5,-0.026648521423339844,-0.003499753656797111,0.048955696693155915,1.466634564101696,2981888,3577,1456,91,-39.21973,0.005584566037578042,-0.00016762460145400838,1.4441619113087654,-86.32015,0.008479418640490621,8.048331073950976e-05,1.6502152688801288,,,0.95,0.9,none,1.3250724474013116,1.211923501423104,0.679812121273219,0.0,-77.33574,2279.7959313104466,-39.21973
19,1784841571.9623876,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.461809226078913,,6.474532192340121,,9.972929495037533,,1.1594135384075344,,4.202686805045232,,2.2657794738188386,,4.939369480591267,,8.375,0.19967417418956757,-5.201564636081457e-05,0.07925287424586713,1.460811398923397,3145728,3740,1536,96,-34.898994,0.005137940705753863,-8.468544547213241e-05,1.180864791572094,-60.024254,0.0069214100440149195,-0.0016857108115800657,1.414450752735138,,,0.95,0.9,none,1.4973505948296641,1.3375071210891591,1.3969717518468838,0.0,-82.099625,2288.925652683676,-34.898994
20,1784841643.8555188,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.404860979266232,,6.534447229932994,,9.901544361142442,,1.2055832771584392,,4.153949430270586,,2.3248560138745233,,4.979797635227442,,8.4375,0.142193004488945,-0.004424167738761753,0.02982131895259954,1.4632533378899097,3309568,3904,1616,101,-28.135635,0.004681418437394313,0.0009086105805181432,0.9371871303766965,-69.71884,0.009710381511831656,-0.000595672518829815,1.2002843603491784,,,0.95,0.9,none,1.6361435331575056,1.3863142744034318,0.639025167405005,0.0,-83.91007,2278.938090592019,-28.135635
21,1784841717.1073062,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.55975591763854,,5.537689533317462,,9.435636858543148,,0.7676221439614892,,3.8656210190383717,,1.7572432570159435,,4.639755458571017,,7.25,0.0680512934923172,-0.003248789464123547,0.03404446545755491,1.4711084738373756,3473408,4068,1696,106,-28.433142,0.006268468129565008,0.0009259278100216761,0.7337279248982668,-54.03639,0.004038989650143776,0.00025564155948814004,0.9393079292029143,,,0.95,0.9,none,1.5448284135384687,1.7105005109408773,0.8513456112476123,0.0,-70.947624,2236.669058733181,-28.433142
22,1784841789.3499832,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.797127966070548,,5.9236766488756984,,9.908026533666998,,0.994086135411635,,3.9069889520469587,,1.917514848697465,,4.900129313697107,,8.125,0.07545170933008194,-0.008998303092084825,0.026013529335614294,1.471299048513174,3637248,4231,1776,111,-32.541145,0.006545344476762693,0.0019011510972632094,0.541267978027463,-57.81975,0.00644423250341788,0.00017736601002980024,0.709412869066,,,0.95,0.9,none,1.7671040350611578,1.6575381684483532,0.5399930228004408,0.0,-93.46267,2267.911720532747,-32.541145
23,1784841861.3414006,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.438694259151816,,6.348218768835068,,9.837781501468271,,1.086451075039804,,4.1995231648907065,,2.119990128208883,,4.899754403159022,,8.4375,0.09316888451576233,-0.0007025035738479346,0.013660994940437376,1.4736643061041832,3801088,4394,1856,116,-18.194708,0.0048266929399687795,0.0019331980642164127,0.35153788775205613,-44.376705,0.0040137520612915974,-0.0006320878157566768,0.5010617969557642,,,0.95,0.9,none,1.7807183142983156,1.7002411207336894,0.7191610528634702,0.0,-79.48186,2275.826549791548,-18.194708
24,1784841930.7845037,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7588169714435935,,5.95128160296008,,9.723004801970092,,0.8227584669366479,,3.8248229869786883,,1.8203042221721262,,4.834886270808056,,7.625,0.020688466727733612,-0.00015762308612465858,0.046352373021363746,1.474719312041998,3964928,4565,1936,121,-17.008305,0.006246026878943667,3.360867704031989e-05,0.17334180735051632,-69.16905,0.009611712786136196,0.00024370448954869062,0.3279398500919342,,,0.95,0.9,none,1.751070109520611,1.6830328699678598,0.5719609021113654,0.0,-79.787125,2359.3416004787186,-17.008305
25,1784842002.19416,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.927168518304825,,6.560422344133258,,9.97336045280099,,1.2462669773376547,,4.368692504242063,,2.2806859703268856,,4.998117645969614,,8.625,-0.025889702141284943,0.00010276894317939878,0.028809517549234442,1.4795239567756653,4128768,4732,2016,126,-19.991137,0.007918989127210807,0.0013210083634476177,-0.0091559536755085,-67.16127,0.004724841596907936,0.0012083063062164,0.13050355687737464,,,0.95,0.9,none,1.839256596291459,1.9133869753666073,0.8218156412515218,0.0,-85.19554,2294.3679440385354,-19.991137
26,1784842075.4301684,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.2724586660042405,,5.29341746494174,,9.244317792356014,,0.6319129471667111,,3.5959207490086555,,1.629081763094291,,4.635461403988302,,7.25,0.019875543192029,-0.0016293915105052292,0.02063042919326108,1.482610795646906,4292608,4897,2096,131,-11.330133,0.007075618282397045,0.001727034925715998,-0.1611887182109058,-39.122467,0.0067291444865986705,-0.0007550456895842217,-0.09124837592244148,,,0.95,0.9,none,1.9009483518940626,1.8816895114510188,0.5342155952725941,0.0,-60.9182,2237.1504978257667,-11.330133
27,1784842147.2426374,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.4401001473888755,,5.225096099078655,,9.201326619833708,,0.636177587788552,,3.658364065689966,,1.6702832556329668,,4.648955997079611,,7.1875,-0.05928120017051697,0.0020104224095121026,0.08901896205497906,1.4866662919521332,4456448,5075,2176,136,-14.9179535,0.006448436903883703,0.0005322471348335967,-0.3138420358300209,-60.22567,0.009557897393824533,0.0003476252139080316,-0.2810721963644028,,,0.95,0.9,none,1.9207780015179794,2.006002815104025,1.184506725160245,0.0,-84.86307,2281.498132643115,-14.9179535
28,1784842216.4464579,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.109977801330388,,5.909766806056723,,9.756063372828066,,1.136799511499703,,4.0575715026352555,,1.9833812741562724,,4.900047728326172,,7.9375,-0.06508035957813263,-0.0018843051511794329,0.06960124726174399,1.4880212061107159,4620288,5257,2256,141,-19.774786,0.007475987088400871,0.0015970506814483088,-0.43830139134079216,-77.921005,0.011317313747713342,-0.00011052557601942681,-0.3883536720648408,,,0.95,0.9,none,1.9817597826954227,2.0190330671538166,0.634036913580821,0.0,-77.87607,2367.499199861832,-19.774786
29,1784842286.3393111,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.447989867301658,,5.397918811999261,,9.581168420612812,,0.8537431039731018,,4.006234018597752,,1.7510860937763937,,4.74040219374001,,7.5625,0.01128139067441225,-0.005399515095632523,0.01565016397216823,1.4954535253345966,4784128,5436,2336,146,-7.4894285,0.006507185346708866,0.0010437015116622206,-0.5856103844940662,-66.258514,0.008648761955555528,0.0011805681177065707,-0.5339396167546511,,,0.95,0.9,none,1.9653985063779658,1.9756298920694675,0.5507099805660478,0.0,-72.37618,2344.1603458634386,-7.4894285
30,1784842356.0975504,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.248163448879495,,6.460610385984182,,9.968627051450312,,1.2842487101443112,,4.171517563983798,,2.176593493670225,,4.979380128439516,,8.125,-0.11148150265216827,-0.00010094954632222652,0.08005896798567846,1.5108221024274826,4947968,5618,2416,151,-7.49852,0.00726863561430946,0.0015662292098568287,-0.6607108794152736,-60.122387,0.014740741706918924,0.0009174382139462978,-0.6308842923492193,,,0.95,0.9,none,2.1512819404582526,2.1331182670012,0.713021962219839,0.0,-84.57418,2348.6824359367456,-7.49852
31,1784842426.0573814,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.005655064247549,,6.1209884700365365,,9.566381783224642,,1.0380084640346467,,4.058754394296557,,2.0002143545716535,,4.833377924049273,,8.0,0.11932429671287537,0.0003421043511480093,0.18117997399531305,1.5089605189859867,5111808,5793,2496,156,-12.496136,0.007162923237774521,0.002538468305283459,-0.774782083556056,-45.702885,0.00711417393758893,0.0009306819625635399,-0.7305577684193849,,,0.95,0.9,none,2.104170023979728,2.10674340225386,1.7323477942399057,0.0,-62.655945,2341.9151630514325,-12.496136
32,1784842495.9601676,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.51172152813524,,5.3897283910773695,,9.184390999376774,,0.7478242972865701,,3.683643222320825,,1.6499411999247968,,4.695022579515353,,7.3125,0.1544329971075058,-0.0019393961993046105,0.003765712579479441,1.5042221061885357,5275648,5959,2576,161,-5.022081,0.005104809963086154,0.0025656380064901898,-0.8729606032371521,-30.7233,0.004549048391345423,0.000967846202547662,-0.8990721840411424,,,0.95,0.9,none,2.3414508320415988,2.4378118335685905,0.5190066542408631,0.0,-74.03161,2343.826621537972,-5.022081
33,1784842566.6094162,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.992970467545092,,6.257375742541626,,9.776155766099691,,1.0853556100046262,,4.023454002919607,,2.169166757383209,,4.885973436292261,,8.375,-0.008449403569102287,0.0005762908258475363,0.0367048341431655,1.5093428641557693,5439488,6142,2656,166,-3.7908764,0.00607579520001309,0.0031276241534214932,-0.9689908027648926,-57.254326,0.0092095260246424,0.0027197881150641478,-1.0321712613105773,,,0.95,0.9,none,2.210968255258227,2.6583721651194243,0.5200932450264801,0.0,-68.30559,2319.062189215312,-3.7908764
34,1784842635.4546185,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.095568985911086,,6.000108800129965,,9.658775199204683,,1.0203705341555178,,4.034094883129001,,1.9696711330325343,,4.873570426367223,,7.875,0.05248115584254265,-0.0031950537813827395,0.02750677267613355,1.5093310661613941,5603328,6310,2736,171,-9.0563965,0.006502594324410893,0.002594698358007008,-1.091833593696356,-28.429092,0.0038376722994144076,0.0003824738087132573,-1.1623453117907048,,,0.95,0.9,none,2.271899709282761,2.46169284412655,0.8425505053661162,0.0,-83.39168,2379.8317698240126,-9.0563965
