# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,sps,target_agent_return
78,1784528152.618625,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.589837806299329,,4.709493673915858,,6.560030372347683,,0.7976669711642899,,2.289311908738455,,0.7028892676462419,,2.146462583448738,,4.6875,-0.2607267200946808,0.0004643243155442178,0.04941968491766602,1.5890789702534676,12812288,16547,6256,391,-38.01464,0.020509104972006753,0.0006005967290548142,-1.9662658661603927,-49.23586,0.016350046172738074,0.00011368952909833752,-1.9800024226307869,,,0.95,0.88,2.2552768396876437,2.3065351777100767,0.41031384274922583,0.0,-46.850044,2386.7375332242473,-38.01464
79,1784528221.4181097,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.030897194053978,,3.596927865408361,,6.221875193761662,,0.5718433389556594,,1.9640760675538331,,0.5465125201735646,,2.0077654463239014,,3.875,-0.15689173340797424,-0.009409547899849713,0.13932243129238486,1.5900938101112843,12976128,16732,6336,396,-20.402397,0.015128173807170242,0.0014407546143047512,-2.0129739120602608,-48.52578,0.03594027149956673,0.0006604109730687924,-1.989399179816246,,,0.95,0.88,2.301467029192056,2.3937540767282215,0.7771891424329069,0.0,-52.66042,2381.4132043805703,-20.402397
80,1784528290.6520193,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.566870672162622,,4.213904245407321,,6.412807209417224,,0.6165859245229512,,2.129919887520373,,0.7772245625965297,,2.421856707893312,,4.6875,-0.3040759563446045,-0.003175805089995265,0.07537559943739325,1.6008745469152927,13139968,16919,6416,401,5.1709356,0.009299980814103038,0.00014046868018340318,-2.079207108914852,-44.39495,0.029374881560215726,0.0007071701111271977,-2.0059824630618097,,,0.95,0.88,2.2654533418462757,2.3337716355034126,0.43711881086948023,0.0,-19.319405,2366.4703819900087,5.1709356
81,1784528356.4154775,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.802304824348539,,3.773039469262585,,5.911695912713185,,0.31643313757376745,,1.8697019990650006,,0.42762256685455213,,2.028564057778567,,3.9375,-0.2858547270298004,-0.0017172993975691497,0.08882326609455049,1.6096378937363625,13303808,17091,6496,406,-0.40552577,0.00956373283697758,0.0010605675503029487,-2.092580245435238,-26.158422,0.021594060835195706,0.0007240999024361372,-2.096306009590626,,,0.95,0.88,2.351859050463722,2.5087321825042794,0.556217384636867,0.0,-83.63814,2491.3531987992938,-0.40552577
82,1784528425.0653899,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.451350229326636,,4.714301444386365,,6.6605484476312995,,0.884732227306813,,2.409754939842969,,0.8126095719635487,,2.3489217311143875,,4.625,-0.5193167328834534,-0.00017699172894936055,0.05982546485029161,1.6115707233548164,13467648,17268,6576,411,-18.223133,0.020331015600822865,0.00137911849305965,-2.118772991001606,-64.9642,0.019771813089028,0.0016797179880086333,-2.1335366174578665,,,0.95,0.88,2.21684585498309,2.772383185363849,0.5817601250506927,0.0,22.926702,2386.6018130348034,-18.223133
83,1784528494.7202415,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.2937060539843515,,4.427152524702251,,6.5422573771793395,,0.9104598087724298,,2.1663411549525335,,0.8221526832785457,,2.4869502431247383,,4.5625,-0.41857433319091797,-0.0018754941411316395,0.0999866008060053,1.6137241907417774,13631488,17455,6656,416,-6.3365436,0.013587000913685188,0.002359060179878725,-2.157964695990086,-63.974743,0.0217065047880169,0.0014426009904127568,-2.14754626005888,,,0.95,0.88,2.488528818947715,2.51327517441731,0.8329256861326615,0.0,-30.266644,2352.1700418518813,-6.3365436
84,1784528562.2814415,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.456131773389643,,4.223417022265494,,6.566863270592876,,0.7601214755850378,,2.12899994692998,,0.7177537722163834,,2.2154281723778695,,4.4375,-0.4306488335132599,-0.01404542289674282,0.0781269590370357,1.616846140474081,13795328,17637,6736,421,-14.752322,0.01601387991104275,0.0018738810322247446,-2.1881589949131013,-44.546043,0.017441791511373594,0.0013849003982613795,-2.1856050103902818,,,0.95,0.88,2.528376960096222,2.671226617839024,0.452392148292023,0.0,-0.71234435,2425.060576650163,-14.752322
85,1784528630.2564642,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,5.055086296983063,,4.629550063982606,,6.749060539761558,,0.7417719338554889,,2.500366765423678,,0.9948339222173672,,2.4300147985341027,,4.4375,-0.5648543834686279,-0.009424451156519353,0.09659087425097823,1.6197795532643795,13959168,17832,6816,426,-5.356752,0.012800686986884103,0.0014188925400958397,-2.1965627670288086,-78.75302,0.031223498401232064,0.0008607351497630589,-2.2159540951251984,,,0.95,0.88,2.533043358780396,2.725948010907065,0.4884770728948531,0.0,-84.07649,2410.2962158465493,-5.356752
86,1784528702.3681464,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.677839623531327,,4.9123695537564345,,7.101389353629202,,0.7941455906257033,,2.203978917328641,,0.9365837201476097,,2.4484671235550195,,4.5625,-0.6332740783691406,-0.0022314235102385283,0.20076516829431057,1.6314798928797245,14123008,18034,6896,431,4.577011,0.011286834644852205,0.0014263946868595667,-2.2399774193763733,-67.08391,0.03693142097909004,0.0026982006267644463,-2.2505917325615883,,,0.95,0.88,2.4792338849543576,2.7815913575945657,0.5388060696394849,0.0,-9.404935,2272.0315789133656,4.577011
87,1784528773.4572864,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.581984904943965,,4.000150525491335,,6.401839178754017,,0.6119978932110826,,2.143409979529679,,0.6996385431848466,,1.9508277868153527,,4.25,-0.36612120270729065,-0.003491199400741607,0.12315031641628593,1.6323111914098263,14286848,18241,6976,436,-19.09961,0.018424440221861006,0.0012807584949769079,-2.277701976895332,-61.159332,0.04276571328518912,0.0005047552469477524,-2.260210062563419,,,0.95,0.88,2.3994767368410397,2.6050971002811423,0.7963560682693942,0.0,-20.754099,2304.7120254269876,-19.09961
88,1784528845.3810403,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.17473578103818,,3.2930662378203124,,5.0894146747887135,,0.1206157859414816,,1.5520524744642898,,0.22653503785841167,,1.5451601290842518,,3.75,-0.14628496766090393,-0.0011716373264789581,0.049941517296247184,1.6407436840236187,14450688,18455,7056,441,-47.456123,0.0332521598902531,0.0014910444617271424,-2.3175031527876855,-27.733784,0.032280594401527196,0.0014095975318923592,-2.296657104790211,,,0.95,0.88,2.5323342378151876,2.543890523260754,0.5621912138507511,0.0,-13.675039,2277.9677545521986,-47.456123
89,1784528913.0202672,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.5932967191911303,,2.9025517816189677,,5.191706271842122,,0.12949490046594292,,1.5295068759951391,,0.11916175752412528,,1.5601131618022919,,3.3125,-0.36429622769355774,-0.0005645306082442403,0.07792805321514606,1.6386294551193714,14614528,18679,7136,446,-5.009561,0.019723861012607813,0.0030883517174515873,-2.293838831782341,-33.78689,0.030977741500828417,0.000171266176039353,-2.319592773914337,,,0.95,0.88,2.630270985271859,2.6415110935552457,0.9226339847145613,0.0,-54.530884,2422.262890754665,-5.009561
90,1784528980.2545586,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.262694417091552,,4.69924666476436,,7.05373144056648,,0.7608135722985025,,2.382975860731676,,0.7780706842895597,,2.3802788384491578,,4.375,-0.5339881777763367,-0.002301291038747877,0.12298440583981574,1.6403972767293453,14778368,18895,7216,451,-26.35233,0.02129802221315913,0.002660179521262762,-2.295739474892616,-50.57228,0.03925549013074488,0.0021801761045935563,-2.321836218237877,,,0.95,0.88,2.737675897908418,2.8493841284008,0.4083577146822718,0.0,-38.51182,2436.851858440789,-26.35233
91,1784529049.8397508,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.9932261342182755,,3.7154279928654432,,5.9445084378821775,,0.5469661762472242,,1.809359171660617,,0.1396060589468107,,1.74462675570976,,3.3125,-0.3042582869529724,-0.002306740847416222,0.04485517111606896,1.6394322216510773,14942208,19095,7296,456,-47.983013,0.01766671220539138,0.001823625122779049,-2.3276677951216698,-36.797573,0.03552157413214445,0.0015207707016088533,-2.305537086725235,,,0.95,0.88,2.5311441834642117,2.5912100405207807,0.5710826475989503,0.0,-18.175018,2354.5238688727545,-47.983013
92,1784529117.3710556,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.5847257126006298,,4.051466817734763,,6.200517466990277,,0.33096623118035495,,1.6630756452213973,,0.4640852374432143,,1.8543797782622278,,3.6875,-0.34847110509872437,-0.0013933260343037546,0.12417499371804297,1.6509327627718449,15106048,19304,7376,461,-22.859463,0.016001124266767874,0.0019608208793215455,-2.302677910029888,-28.40188,0.04869436429580674,0.0013557360696722753,-2.3041921734809874,,,0.95,0.88,2.668424013809216,2.7438108183220082,0.4825760770769344,0.0,-51.983803,2426.134809966502,-22.859463
93,1784529186.096688,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.1734066158533096,,3.4358105731662363,,5.700260609446559,,0.2524446433526464,,1.7314323293976486,,0.32962748617865145,,1.9179312397609465,,3.3125,-0.603379487991333,0.00032128821476362646,0.1421949383802712,1.6536871418356895,15269888,19527,7456,466,-8.322253,0.019151187234092502,0.002071148748655105,-2.2893431574106216,-31.472265,0.048799835075624284,0.0012977442456758581,-2.3005506321787834,,,0.95,0.88,2.4790568847144607,2.704084496618509,0.5605431845291932,0.0,-23.802555,2383.971498273516,-8.322253
94,1784529255.832353,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.340063112787902,,4.472261359915137,,6.383951370604336,,0.9211205548490398,,2.2347559185582213,,0.7236328530416358,,2.382555827498436,,4.25,-0.6761032342910767,-0.011005483043845743,0.1901894025504589,1.6550782658159733,15433728,19757,7536,471,-30.387234,0.013335899604135193,0.0024273514063679613,-2.3062213540077208,-83.29469,0.04054470375413075,0.0004096433287486434,-2.3041468888521193,,,0.95,0.88,2.66301162526425,2.690503367681815,0.5655336064964498,0.0,-61.095146,2349.443451775202,-30.387234
95,1784529324.663811,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.678603259380907,,2.67037280742079,,4.772037159651518,,0.02849309181328863,,1.3014683891087773,,0.046396794030442834,,1.3510707234963775,,3.0,-0.2293003350496292,0.0008960459963418543,0.13613044447265565,1.6517082937061787,15597568,19991,7616,476,-12.932963,0.02024856157368049,-0.0001538305135909468,-2.278238596022129,-51.87794,0.030986124684568496,0.00034900466998806224,-2.3140836760401724,,,0.95,0.88,2.333541952845642,2.7278936208266824,0.9201965866656453,0.0,-60.06833,2380.306997955916,-12.932963
96,1784529393.1547065,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.9410512410104275,,3.2886803266592324,,5.247703913366422,,0.16006241738796234,,1.563720072961587,,0.16876510123256594,,1.5198878203518689,,3.1875,-0.308208703994751,0.0003491848474368453,0.12521466054022312,1.6606964953243732,15761408,20179,7696,481,-7.3059297,0.015016927127726376,0.0017326720320852474,-2.283458687365055,-65.987724,0.0318473054561764,0.0011241525447985624,-2.3108944192528726,,,0.95,0.88,2.6470437283434447,2.6870791965905076,0.688712756477292,0.0,-34.746704,2392.1449673580314,-7.3059297
97,1784529463.6518755,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.758082054089755,,3.6417992163915187,,5.246810524491593,,0.22397278412245214,,1.665314293699339,,0.31432251865044236,,1.877932705450803,,3.8125,-0.3640541732311249,-0.0014776962343603373,0.16557220928370953,1.649712685495615,15925248,20376,7776,486,4.9566717,0.010607075688312761,0.002352652605623007,-2.304392379522324,-11.007772,0.043320914800278845,0.0016983254376100377,-2.3448325097560883,,,0.95,0.88,2.573112956019179,2.728845982365736,0.7331329946001178,0.0,-44.486156,2324.062910179076,4.9566717
98,1784529533.7843344,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.182247066870332,,3.83922176156193,,5.758086635514701,,0.56270799448248,,1.8702004661317915,,0.3818769578356296,,1.9238581863464788,,3.8125,-0.30821001529693604,-0.021755068795755506,0.05712766409851611,1.650778617709875,16089088,20559,7856,491,-10.195607,0.019189327175263317,0.0017420408265024889,-2.3487783297896385,-35.67491,0.019103603129042312,0.0010704132364480756,-2.3395142793655395,,,0.95,0.88,2.5039402445325782,2.5949693085471983,0.5188664812203306,0.0,-16.690426,2336.1509708781496,-10.195607
99,1784529601.9678457,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.770967550110072,,4.0543706635944545,,6.579748378309887,,0.776290695881471,,2.301477641100064,,0.3320403367106337,,2.2774123707786202,,4.4375,-0.41503992676734924,0.0002291433047503233,0.08995214675087482,1.655184868723154,16252928,20764,7936,496,-16.044985,0.01703446442843415,0.002052066555188503,-2.3483746737241744,-25.697735,0.022139432746917008,0.0016534128968487493,-2.327221544086933,,,0.95,0.88,2.527992897103304,2.6953759901907994,0.4966817526593819,0.0,-69.04522,2402.927651409251,-16.044985
100,1784529672.40196,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.67324590543285,,4.323229080997407,,6.016509460750967,,0.7223389758728445,,2.2723862037528306,,0.8020099318237044,,2.1200468154856935,,4.375,-0.17423275113105774,0.00023395250900648534,0.0418158293759916,1.6588303782045841,16416768,20961,8016,501,-24.377483,0.01959208779153414,0.0024573971531935968,-2.3647029221057894,-43.768303,0.015947735158260912,0.0008959502185462043,-2.3432120606303215,,,0.95,0.88,2.660904504724029,2.580862348194629,0.7569901888241435,0.0,-45.566242,2326.144689473573,-24.377483
101,1784529741.848567,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.01543050352484,,3.3084035685751587,,5.163717789109796,,0.06442250963300467,,1.5320570417679846,,0.15461734170094132,,1.5814124163007364,,3.5,-0.35384538769721985,0.000775755092035979,0.0837681507691741,1.6626721397042274,16580608,21154,8096,506,7.9216204,0.013492239682818763,0.0013895730771764647,-2.4040169760584833,-16.415754,0.028765125398058443,0.0013419765964499675,-2.361843320727348,,,0.95,0.88,2.4924043041277093,2.5063043688149196,0.6089813452241596,0.0,-50.18782,2359.2225866868375,7.9216204
102,1784529813.5623038,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.165363832958974,,3.1292711377609526,,4.8664237963967025,,0.18133696529548615,,1.5540989529690705,,0.12423312629107386,,1.6340973446203861,,3.375,-0.5125806331634521,-0.0004612858756445348,0.18395113805308938,1.6576571837067604,16744448,21362,8176,511,-3.3207936,0.01378423931018915,0.0019175917681423017,-2.3924732714891435,-8.09287,0.03073443549219519,0.00017870707088150085,-2.37045339345932,,,0.95,0.88,2.704178682796896,2.567482648967004,0.5030343827971291,0.0,-30.476467,2284.639867041626,-3.3207936
103,1784529882.845665,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.4458956110756844,,3.172043024096638,,5.456560478545725,,0.2833652078406885,,1.7246837294660509,,0.22170470596756786,,1.455428998800926,,3.625,-0.5615006685256958,0.00024164712522178888,0.14615204301662743,1.6687651760876179,16908288,21591,8256,516,-44.236946,0.02722069383598864,0.0005365219403756782,-2.4655375599861147,-67.024956,0.032380081014707685,0.0010467954518389889,-2.3993234038352966,,,0.95,0.88,2.72144521820113,2.671567727482411,0.8545091933525457,0.0,10.392047,2364.780426446159,-44.236946
104,1784529952.021921,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.196915622334927,,4.647277755197138,,6.5862523396499455,,0.7140085334758624,,2.365894313552417,,0.7608710373751819,,2.2921181743731722,,4.25,-0.705690324306488,-0.005154110112925991,0.12103070155717432,1.671201679855585,17072128,21815,8336,521,15.57959,0.009798938743188046,0.0016397042658354622,-2.4525614470243453,-58.087044,0.03850364501122385,0.0012378698840620928,-2.412915547192097,,,0.95,0.88,2.835152698422516,2.678914592697967,0.6647679791994541,0.0,-53.72573,2368.4426103640376,15.57959
105,1784530021.0474868,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.520369799807668,,4.453479344258085,,6.850523771718144,,0.717323035467416,,2.071943433780689,,0.771474575441971,,2.3454192955978215,,3.9375,-0.47007912397384644,-0.007377003494184464,0.07965040113776922,1.6762128695845604,17235968,22029,8416,526,-27.462149,0.018492450122721493,0.0012203224439872428,-2.4821641713380815,-64.139015,0.037327914743218574,0.0009909769360092469,-2.467544789612293,,,0.95,0.88,2.6308974358952524,2.687439749392005,0.6868346644742792,0.0,-10.911187,2373.614118768031,-27.462149
106,1784530090.4933364,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.245226107246708,,3.9277949701063335,,6.022329036844894,,0.4345745875616558,,1.7732339554931968,,0.6245714663527906,,1.9695598410908133,,3.8125,-0.653133749961853,-0.001348867197521031,0.29580076737329364,1.6877569146454334,17399808,22265,8496,531,-26.680828,0.015269897182588466,0.0012287236786505673,-2.499543200433254,-59.07912,0.04591895395424217,0.0016098814681754447,-2.4933800637722014,,,0.95,0.88,2.6308724075349224,2.830453835858557,0.6102766011764165,0.0,-37.131294,2359.24751015106,-26.680828
107,1784530160.2677054,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.7047112062573433,,2.963775155134499,,5.152085977606475,,0.3985678691751673,,1.5596801764331758,,0.11226660874672235,,1.6183348970953375,,3.6875,-0.3007000982761383,-0.0026254706317558885,0.08321453025564551,1.6830953061580658,17563648,22473,8576,536,-13.341573,0.014271337125683204,0.0011164210496644954,-2.5399475008249284,-38.933167,0.029102015343960376,0.0024651967727550073,-2.494869604706764,,,0.95,0.88,2.568288797395465,2.8423094430783022,0.7018299102203376,0.0,-47.998474,2348.1401585894355,-13.341573
108,1784530229.1583838,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.1109321927651763,,3.1014785673469305,,4.843257385771722,,0.0,,1.4316366959828886,,0.0884380373172462,,1.433986768592149,,3.125,-0.01740609109401703,0.0007717731641605496,0.05821202544029802,1.6778090447187424,17727488,22688,8656,541,2.8128924,0.01757118552341126,0.0020912799474899655,-2.571394132077694,-26.387531,0.036920009274035694,0.0007803655185853131,-2.5330788388848307,,,0.95,0.88,2.780982728853241,2.7372758679963725,0.69218253838105,0.0,-71.00785,2378.2616739966593,2.8128924
109,1784530298.411978,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.631944461259991,,3.8414726295741275,,6.197230669669807,,0.5600272999145091,,1.8980785830499372,,0.39654475438874215,,1.736454653320834,,3.625,-0.6023759245872498,-0.007817338773747906,0.19240195956081152,1.6739824414253235,17891328,22896,8736,546,-17.418894,0.014032470667734743,0.002320003748172894,-2.580892276763916,-73.26359,0.03586445553228259,0.0014413359567697626,-2.566203212738037,,,0.95,0.88,2.754132101724955,2.830178600342171,0.47939192768383726,0.0,-25.495625,2365.7969020885203,-17.418894
110,1784530367.8203506,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.654286317061633,,5.040097094955854,,6.830632681958377,,0.8731224776711315,,2.3729494069848442,,0.7799434026237577,,2.3198185458313674,,4.5,-0.8382587432861328,-0.004605784954037517,0.15319481515325606,1.676402360200882,18055168,23112,8816,551,0.62689745,0.009208641111035832,0.00077444548078347,-2.5771665543317797,-53.443645,0.06706734471954405,0.0013896180338633713,-2.568409252166748,,,0.95,0.88,2.7007349816524835,2.806306292251758,0.6100249803956809,0.0,-24.648348,2360.5229423192,0.62689745
111,1784530435.3431263,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.818242807203205,,4.995516387010866,,7.029244973906316,,1.1669500917196274,,2.531379789521452,,0.9044627444818616,,2.498380479635671,,4.8125,-1.1468173265457153,-0.0017587014590390027,0.25308010494336486,1.6741468720138073,18219008,23351,8896,556,19.324856,0.00769498550798744,0.00326472387969261,-2.607828859984875,-62.156544,0.06439508269540965,0.0020917969821312,-2.5631691038608553,,,0.95,0.88,2.9088476288494878,2.851731246952189,1.0050732635038035,0.0,-42.440125,2426.43976456771,19.324856
112,1784530502.6589937,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.991214132751338,,3.6700106580974534,,6.082869851961732,,0.39415683908737265,,1.8257100995979272,,0.32608789624646306,,1.9069544696249068,,4.0,-0.3803738057613373,-0.00017839280189946294,0.07119008002337068,1.6954176649451256,18382848,23543,8976,561,9.71697,0.010675342867034487,0.0013531142772990278,-2.6477124750614167,-22.625778,0.027381394302938133,0.0015490089448576328,-2.5838474929332733,,,0.95,0.88,2.7892661636095046,2.960214680543271,0.4718782353293854,0.0,-52.41529,2433.8985654914645,9.71697
113,1784530570.188754,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,3.1215310310944915,,3.1464654558803886,,5.500545850256458,,0.3694464478176087,,1.772753284778446,,0.18343945289961994,,1.896348766516894,,3.4375,-0.5707367062568665,-0.0004117405042052269,0.38356280932202935,1.6955978721380234,18546688,23756,9056,566,12.170723,0.01227683830074966,0.0013578753729234449,-2.685444748401642,-52.693737,0.046534424589481205,0.0018157591490307822,-2.6353220462799074,,,0.95,0.88,2.6543505997461496,2.8094923259160964,0.5193295461398789,0.0,-39.32343,2426.189597807995,12.170723
114,1784530640.2512407,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,2.674613120034337,,2.807735321111977,,4.767225604504347,,0.12483705778140575,,1.451766818528995,,0.10340112252742983,,1.4839131271000952,,3.0625,-0.5530957579612732,-0.00015128939412534237,0.1781588891753927,1.7028430476784706,18710528,23957,9136,571,-4.516681,0.01315877285960596,0.00036034546938026326,-2.7010353922843935,-23.574718,0.04753188946051523,0.0010521567921387032,-2.691059075295925,,,0.95,0.88,2.608824482825831,2.854457453522489,0.5538535597957273,0.0,-16.970936,2338.4839753048486,-4.516681
115,1784530710.7708237,,4.0,,4.0,,4.0,,4.0,,6.0,,6.0,,0.5,,0.5,,2.0,,2.0,,0.5,,0.5,,2.0,,2.0,,4.0,,4.0,,4.845589126460254,,4.7603487831074744,,6.933364443015307,,0.9200819195975782,,2.3976620815810747,,0.9067336791194975,,2.53862486127764,,4.6875,-0.5571271777153015,-0.002028249786235392,0.08045973291154951,1.715229794383049,18874368,24152,9216,576,19.34286,0.013966853098827415,0.0021492998930625618,-2.7166948899626733,-65.629486,0.02913045355817303,0.001384234320721589,-2.6933650344610216,,,0.95,0.88,2.85426752379026,2.945972049869475,0.4572339705211535,0.0,5.3510795,2323.326353412294,19.34286
