# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,target_agent_return,target_solved_rate,sps
46,1784902287.0573432,,5.623471257276833,,3.1015042470244225,,6.087354384362698,,2.260971114737913,,3.561354586854577,,1.2681300294934772,,3.11416438780725,,2.75,0.0,0.0,0.0,0.0,7569408,7525,3696,231,-87.4852,0.11011077952571213,0.0001015405447105877,1.4946732088923453,0,0.0,0.0,0.0,,,1.526625416691163,0,0,0.0,-81.010925,-81.01092529296875,0.0,3355.1561996520345
47,1784902336.321684,,6.233954532071948,,2.4459850147832185,,6.460395227186382,,1.9264526577899233,,3.316111867316067,,1.7659436631947756,,3.431967403739691,,4.1875,0.0,0.0,0.0,0.0,7733248,7632,3776,236,-87.92564,0.08273321818560361,-0.00039348154605249873,1.464883677661419,0,0.0,0.0,0.0,,,1.5225960870935409,0,0,0.0,-80.71836,-80.7183609008789,0.0,3325.7364097161226
48,1784902386.0683086,,6.456659319810569,,3.075176045531407,,7.123718969523907,,2.1686206629965454,,3.8082284689880908,,2.3372324014781043,,3.5546401096507907,,4.625,0.0,0.0,0.0,0.0,7897088,7736,3856,241,-85.26188,0.08098863412160426,-0.0015605825057718903,1.4584485553205013,0,0.0,0.0,0.0,,,1.4444377854211734,0,0,0.0,-87.087105,-87.08710479736328,0.0,3293.485694885483
49,1784902435.1989832,,5.484168855473399,,2.8199480652983766,,5.949658611789346,,2.3300612869206816,,3.872509254142642,,1.5357489058806095,,3.0128020280972123,,4.625,0.0,0.0,0.0,0.0,8060928,7846,3936,246,-86.28273,0.08979367827996612,-0.0008858688495820388,1.3615398444235325,0,0.0,0.0,0.0,,,1.5262276845537548,0,0,0.0,-75.52342,-75.52342224121094,0.0,3334.7858779156754
50,1784902495.3175042,,5.378540479578078,,3.1504801812116057,,6.298684123903513,,2.147908336482942,,3.4639332070946693,,1.643077012267895,,3.4619394468609244,,4.625,0.0,0.0,0.0,0.0,8224768,7950,4016,251,-86.57121,0.08907453459687531,-0.0006555895044584759,1.300937792658806,0,0.0,0.0,0.0,,,1.502521685669037,0,0,0.0,-83.66451,-83.66451263427734,0.0,2725.279425504344
51,1784902545.8141189,,5.372839445481077,,2.7606389025459066,,7.076309304684401,,2.3861005739308894,,4.067071042954922,,1.4443167456192896,,3.385028219781816,,3.125,0.0,0.0,0.0,0.0,8388608,8057,4096,256,-89.18937,0.0888722606934607,-0.0013394590074312872,1.3123436361551284,0,0.0,0.0,0.0,,,1.4766422417059175,0,0,0.0,-85.73951,-85.73950958251953,0.0,3244.573966788252
52,1784902597.1925917,,5.24544840445742,,4.286691574379802,,7.130228877067566,,2.4540396787051577,,3.7199448863975704,,1.5478614426683635,,3.4620397444814444,,4.3125,0.0,0.0,0.0,0.0,8552448,8163,4176,261,-89.45396,0.10300818753894418,-0.0006394370924681425,1.2622678764164448,0,0.0,0.0,0.0,,,1.4746874074894896,0,0,0.0,-78.98716,-78.9871597290039,0.0,3188.8846166286708
53,1784902649.4268048,,4.27093357546255,,3.7577822478488088,,6.540345903486013,,1.8492813024204224,,3.4284493140876293,,1.7849677201593295,,3.356100171804428,,4.5,0.0,0.0,0.0,0.0,8716288,8264,4256,266,-87.37704,0.09345425446517766,-0.0016140909749083221,1.2202834732830525,0,0.0,0.0,0.0,,,1.5406412437249846,0,0,0.0,-90.057465,-90.05746459960938,0.0,3136.641026043956
54,1784902701.7214332,,4.789873620029539,,2.182942360523157,,5.437567355111241,,1.977117476053536,,3.578942925669253,,1.0281680535990745,,3.5862160101532936,,4.375,0.0,0.0,0.0,0.0,8880128,8367,4336,271,-83.59951,0.10492526818998157,-0.00033848144157673233,1.1800778321921825,0,0.0,0.0,0.0,,,1.541504510462946,0,0,0.0,-93.96046,-93.96045684814453,0.0,3133.0177694704767
55,1784902754.4058053,,6.150592828635126,,2.381715285591781,,5.933238733559847,,1.9823385449126363,,4.058814495801926,,1.0396205377765,,2.9100191593170166,,4.75,0.0,0.0,0.0,0.0,9043968,8470,4416,276,-86.17508,0.08087484841234982,-0.0013216355539043434,1.0944827035069467,0,0.0,0.0,0.0,,,1.5694352636577666,0,0,0.0,-87.767006,-87.76700592041016,0.0,3109.8405642024622
