# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
12,1784841207.3929396,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.945647291839123,,4.851765415631235,,7.23983921285253,,2.0034783930750564,,2.774346644990146,0.2436802089214325,-0.002989699220051989,0.12921661889413372,1.4432640597224236,1998848,3438,976,61,-95.202995,0.024756318156141786,-0.0016522980218724114,3.3804385751485824,-102.01022,0.025617240299470722,-0.0011156577485962771,3.876843038201332,,,0.95,0.9,none,0.6650355631164692,0.6665888014007209,1.6639807287250705,0.0,-98.5612,2202.2462352382277,-95.202995
13,1784841280.9028466,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.244758810615167,,4.786807808734011,,7.143356654094532,,2.0220176263246685,,2.7055310886353254,-0.041311368346214294,0.0001470893039368093,0.07762198921409436,1.4509840309619904,2162688,3631,1056,66,-93.04893,0.018155219819163904,-0.001136215559381526,3.188147370517254,-109.87715,0.02115068069542758,-0.0026901550285401755,3.734974190592766,,,0.95,0.9,none,0.6782073683461854,0.6861097633099696,1.0171697051831092,0.0,-90.72771,2228.8153079070066,-93.04893
14,1784841356.5150633,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.24986732006073,,4.877955138683319,,7.442522860132158,,1.926020861545112,,2.7931719708722085,0.1664787232875824,-0.002172825305024162,0.015435726687428541,1.4511685110628605,2326528,3827,1136,71,-97.104935,0.013348841175320559,-0.0015670659035095015,2.9818390548229217,-117.14467,0.008070434734690934,-0.0027674151642713696,3.542907577753067,,,0.95,0.9,none,0.7170209817272856,0.8005522618315026,1.0475607401499265,0.0,-98.3819,2166.8454735524533,-97.104935
15,1784841429.3574271,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.243622287176549,,4.767218032036908,,7.0728912719059736,,1.987887665629387,,2.714045347762294,0.18660807609558105,-0.0037967002135701478,0.01077036173956003,1.4425862282514572,2490368,4047,1216,76,-89.74771,0.02256032241275534,-0.0008005972500541248,2.810113038122654,-105.46212,0.01436746160616167,-0.0008037884639634285,3.4129343792796134,,,0.95,0.9,none,0.7949548209027517,0.7196302846165565,0.6893032727465711,0.0,-87.06054,2249.2409590702146,-89.74771
16,1784841501.7001183,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.0288248943397775,,4.525733953109011,,6.90977826458402,,1.800694606732577,,2.6918780524283648,0.08338584005832672,-0.007738620392046869,0.03270806823275052,1.447870023548603,2654208,4251,1296,81,-86.00044,0.013879599097708705,-0.0012569845501275267,2.6385554701089857,-98.851616,0.0180939499870874,-0.0013560801424318924,3.3046708017587663,,,0.95,0.9,none,0.7600268591651467,0.7019530394533813,0.8020491017588829,0.0,-96.66783,2264.7759338164637,-86.00044
17,1784841573.496125,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.80994507111609,,4.672542503103614,,7.070856719976291,,1.882581102894619,,2.677301379153505,-0.06870970875024796,0.0008291928970720619,0.030616496529546566,1.449281707406044,2818048,4451,1376,86,-80.81197,0.01200766726396978,-0.00035897572670364755,2.4469265669584273,-95.94597,0.03583915724884719,-0.0007519732738728635,3.1552434742450712,,,0.95,0.9,none,0.8481622320694685,0.8681030957118494,0.9084339608645916,0.0,-77.25029,2282.0213905274827,-80.81197
18,1784841645.122135,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.220205719830119,,4.5427192179486156,,6.896033412544057,,1.9691078721079975,,2.784409978077747,0.03108486719429493,-0.008235349843744189,0.052367650205269456,1.4502348825335503,2981888,4666,1456,91,-89.32521,0.01990149522898719,-0.0005868542717507808,2.2695368826389313,-104.309364,0.03538254555314779,-0.0007082941738190129,3.0503650531172752,,,0.95,0.9,none,0.9263571937588836,0.8230436101471501,0.9148567571965875,0.0,-84.22728,2287.4367547901834,-89.32521
19,1784841721.4536164,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.042068653739989,,4.97892552857229,,7.1884389952610945,,2.0140116345137358,,2.8616971257142723,0.33454519510269165,-0.0015523661859333515,0.18870684795547277,1.4687373861670494,3145728,4850,1536,96,-96.23156,0.019585120625561104,3.0306803819257765e-05,2.1267587393522263,-87.06956,0.015108281673747115,-0.0027426908345660195,2.873343288898468,,,0.95,0.9,none,0.9515063570361715,0.8076393854026435,1.3573341347820278,0.0,-75.8227,2146.42778841342,-96.23156
20,1784841795.9520738,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.868998218560591,,4.512244253186509,,6.8833737932145596,,1.8300989980925806,,2.550426389090717,0.15350818634033203,-0.011877070093760267,0.11131265212316066,1.4741564877331257,3309568,5060,1616,101,-78.60976,0.024954717402579263,-0.0008094861637800932,1.9942499101161957,-84.04143,0.01718004910799209,-0.0011084240846685133,2.678428791463375,,,0.95,0.9,none,0.9637526379235115,0.8835035369107714,0.816416379641918,0.0,-80.38811,2199.240330171499,-78.60976
21,1784841870.327669,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.002661241218448,,4.50698612164706,,6.72867197485175,,1.910421442531515,,2.7487671987037174,0.13605985045433044,-0.0005729163094656542,0.007069380924804136,1.47560665756464,3473408,5258,1696,106,-76.297226,0.037936842907220124,-0.00040865538467187433,1.9098608374595643,-84.03648,0.011473181284964084,-0.00031136942125158383,2.5116138771176337,,,0.95,0.9,none,0.9650063623912448,0.9561004408098943,0.667230628719149,0.0,-75.91888,2202.8730632109705,-76.297226
22,1784841947.963209,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.2367525870213285,,4.586740945815109,,7.149564067833126,,1.9824277296138462,,2.7153704315423965,0.2124440222978592,0.0006525905337184668,0.025972809409722686,1.4755466021597385,3637248,5441,1776,111,-76.97622,0.01563031798868906,-0.0006591078301426024,1.76468248590827,-74.89752,0.006839827637304552,-0.0007813308329787105,2.2724798187613486,,,0.95,0.9,none,0.9979347062790612,1.043436812207739,0.8051546861236515,0.0,-67.41603,2110.375200465816,-76.97622
23,1784842022.1926363,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.038235489279032,,5.019240557216108,,7.0374038284644485,,1.8597983070649207,,2.654272978688823,0.05895337462425232,-0.006493863478681305,0.059330306146875955,1.4740932546555996,3801088,5629,1856,116,-75.697556,0.015601623087422922,-0.0008990156020445284,1.6326411284506321,-77.39064,0.007750680521712639,-0.0015773712846566923,2.0609816417098044,,,0.95,0.9,none,1.0468827208620635,1.0387585957357721,1.15077934535412,0.0,-79.72716,2207.2094198239743,-75.697556
24,1784842097.0570858,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.885134191252291,,4.536354602314532,,6.8436539261601865,,1.8152196211740375,,2.6050510465865955,0.10984141379594803,-0.0017992422945098951,0.027752381982281804,1.4775661751627922,3964928,5837,1936,121,-83.544685,0.02918764948262833,-0.00011866782006109133,1.520742555707693,-82.05771,0.014539365808013826,0.00025920744228642435,1.8155425645411014,,,0.95,0.9,none,1.1023181659132386,1.1724744875968984,0.9244942927220958,0.0,-79.81588,2188.488480627896,-83.544685
25,1784842172.4968758,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.494091334199766,,5.142461546463892,,7.447623356478289,,2.046353747602552,,2.8453872661921196,0.20625236630439758,-0.004940835729939863,0.05164008056453895,1.4786785617470741,4128768,6053,2016,126,-75.944725,0.014764544411445969,-0.001339223777904408,1.3943911075592041,-64.19414,0.007604617079778109,-0.00043806274843518624,1.679200640320778,,,0.95,0.9,none,1.1141973749642884,1.1620754138623908,1.1934286498439401,0.0,-71.14946,2171.7989856374656,-75.944725
26,1784842248.6883821,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.087361682206392,,4.719704306684434,,6.816396877169609,,1.8248215606436133,,2.6782057487871493,0.06349451839923859,-0.009922583687512088,0.010267681456753053,1.4755817204713821,4292608,6245,2096,131,-69.16357,0.01553248448180966,-0.0004158787247433793,1.2676303684711456,-71.10045,0.007953147399530281,-0.0005108353667310439,1.5143536433577538,,,0.95,0.9,none,1.1214041626345286,1.2669564540435903,0.800359005129532,0.0,-68.29728,2150.370453899394,-69.16357
