# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-2a-Eval-v0,sps,target_agent_return
155,1784316737.9766147,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.4898254671134055,,5.988709851168096,,7.585933561204001,,2.1414695713901892,,3.036296318983659,-0.44058141112327576,-0.013224751368397847,0.12802823807578534,1.3246616460382938,25427968,30428,12416,776,-7.571782,0.0077317266201134775,0.0040800967020913955,-4.09896411895752,-23.940065,0.018270685872994363,0.003007689082005527,-4.115436422824859,,,0.95,0.9,2.9137053613523123,2.9212802638150066,1.0320663013095919,0.0,-28.185297,2297.0016117414843,-7.571782
156,1784316810.7780685,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.679978405998554,,5.982726276382891,,7.5695403553545475,,2.1310525537119247,,3.04601816739887,-0.2634873390197754,-0.007455471932189539,0.022818735102191567,1.317423228174448,25591808,30637,12496,781,-7.6887693,0.005095544518553652,0.002444982383167371,-4.064111363887787,-23.8648,0.006617647690291051,-0.0001466039044316858,-4.0966597437858585,,,0.95,0.9,2.9196906428835367,2.705898442971421,1.1246638218961698,0.0,-13.565883,2250.503771536363,-7.6887693
157,1784316876.2462196,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.829109163023531,,5.198300363495946,,6.890161554096267,,1.7477472110185772,,2.5813451093017648,-1.6926956176757812,-0.013252693752292544,0.7626346703618765,1.3171688430011272,25755648,30860,12576,786,-7.599374,0.005032946189021459,0.001150090547162108,-4.0912183821201324,-79.573204,0.07124741456937045,0.0030527547918609344,-4.13170767724514,,,0.95,0.9,2.7804306320880423,3.336037942518196,1.2309260505695518,0.0,-87.067345,2502.590436644554,-7.599374
158,1784316946.921124,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.492130168117001,,6.022982117719948,,7.587153868749738,,2.102997296489775,,2.9099207487888634,-0.6982290744781494,-0.002455926238326356,0.15770970412995666,1.3161827996373177,25919488,31042,12656,791,-14.514311,0.006426030519651249,0.00021740801457781345,-4.090153694152832,-57.768444,0.015525029902346433,0.0008715021365787833,-4.111782836914062,,,0.95,0.9,2.374533859928638,2.861609214916374,1.05966665464836,0.0,-37.992134,2318.220797649552,-14.514311
159,1784317016.0331087,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.1167010655626655,,5.818684839177877,,7.442083981470205,,1.9627638009842485,,2.9207044718787074,-0.5418374538421631,-0.0007768810028210282,0.15202048426726833,1.3174804411828518,26083328,31233,12736,796,-14.731405,0.005612078138801735,0.002040177391609177,-4.114498195052147,-38.86513,0.018556949062622154,0.0019031314077437855,-4.0977904289960865,,,0.95,0.9,2.7868341682782924,2.8415667744799515,0.9498258903567697,0.0,-63.608543,2370.646048196283,-14.731405
160,1784317087.393492,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.63868391700089,,6.30278411693871,,7.763172515667975,,2.1848576147385756,,3.055070294998586,-0.4630974233150482,0.004311261116527021,0.13106856640661135,1.318713877350092,26247168,31447,12816,801,-15.171293,0.005828399655001704,0.0015889670612523332,-4.113851720094681,-60.00536,0.020117700105765836,0.0020494464319199325,-4.102677780389786,,,0.95,0.9,2.82438482225123,2.9629694618320537,0.996040045090216,0.0,-38.78226,2295.9505934070608,-15.171293
161,1784317156.8401332,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.632426038384438,,6.040570318058599,,7.615157036227174,,2.2036653427639976,,3.082601719070226,-0.5732885003089905,0.0006006965122651309,0.11868382053216919,1.3134040050208569,26411008,31708,12896,806,-28.049747,0.008188507355225739,0.0009576467695296742,-4.086883214116097,-76.86867,0.01622731564566493,0.00045979234128026294,-4.111020097136498,,,0.95,0.9,2.810692370746348,2.9418192083849455,0.7778318054627639,0.0,-52.924347,2359.222051167114,-28.049747
162,1784317227.0563316,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.896258277818561,,6.206543283071369,,7.903761381283402,,2.313301084563136,,3.0653092976426706,-0.3157852292060852,-0.0068287234753370285,0.015945647639455274,1.3154343254864216,26574848,31886,12976,811,-7.542863,0.005491329816868529,0.001566113239096012,-4.085561364889145,-19.279697,0.005650255193904741,0.002273955289274454,-4.139348533749581,,,0.95,0.9,2.624815753942336,3.1923210119129037,0.8542795348353723,0.0,-50.06796,2333.3650292900393,-7.542863
163,1784317297.0849624,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.712984414771199,,5.347992694820277,,6.824999793432653,,1.7557212942047045,,2.734804828534834,-0.7822380661964417,-0.0073013714791159146,0.12762585980817676,1.3074059709906578,26738688,32072,13056,816,-13.92084,0.005832402214582544,3.274543269071728e-06,-4.086127477884292,-88.54878,0.028749311319552363,0.0016367364602047018,-4.140921777486801,,,0.95,0.9,2.5943578497838202,3.0200273905722588,0.8507775913056594,0.0,-43.38804,2339.6145715466405,-13.92084
164,1784317366.4135487,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.955508110579103,,6.3193104160018265,,7.819150325842202,,2.1592370986472815,,3.1120839905925095,-0.21869704127311707,-0.0007228129543364048,0.012142228515585884,1.3077984414994717,26902528,32267,13136,821,-7.3194437,0.007128598522103857,0.0027736838899727447,-4.134389507770538,-18.893711,0.00594388301105937,0.001339095737785101,-4.131310617923736,,,0.95,0.9,2.704465682366531,2.862247421093734,0.8094072451508972,0.0,-59.09127,2363.2380593852886,-7.3194437
165,1784317438.7419617,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.738588249310851,,5.891952156791376,,7.756367179565132,,2.254657714627683,,3.0511333816684783,-0.4753830134868622,-0.008728880929993466,0.028944643621798605,1.3059885911643505,27066368,32446,13216,826,-7.176345,0.005358282903034706,0.004219788472983055,-4.133093053102494,-51.69097,0.009340186430199538,0.0015461380011402071,-4.1163983851671215,,,0.95,0.9,3.0484932459232175,3.0055882944912358,0.6287174426149398,0.0,-31.140707,2265.223949845846,-7.176345
166,1784317511.5456953,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.80551792611368,,6.424029653891921,,7.758093520998955,,2.3207457428216003,,3.0684516257606447,-0.2769486904144287,-0.0018820177356246859,0.026911156717687845,1.311146069318056,27230208,32632,13296,831,-6.880313,0.004752507168450393,0.0033346996468026193,-4.150634410977363,-10.909574,0.004778808290575398,0.0015932989248540253,-4.1453637957572935,,,0.95,0.9,3.087094953942503,2.9618557797748943,1.5505662086048644,0.0,-11.907483,2250.4332333873654,-6.880313
167,1784317581.662647,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.918792722688522,,6.057846910785884,,7.837128281593323,,2.14357225929416,,3.054004844278097,-0.35028165578842163,-0.0007848785899113864,0.02163647094857879,1.3050583638250828,27394048,32810,13376,836,-43.39579,0.015209860960021615,0.002980809294967912,-4.184757053852081,-13.537186,0.004503397981898161,0.0003827744149020873,-4.201089093089104,,,0.95,0.9,2.5333596280554094,2.9985072798282664,0.9258835486101826,0.0,-38.882317,2336.668246057321,-43.39579
168,1784317652.4334533,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.676897119730711,,6.022761655040085,,7.719137005507946,,2.1793862492777407,,3.1411626944318414,-0.4465532898902893,-6.880097498651594e-05,0.15486886198050343,1.295274119824171,27557888,32995,13456,841,-20.304794,0.008065837818139698,0.002816866119974293,-4.186631804704666,-10.614263,0.010294441453879699,0.002009732413716847,-4.210246911644935,,,0.95,0.9,2.943378785594668,3.0416363800103525,1.1013318901459024,0.0,-46.060722,2315.0788408499425,-20.304794
169,1784317721.2727585,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.540325555950403,,6.113808102440089,,7.882866234984249,,2.05956770433113,,3.123974201036617,-0.556018590927124,-0.0057354151213075966,0.0661482511786744,1.2926774397492409,27721728,33164,13536,846,-6.159579,0.005821457382990047,0.0019401410507271066,-4.215664759278297,-61.723694,0.01099179383018054,0.0013863228828995488,-4.22479493021965,,,0.95,0.9,2.890676596335036,3.3066944477952673,1.0280500290511814,0.0,-50.58584,2380.035103706505,-6.159579
170,1784317789.9311268,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.977643508464098,,6.320390093140304,,7.937464160786476,,2.3302779430523515,,3.198786852095509,-0.23518329858779907,-0.0057027332768484484,0.017661468154983595,1.287577074021101,27885568,33348,13616,851,-14.131454,0.005765159703150858,0.0023899091480416245,-4.2621711730957035,-11.174765,0.005908320538583212,0.0008089849783573299,-4.243932217359543,,,0.95,0.9,2.859674123735954,2.7748316839516898,0.8740917959109533,0.0,-52.497913,2386.3075267707254,-14.131454
171,1784317858.9556963,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.988137725740671,,6.45734510011971,,7.8745274329558015,,2.3579659201204777,,3.199294524267316,-0.22733984887599945,0.0009001694488688372,0.013149555830750614,1.2918684296309948,28049408,33533,13696,856,-6.1081314,0.005132796108955518,0.0025482023324002513,-4.235312899947166,-21.741558,0.003893518209224567,-0.00023605703318025918,-4.3142069518566135,,,0.95,0.9,2.923256959412173,2.812317654132941,0.9755280472327147,0.0,-50.387516,2373.647459028386,-6.1081314
172,1784317928.4138994,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.824589041061699,,6.063312903395854,,7.673046334180981,,2.3385667679831386,,3.123423609882593,-0.383335143327713,0.0015567824884783477,0.04206540092127398,1.2984373345971107,28213248,33718,13776,861,-13.118423,0.00824455781839788,0.00026680779046728276,-4.232685062289238,-39.738598,0.011065774659800808,0.0018615731401951051,-4.281294599175453,,,0.95,0.9,2.6241218253762826,2.7400063690820304,1.2006263764352987,0.0,-30.799738,2358.829702925196,-13.118423
173,1784318000.6053236,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.945303870365024,,6.151790805160999,,7.575531956739724,,2.2465816548792645,,3.030738382600248,-0.27628788352012634,-0.014997642665548483,0.01814931831904687,1.2908934727311134,28377088,33921,13856,866,-5.8404336,0.006922137392393779,0.0015077792486408725,-4.232310211658477,-11.599257,0.004620934568811208,6.411102222045884e-05,-4.291086062788963,,,0.95,0.9,2.6770825355677923,2.8848258950716543,0.6274876219635845,0.0,-27.214529,2269.521490344873,-5.8404336
174,1784318074.61809,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.253764835651964,,5.781800635333639,,7.380843490594998,,2.0487427273765206,,2.9029214086476713,-0.4388267397880554,-0.012623120157513767,0.051290318777319044,1.2777218520641327,28540928,34106,13936,871,-13.509623,0.006353106786264107,0.0022053685272112487,-4.199598717689514,-25.822254,0.015823132524383256,0.0017998322568018922,-4.251165002584457,,,0.95,0.9,2.7521904862935775,3.02276270852469,0.9030141598528463,0.0,-17.017323,2213.671532155227,-13.509623
175,1784318144.615122,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.398181818425655,,6.042626657523215,,7.533668909221888,,2.2007041873876005,,3.0101036936976016,-0.41000890731811523,-0.009246657151379623,0.09067770617548376,1.2715431675314903,28704768,34272,14016,876,-12.990265,0.006664344227465336,0.002840297372313216,-4.210271242260933,-47.436626,0.00953838871064363,0.0013596359523944557,-4.259783244132995,,,0.95,0.9,3.0870603201182085,2.8700079413279114,1.2592583398046269,0.0,-44.042892,2340.67157317465,-12.990265
176,1784318215.4884279,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.488615146954544,,5.922360773198307,,7.6066388103645295,,2.0870391884818673,,3.0403692997060716,-0.4925121068954468,4.564865957945585e-05,0.13697393459733576,1.2713684923946857,28868608,34453,14096,881,-13.594371,0.006387775912298821,0.0012523632889497095,-4.214566275477409,-42.786236,0.014172730036079884,0.0018193459647591226,-4.2464122623205185,,,0.95,0.9,2.7160685000504734,2.7419827851765404,0.904286868815827,0.0,-36.370735,2311.730563414518,-13.594371
177,1784318285.1775749,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.308015808812343,,5.567010101862252,,7.442767733242363,,2.2061430355533957,,2.930839598120656,-0.5613102316856384,-0.0029792696295771748,0.11433274537557736,1.2706545554101467,29032448,34624,14176,886,-6.7194,0.006379714918148238,0.00243655321537517,-4.210259476304055,-44.239254,0.01998060568002984,0.003110715861839708,-4.243161818385124,,,0.95,0.9,2.9758628027771663,2.8759713910972367,0.7972573097223326,0.0,-25.14353,2351.010777639643,-6.7194
178,1784318364.4905186,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.760279636015184,,6.123270785843488,,8.006688859313726,,2.2135526665952057,,3.061915895319544,-0.3647858500480652,-0.008260102113126777,0.0713542278681416,1.2796354740858078,29196288,34789,14256,891,-38.15046,0.009876547487510833,0.0012665159796597437,-4.226587495207786,-27.92493,0.01231959515134804,0.0019280442997114734,-4.26578763127327,,,0.95,0.9,2.407917644479204,2.8520826232686987,0.8008222048910937,0.0,-28.917318,2065.7412832369737,-38.15046
179,1784318452.2704756,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.645736489444971,,5.660370782017708,,7.597914298996329,,2.1917040257239933,,2.8931408759672195,-0.8162397146224976,-0.004276773019228131,0.2615331867709756,1.2747031897306442,29360128,34996,14336,896,-13.746101,0.006901543086860329,0.0018954449718876277,-4.282740077376365,-48.56268,0.03721266817301512,0.0012160860613221302,-4.246395242214203,,,0.95,0.9,2.8062677200817427,2.910755643783733,0.7724744656927126,0.0,-48.46113,1866.4850410033703,-13.746101
180,1784318532.7306964,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,6.8993313908576965,,5.3799683432444,,7.068206337513402,,1.8285640786052682,,2.718485909397714,-0.45288756489753723,0.0017303613130934536,0.11173727305140346,1.266560472548008,29523968,35178,14416,901,-6.4748626,0.004568726527213585,0.0028628403815673664,-4.260773387551308,-61.623116,0.02095154122216627,0.002949313184944913,-4.279066076874733,,,0.95,0.9,2.899156142705672,3.1365441840776223,0.9157264896563067,0.0,-14.472931,2036.2866563554785,-6.4748626
181,1784318606.223849,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.5199288269504905,,5.88248279155232,,7.749685503542423,,2.1719544120132923,,3.020549291279167,-0.25599581003189087,-0.005121552356285974,0.006949868598894682,1.2621121928095818,29687808,35344,14496,906,-13.613043,0.005302303243661299,0.002920630127482582,-4.307630082964897,-20.103703,0.0036768671627214642,-0.0005902490040170961,-4.25971774160862,,,0.95,0.9,3.0513500069865676,2.7900910733833917,1.0046980031790356,0.0,-44.476486,2229.322771071221,-13.613043
182,1784318679.6290874,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.96949440613389,,6.113700174726546,,7.505593956448138,,2.3285187982255593,,3.042405693195178,-0.2822844684123993,-0.005165496846530004,0.006741189456079155,1.2562318928539753,29851648,35504,14576,911,-22.218485,0.007987973281706218,0.002305557593354024,-4.31955660879612,-13.442929,0.001838443145607016,9.89235530141741e-05,-4.321311998367309,,,0.95,0.9,2.655949566159068,3.181715522631285,0.9546283765757283,0.0,-11.6985035,2231.9936762778475,-22.218485
183,1784318749.9796233,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.8546706438064575,,6.087730067083613,,7.4650397268123925,,2.1878459844738245,,3.0657844400557224,-0.16859030723571777,-0.0025365432957187295,0.012592744446010329,1.252663642168045,30015488,35675,14656,916,-6.165316,0.004137408245151164,0.0022090094818850046,-4.302985340356827,-17.631445,0.004188019703724422,0.002424771524965763,-4.337666910886765,,,0.95,0.9,3.031699990163281,2.990365685775868,0.8062076267145389,0.0,-26.491186,2328.909047323618,-6.165316
184,1784318820.259802,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,8.055875904858112,,6.344250191934407,,8.025331504642963,,2.4084361540153623,,3.192986278794706,-0.2792432904243469,-0.0037477311998372898,0.010188553729676642,1.2430749163031578,30179328,35842,14736,921,-13.269552,0.005077846135827712,0.002941209287382662,-4.292832812666893,-13.506441,0.0031108479444810653,0.0005728616102715023,-4.342508420348167,,,0.95,0.9,2.982275185954449,2.793020108135275,0.9573780074948465,0.0,-31.300257,2331.239742266135,-13.269552
185,1784318890.5004215,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.85527958907187,,5.951679591278662,,7.761382435506675,,2.3460080809891224,,3.0398667936678976,-0.43605512380599976,-0.0023706938955001533,0.06701265409355983,1.2389322333037853,30343168,36027,14816,926,-6.0412207,0.007686564992764033,0.003054309493745677,-4.297691655158997,-63.105675,0.012791057385038584,0.0013882230647141113,-4.333247870206833,,,0.95,0.9,2.7059188206193965,2.9716319589227655,1.1676235798187278,0.0,-60.239616,2332.5541841053114,-6.0412207
186,1784318962.0189154,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.4620549224782735,,6.113539399113506,,7.432842321228236,,2.066009617643431,,3.0066685089841485,-0.26336395740509033,-0.00478440907318145,0.02719446600531228,1.2369901090860367,30507008,36201,14896,931,-29.155521,0.013360860673128628,0.001956861969665624,-4.332189446687698,-24.238708,0.006852234138932545,-0.00018944987386930733,-4.357049304246902,,,0.95,0.9,2.38544193001298,2.827858533541794,0.8921178433332451,0.0,-48.291065,2290.8764430252963,-29.155521
187,1784319034.397503,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.691483268048614,,6.175428723916411,,7.604737175395712,,2.2654399817838566,,3.089070100802928,-0.19937363266944885,-0.006266148266149685,0.04158041291520931,1.2424190752208233,30670848,36377,14976,936,-6.3462496,0.006158663181122392,0.002414691145531833,-4.3717908471822735,-29.235523,0.008876224022242241,0.0026362444972619415,-4.3414552986621855,,,0.95,0.9,2.7056582158535454,2.8973461798402727,1.025711833838051,0.0,-29.57901,2263.6525688702973,-6.3462496
188,1784319109.0064309,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.698070079088211,,5.677671133016702,,7.641121281310916,,2.111363686155528,,2.846938861417584,-0.5961278080940247,0.0006015143590047956,0.15405454230494797,1.2440034858882427,30834688,36572,15056,941,-6.1020207,0.004733454839151818,0.004245497236843221,-4.33262385725975,-62.719948,0.03222901233239099,0.002183742166380398,-4.335322874784469,,,0.95,0.9,3.166484073924205,2.853676330654141,1.1436640221486307,0.0,-20.407452,2195.9839243692277,-6.1020207
189,1784319176.856555,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.342821386642754,,5.722068021474115,,7.265311174211092,,1.9386228861985728,,2.910220901714638,-0.15704384446144104,-0.007913318235296174,0.024848396540619433,1.2449160143733025,30998528,36741,15136,946,-6.0498457,0.0044762516328773925,0.002043715459876694,-4.350746658444405,-11.649369,0.0065802894270746036,0.00077914447610965,-4.327768039703369,,,0.95,0.9,3.074360935243089,2.819392955795929,1.0077442738067661,0.0,-67.51007,2414.7329078811645,-6.0498457
190,1784319246.7294304,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.534040429338347,,6.31215325195808,,7.9885211400687695,,2.2839377161872108,,3.1661783532472327,-0.21463090181350708,-0.0025139627687167376,0.028211808967171237,1.2484916932880878,31162368,36905,15216,951,-5.920499,0.0061490698280977085,0.0022597731673158704,-4.319505971670151,-34.794178,0.009137911727884784,0.0017038462436175905,-4.34213485121727,,,0.95,0.9,2.7519136109336833,3.060133547380461,0.7448471259441162,0.0,-25.640339,2344.830184054182,-5.920499
191,1784319316.453636,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.478182858787477,,6.067651149976882,,7.878782698418945,,2.293265442829579,,3.0576827545883134,-0.46031656861305237,-0.0006408380577340722,0.06856968015199527,1.2471108324825764,31326208,37081,15296,956,-13.128233,0.00643656341417227,0.0014040441223187373,-4.290676006674767,-21.390718,0.009893512830603867,5.9965974651277064e-05,-4.338856303691864,,,0.95,0.9,2.789226386741493,2.7500166238294326,0.966557907652067,0.0,-34.69329,2349.8302046754484,-13.128233
192,1784319386.8194103,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.857918091583997,,6.4681502636522055,,7.799456415697932,,2.324304344598204,,3.0791794632095844,-0.318552702665329,8.888679440133274e-05,0.02975226446869783,1.2406172342598438,31490048,37248,15376,961,-5.535473,0.004362535065592965,0.0008884774215403013,-4.32697061598301,-21.9127,0.004499775938165839,-0.00035673092643264683,-4.318584513664246,,,0.95,0.9,2.996906183037714,2.903236278544746,1.2876052609550355,0.0,-35.737965,2328.404496569381,-5.535473
193,1784319458.2413912,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.268184075132012,,5.833719179965556,,7.517163923126645,,1.828912207914982,,2.7939795860729646,-0.3703201115131378,0.00017688558727968484,0.05904512625420466,1.2352738194167614,31653888,37434,15456,966,-5.854789,0.004710439780319575,0.003740985081822146,-4.308078211545944,-46.10502,0.012462747728568502,0.00112548981414875,-4.311157613992691,,,0.95,0.9,3.002365203123614,3.2424315681690077,0.821620736376526,0.0,-54.66737,2293.9716906056333,-5.854789
194,1784319529.5748441,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,7.055257479194552,,5.681752854492515,,7.484989268225036,,2.013903863611631,,2.9711847584694624,-0.3711482286453247,-0.011777172767324373,0.06327110878191888,1.233380001038313,31817728,37621,15536,971,-13.004529,0.0067837971771950835,0.0024937066387792583,-4.2966798603534695,-34.271442,0.013509800657629967,0.0011523274457431397,-4.310635033249855,,,0.95,0.9,2.8564084102147063,2.998538873771829,0.9231921803464753,0.0,-42.323418,2296.818670884886,-13.004529
195,1784319598.3164904,,7.200000000000002,,7.200000000000002,,5.599999999999999,,5.599999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.82,,2.82,,8.056590361520648,,6.393426769063808,,7.915354901924729,,2.2713401480577886,,3.109802453080192,-0.40678977966308594,-0.0030278395279310644,0.06051849987125024,1.2345263473689556,31981568,37791,15616,976,-12.672423,0.008449619825114496,0.003756976485601626,-4.362493544816971,-19.373886,0.010844970392645337,0.0013898714023525827,-4.319303634762764,,,0.95,0.9,2.943477221322375,2.9197686324001304,0.9309967062269539,0.0,-72.055954,2383.416639018317,-12.672423
