# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,target_agent_return,target_solved_rate,sps
27,1784038360.4492073,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,272000,2380,4556,136,109.699905,0.04823385248892009,-0.013440500082651852,-1.7940109632909298,0,0.0,0.0,0.0,,,6.728699824974296,0,0,,,,,79.8073651940291
28,1784038485.929554,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,282000,2383,4639,141,133.22815,0.030428312078583986,-0.02176235097431345,-1.8241370432078838,0,0.0,0.0,0.0,,,6.067840130342232,0,0,,,,,79.69375629919239
29,1784038617.9575212,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,292000,2400,4736,146,106.82729,0.06239887641277164,-0.022490830611786805,-1.8248667642474174,0,0.0,0.0,0.0,,,4.961148130033617,0,0,,,,,75.7415711443396
30,1784038777.2223494,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,302000,2409,4825,151,143.1252,0.03255380631890148,-0.0163657368029817,-1.847797803580761,0,0.0,0.0,0.0,,,5.680603154961551,0,0,1.0,449.39706,449.3970642089844,1.0,62.788487650021295
31,1784038901.4872324,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,312000,2410,4906,156,139.44081,0.01443239115178585,-0.007784273257129826,-1.8828312009572983,0,0.0,0.0,0.0,,,7.514722034172751,0,0,,,,,80.47324375613816
32,1784039027.6738515,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,322000,2415,4991,161,158.65665,0.020542014855891466,-0.022305308859358774,-1.9292733296751976,0,0.0,0.0,0.0,,,5.383664801861326,0,0,,,,,79.24769523343176
33,1784039170.3558288,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,332000,2420,5076,166,196.81448,0.0337937229196541,-0.022616641101194546,-1.9882654249668121,0,0.0,0.0,0.0,,,7.947350331053828,0,0,,,,,70.08594161297718
34,1784039319.824815,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,342000,2424,5160,171,163.09103,0.038554411265067756,-0.014726922883710358,-1.9983668252825737,0,0.0,0.0,0.0,,,5.697105534697123,0,0,,,,,66.90351904279787
35,1784039483.475189,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,352000,2435,5251,176,122.715965,0.03907379193697125,-0.01731912057948648,-2.0039526596665382,0,0.0,0.0,0.0,,,4.619265660493589,0,0,1.0,414.59058,414.590576171875,1.0,61.10588094579252
36,1784039615.4166522,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,362000,2451,5347,181,163.1293,0.05839383683633059,-0.01850133449988789,-1.9930723048746586,0,0.0,0.0,0.0,,,4.869897475740425,0,0,,,,,75.79116278623154
37,1784039740.8242066,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,372000,2454,5430,186,161.3288,0.03400602488545701,-0.023793294763891026,-2.020368106663227,0,0.0,0.0,0.0,,,4.880653621244809,0,0,,,,,79.74002390105032
38,1784039869.3822575,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,382000,2463,5519,191,172.62679,0.04857157776132226,-0.019258696662291186,-2.043609119951725,0,0.0,0.0,0.0,,,5.5774464375138475,0,0,,,,,77.78586887759116
39,1784040014.6929717,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,392000,2477,5613,196,197.81284,0.03888238436775282,-0.020187588772387244,-2.0717360749840736,0,0.0,0.0,0.0,,,5.201929568108705,0,0,,,,,68.81804476558244
40,1784040182.2720275,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,402000,2491,5707,201,232.77153,0.06231501919683069,-0.017754530090314802,-2.0161384120583534,0,0.0,0.0,0.0,,,4.5895447375946805,0,0,1.0,648.9705,648.9705200195312,1.0,59.67335453359757
41,1784040309.1976109,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,412000,2499,5795,206,243.9539,0.013205898168962449,-0.02283030003945896,-2.0560398623347282,0,0.0,0.0,0.0,,,5.5046959332359915,0,0,,,,,78.78628091453669
42,1784040434.0104265,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,422000,2503,5879,211,251.92168,0.01461236784234643,-0.020591836437233724,-2.0795007795095444,0,0.0,0.0,0.0,,,5.696924136744198,0,0,,,,,80.11998412242644
43,1784040557.7231343,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,432000,2504,5960,216,229.50102,0.013693399174371734,-0.010235241450573085,-2.055954910814762,0,0.0,0.0,0.0,,,5.351277188694476,0,0,,,,,80.83244900983362
44,1784040683.35367,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,442000,2506,6042,221,202.18922,0.020667571458034217,-0.016697433013177942,-2.1267298981547356,0,0.0,0.0,0.0,,,5.388378275861853,0,0,,,,,79.59848496648615
45,1784040849.172695,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,452000,2519,6135,226,239.86313,0.03853023023111746,-0.032587541805696674,-2.0570608749985695,0,0.0,0.0,0.0,,,4.263332841487433,0,0,1.0,514.00995,514.0099487304688,1.0,60.30670518617613
46,1784040978.4692972,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,462000,2528,6224,231,267.29483,0.03206429543206468,-0.026752343648695387,-2.1136264726519585,0,0.0,0.0,0.0,,,3.4800382668894168,0,0,,,,,77.34155341102667
47,1784041108.9540656,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,472000,2538,6314,236,225.41446,0.0338142907130532,-0.027701440194505267,-2.1575868725776672,0,0.0,0.0,0.0,,,4.549506306913368,0,0,,,,,76.63728693684311
48,1784041236.2340467,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,482000,2543,6399,241,216.88737,0.015713262400822714,-0.03211829741485417,-2.154397815465927,0,0.0,0.0,0.0,,,4.919194936719579,0,0,,,,,78.56698431606371
49,1784041368.5286667,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,492000,2560,6496,246,216.25667,0.05826840433292091,-0.02580559326816001,-2.1408365443348885,0,0.0,0.0,0.0,,,5.015777479431025,0,0,,,,,75.58884169992568
50,1784041539.125334,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,502000,2581,6597,251,249.7498,0.04553144203964621,-0.007064726902171969,-2.204632952809334,0,0.0,0.0,0.0,,,5.631442011884091,0,0,1.0,502.67416,502.6741638183594,1.0,58.61779094318041
51,1784041672.8186638,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.0,0.0,0.0,0.0,512000,2601,6697,256,216.6272,0.038206819037441164,-0.020608149272447918,-2.1631257086992264,0,0.0,0.0,0.0,,,5.164087726204276,0,0,,,,,74.7980483550663
