# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
155,1784625598.0250614,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.112146763131022,,6.3252689419314265,,9.884419027715921,,1.0452139098215412,,4.17127681535203,,2.341388175264001,,4.85877146886196,,8.5625,-0.4985073208808899,-0.001213813608046621,0.1606689067557454,1.830300871282816,25427968,49605,12416,776,-46.36045,0.011047746957046911,0.004072344276937656,-6.357066580653191,-51.16754,0.02338467657100409,0.0020190737646771594,-6.311464467644692,,,0.95,0.85,5.039484468851566,4.475695741600188,0.42611355482909447,0.0,-62.25414,2719.688900064894,-46.36045
156,1784625657.2919598,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.557118533179164,,6.25568609253969,,9.905574606731534,,1.1489509618841112,,4.15437131607905,,2.0761612171772867,,4.8851260466035455,,8.3125,-1.2229149341583252,-0.0032867755508050323,0.23307329835370183,1.834108006209135,25591808,49987,12496,781,-41.269497,0.009464316589583178,0.006036038187448867,-6.3781383484601974,-62.464367,0.036223988060373816,0.005431104692979716,-6.370822566747665,,,0.95,0.85,5.05313890251457,5.3997621729572725,0.6302188545427072,0.0,-59.207684,2764.4425884805105,-41.269497
157,1784625717.0709357,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.147590436186874,,5.307002110406756,,9.25659289304167,,0.5521325787995011,,3.6677702779124957,,1.6349368848605081,,4.596702795475721,,7.5625,-1.1087534427642822,0.00029100209940224886,0.3188311834819615,1.8330891579389572,25755648,50287,12576,786,-28.83512,0.009295117782312446,0.003760652289929567,-6.424465763568878,-71.316124,0.034377556655090305,0.004021205424214714,-6.38799859881401,,,0.95,0.85,4.41693870504386,4.936942259135238,0.7104244413797283,0.0,-62.70619,2740.7626772378026,-28.83512
158,1784625775.8332493,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.787376770982519,,6.472588421776891,,9.823238966986537,,1.4337264923378825,,4.362938775215298,,2.318669541971758,,4.965377849061042,,8.6875,-1.385655403137207,-0.005075832246802747,0.3954246360808611,1.8293901793658733,25919488,50555,12656,791,-30.15954,0.008234911241743248,0.005730888863763539,-6.441773515939713,-82.58982,0.0320414639194496,0.005460323343868367,-6.4128336101770405,,,0.95,0.85,5.170749855332512,5.375244977173744,0.48207555099020355,0.0,-70.88906,2788.1818202101126,-30.15954
159,1784625836.3744848,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.939728117591585,,5.9369498011656106,,9.58203764015343,,0.9146971801528707,,3.930493386927992,,2.0569128855131567,,4.860644738189876,,8.0625,-0.8378890752792358,-0.0022868415690027177,0.19504660030361265,1.8388733640313148,26083328,50884,12736,796,-41.55233,0.009518540544377174,0.005719510749622713,-6.42846128642559,-50.70108,0.039461310394108294,0.004935910388303455,-6.433013653755188,,,0.95,0.85,4.354969543939044,5.310167633024906,0.373463385408787,0.0,-35.07201,2706.2559310539054,-41.55233
160,1784625894.4780686,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.483855340629816,,5.367628410458565,,9.406100926920772,,0.703648176509887,,3.8119128136895597,,1.7778531946241856,,4.617881209589541,,7.1875,-1.0122840404510498,-0.0006801229028496891,0.16078050760552287,1.844663891941309,26247168,51148,12816,801,0.08804397,0.005556620587594807,0.005879204444499919,-6.4938441753387455,-64.98485,0.01987198556307703,0.004865380482806358,-6.440704622864724,,,0.95,0.85,5.18754095856553,5.482146286248437,0.7347401175678159,0.0,-61.945892,2819.7909106865545,0.08804397
161,1784625953.4041953,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.313551930245012,,5.322158206370659,,9.308541836217046,,0.8170443382114172,,3.5748267164453864,,1.780427137389779,,4.66207257239148,,7.4375,-0.9310218691825867,-0.0007790379459038377,0.1651187923271209,1.8498933464288712,26411008,51427,12896,806,-12.205907,0.0058487261660047805,0.004182486981881084,-6.5166999161243435,-63.926617,0.03179057409288362,0.005449929468159098,-6.446723988652229,,,0.95,0.85,4.980419422760194,5.181810519840386,0.5621563588766011,0.0,-60.6995,2780.4322655478977,-12.205907
162,1784626014.715144,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.127484709955752,,6.2108158426126465,,9.836862221360207,,0.9805232426151633,,4.022289703367278,,1.9877660442143679,,4.82825122307986,,8.125,-0.8574716448783875,-0.005073660635389388,0.1552454128395766,1.858247097581625,26574848,51680,12976,811,-30.051395,0.007156238771858625,0.005314485407143366,-6.525219506025314,-66.49574,0.019476541638141498,0.00580466816900298,-6.489248690009117,,,0.95,0.85,4.94397053291698,5.468022101908782,0.42561546093009267,0.0,-25.892017,2672.277485600888,-30.051395
163,1784626072.9265106,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.492151552811265,,5.7718793312087655,,9.590220210608095,,0.8516816766932607,,3.8141529047861695,,1.7754253167659044,,4.750197410583496,,7.875,-0.4558766186237335,-0.007082108815666288,0.13867547770496458,1.8680661506950855,26738688,52060,13056,816,10.202207,0.004547291919880081,0.009088239687116584,-6.531824088096618,-48.514874,0.013248445681529119,0.005081095762579935,-6.516734313964844,,,0.95,0.85,5.407963821180161,5.128198206964676,0.4653484623964781,0.0,-59.37099,2814.5704859017096,10.202207
164,1784626131.6062183,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.14575557783246,,5.780340239172801,,9.828641394618899,,0.8694348925491795,,4.006839185021818,,1.9692314692074433,,4.813450059853494,,8.1875,-0.8086706399917603,0.00019294663798063993,0.10864077386213467,1.873485155403614,26902528,52305,13136,821,-20.2379,0.008244749534060247,0.004696349425648805,-6.553511664271355,-80.50455,0.020063268218655138,0.004428327601635829,-6.524061590433121,,,0.95,0.85,4.749145939861502,5.176967635458547,0.41357497161435325,0.0,-52.538277,2792.1066875295887,-20.2379
165,1784626189.8155475,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.366037596017122,,5.393478746176697,,9.375656940042973,,0.7720198463648558,,3.7179650831967592,,1.7743923366069794,,4.709132910706103,,7.4375,-1.080837607383728,-0.0031918532331474125,0.2456081318669021,1.8746355064213276,27066368,52561,13216,826,-9.095037,0.005105895665474236,0.006174224735877943,-6.564135751128196,-52.01599,0.023920226359041407,0.006169834668980911,-6.537776175141334,,,0.95,0.85,5.269859822174004,5.5032919461171215,0.3982180147300184,0.0,-38.638832,2814.6690288715126,-9.095037
166,1784626247.7132857,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.593479201663285,,6.300695768091828,,10.0,,1.197922844439745,,4.289540727622807,,2.2593118425575085,,4.912781200371683,,8.25,-0.5849959850311279,-0.006240599741431652,0.2292576499748975,1.8809986412525177,27230208,52947,13296,831,-33.363155,0.009225306625012308,0.004764650805009296,-6.5634848296642305,-63.943604,0.035483586846385154,0.0058278950389649255,-6.540096783638001,,,0.95,0.85,5.330603643064759,5.370715063919967,0.6544347386085951,0.0,-66.874504,2829.816899711412,-33.363155
167,1784626306.1031687,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.609268437605351,,6.4284703359007835,,9.855801679193974,,1.297588035929948,,4.351982341177063,,2.2862386740744114,,4.970041174441576,,8.4375,-0.7831186056137085,-0.003295102622359991,0.06293549225665629,1.8698740974068642,27394048,53273,13376,836,-2.0019233,0.004556116945605026,0.007063891786674503,-6.611089333891869,-56.885017,0.013940986047964543,0.006348065994097851,-6.537883794307708,,,0.95,0.85,5.70299011712453,5.281532061345033,0.48728666376619245,0.0,-61.71941,2805.966065764719,-2.0019233
168,1784626365.5353925,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.436828502453864,,5.442367346375249,,9.287031300365925,,0.8003180520609021,,3.7406482454389334,,1.6890665092505515,,4.668146467767656,,7.25,-1.0013991594314575,0.00017837900668382645,0.14214199036359787,1.8672089651226997,27557888,53578,13456,841,-12.294278,0.005420542741194368,0.005400261077738833,-6.610473009943962,-80.35923,0.026143019954906775,0.004197629599366337,-6.551383051276207,,,0.95,0.85,5.439779455006813,5.286178212738359,0.3828785559248425,0.0,-34.589893,2756.753436516185,-12.294278
169,1784626425.4354084,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.673124769702554,,5.792748266365379,,9.635142375715077,,0.9783589127473533,,3.910091965459287,,1.8796896049752831,,4.811425526160747,,7.8125,-0.42587125301361084,-0.023428437882103026,0.1483328158792574,1.8642550818622112,27721728,53807,13536,846,-56.733147,0.007774465809052345,0.0063841820716334045,-6.606059560179711,-42.474033,0.010881132373469882,0.004237961159378756,-6.582012355327606,,,0.95,0.85,4.465808970797611,5.011419320145899,0.5162704130144474,0.0,-67.040665,2735.2267351553064,-56.733147
170,1784626484.8714783,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.271501534618437,,6.083560827653855,,9.638861857354641,,1.183315678499639,,4.330453399568796,,2.0332731306552887,,4.829683167859912,,8.375,-0.37747853994369507,3.437849227339029e-05,0.16985960700549185,1.8688309900462627,27885568,54114,13616,851,-41.70246,0.006267314012802672,0.005430299860745435,-6.637242898344994,-50.916004,0.024648707488086074,0.00461767341257655,-6.583508256077766,,,0.95,0.85,5.512836391553956,4.841860336320242,0.5200038763472214,0.0,-43.477024,2756.576339547129,-41.70246
171,1784626545.091868,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.962126688100398,,5.998114751651883,,9.628386169672012,,0.9279513536021113,,4.118582764014718,,2.0834374856203794,,4.864325312897563,,7.9375,-1.2226877212524414,-0.0019050717819482088,0.5560447210446,1.8733114674687386,28049408,54476,13696,856,-76.03636,0.00643911178340204,0.00508535561239114,-6.664252200722695,-75.449135,0.028536043735221027,0.0049467336139059626,-6.594043150544167,,,0.95,0.85,5.940647279735006,5.930285754960893,0.6474348942586119,0.0,-44.444164,2720.671811132539,-76.03636
172,1784626606.5250242,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.170178593602031,,5.811991881113499,,9.45781079865992,,0.8948798689525574,,3.848057369235903,,1.8476424713153392,,4.787258194060996,,7.625,-0.9491074681282043,-0.002728825929807499,0.13582137430785224,1.8788146525621414,28213248,54710,13776,861,3.942276,0.0050985403620870786,0.006311159656615928,-6.640672373771667,-52.452263,0.019742331065936015,0.005230055539868772,-6.623132055997848,,,0.95,0.85,5.64147663904777,5.320933315267164,0.34638347136936626,0.0,-36.74202,2666.9630291546914,3.942276
173,1784626668.0828452,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.573440875392407,,5.5219637006521225,,9.405558103695512,,0.8543876403709874,,3.827118168155721,,1.6749353259801865,,4.740814928722102,,7.5,-0.5495050549507141,-0.004293111094739288,0.11829269549343735,1.8801347836852074,28377088,54951,13856,866,9.0416355,0.005630153136735316,0.003196309125632979,-6.653540495038032,-51.98946,0.020533771690679714,0.004535813388065435,-6.615388429164886,,,0.95,0.85,4.870898463089143,4.897810786017493,0.49716957918926086,0.0,-55.300285,2661.561457105616,9.0416355
174,1784626727.273557,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.081385552883148,,5.187064699828625,,9.081843795254827,,0.5157072264701128,,3.58596156607382,,1.5717739406973124,,4.6148436684161425,,7.125,-0.2116955816745758,-0.0006823133444413543,0.12969467404764146,1.8809229955077171,28540928,55206,13936,871,0.34839553,0.006807510524231475,0.00598264050349826,-6.678028985857964,-31.757776,0.015421725579653867,0.0029981990242959,-6.636789613962174,,,0.95,0.85,5.014717002863083,4.972089385714446,0.8870034892398041,0.0,-43.305862,2768.001890256242,0.34839553
175,1784626786.8499568,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.514249158557504,,5.395163064356893,,9.316983442753553,,0.8231894918717444,,3.7854597070254385,,1.8303378634154797,,4.671563670039177,,7.3125,-0.6039886474609375,0.0002969391644001007,0.03134004812454805,1.8842195309698582,28704768,55561,14016,876,0.3337222,0.004951421335863415,0.005582852197403554,-6.6237105309963225,-49.777077,0.01563294349471107,0.004437744486494921,-6.6540697634220125,,,0.95,0.85,4.671963945315423,5.545789686328698,0.3604822687915438,0.0,-44.954567,2750.0832294481133,0.3337222
176,1784626846.0689886,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.896450327709317,,5.909689171006903,,9.678920122794807,,0.8373896430712193,,4.033620436675847,,1.7947010228526779,,4.7393752539064735,,7.75,-0.7136675715446472,-0.0031725426961202174,0.12839667010121047,1.8958754166960716,28868608,55822,14096,881,-0.8317372,0.006635300286870915,0.0045579371937492395,-6.591775068640709,-76.530365,0.023229062859900295,0.004654512450360926,-6.618834900856018,,,0.95,0.85,3.9728093485343363,5.306200836173272,0.6427593294299132,0.0,-61.221367,2766.677302262062,-0.8317372
177,1784626904.0133832,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.101709447335452,,5.137885462492704,,9.145416766405106,,0.5273863784968853,,3.5547695411369205,,1.6224803097429685,,4.578458819538355,,7.125,-0.6690763235092163,-0.0009384011791553348,0.030239761632401496,1.901245467364788,29032448,56072,14176,886,9.810282,0.004314590695139486,0.007066255403333344,-6.576128232479095,-43.98957,0.020527189190033823,0.005500639587990008,-6.582459545135498,,,0.95,0.85,5.0600905474153475,5.396960296607221,0.6470958729565808,0.0,-70.21749,2827.538906100245,9.810282
178,1784626961.8749006,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.016120482236147,,5.051081229001284,,9.02113888412714,,0.5216301195323467,,3.531581349670887,,1.5496346848085523,,4.543752949219197,,7.0,-0.7603418827056885,0.0009952521650120616,0.09480909674311988,1.900360707193613,29196288,56334,14256,891,9.017714,0.003944235650851624,0.006108089261397253,-6.557315245270729,-70.42647,0.014989475690526888,0.004705885533621767,-6.54610013961792,,,0.95,0.85,4.917939482347569,4.662867492927146,0.9202054724573706,0.0,-74.46825,2831.5877843508997,9.017714
179,1784627019.3029552,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.281323263421655,,5.363940701819956,,9.497034512925893,,0.6274807760491967,,3.67026281170547,,1.7841886071837507,,4.7168037365190685,,7.3125,-0.45678818225860596,0.0005110370693728328,0.009571176968165673,1.9049077033996582,29360128,56615,14336,896,-2.3458266,0.004637125833687606,0.005956712643092032,-6.532326519489288,-39.46993,0.010361717757768929,0.004448410286568105,-6.535716027021408,,,0.95,0.85,4.735173159311428,4.630413737808245,0.4702268785970742,0.0,-70.33851,2852.9609765537407,-2.3458266
180,1784627078.0681357,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.579253787174821,,6.6067014671862125,,10.0,,1.3120735911652446,,4.341037880629301,,2.2632351014763117,,4.988856922835112,,8.625,-0.8277391791343689,-0.0003213888267055154,0.3486706302501261,1.9088573157787323,29523968,56907,14416,901,9.186512,0.0041042836201086175,0.007749216034426354,-6.571882221102714,-79.98228,0.03376945109339431,0.004228345297451597,-6.534645774960518,,,0.95,0.85,5.254310163692172,5.074142868791587,0.5231041501413329,0.0,-39.844486,2788.0455105430683,9.186512
181,1784627135.72439,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.428841979708523,,6.379846025258303,,9.698092881590128,,1.1366641576751135,,4.210593492724001,,2.3157815681770444,,4.931775388307869,,8.25,-1.4862133264541626,-0.0009525761415716261,0.47890252573415637,1.911488376557827,29687808,57230,14496,906,0.97350454,0.005598655626818072,0.004262219387601363,-6.587522187829018,-71.78068,0.02917068717069924,0.004139602999202907,-6.523863929510116,,,0.95,0.85,4.993382683492029,5.653782141224745,0.4748904557541254,0.0,-59.818153,2841.6689008841895,0.97350454
182,1784627193.5756142,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.577342829667032,,5.383969365619123,,9.239571914076805,,0.6988239977508783,,3.749360906891525,,1.825602994300425,,4.718603532761335,,7.3125,-0.652827799320221,7.643678691238165e-05,0.1216702766250819,1.9182310849428177,29851648,57520,14576,911,0.5987094,0.0045043109370453745,0.005929120396467624,-6.590684446692467,-72.02823,0.01463562782446388,0.004482265254773665,-6.5635906785726545,,,0.95,0.85,5.076817823254828,5.100644853342239,0.41971677484356673,0.0,-57.272133,2832.09297849658,0.5987094
183,1784627253.7386873,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.418450890108943,,6.539784284308553,,9.845304511487484,,1.1943168845027685,,4.1751696122810245,,2.0796692981384695,,4.9257801349740475,,8.5625,-1.2261137962341309,-0.00960055273026228,0.3526478698477149,1.9236003383994102,30015488,57769,14656,916,1.3152062,0.004308699030661956,0.004637253147666343,-6.597537937760353,-80.93516,0.016412280770600772,0.0044406082335626705,-6.550128024816513,,,0.95,0.85,4.921229696685567,5.573204300333344,0.44915178848765613,0.0,-57.587624,2723.2657963134993,1.3152062
184,1784627312.1063879,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.759016158641316,,5.413849987322465,,9.374029546044767,,0.7805407936684787,,3.6507802195847034,,1.7252399490389507,,4.678654826711863,,7.4375,-0.8327473998069763,-0.0016397075960412621,0.10169921617489308,1.9315113723278046,30179328,58059,14736,921,-10.9516325,0.004601696060126415,0.005500652999035083,-6.6229425251483915,-60.793358,0.015213808909174986,0.004501410425291397,-6.574659669399262,,,0.95,0.85,5.077878725106548,5.362399830852345,0.4026634157639719,0.0,-44.54885,2807.0318805078377,-10.9516325
185,1784627372.1459625,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.907153144711629,,6.036100298631936,,9.516318356152624,,1.0059421099722385,,4.071276074741036,,2.2270559556782246,,4.808159516425803,,8.1875,-1.0969316959381104,-0.0005257261218503118,0.3041420530062169,1.93369622528553,30343168,58374,14816,926,0.036920357,0.004279936454986455,0.0066736941131239295,-6.638695740699768,-86.57274,0.018560491601238027,0.004223847165121697,-6.600394526124001,,,0.95,0.85,4.983759295638379,5.462244857475453,0.32022794939223787,0.0,-34.24453,2728.8656704464247,0.036920357
186,1784627430.645033,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.7062459690496325,,5.541606836952269,,9.402421064893133,,0.9130012560635805,,3.9086116042453796,,1.9643754800781608,,4.7294442830607295,,7.6875,-1.094273328781128,-0.005996563530061394,0.2754216520115733,1.9411644488573074,30507008,58723,14896,931,-22.060919,0.004023582179797813,0.00558234093914507,-6.642691996693611,-44.1985,0.02173505001119338,0.005908841496420791,-6.607964912056923,,,0.95,0.85,5.155273090136744,5.969332067477533,0.46419351779600504,0.0,-63.56263,2800.728229111567,-22.060919
187,1784627489.4544392,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.759861679282039,,5.493517709895968,,9.526951474137604,,0.9904268756508827,,3.9719155114144087,,1.900814846623689,,4.758395841810852,,8.1875,-0.6534760594367981,-0.00029484080732800066,0.04967845533974469,1.9476556964218616,30670848,58969,14976,936,-22.829845,0.0063948501883714925,0.004000232806720305,-6.68810350894928,-71.41216,0.018891847695340403,0.004467138848849572,-6.626399880647659,,,0.95,0.85,4.085340239876104,4.954271958695811,0.30216283734800214,0.0,-48.771828,2785.9491411771655,-22.829845
188,1784627548.895736,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.448417221195996,,6.6123822426307015,,9.980254692723975,,1.3548803119920194,,4.3114934945479035,,2.2348150607431307,,5.0,,8.4375,-1.0429631471633911,0.0002841072855517268,0.2762080831453204,1.9473341926932335,30834688,59280,15056,941,-32.600647,0.004955323311878601,0.006191583254258148,-6.708598852157593,-39.016468,0.026682706881547346,0.004647159656451549,-6.623602658510208,,,0.95,0.85,5.391077430964032,4.774535906138429,0.48486240791538504,0.0,-47.925007,2756.332425744929,-32.600647
189,1784627608.3147488,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.975915732560679,,6.0504758302122355,,9.566753658466041,,0.9586010701605119,,3.912741803971585,,2.0415873117744923,,4.7791906096972525,,8.25,-0.8584685325622559,6.492424290627241e-05,0.2485442920587957,1.9480584226548672,30998528,59574,15136,946,-0.03819866,0.005101568749523722,0.005360006837872788,-6.751551666855812,-88.01092,0.03007567428285256,0.004451893750228919,-6.6787544816732405,,,0.95,0.85,5.202011274783399,5.190390738231903,0.41002699958828964,0.0,-45.323334,2757.367061396608,-0.03819866
190,1784627669.459244,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.42038090992719,,6.383340917527676,,9.946767389774323,,1.2739963568747044,,4.266141864180099,,2.256283001974225,,4.939882097649388,,8.5,-0.7971400022506714,-6.811285857111216e-05,0.16277269809506834,1.9631512239575386,31162368,59871,15216,951,0.84586537,0.00459112343378365,0.005195954529335722,-6.787606054544449,-79.282,0.024225904105696826,0.004646811152633745,-6.7226391434669495,,,0.95,0.85,4.920740394005409,5.248107582935675,0.3797856621373964,0.0,-28.02645,2679.556686227411,0.84586537
191,1784627729.662643,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.508097976446152,,6.2409465769305825,,9.836526744067669,,1.185147663578391,,4.297007107175887,,2.146131077897735,,4.969218464568257,,8.625,-1.7206289768218994,-0.0027285549440421164,0.6528490884229541,1.9554850719869137,31326208,60241,15296,956,11.410554,0.005212429305538535,0.004575945559554384,-6.763782981038093,-70.11412,0.037056195084005594,0.005460450463579037,-6.771742597222328,,,0.95,0.85,4.81149353082682,5.799768496471659,0.5510724863320018,0.0,-49.543915,2721.4400444806965,11.410554
192,1784627787.6233394,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.501073676161468,,5.578497636131942,,9.221684888005257,,0.6199594242498279,,3.7422552310163155,,1.660244788043201,,4.629023969173431,,7.4375,-0.35542142391204834,0.00031542684882879257,0.1262883732561022,1.9570115320384502,31490048,60442,15376,961,-9.529846,0.0072570385105791505,0.004029428873036522,-6.785574638843537,-56.87121,0.014733421342680231,0.004015848055860261,-6.753343850374222,,,0.95,0.85,5.031591441551146,4.729033236703652,0.4797677125094747,0.0,-70.09284,2826.741519861606,-9.529846
