# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_stair_steps,track_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Medium-Eval-v0,test_returns:BipedalWalker-MADS-Medium-Eval-v0,target_agent_return,target_solved_rate,sps
26,1784464069.658594,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,4292608,2729,4825,131,-71.43007,0.034192298213019966,-0.0014790575005463324,1.5844637662172318,0,0.0,0.0,0.0,,,1.329407410039071,0,0,0.0,-64.28943,-64.2894287109375,0.0,4320.599661342442
27,1784464108.927017,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,4456448,2840,5016,136,-87.09558,0.039244916930329055,-0.00067829071849701,1.4821080416440964,0,0.0,0.0,0.0,,,1.4252413702269737,0,0,0.0,-72.80422,-72.8042221069336,0.0,4172.306976835234
28,1784464146.0195835,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,4620288,2940,5196,141,-72.50499,0.018601052841404453,-0.001553388236061437,1.3608537405729293,0,0.0,0.0,0.0,,,1.3937663230210684,0,0,0.0,-69.92411,-69.92411041259766,0.0,4417.058141057352
29,1784464184.5229168,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,4784128,3037,5373,146,-64.92673,0.016764188365777956,0.00021602215711027383,1.2331237338483334,0,0.0,0.0,0.0,,,1.5253137963370569,0,0,0.0,-66.33674,-66.33673858642578,0.0,4255.21461953197
30,1784464219.952014,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,4947968,3138,5554,151,-73.30763,0.016295654710847884,0.00010505937389098108,1.137920057028532,0,0.0,0.0,0.0,,,1.490539306042041,0,0,0.0,-88.75542,-88.75541687011719,0.0,4624.446815470329
31,1784464258.1548932,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5111808,3240,5736,156,-65.80458,0.027460693486500532,-0.0004730920656584203,1.0532512284815312,0,0.0,0.0,0.0,,,1.490489051140039,0,0,0.0,-87.63108,-87.6310806274414,0.0,4288.6831438273475
32,1784464294.196847,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5275648,3354,5930,161,-57.72062,0.018833652918692677,-0.00032679691721568813,0.9415411558002234,0,0.0,0.0,0.0,,,1.4609381576007399,0,0,0.0,-56.30903,-56.30902862548828,0.0,4545.808938908752
33,1784464331.3335478,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5439488,3460,6116,166,-67.920685,0.011090361952665263,-8.06491749244742e-05,0.8477791622281075,0,0.0,0.0,0.0,,,1.545405503660794,0,0,0.0,-65.20045,-65.20044708251953,0.0,4411.821015412092
34,1784464368.3265057,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5603328,3566,6302,171,-60.356514,0.029497711872681975,-0.0008547861420083791,0.7220513988286257,0,0.0,0.0,0.0,,,1.6035970072766979,0,0,0.0,-87.869,-87.86900329589844,0.0,4428.943216953698
35,1784464406.350085,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5767168,3694,6510,176,-73.81768,0.03093251008540392,0.00040823123563313855,0.6451977342367172,0,0.0,0.0,0.0,,,1.585162265177704,0,0,0.0,-65.58295,-65.58294677734375,0.0,4308.903893426906
36,1784464444.0775135,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,5931008,3802,6698,181,-60.128395,0.01596577820018865,-0.0010358260078646708,0.5683591220527887,0,0.0,0.0,0.0,,,1.634657422400806,0,0,0.0,-53.315735,-53.31573486328125,0.0,4342.728857362069
37,1784464482.683395,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6094848,3920,6896,186,-59.16282,0.028242546145338564,-0.0006631216427194885,0.48631945718079805,0,0.0,0.0,0.0,,,1.6446528407070382,0,0,0.0,-51.76429,-51.76428985595703,0.0,4243.918572048581
38,1784464525.008468,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6258688,4047,7103,191,-73.30647,0.0233384900202509,0.0012010936916340142,0.3986772861331701,0,0.0,0.0,0.0,,,1.7785455292304502,0,0,0.0,-39.857414,-39.85741424560547,0.0,3870.987247381377
39,1784464562.1658666,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6422528,4170,7306,196,-63.972675,0.02231611219467595,0.00037426416238304225,0.31104154959321023,0,0.0,0.0,0.0,,,1.7807016931097106,0,0,0.0,-55.82121,-55.82120895385742,0.0,4409.350716576502
40,1784464598.8381417,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6586368,4284,7500,201,-48.332527,0.023593050916679202,0.00013550577859859913,0.24343633726239206,0,0.0,0.0,0.0,,,1.7983629000735202,0,0,0.0,-80.875374,-80.87537384033203,0.0,4467.680094180363
41,1784464637.8793344,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6750208,4382,7678,206,-42.427937,0.020889084995724262,0.0016086414078017696,0.14729368761181832,0,0.0,0.0,0.0,,,1.9749007193957304,0,0,0.0,-55.65342,-55.653419494628906,0.0,4196.593756417862
42,1784464675.9630795,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,6914048,4502,7878,211,-72.63721,0.030244282400235533,0.0010652575190761126,0.06841127723455429,0,0.0,0.0,0.0,,,1.9985207961367863,0,0,0.0,-58.76998,-58.769981384277344,0.0,4302.096493383685
43,1784464713.8552296,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7077888,4626,8082,216,-68.420265,0.030751644761767238,0.00030164766576490365,0.013937854021787644,0,0.0,0.0,0.0,,,2.101887248509249,0,0,0.0,-71.376495,-71.37649536132812,0.0,4323.853136626574
44,1784464752.822062,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7241728,4746,8282,221,-51.774677,0.02414076019776985,0.001353494650538778,-0.018957148492336272,0,0.0,0.0,0.0,,,1.9710137907188603,0,0,0.0,-32.99217,-32.99216842651367,0.0,4204.60162365659
45,1784464791.214495,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7405568,4851,8467,226,-51.411335,0.02476513453293592,-7.166797804529779e-05,-0.06866978406906128,0,0.0,0.0,0.0,,,1.8338982458429847,0,0,0.0,-71.08262,-71.0826187133789,0.0,4267.505216328548
46,1784464829.7216763,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7569408,4974,8670,231,-62.29357,0.03700009562307969,0.0009089189363294281,-0.1367386907339096,0,0.0,0.0,0.0,,,2.0550099692623753,0,0,0.0,-53.985188,-53.98518753051758,0.0,4254.795891942242
47,1784464867.521266,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7733248,5089,8865,236,-78.29286,0.04511409542756155,-6.715540948789566e-05,-0.24973186999559402,0,0.0,0.0,0.0,,,2.066492712998733,0,0,0.0,-78.584496,-78.5844955444336,0.0,4334.436457161049
48,1784464904.9760334,,4.0,,4.0,,6.0,,0.5,,2.0,,0.5,,2.0,,4.0,0.0,0.0,0.0,0.0,7897088,5215,9071,241,-71.7081,0.0385945237823762,0.0012778104006429202,-0.3121496902778745,0,0.0,0.0,0.0,,,2.109907782234782,0,0,0.0,-58.785103,-58.78510284423828,0.0,4374.340033895816
