# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps,target_agent_return
64,1784867508.888553,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.682614363729954,,5.146274427883327,,7.441494475584477,,2.1309794537955895,,2.928337226374424,-0.058034516870975494,-0.006509721596557938,0.0032858341473911423,1.0811848230659962,0.5324963331222534,0.9038894176483154,0.47396138310432434,0.03352034091949463,0.1475217342376709,0.9769166707992554,0.04172901809215546,5136,0.3808441758155823,4.665940284729004,0.027191227301955223,10518528,13728,5136,321,-15.614792,0.006712132171378471,0.0010276659100782125,-1.994855033606291,-59.465294,0.015416294560418464,0.0019178896916855592,-2.566783981025219,,,static,2.219948691638506,3.2446407808571642,1.2482593552905192,0.0,-82.952896,2404.99167542248,-15.614792
65,1784867578.1983736,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.715527832391672,,5.163531179539859,,7.5853180778212845,,2.205356979742646,,2.958189754979685,-0.0885818749666214,-0.00839640517369844,0.013440854258078616,1.076942052692175,0.433474063873291,0.7936794757843018,0.3369869589805603,0.2549589276313782,0.09172897785902023,0.8770583868026733,0.04065331816673279,5216,0.3642984628677368,4.725584506988525,0.015532171353697777,10682368,13897,5216,326,-39.94748,0.01224138099933043,0.002056917318259366,-1.9898275785148143,-34.624134,0.010976261043106205,0.004419285559561103,-2.6306998148560523,,,static,2.3804001701523507,3.2684024550342157,1.4186585304379349,0.0,-89.11957,2363.8795448956475,-39.94748
66,1784867646.4325337,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.967640491202474,,4.664083386247512,,7.0550406639813446,,1.9867373628076166,,2.7276228574482957,-0.04599105566740036,-0.011286976019619033,0.00441640919962083,1.0792844370007515,0.4092619717121124,0.8152817487716675,0.3156099021434784,0.32691690325737,0.13646771013736725,1.0267411470413208,0.040910765528678894,5296,0.3893513083457947,4.280224800109863,0.004904381465166807,10846208,14080,5296,331,-15.671717,0.006534428605664289,0.0016836365495692008,-2.006943333148956,-23.392185,0.003456405876931967,0.0020326670673966873,-2.7179469510912897,,,static,2.326415232633112,3.4336035761224863,0.8878583082403547,0.0,-83.02925,2401.142556649198,-15.671717
67,1784867717.5229034,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.545212377328426,,4.802192505449057,,7.367237285565352,,2.016185356362257,,2.811558154906379,-0.001681039109826088,-0.023957950521435123,0.006999771088885609,1.0769003108143806,0.3107907176017761,0.7606350183486938,0.16288551688194275,-0.13471204042434692,0.23285913467407227,1.0246614217758179,0.035504598170518875,5376,0.41427081823349,4.508477210998535,0.0051847356371581554,11010048,14244,5376,336,-8.413327,0.00406220431177644,0.0035716730242711494,-2.061762419342995,-12.988362,0.004270295384776546,0.002138008760812227,-2.7350615680217745,,,static,2.691876541030216,3.140142460401459,1.39817779767528,0.0,-93.106705,2304.672716522159,-8.413327
68,1784867787.05957,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.04024939564988,,4.440327832009643,,6.999118066160008,,1.992193644400686,,2.7039728793897666,-0.02549857459962368,0.0011052378395106643,0.027696176592144184,1.0711112506687641,0.3411252796649933,0.8245867490768433,0.2031540870666504,0.0745268166065216,0.21200303733348846,0.7639671564102173,0.03843587264418602,5456,0.3988870680332184,4.235171794891357,0.009402821771800518,11173888,14407,5456,341,-20.990767,0.006979376866365783,0.00266907634868403,-2.102548877894878,-27.60557,0.006663794304768089,0.0025960369683161845,-2.7778713896870615,,,static,2.2418820111018776,3.3440667476379153,1.6412223069494094,0.0,-86.99484,2356.1670379503007,-20.990767
69,1784867856.189013,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.6296249609440565,,5.180290450098255,,7.274660586612299,,2.0919980311591644,,2.9850207103881985,-0.01776016876101494,-0.0002679794270079583,0.016419147548731416,1.064031083136797,0.4767189025878906,0.8000459671020508,0.4509061276912689,-0.031235434114933014,0.3470631539821625,0.8526766896247864,0.03650111332535744,5536,0.4585162103176117,4.632318496704102,0.014782111160457134,11337728,14573,5536,346,-13.005064,0.0045085737139743285,0.0045842276740586385,-2.155463603138924,-15.631869,0.00511857156525366,0.0016403729285229928,-2.8286542892456055,,,static,2.7512680554597764,3.554156012368361,1.6296072566439332,0.0,-80.57588,2370.0466798049297,-13.005064
70,1784867926.7426515,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.900144696235657,,4.532676854170859,,7.073060818016529,,1.790788927464746,,2.6017315180506557,-0.0273094791918993,-0.013260217683637165,0.011199412045243662,1.0615797899663448,0.3834250867366791,0.6794890761375427,0.2777116596698761,-0.07794041931629181,0.25857532024383545,0.8688098192214966,0.03246016800403595,5616,0.4313965439796448,4.179680824279785,0.009791972115635872,11501568,14734,5616,351,-5.8045907,0.006126976598170586,0.000557590644893935,-2.1701139852404596,-26.678293,0.006186574221646879,0.002347481675678864,-2.8906275153160097,,,static,2.095227694284681,3.552163062675708,1.4223935272247485,0.0,-87.4895,2322.204314845083,-5.8045907
71,1784867996.2270563,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.601544009434292,,4.647377514280379,,7.189635388087481,,1.91455217753537,,2.770317094909842,-0.022958535701036453,-0.006464275065809488,0.005209088274568785,1.0412706956267357,0.4430350959300995,0.7629128098487854,0.18326528370380402,-0.41512078046798706,0.18025539815425873,0.7741699814796448,0.03528187423944473,5696,0.3950725197792053,4.424685478210449,0.006374781019985676,11665408,14906,5696,356,-7.5551696,0.004373411809865502,0.0031514002330368385,-2.1899341851472856,-51.658592,0.008563331088225823,0.004237873281817883,-2.872823216021061,,,static,2.839829419943789,3.4551060611574003,1.6786071349948481,0.0,-81.57556,2357.939650700694,-7.5551696
72,1784868066.9926803,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.6045762547291815,,5.1606482127681375,,7.227973957662471,,2.0192742506042123,,2.917387003195472,-0.03832439333200455,-0.00976992265714216,0.013649498556333128,1.0349192097783089,0.4734204411506653,0.7144482135772705,0.32215622067451477,-0.007554972544312477,0.16967512667179108,0.6733738780021667,0.03966637700796127,5776,0.3774626851081848,4.585971832275391,0.01762169413268566,11829248,15087,5776,361,-35.578255,0.0207036470877938,0.003672258467122447,-2.1932208850979804,-36.59945,0.01373624112457037,0.0015351096983067692,-2.864173521101475,,,static,2.5790466778380265,3.18400159382752,1.614909267010502,0.0,-73.46507,2315.248943095077,-35.578255
73,1784868137.2839615,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.385945305693895,,4.664470809628256,,7.323810550675262,,2.1015622762497514,,2.703333033627132,0.014492662623524666,-0.0013711662904825062,0.005337643757229671,1.0337327979505062,0.171503946185112,0.7775248885154724,0.15784582495689392,0.09016069769859314,0.2275879830121994,0.8636924028396606,0.039396412670612335,5856,0.3619459271430969,4.435824394226074,0.05597919225692749,11993088,15255,5856,366,-6.414705,0.007317540110670961,0.002459113151417114,-2.233790062367916,-32.918762,0.006326326879207045,0.0025772446431801656,-2.921898511052132,,,static,2.3894853858734555,3.779732113963584,1.245299580611158,0.0,-89.04684,2330.8714612338954,-6.414705
74,1784868207.8920944,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.075536021613516,,4.577007929910906,,6.992870555375703,,1.797508281422779,,2.616730578127317,-0.06240769475698471,-0.02591410517015902,0.0023847525153541937,1.0206259936094284,0.3521362543106079,0.8265931606292725,0.20674243569374084,0.004505563993006945,0.09130885452032089,0.8486227989196777,0.03250513970851898,5936,0.38046425580978394,4.211930751800537,0.005215558223426342,12156928,15421,5936,371,-26.598858,0.009363677952205763,0.001383375002478715,-2.229562649130821,-20.240911,0.004407328928209608,0.004105096923012752,-2.950933204591274,,,static,2.3334186875958514,3.6132813621876863,1.2168515392298833,0.0,-83.966324,2320.412351752669,-26.598858
75,1784868277.6818228,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.088001039812298,,4.721125525422394,,6.837456071283668,,1.9774050454143435,,2.627702927798964,-0.055842332541942596,-0.0026839230122277513,0.0032067323954834137,1.0143570341169834,0.30912354588508606,0.7970629930496216,0.1762154996395111,0.25843602418899536,0.1244569793343544,1.0152204036712646,0.02929239720106125,6016,0.4079621434211731,4.250338077545166,0.0032802713103592396,12320768,15585,6016,376,-33.923958,0.016566199297085405,0.00226091741133132,-2.2059193536639214,-18.42685,0.004004362948035123,0.0017779100300685969,-2.977014070749283,,,static,2.5062682071076723,3.3817528584104344,1.2435913711260973,0.0,-79.95052,2347.623468222906,-33.923958
76,1784868348.3116257,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.092959699220955,,4.66197088570334,,6.8468605352099985,,1.8234218059806153,,2.623818550608121,-0.027671925723552704,-0.009786436246940866,0.012872370978584513,1.0087540596723557,0.12760138511657715,0.8755978345870972,0.15416814386844635,0.10767624527215958,0.19770684838294983,0.9847468733787537,0.03573314845561981,6096,0.3970509171485901,4.209805965423584,0.007782455068081617,12484608,15765,6096,381,-47.958214,0.020035166578600182,0.003054967329808278,-2.163835182785988,-23.424103,0.003250469315389637,0.0035856162401614712,-3.072501336038113,,,static,2.6025616605820674,3.9891945969349374,1.2785199311453201,0.0,-83.298355,2319.701356219737,-47.958214
77,1784868418.4291427,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.01803349412512,,4.759751382633112,,7.027083485387266,,1.928555689228233,,2.8152305085677654,-0.02017439343035221,-0.02104837793740444,0.004808366917131934,0.9964765254408121,0.29665789008140564,0.7811576128005981,0.2104513943195343,0.08029413968324661,0.18413646519184113,0.6635959148406982,0.02862069569528103,6176,0.4012889862060547,4.309730529785156,0.008572231978178024,12648448,15933,6176,386,-20.04871,0.011197555054968689,0.0023804999495041558,-2.1547400638461114,-17.628624,0.005359492358547868,0.003958134918502765,-3.124344164133072,,,static,2.2958369744314266,3.3234053977389686,1.4184162201569206,0.0,-86.1996,2336.6495216754297,-20.04871
78,1784868487.395424,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.547002522274852,,5.237232821280486,,7.614739193581045,,2.2354301996529102,,2.947366601554677,-0.0999283418059349,-0.03401634033070877,0.007738750355201773,0.9841430950909853,0.4021849036216736,0.8584203720092773,0.218520849943161,-0.12391062080860138,0.0702647864818573,0.7684729099273682,0.0284712091088295,6256,0.35818415880203247,4.7163543701171875,0.008156873285770416,12812288,16098,6256,391,-20.374172,0.012432442622957752,0.0027483803358336447,-2.1629540100693703,-25.665699,0.0037951641614199618,0.0063401142368093135,-3.168146188557148,,,static,2.4122819368199075,3.9925340432125607,1.2847591583176179,0.0,-80.58576,2375.652881879657,-20.374172
79,1784868556.9238353,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.5943448157049716,,4.952808232977986,,7.49911168590188,,2.1135980687104166,,2.890350971953012,0.010670313611626625,-0.017037754369084723,0.021307906630681828,0.9967380687594414,0.21959878504276276,0.902586817741394,0.2181931436061859,0.11092201620340347,0.3226208984851837,0.7202799320220947,0.029311563819646835,6336,0.4025247097015381,4.610043048858643,0.005632324609905481,12976128,16275,6336,396,-42.558735,0.02777526542195119,0.000566301764047239,-2.127234995365143,-15.485788,0.002551226512878202,0.0021799600508529693,-3.2134326085448266,,,static,2.3598857728895526,4.038875737217319,1.171661523901852,0.0,-90.48274,2356.4456080833343,-42.558735
80,1784868625.4501357,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.0234209089539945,,4.588118574662076,,6.884728344331961,,1.9585314848227426,,2.7089067359629553,-0.06576485931873322,-0.008917487389226153,0.00249608155900205,0.9807751756161451,0.252751886844635,0.8338610529899597,0.17794547975063324,-0.019412055611610413,0.09415018558502197,0.7846038937568665,0.028402987867593765,6416,0.3938358426094055,4.232741355895996,0.007295871153473854,13139968,16443,6416,401,-14.193201,0.008222731591376941,0.0015247618772264103,-2.143321743607521,-10.425332,0.008002413315989543,0.0027502485987497493,-3.2844991058111193,,,static,2.3715447723496808,3.3630863226193144,1.4617042441156687,0.0,-80.00871,2390.9077089157927,-14.193201
81,1784868694.3576443,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.065394767560065,,4.537489983253181,,6.768075299216434,,1.842910310428124,,2.6506088075693697,0.004325641319155693,-0.001987598865525797,0.009611831337679178,0.980134354904294,0.35346853733062744,0.8416610956192017,0.28134599328041077,0.008794719353318214,0.27633294463157654,0.7982637882232666,0.02705749310553074,6496,0.37398475408554077,4.172895908355713,0.0231347493827343,13303808,16614,6496,406,-56.408684,0.02993698834325187,-0.0004532537015620619,-2.157154254615307,-29.129948,0.006875001094886102,0.0032328785018762574,-3.328471598029137,,,static,2.3739006981565214,4.240207899132907,1.2890417448310245,0.0,-86.87551,2377.6801805291343,-56.408684
82,1784868763.5357897,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.257042782381177,,4.487980862730183,,7.07417900278233,,1.918937447015196,,2.7594573429087177,-0.0498487651348114,-0.005312387213052716,0.011204993606952485,0.9682642035186291,0.2573089599609375,0.7883718609809875,0.21637168526649475,0.4913525879383087,0.15506650507450104,0.670063853263855,0.02700355462729931,6576,0.43643850088119507,4.299519062042236,0.009776093065738678,13467648,16783,6576,411,-21.91472,0.011107136626378633,0.0030617059441283346,-2.1569902658462525,-22.25108,0.005166295146045741,0.003284924709441839,-3.3727761164307593,,,static,2.574271901191489,3.7330797850331594,2.1810060768208084,0.0,-53.326153,2368.3781822332558,-21.91472
83,1784868832.6225476,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.565261800773442,,5.3819159008562565,,7.770333951339126,,2.272928283084184,,2.9938570022932254,-0.08181967586278915,-0.011996280547464266,0.00327914082663483,0.9506298825144768,0.23029884696006775,0.8609097003936768,0.11579126864671707,0.22013694047927856,0.161183699965477,0.6217419505119324,0.026580866426229477,6656,0.30684223771095276,4.7968597412109375,0.004411768168210983,13631488,16949,6656,416,-6.31708,0.006317382076667854,0.002147558130673133,-2.1944937646389007,-25.173117,0.004428741133597214,0.004236432533798506,-3.3878405764698982,,,static,2.4019788144385297,3.724737051733311,1.3702537178806888,0.0,-68.19617,2371.5106091397834,-6.31708
84,1784868900.9371147,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.048688197508454,,4.550494762370363,,6.663499597692862,,1.8349458994343877,,2.5275787091159145,0.002260384149849415,-0.016156313256942667,0.006661705774604343,0.9381082281470299,0.3534288704395294,0.8608778119087219,0.20835533738136292,-0.1599774807691574,0.2873397469520569,0.8058394193649292,0.02629190869629383,6736,0.33758750557899475,4.1250410079956055,0.010188030079007149,13795328,17111,6736,421,-13.584251,0.008033685649570544,0.0017697887698886916,-2.258636748790741,-31.161398,0.004317049040400889,0.0028927516003022903,-3.4148202046751974,,,static,2.2287398831459297,4.200043800008471,1.5464811801768956,0.0,-87.58434,2398.317331952766,-13.584251
85,1784868968.6931646,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.658732948359102,,5.123274460434914,,7.564768474083394,,2.1674058760982007,,2.921182094840333,-0.056565992534160614,0.0030301881197374314,0.0025550817354087485,0.9209613110870123,0.3527657985687256,0.8801699280738831,0.29384860396385193,0.2875552773475647,0.1396925151348114,0.5710005164146423,0.030159633606672287,6816,0.3381793797016144,4.68707275390625,0.0064801969565451145,13959168,17286,6816,426,-13.779589,0.007716161731514149,0.00320589391849353,-2.267921197414398,-30.429657,0.005846326280152425,0.0023793097017914986,-3.4270343139767645,,,static,2.6974266407099465,3.7492511623553937,1.2362584837801864,0.0,-80.54024,2418.086370270263,-13.779589
86,1784869036.6085699,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.270539504243061,,4.81441856152378,,7.154777739429846,,1.942238443531096,,2.688324686838314,0.019833918660879135,-0.021081315784158505,0.014131172618363053,0.9151048976927996,0.3339572250843048,0.8840183019638062,0.23297032713890076,-0.34283018112182617,0.29737237095832825,0.80593341588974,0.031120654195547104,6896,0.4043223261833191,4.374059677124023,0.008613603189587593,14123008,17451,6896,431,-25.982244,0.010264987130358349,0.0008212969209125731,-2.32687885761261,-40.669,0.007110346785339061,0.0018017875307123176,-3.4649586737155915,,,static,2.3756899282027755,3.3794871775008533,1.6773798995682427,0.0,-83.90355,2412.4141850860174,-25.982244
87,1784869105.4714782,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.820430805906653,,5.127779179718345,,7.5124429411953315,,2.1826948123343755,,3.003267943393439,-0.040240347385406494,-0.006559945562912617,0.00151719188579591,0.9101619720458984,0.3055886924266815,0.8880967497825623,0.2528752386569977,-0.14166401326656342,0.13452507555484772,0.8812308311462402,0.033802684396505356,6976,0.27379417419433594,4.729323387145996,0.010192937217652798,14286848,17624,6976,436,-57.215504,0.021110097409109584,0.0017648039909545332,-2.3336880415678025,-45.852573,0.009528213669545949,0.005303247156552971,-3.509932342171669,,,static,2.6456651561781155,4.43793898710611,1.2712951482841182,0.0,-82.96821,2379.2194171887722,-57.215504
88,1784869172.336125,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.190632291138172,,4.82146118930541,,6.94676313479431,,1.93175649701152,,2.6720200189738534,-0.04649351164698601,-0.0011745188057830092,0.0032993413115036674,0.9085535537451506,0.2833304703235626,0.7543777227401733,0.157358318567276,-0.3496690094470978,0.08424074202775955,0.9353918433189392,0.029799021780490875,7056,0.36633625626564026,4.312526702880859,0.006396171171218157,14450688,17788,7056,441,-12.185724,0.006532465245982166,0.003138612634211313,-2.3485604256391523,-17.878208,0.006745702889747918,0.0033695271078613585,-3.549311985075474,,,static,2.807456887174833,3.600710325504921,1.39446699539694,0.0,-84.51628,2450.3218035848367,-12.185724
89,1784869240.3490865,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.7967871353030205,,4.3695403835736215,,6.842451218282804,,1.7285169996321201,,2.5018901302246377,-0.046810414642095566,-0.011624691876932047,0.006535735326906433,0.9138162434101105,0.24085091054439545,0.9471573233604431,0.18036265671253204,0.5431650280952454,0.1775801032781601,1.0011364221572876,0.027574660256505013,7136,0.2966997027397156,4.047837257385254,0.009390725754201412,14614528,17957,7136,446,-44.224953,0.01842741191503592,0.0033342232651193625,-2.333957698941231,-23.336914,0.005378407151874853,0.0052517807416734286,-3.60584762096405,,,static,2.718923045809349,3.856717827904947,1.8539213134422017,0.0,-85.48051,2408.9540201871055,-44.224953
90,1784869306.8083847,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.658588026417419,,5.181916496832855,,7.483451027423143,,2.1524859425844625,,3.022246468346566,-0.06295035779476166,-0.034051424358040094,0.0075173609220655635,0.9124271012842655,0.20731669664382935,0.7793859839439392,0.11596118658781052,0.08760292083024979,0.15421229600906372,0.8530547022819519,0.03016768768429756,7216,0.3459971249103546,4.699737548828125,0.004867231473326683,14778368,18141,7216,451,-37.433533,0.01785517402458936,0.002965895817760611,-2.342966352403164,-16.061794,0.004191338323289528,0.0033979885309236126,-3.6464462742209434,,,static,2.638407012538752,3.7058414469276038,1.5154624086666977,0.0,-88.18373,2465.266495460973,-37.433533
91,1784869372.1013288,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.365145935560577,,5.194578805472702,,7.465434472891502,,2.100229692296125,,2.909333736402914,-0.06088964641094208,-0.015336716722231358,0.0009229042543665855,0.9200484827160835,0.17819945514202118,0.8130444288253784,0.1871618926525116,0.24931178987026215,0.09558729082345963,0.6188027858734131,0.028630681335926056,7296,0.36222004890441895,4.606945037841797,0.0061759259551763535,14942208,18322,7296,456,-56.207886,0.016697172814747318,0.001405824835092062,-2.354519559442997,-17.930056,0.0052301054696727075,0.004165691709204111,-3.682800231873989,,,static,2.7827982193487606,3.738072587498028,1.188098503023685,0.0,-81.4691,2509.3067985242765,-56.207886
92,1784869436.821116,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.103232924826443,,4.695404058787972,,6.887227464467287,,1.8830409164074808,,2.6729928124696016,-0.07210803776979446,-0.008081197913270444,0.01032768028380815,0.9320897273719311,0.16751629114151,0.7804917693138123,0.12966570258140564,0.24814583361148834,0.0644330307841301,0.6377736330032349,0.028757890686392784,7376,0.3955884575843811,4.248379707336426,0.012490060180425644,15106048,18485,7376,461,-13.223448,0.00834427264489932,0.001904142686544219,-2.3779291793704034,-8.994752,0.004282129694911418,0.004609460175561253,-3.6983532547950744,,,static,2.496057204046253,4.215549661345466,1.6618998984399709,0.0,-81.97373,2531.528319483653,-13.223448
93,1784869501.2731438,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.209543080636649,,4.940986996167339,,7.090242880396545,,2.0492197827916243,,2.672891290858388,0.002072143368422985,-0.0007573117909487337,0.0031104075169423595,0.9256470911204815,0.2605813145637512,0.878322184085846,0.21924880146980286,0.11872723698616028,0.20113034546375275,0.580472469329834,0.029104381799697876,7456,0.3677125871181488,4.392576694488525,0.009521719999611378,15269888,18651,7456,466,-4.7340593,0.007141708268318325,0.0011117831912997645,-2.3653010457754133,-25.684214,0.008805036381818353,0.003960267406000639,-3.735862082242966,,,static,2.4358710143531743,3.831127096817788,1.5712677499218137,0.0,-80.265686,2542.045671434216,-4.7340593
94,1784869565.3538606,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.013791362871416,,4.639842023956589,,7.091507064149482,,1.9235874724108726,,2.6875891980016604,0.03987748920917511,-0.007761347165796906,0.008378608516068198,0.9225096739828587,0.233184814453125,0.8007451295852661,0.1457430124282837,-0.12553788721561432,0.35672393441200256,0.8700896501541138,0.029911790043115616,7536,0.39043760299682617,4.271263122558594,0.00810098834335804,15433728,18814,7536,471,-26.336689,0.00988049830775708,0.000749429955612868,-2.377125062048435,-25.052608,0.005976836438640021,0.00479384369100444,-3.766672833263874,,,static,2.4116521108610027,4.025020875366087,1.1709604013112203,0.0,-84.70372,2556.7754154197028,-26.336689
95,1784869628.9834843,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.313211452506948,,4.9591070022434,,7.502505654469132,,2.210721402312629,,2.710365000908496,-0.02514299377799034,0.0005566135914705228,0.008004277930012904,0.9130880124866962,0.18836179375648499,0.7960594892501831,0.14277391135692596,-0.3026820719242096,0.1568189412355423,0.6433614492416382,0.02614845149219036,7616,0.3517889380455017,4.539181709289551,0.006636214442551136,15597568,18977,7616,476,-13.572331,0.005966759427974466,0.0020888417420792393,-2.398722867667675,-7.4880285,0.0025851186997897456,0.005435997919266811,-3.8662340700626374,,,static,2.810738069421249,4.29071267790088,1.6580612724200967,0.0,-80.58858,2574.901297113124,-13.572331
