# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,target_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,test_returns:BipedalWalker-MADS-POET-Rose-3a-Eval-v0,sps
68,1783190478.2947955,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.524291066452861,,5.448531543952413,,7.575559281511232,,2.0804193625226617,,2.8536664747807663,-0.38342148065567017,-0.01850316496711457,0.10815273388288915,1.6482867747545242,22315008,25521,10896,681,-19.482244,-19.482244,0.008883523207623511,0.002533393545309082,-3.6092958107590674,-33.736984,0.009772794193122537,0.0016213405811868141,-3.5847116723656653,,,0.95,0.9,2.5774813181549456,2.5176072057220535,0.8400866424805618,0.0,-19.09596,2109.974694867818
69,1783190667.3261852,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.321266142651439,,4.8397099412977695,,7.427856606431305,,2.030080077704042,,2.8400513804517686,-0.5823472738265991,-0.008164971368387341,0.11073856940492988,1.6582670994102955,22642688,25843,11056,691,-26.320465,-26.320465,0.010027470505156089,0.0040847201118594965,-3.6865171656012534,-19.524094,0.00684116236079717,0.0006032802470144816,-3.6578642413020135,,,0.95,0.9,3.073837953893543,2.5829307915559445,0.716791587828833,0.0,-22.331192,1733.4688359941274
70,1783190830.1351635,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.949344509281218,,5.504145160899498,,7.796576172113419,,2.3890221565961838,,2.983051569201052,-0.1776409149169922,0.0004701297584688291,0.04320537485182285,1.65855448320508,22970368,26166,11216,701,-12.008635,-12.008635,0.006715491856448352,0.0022176459606271237,-3.7319326132535933,-18.701359,0.007059819652931764,0.0011125535937026143,-3.714236471056938,,,0.95,0.9,2.802091957831121,2.9577430856367313,0.8977577534787445,0.0,-15.697581,2012.6653195979277
71,1783190985.3925676,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.723752343212254,,5.081291117938235,,7.615790210664272,,2.244020828511566,,2.993641304783523,-0.05707675218582153,-0.00017378616757923737,0.1607798202894628,1.66244563087821,23298048,26490,11376,711,-2.7934818,-2.7934818,0.00702297147072386,0.0013602622610051184,-3.763446518778801,-14.444265,0.006669643131317571,0.0018052966217510403,-3.764714555442333,,,0.95,0.9,2.593963242801786,2.9985633997864847,0.6695798477058812,0.0,-14.6480255,2110.559639090179
72,1783191140.0821152,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.121862364001572,,4.508787294384092,,7.08095692191273,,1.9739691456779838,,2.7509405197342858,-0.5340604186058044,0.00023523416530224495,0.17096485337242484,1.6563290059566498,23625728,26810,11536,721,-10.882723,-10.882723,0.008567986913840286,0.0008159615317708813,-3.7905717894434927,-32.65574,0.009302774371462874,0.0014212957132258453,-3.8452575132250786,,,0.95,0.9,2.6864279146443426,2.9682600620958084,0.514132138605472,0.0,-22.370747,2118.307253739753
73,1783191316.6585362,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.709455661475658,,5.178188967831375,,7.387776501462213,,2.2228731671348214,,2.9257216004189104,-0.3203391134738922,0.00020000733093183953,0.09685763018205762,1.6699592992663383,23953408,27133,11696,731,-2.259895,-2.259895,0.005958838578953874,0.002153544465545565,-3.7903322324156763,-18.400002,0.005388257226150018,0.0014259321615099907,-3.8422402858734133,,,0.95,0.9,2.7211724867222187,3.0781174742992023,0.6161481504416851,0.0,-21.103443,1855.7403667588205
74,1783191479.2622647,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.05083790468052,,4.817265965975821,,7.080627192277461,,1.9828761527896859,,2.60057396418415,-0.2431189864873886,-0.021887355214857962,0.17704459256492555,1.6667855195701122,24281088,27456,11856,741,-7.4372687,-7.4372687,0.0073964458249975,0.0019730294952751137,-3.902883443236351,-12.951401,0.005618314378079958,0.0015307531459257007,-3.965507359802723,,,0.95,0.9,2.6269124661105883,3.0098064533543436,0.6474803130029643,0.0,-21.620167,2015.206011541356
75,1783191634.428433,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.3376276502385736,,4.559379562735558,,7.470786508638412,,1.8145750779658556,,2.826962526043644,-0.5867543816566467,-0.010971786279696971,0.0987029526149854,1.672593630850315,24608768,27777,12016,751,0.043145448,0.043145448,0.004950181683670962,0.0021164713281905277,-4.017235791683197,-25.616413,0.005278570724476595,0.0011027796121197754,-4.036226850748062,,,0.95,0.9,2.9025999682929404,3.024017202759185,0.6079727038615135,0.0,-6.2941465,2111.80052681201
76,1783191789.3308835,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,6.181725800037384,,5.786593146622181,,8.023149376735091,,2.390212341211736,,3.191489006858319,-0.2674613296985626,0.0004477938055060804,0.06744039780460298,1.6728179305791855,24936448,28097,12176,761,-5.9251513,-5.9251513,0.007309341976360883,0.0011130751488963142,-4.057907170057296,-11.062732,0.0061038258005282845,0.0030011104929144493,-4.078648820519447,,,0.95,0.9,2.8371541977864885,2.9005725774719275,1.1423938894337988,0.0,-16.835897,2115.3957942618144
77,1783191944.268474,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.182296392507851,,4.481728729675524,,6.829891826957464,,1.8718910275856615,,2.496285646222532,-0.4326689839363098,-0.002178127964725718,0.1211659184191376,1.6769372299313545,25264128,28420,12336,771,1.514535,1.514535,0.007238847922417335,0.0014285391865996645,-4.146973094344139,-15.154798,0.008644000730419066,0.0006260538328206166,-4.099105203151703,,,0.95,0.9,2.920912423826901,2.8942525111496686,0.601935674129471,0.0,-13.917549,2114.916190743652
78,1783192099.3634737,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.824703914346173,,5.36519470019266,,7.645576776470989,,2.209059988392255,,2.9194102820474654,-0.367864191532135,0.0006029007942061071,0.01927429376519285,1.6772968955338001,25591808,28748,12496,781,-22.454868,-22.454868,0.007602884946390986,0.002768948845914565,-4.159461405873299,-16.697506,0.006082120552309789,0.0017557787679834292,-4.1670838564634325,,,0.95,0.9,3.0407123939097125,2.922683353345015,0.6907339545758268,0.0,-20.06062,2112.7695592262367
79,1783192254.5197604,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.7111389227211475,,4.244366943836212,,6.732043099356815,,1.6283445609733462,,2.4735884254041594,-0.41025009751319885,-0.004728167550638318,0.09147594374371693,1.6833422221243382,25919488,29082,12656,791,-7.490983,-7.490983,0.008259315229952335,0.0016782624050392769,-4.194155424833298,-29.394318,0.009796964621637016,0.0028322408121312036,-4.238843128085136,,,0.95,0.9,3.074099563401223,3.2568579717913524,0.5950629447113984,0.0,-9.4420185,2111.9350132449135
80,1783192409.1361353,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.280718503519893,,4.356875856174156,,6.810640457086265,,1.872021576622501,,2.6600382160395384,-0.3050668239593506,-0.006924690373125486,0.06487912911688909,1.696296226233244,26247168,29411,12816,801,0.56289977,0.56289977,0.006147474294994027,0.0025209596773493105,-4.210918980836868,-20.779125,0.011217512743314728,0.002514052129117772,-4.220547816157341,,,0.95,0.9,2.9553961086995835,2.962749680525412,0.43236905917858043,0.0,-27.724422,2119.3099574233784
81,1783192560.155095,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.47710222681053,,4.665002238936722,,6.837731044157408,,2.0086668180301785,,2.825590781343635,-0.2011139988899231,-0.010509150604775641,0.08504233323037624,1.6971018388867378,26574848,29733,12976,811,-10.732016,-10.732016,0.007634185142524075,0.001636802710709162,-4.231036439538002,-14.464391,0.005214858801627998,0.0035741552943363785,-4.285824868083,,,0.95,0.9,3.067117752799107,3.482809548673999,0.6205505088588373,0.0,-29.521042,2169.793667229449
82,1783192714.6044796,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.039050749270245,,5.251836107112467,,7.397002660436556,,2.105111527896952,,2.8462834002566524,-0.24179336428642273,-0.008296503030578606,0.06524791356059723,1.688579961657524,26902528,30056,13136,821,-15.742279,-15.742279,0.009073383267968893,0.004124218710057903,-4.321909895539283,-24.44841,0.007511065380822401,0.0026071659347508104,-4.32266728579998,,,0.95,0.9,3.3509224247006686,3.2838761782476253,0.4718124561070923,0.0,-17.44879,2121.6011581223756
83,1783192868.2577233,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.527603093330981,,5.091543569229543,,7.547666476108134,,2.1623433879576623,,2.7627076683565974,-0.42682379484176636,0.00025510371779091656,0.06623597058933228,1.710176508873701,27230208,30396,13296,831,-0.27256948,-0.27256948,0.005837250855984166,0.0024716775835258884,-4.296776220202446,-33.58767,0.009237443777965381,0.0015232477060635574,-4.31792525947094,,,0.95,0.9,3.0133514826197483,3.042397634262307,0.6333132109840325,0.0,-30.970987,2132.594168590404
84,1783193023.1905167,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.525508334394544,,4.944288732367568,,7.515441448194906,,2.072290658019483,,2.880869128042832,-0.21653291583061218,-0.002608186157885939,0.040666479035280645,1.7227897346019745,27557888,30722,13456,841,2.6537316,2.6537316,0.00652532612439245,0.004252770770108327,-4.386593362689018,-25.390884,0.005344477681501303,0.0008627573028206825,-4.359605371952057,,,0.95,0.9,3.2341056326517594,3.240115138351301,0.5349452814240488,0.0,-16.368816,2114.981524965368
85,1783193171.7574818,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.322773802909069,,4.7688798101153225,,7.03396639105631,,1.9613448776071891,,2.882709812722169,-0.21112769842147827,-0.0065369482326786965,0.15899606130551547,1.7278833389282227,27885568,31042,13616,851,4.557849,4.557849,0.007133514650922735,0.004268481190956663,-4.395220926403999,-24.02269,0.00896719027950894,0.002506983999774093,-4.405283415317536,,,0.95,0.9,3.061617721011595,3.402639555689561,0.5274574557099272,0.0,-23.226065,2205.604791028322
86,1783193320.096213,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.252882960252464,,4.70270129898563,,7.116428782464936,,1.8487359136343002,,2.875326147302985,-0.48139649629592896,-0.012668078805290861,0.05667079472914338,1.7346131503582,28213248,31363,13776,861,-4.103751,-4.103751,0.007297556289995555,0.0016880132432561367,-4.417051458358765,-22.82813,0.007742804216104559,0.002175884250027593,-4.451485431194305,,,0.95,0.9,2.8484913077330845,3.397638508412819,0.5089926003514631,0.0,-21.476067,2208.9984633516715
87,1783193465.5592158,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.286693923175335,,4.823049447732046,,7.380907776707318,,2.0378426093957387,,2.9349059207888786,-0.5292392373085022,-0.0007951396037242375,0.078796292305924,1.7373302467167377,28540928,31691,13936,871,2.655308,2.655308,0.009571113419951871,0.0021732020846684462,-4.437263712286949,-29.687912,0.007553306402405724,0.0002971796246129088,-4.47840955555439,,,0.95,0.9,2.7893016763321663,2.8952144769261734,0.5649556342068145,0.0,-25.430195,2252.6687223782774
88,1783193627.021122,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.732425525318831,,5.178896470926702,,7.647303173551336,,2.2353445971384645,,3.206071797758341,-0.43875187635421753,-0.0030425266158999875,0.1403314172057435,1.7314635924994946,28868608,32015,14096,881,0.78356415,0.78356415,0.006864514798508026,0.0032735129760112615,-4.465743437409401,-32.488686,0.010503003376652487,0.0025617441191570834,-4.482645291090011,,,0.95,0.9,3.0584911784635267,2.939340307472318,0.5904172934079425,0.0,-14.613388,2029.4569836023309
89,1783193804.0365372,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,4.890121793374419,,4.476707143767271,,6.957606496755034,,1.927908687503077,,2.5567558468319476,-0.2853254973888397,-0.0017588287810212933,0.09647655766457319,1.7319003082811832,29196288,32336,14256,891,5.166772,5.166772,0.008035152089723852,0.004056221729842946,-4.430778613686561,-19.040623,0.007839580171275885,0.0013559785278630444,-4.476231831312179,,,0.95,0.9,2.9554423434720465,2.6903818617172655,0.6706776192024324,0.0,-8.646164,1851.138318518152
90,1783193951.6582432,,5.28,,5.28,,4.799999999999999,,4.799999999999999,,7.200000000000002,,7.200000000000002,,1.9800000000000002,,1.9800000000000002,,2.759999999999999,,2.759999999999999,,5.494834253564477,,4.631115279451478,,7.382905809208751,,2.228965963702649,,2.9159808611730114,-0.14249657094478607,-0.005482649110490456,0.019718736613867804,1.742085613310337,29523968,32657,14416,901,4.833375,4.833375,0.0076016380044166,0.0026522643893258646,-4.514820152521134,-19.581696,0.004801632580347359,0.0016985325346468017,-4.53200099170208,,,0.95,0.9,3.094844475776024,3.241156781840335,0.5235725852487093,0.0,-37.75029,2219.727702238161
