# _tick,_time,plr_track_ground_roughness,track_ground_roughness,plr_track_student_ground_roughness,track_student_ground_roughness,plr_track_pit_gap_low,track_pit_gap_low,plr_track_student_pit_gap_low,track_student_pit_gap_low,plr_track_pit_gap_high,track_pit_gap_high,plr_track_student_pit_gap_high,track_student_pit_gap_high,plr_track_stump_height_low,track_stump_height_low,plr_track_student_stump_height_low,track_student_stump_height_low,plr_track_stump_height_high,track_stump_height_high,plr_track_student_stump_height_high,track_student_stump_height_high,plr_track_stair_height_low,track_stair_height_low,plr_track_student_stair_height_low,track_student_stair_height_low,plr_track_stair_height_high,track_stair_height_high,plr_track_student_stair_height_high,track_student_stair_height_high,plr_track_stair_steps,track_stair_steps,plr_track_student_stair_steps,track_student_stair_steps,plr_track_ued_ground_roughness,track_ued_ground_roughness,plr_track_ued_pit_gap_low,track_ued_pit_gap_low,plr_track_ued_pit_gap_high,track_ued_pit_gap_high,plr_track_ued_stump_height_low,track_ued_stump_height_low,plr_track_ued_stump_height_high,track_ued_stump_height_high,plr_track_ued_stair_height_low,track_ued_stair_height_low,plr_track_ued_stair_height_high,track_ued_stair_height_high,plr_track_ued_stair_steps,track_ued_stair_steps,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,dces_l_pi,dces_l_delta,dces_l_tot,dces_q_delta,dces_q_delta_std,dces_w1,dces_w2,dces_buf,dces_c_std,dces_c_absmean,dces_reg_std,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_mode,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:BipedalWalker-MADS-Hard-Eval-v0,test_returns:BipedalWalker-MADS-Hard-Eval-v0,sps,target_agent_return
71,1784867326.319888,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.190868333214894,,6.087965351121966,,9.914757317514159,,0.9466318292543292,,4.212122053140774,,2.1303967107087374,,4.93923473265022,,8.1875,-0.048951953649520874,-0.01275120594073087,0.00310358207570971,1.0482912324368954,0.15731289982795715,0.9242261648178101,0.08859390020370483,0.11788542568683624,0.024071596562862396,0.43611323833465576,0.10821216553449631,5696,0.2934455871582031,5.5761847496032715,0.003896584501489997,11665408,16607,5696,356,-22.22027,0.010533409792697058,0.0034617522491316778,-2.592610238492489,-8.770772,0.0020425855567737018,0.0029353040081332438,-3.542556206882,,,static,2.9828535842537085,3.7294338124114264,0.9990009061466611,0.0,-79.26005,2583.198917200422,-22.22027
72,1784867389.7878535,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.033696740865707,,6.318585307570174,,9.826998429372907,,1.1383924282854423,,4.20026437821798,,2.1332185305655003,,4.912676507607102,,8.375,-0.04724140465259552,-0.007533186755608767,0.02969432686222717,1.0442888289690018,0.13953082263469696,0.8863856792449951,0.06879593431949615,-0.05773870646953583,0.10912059992551804,0.43424782156944275,0.09002046287059784,5776,0.34926629066467285,5.617353916168213,0.0029307783115655184,11829248,16771,5776,361,11.672167,0.009283370067714713,0.0025554913008818403,-2.6881462588906286,-9.741655,0.0019665914376673756,0.0031893360559479334,-3.595977123081684,,,static,3.0443228469829577,3.7236943013836545,1.1327123698075636,0.0,-77.56067,2581.4599683815954,11.672167
73,1784867453.7116098,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.654334466904402,,5.9238406356889755,,9.740599820390344,,0.9890651647583582,,3.8101541831856593,,1.9305537426262163,,4.844379663874861,,7.8125,-0.03436124697327614,-0.0015612452407367527,0.0025159159158647526,1.0318969078361988,0.20440933108329773,0.9155961275100708,0.15254369378089905,-0.16253241896629333,0.08539117127656937,0.3664973974227905,0.10123893618583679,5856,0.30726441740989685,5.338178634643555,0.012249037623405457,11993088,16957,5856,366,-5.266898,0.008835485824965872,0.002917856270505581,-2.7210180550813674,-22.43832,0.006004165774356807,0.0026134548032132445,-3.6318185895681383,,,static,3.078167108220987,3.0416764505474028,0.739789148957498,0.0,-69.2607,2563.0532615469438,-5.266898
74,1784867518.3725407,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.26152595342137,,6.414488433860242,,9.912329968065023,,1.118814360233955,,4.246172797866166,,2.188778114737943,,4.966052059317008,,8.125,-0.007711496669799089,-0.005555630836170167,0.01715433128993027,1.0284971967339516,0.20422348380088806,0.9204621315002441,0.10164638608694077,0.14888153970241547,0.20133757591247559,0.45635443925857544,0.11783762276172638,5936,0.30756065249443054,5.654145240783691,0.0036449322942644358,12156928,17127,5936,371,-11.910726,0.013836589068523608,0.004274807542969938,-2.7764420077204703,-8.440195,0.0025907604496751445,0.0029661248241609427,-3.659087800979614,,,static,3.2492547728349157,3.969738117901552,1.150397154050312,0.0,-78.54054,2533.8332720226626,-11.910726
75,1784867581.8990715,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.397345006931573,,6.271091123111546,,9.897323310375214,,1.2013650080189109,,4.22082255827263,,2.2035057744942605,,4.959910887759179,,8.25,-0.03199807554483414,-0.0028078137547709048,0.001977548952709185,1.0165709257125854,0.13564713299274445,0.9399555325508118,0.061872370541095734,0.07078053802251816,0.15555687248706818,0.31382372975349426,0.10137925297021866,6016,0.3261030912399292,5.675170421600342,0.006117650307714939,12320768,17297,6016,376,4.207225,0.00729621260688873,0.004141984146554023,-2.8240682765841485,-4.6439333,0.0035747530273511074,0.004332215012982488,-3.7291451677680016,,,static,3.3227399838312595,4.78990269170571,0.8798785771560238,0.0,-77.832085,2579.0795916499596,4.207225
76,1784867644.6401675,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.217844180122484,,6.18081510043703,,9.796838460955769,,1.0641211186884902,,4.058323722798377,,2.1331438545312267,,4.984209201764315,,8.1875,-0.021425725892186165,-0.001011725253192708,0.0015139650586206699,0.9995284955948591,0.20530301332473755,0.955251932144165,0.08667638152837753,-0.008856195956468582,0.14678043127059937,0.4159950613975525,0.1047014594078064,6096,0.32236164808273315,5.577849388122559,0.011510881595313549,12484608,17460,6096,381,13.613928,0.006276734567654785,0.002651147317374125,-2.891150178015232,-9.63471,0.0030039879340620244,0.005128347658319399,-3.7668854877352715,,,static,3.3007861844050295,4.493240173732339,0.8118071993756144,0.0,-71.97197,2611.3670874955324,13.613928
77,1784867707.2303426,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.484575057402253,,6.616716722026467,,9.892865332774818,,1.1988790777977556,,4.164072388899513,,2.2064097316469997,,4.984416474122554,,8.25,-0.08530975878238678,-5.2277697250247e-05,0.0002957124136173661,0.9969820994883776,0.11222703754901886,0.928242564201355,0.0478542186319828,0.061026040464639664,0.04660473018884659,0.4259948134422302,0.13039781153202057,6176,0.2947842478752136,5.724742412567139,0.016402337700128555,12648448,17639,6176,386,4.2552266,0.007776676121284254,0.0054574990790570155,-2.9106956720352173,-22.059732,0.004829874724964611,0.004258395591750741,-3.7959635972976686,,,static,3.501874229764359,4.659880542859339,1.1350505715424977,0.0,-65.86762,2617.6629058824888,4.2552266
78,1784867770.0940523,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.356995917391032,,6.475048931315541,,9.971251147799194,,1.2879718854092062,,4.220130043569952,,2.2400575269712135,,4.981662666425109,,8.5,-0.06652296334505081,0.0019300231942906976,0.001732238970362232,0.9862960502505302,0.19132308661937714,0.889819324016571,0.08561595529317856,0.10431262105703354,0.06191514432430267,0.46955400705337524,0.14026358723640442,6256,0.2645706534385681,5.7541399002075195,0.009039739146828651,12812288,17808,6256,391,-31.994888,0.019720543886069208,0.003886966724530794,-2.9112948194146155,-20.134893,0.003499065367213916,0.004394412592228036,-3.84168036878109,,,static,3.1658585813699895,4.231528632705223,1.1702685035219664,0.0,-69.64594,2606.272930706435,-31.994888
79,1784867833.0027263,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.922102860175073,,5.807437226350885,,9.539128728210926,,0.8719122377224267,,3.896241817623377,,1.88320780149661,,4.824537113541737,,7.8125,-0.0363912470638752,-0.008392875082790852,0.006453365152992774,0.9699261281639338,0.1748243272304535,0.8809321522712708,0.11310965567827225,-0.08175718039274216,0.1340554803609848,0.4820767939090729,0.0991816520690918,6336,0.3459947407245636,5.319633483886719,0.0077269477769732475,12976128,17974,6336,396,1.5215236,0.00985813332372345,0.0037734819285105913,-2.9193209603428842,-18.979727,0.0034392080604447985,0.0045930313543067315,-3.879942315816879,,,static,2.9724593996207496,4.554336719819865,1.3627560613806036,0.0,-74.172714,2604.410352758839,1.5215236
80,1784867895.8736475,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.360159076866694,,6.447671693051234,,10.0,,1.168993791565299,,4.209174514573533,,2.2938520315801725,,4.981870882678777,,8.625,-0.055273234844207764,-0.0003421605797484517,0.0002327964584765141,0.953265180811286,0.26019179821014404,0.8865593671798706,0.15526539087295532,0.025934286415576935,0.11781460791826248,0.31694355607032776,0.08141368627548218,6416,0.24853497743606567,5.760840892791748,0.011662979610264301,13139968,18140,6416,401,-16.895369,0.016366633155848832,0.0033433650962251702,-2.930295541882515,-11.414338,0.004577276003692532,0.002931760926003335,-3.9015327259898185,,,static,3.0832315740934817,4.232230915541881,1.2437066774199037,0.0,-79.29042,2605.97421193274,-16.895369
81,1784867959.703053,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.866299694171175,,5.764815070317127,,9.66376934107393,,0.8638530157040805,,3.9066348119231407,,1.96210380399134,,4.875892845680937,,7.875,-0.04797400161623955,-0.005454177735373378,0.004609927669662284,0.9454101007431746,0.23729167878627777,0.9360048770904541,0.191669762134552,0.05772174894809723,0.11261475086212158,0.3824349343776703,0.10974802076816559,6496,0.3515954911708832,5.347296237945557,0.004186556674540043,13303808,18319,6496,406,1.9188865,0.008340231743932235,0.003084941294946475,-2.906507357954979,-29.40477,0.004682645460707136,0.004350444933515973,-3.917727029323578,,,static,3.248912486971615,4.383970192502867,1.1909655779570183,0.0,-79.60041,2566.8425406897045,1.9188865
82,1784868023.2491193,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.195342744642403,,6.245036935666576,,9.925686402246356,,1.0500683633727022,,4.091211047183606,,1.9704659646376967,,4.917763927951455,,8.1875,-0.04000270366668701,-0.003726124356035143,0.0019622842273747665,0.9263331685215235,0.1535283327102661,0.8690574169158936,0.1324869841337204,0.06561904400587082,0.0834384337067604,0.32306304574012756,0.11728092283010483,6576,0.3224230110645294,5.5728840827941895,0.019028808921575546,13467648,18500,6576,411,8.520961,0.009612462334916926,0.0031877213688858317,-2.934391771256924,-5.587185,0.003640054837887874,0.004699343641550513,-3.918769708275795,,,static,3.02620246172902,4.574178347967341,1.3373058564750542,0.0,-75.46045,2578.2855460186806,8.520961
83,1784868086.4214041,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.159953988157213,,6.240922985132784,,9.938046339899302,,0.9833161559363361,,4.208794765872881,,2.0698564483973314,,4.975677580252523,,8.0,-0.030115429311990738,-0.00432567042298615,0.0011740437548724003,0.9130797311663628,0.2613178789615631,0.7495681047439575,0.1366301327943802,0.06084981560707092,0.09310456365346909,0.31374791264533997,0.10707781463861465,6656,0.2958095073699951,5.572070598602295,0.010537984780967236,13631488,18680,6656,416,-25.840734,0.012041388129000552,0.0034015935874776916,-3.0311902567744253,-44.04162,0.006013785513641778,0.004438851061422611,-3.9861343070864677,,,static,3.065342059125334,4.857154306219282,1.4108187808778268,0.0,-79.10069,2593.5439194502305,-25.840734
84,1784868149.6909854,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.199235998035874,,6.048011127160862,,9.91233638394624,,1.029795224992995,,4.015443661483005,,2.01981922511186,,4.934918257262325,,8.125,-0.022295188158750534,-0.0003740338725037873,0.000820857844701095,0.9052308462560177,0.17685800790786743,0.9435623288154602,0.10083060711622238,0.007311831694096327,0.0791984423995018,0.3992372453212738,0.11512641608715057,6736,0.2887825071811676,5.535569667816162,0.01559442188590765,13795328,18856,6736,421,-9.525324,0.007234938802139368,0.005026828469272005,-3.055743417143822,-22.38236,0.005581471194454934,0.002885214913840173,-4.005714994668961,,,static,3.6370027089448116,3.465631167874959,0.902862428943184,0.0,-83.29549,2589.5542724894544,-9.525324
85,1784868213.8867567,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.16471949312836,,6.070339445723221,,9.88228754705051,,1.085348568536574,,4.013581097591668,,2.161004245048389,,4.9351340777939186,,8.25,-0.028323650360107422,-0.0028441636241041124,0.006894471811392577,0.8871311172842979,0.22649380564689636,0.7682057619094849,0.17060957849025726,0.0808064267039299,0.08251871913671494,0.3520890176296234,0.09381146728992462,6816,0.2988048195838928,5.5703020095825195,0.011306235566735268,13959168,19031,6816,426,-2.7977352,0.012051082398102153,0.0039611577441974076,-3.049329951405525,-15.468677,0.0039940957081853416,0.0036083244984183695,-4.046032047271728,,,static,2.8568193430362654,4.492640650232219,1.1703234554945274,0.0,-71.16467,2552.1929133395915,-2.7977352
86,1784868277.21798,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.682247244898463,,5.810254236217588,,9.602634736336768,,0.8197943765262607,,3.9147516112425365,,1.8408406106755137,,4.7951299590058625,,7.6875,-0.0597701333463192,-0.0011419201618991792,0.008933247117965948,0.8693921715021133,0.17818528413772583,0.8829938173294067,0.13672563433647156,0.07296358793973923,0.05360938981175423,0.5038987398147583,0.13710302114486694,6896,0.30271950364112854,5.269144058227539,0.007694164291024208,14123008,19211,6896,431,-8.637915,0.01729595584620256,0.004756116797943832,-3.0332194581627845,-16.385574,0.007723818704835139,0.003583237995917443,-4.0624928146600725,,,static,2.9423479551752116,5.040568376148414,1.2159312814592962,0.0,-65.88373,2587.0332293574215,-8.637915
87,1784868340.625175,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.638366420636885,,5.645427685754839,,9.51902353996411,,0.8002633615396917,,3.9010738840152044,,1.7493313216546085,,4.784162599826232,,7.9375,-0.05150053650140762,-0.017915225820615888,0.0027346072183718206,0.8646900970488787,0.12537117302417755,1.045397162437439,0.07958068698644638,-0.046150676906108856,0.06082311272621155,0.47287070751190186,0.14526711404323578,6976,0.2653846740722656,5.246893405914307,0.005375530105084181,14286848,19406,6976,436,-16.321423,0.022085777739994226,0.005712886087712832,-3.047741228342056,-58.973736,0.006968735056580045,0.00504634432727471,-4.113571354746819,,,static,2.9819330417760606,4.927809514515358,1.4719005662351234,0.0,-75.03432,2583.9326046299348,-16.321423
88,1784868404.6235192,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.460871201008558,,6.392018487211317,,9.986188933253288,,1.2744899233803153,,4.233939862344414,,2.188963146181777,,4.971502430998953,,8.3125,-0.07542106509208679,-0.008583548769820482,0.0003722056308106403,0.8594628497958183,0.12763963639736176,0.8891534805297852,0.09241637587547302,-0.01157955452799797,0.029631946235895157,0.43202513456344604,0.1459577977657318,7056,0.26389771699905396,5.7275590896606445,0.013253307901322842,14450688,19590,7056,441,-0.9544525,0.008561831523547881,0.0045846261753467845,-3.103639057278633,-25.012781,0.009140883854706771,0.004467470952658914,-4.164345908164978,,,static,3.275733108808663,3.962953224006937,1.5361570275261123,0.0,-72.19196,2560.0672457259934,-0.9544525
89,1784868468.732762,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.324551979545504,,6.185998748056591,,9.760294330364559,,1.049496283638291,,4.0580873906146735,,2.148558277171105,,4.919296930544078,,8.3125,-0.03385186940431595,-0.01733426528517157,0.0009052948971657315,0.8358414862304926,0.17166630923748016,0.9222750663757324,0.10964937508106232,0.0823570191860199,0.07946992665529251,0.5318979024887085,0.10836854577064514,7136,0.29384279251098633,5.594847679138184,0.009386491030454636,14614528,19755,7136,446,-22.822165,0.015164482058025897,0.0022641629751888105,-3.124996544420719,-5.261904,0.005786422430537641,0.0023442458899808117,-4.232688868045807,,,static,2.99063895990556,3.389100336071426,1.5377042910703147,0.0,-79.89253,2555.637881569713,-22.822165
90,1784868532.2690928,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.037356115411967,,6.2989531541243196,,9.916669821366668,,0.9952240385464393,,4.145377020118758,,1.9976694864744786,,4.94133308972232,,8.0,-0.007643391843885183,-0.00017980346456170082,0.005974791958578862,0.8325771205127239,0.25830745697021484,0.927838146686554,0.22986456751823425,0.07341179996728897,0.08452244102954865,0.3056206703186035,0.09991408884525299,7216,0.2234753519296646,5.5415730476379395,0.013561852276325226,14778368,19941,7216,451,-65.430626,0.025863366408157163,0.002349717158358544,-3.104304000735283,-8.607106,0.0039184892179036975,0.0051294274759129625,-4.260081833600998,,,static,2.9191629831241723,4.606822337995835,1.4486914167078866,0.0,-84.44629,2578.6813380204194,-65.430626
91,1784868596.2425528,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.11650447093416,,6.034212503116578,,9.918624845333397,,1.0848849622998387,,3.879030300420709,,2.0212591172894463,,4.8927866807207465,,8.125,0.0020792887080460787,-0.007822671323083341,0.0018406259296170902,0.8374871872365475,0.1333485096693039,0.9546698927879333,0.13116611540317535,0.045602552592754364,0.11903049051761627,0.46207019686698914,0.10865691304206848,7296,0.26485690474510193,5.509037971496582,0.005429039243608713,14942208,20119,7296,456,0.22067384,0.011374223409802653,0.00478358383406885,-3.18432839512825,-22.853794,0.005591009224008303,0.0031777506970684043,-4.2947842389345166,,,static,3.3561802738077446,5.0351147004969405,1.2823456533135222,0.0,-84.64012,2561.0631232734263,0.22067384
92,1784868658.9431036,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.935865021659993,,5.805781761213439,,9.689174992963672,,0.9392889316077344,,3.8972961893305182,,2.014989485149272,,4.894210274098441,,8.0,-0.010622896254062653,-0.007123493356630206,0.0059624455716402736,0.8222221434116364,0.11147350817918777,0.8843345642089844,0.06683557480573654,-0.00420878641307354,0.11892953515052795,0.44754958152770996,0.1264697015285492,7376,0.30531632900238037,5.39707612991333,0.02091955579817295,15106048,20310,7376,461,10.005385,0.00691176499822177,0.004685906060331035,-3.1781225860118867,-20.789124,0.007395153086690698,0.005004346244095359,-4.286352372169494,,,static,3.6786911990639353,5.123210837148182,1.4899251601323988,0.0,-81.52476,2613.0540822750295,10.005385
93,1784868722.4308276,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.46746014081873,,6.565317157190293,,9.96061943238601,,1.2806167111266404,,4.210440139984712,,2.2319907071942,,4.985915751341963,,8.625,-0.08062181621789932,0.0003095921128988266,0.003769079576159129,0.8122860435396433,0.10325341671705246,0.8520121574401855,0.09341152012348175,0.12220022082328796,0.05432746559381485,0.5259695649147034,0.11440795660018921,7456,0.22573959827423096,5.790919780731201,0.007659499533474445,15269888,20495,7456,466,-23.193052,0.02239760059164837,0.003453596791950986,-3.2033823058009148,-41.990585,0.00519687554333359,0.006395098156644963,-4.296957394480705,,,static,2.9225432426113045,5.453675036594509,1.2584182701933688,0.0,-72.6473,2580.6560017284714,-23.193052
94,1784868785.894312,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.952226228975633,,6.1795217781327665,,9.922819513245486,,1.0349010196368909,,4.009143880102783,,2.0398077849531546,,4.922367712948471,,8.0625,-0.036265671253204346,-0.0002484229044057429,0.005082810799649451,0.8200379777699709,0.10778569430112839,0.9149771928787231,0.04971392825245857,0.10055341571569443,0.06557385623455048,0.35975825786590576,0.10638299584388733,7536,0.3158966302871704,5.515410900115967,0.016995027661323547,15433728,20682,7536,471,-50.02722,0.03186462332960218,0.004077440654509701,-3.251405918598175,-26.182037,0.006522876396775246,0.0040144639337086115,-4.326589444279671,,,static,3.031913748729656,5.456754369307298,1.3420611108685168,0.0,-76.98035,2581.6433372508036,-50.02722
95,1784868849.1287196,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,7.816295652184635,,5.591139436743106,,9.653512319549918,,0.7805549100739881,,3.819899096270092,,1.8035132130607963,,4.784738724993076,,7.5,-0.04822520911693573,0.0009580882033333182,0.002188279504480306,0.8102049715816975,0.23031513392925262,1.0812574625015259,0.12979888916015625,0.004193759523332119,0.1305740624666214,0.5560721158981323,0.11279462277889252,7616,0.30530765652656555,5.2187066078186035,0.011013107374310493,15597568,20853,7616,476,-21.622026,0.015712269188952632,0.005360062318504788,-3.2372090220451355,-12.854624,0.003497873006563168,0.00645329015533207,-4.307104375958443,,,static,3.2130442801876695,5.1076629008733905,1.4704300866535727,0.0,-80.093544,2590.9942382307395,-21.622026
96,1784868911.9252408,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.025739349483047,,6.13251980044879,,9.832720473408699,,1.1148625928908587,,4.090217201039195,,2.1415316219063243,,4.952725170791382,,8.0,-0.018821660429239273,0.0007441863417625427,0.004161196917266352,0.8092861771583557,0.10120899230241776,0.9690761566162109,0.07525919377803802,0.05001572519540787,0.08453404903411865,0.33541208505630493,0.09122206270694733,7696,0.2837718427181244,5.536289691925049,0.018964357674121857,15761408,21062,7696,481,1.6008751,0.010005497821839526,0.0034147661295719444,-3.2038808077573777,-26.554813,0.008923114198842086,0.002183528518071398,-4.254104328155518,,,static,3.1775187591873078,4.248913981623081,1.1489379831588533,0.0,-79.66869,2609.061611587922,1.6008751
97,1784868974.7826052,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.458262505941093,,6.381360884057358,,9.96688724681735,,1.211842440534383,,4.1820144252851605,,2.17050800321158,,4.971025723207276,,8.4375,-0.02741154283285141,-0.007589282293338329,0.003123401471384568,0.800272524356842,0.3143622875213623,1.0397543907165527,0.20096534490585327,0.04231151193380356,0.15216730535030365,0.3819759786128998,0.11508020758628845,7776,0.2661067843437195,5.7224249839782715,0.02232913114130497,15925248,21258,7776,486,-18.226597,0.014628856215858832,0.0034935633651912213,-3.2272614777088164,-36.984837,0.006510270143917296,0.004077398142544553,-4.2147626131772995,,,static,2.9574451981164445,4.8466010488477185,1.4441490290185262,0.0,-80.310265,2606.5356490367367,-18.226597
98,1784869037.3705366,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.25161533569917,,6.212431242693128,,9.885519682895392,,1.1155612759757787,,4.113718668115325,,2.2184846110176295,,4.928747434867546,,8.1875,-0.015734851360321045,0.0014984636509325355,0.005460717031382956,0.7797103840857744,0.11933600902557373,0.9836549758911133,0.08830413222312927,0.0039785318076610565,0.13891007006168365,0.4989381432533264,0.12183002382516861,7856,0.2978734076023102,5.614197254180908,0.014451926574110985,16089088,21441,7856,491,5.265992,0.009083391481544823,0.006155667785060359,-3.236612768471241,-32.211815,0.004595377399527934,0.0053068291847012,-4.179415664076805,,,static,3.7285786721969103,4.977235263700377,1.6260644456093365,0.0,-77.028465,2617.757705658009,5.265992
99,1784869100.7013454,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.148805025382899,,6.064693121239543,,9.945528713753447,,0.9863031361019239,,4.090987374132965,,2.1451241884205956,,4.968085179338232,,7.9375,0.02755996584892273,-0.006519258255138993,0.008501693526341114,0.7556641697883606,0.08316448330879211,1.0145066976547241,0.06030445545911789,-0.06238480657339096,0.1907283514738083,0.4393463134765625,0.10279189050197601,7936,0.24852970242500305,5.535878658294678,0.0137508949264884,16252928,21625,7936,496,6.8596373,0.007921086672286037,0.0024812571980874056,-3.243061067163944,-2.7898664,0.007190121032181196,0.005592110792349558,-4.239925637841225,,,static,3.129259897682341,5.097682233377718,1.4364317423782575,0.0,-73.78999,2587.0508704302956,6.8596373
100,1784869164.1356378,,8.0,,8.0,,6.0,,6.0,,10.0,,10.0,,1.0,,1.0,,4.0,,4.0,,2.0,,2.0,,5.0,,5.0,,8.0,,8.0,,8.372141933999956,,6.429017527960241,,9.934959405713016,,1.1544228533748537,,4.201546422904357,,2.189695921697421,,4.995022461516783,,8.5,-0.041676007211208344,-0.0038293959223665297,0.00801945380953839,0.752156363800168,0.14724735915660858,0.8580154180526733,0.10314980894327164,-0.10353830456733704,0.10768484324216843,0.3502923846244812,0.11032486706972122,8016,0.25816160440444946,5.722100734710693,0.015973743051290512,16416768,21821,8016,501,-15.846525,0.010186216171132401,0.002149893552996218,-3.2326035007834433,-18.918415,0.01180251632758882,0.003012349862547126,-4.209624913334847,,,static,3.0772490991398214,4.6377418369945955,0.8446497707173665,0.0,-70.65752,2582.8300256537273,-15.846525
